Stunde im Jahr [h]	Variante 10.1 Raumlufttemperatur [C]	Variante 10.1 Heizleistung [W]	Variante 10.1 Kühlleistung [W]
0	20	0	0
1	20	0	0
2	20	0	0
3	20	0	0
4	20	0	0
5	20	0	0
6	20	0	0
7	20	0	0
8	20	0	0
9	20	0	0
10	20	0	0
11	20	0	0
12	20	0	0
13	20	0	0
14	20	0	0
15	20	0	0
16	20	0	0
17	20	0	0
18	20	0	0
19	20	0	0
20	20	0	0
21	20	0	0
22	20	0	0
23	20	0	0
24	20	0	0
25	20	0	0
26	20	0	0
27	20	0	0
28	20	0	0
29	20	0	0
30	20	0	0
31	20	0	0
32	20	0	0
33	20	0	0
34	20	0	0
35	20	0	0
36	20	0	0
37	20	0	0
38	20	0	0
39	20	0	0
40	20	0	0
41	20	0	0
42	20	0	0
43	20	0	0
44	20	0	0
45	20	0	0
46	20	0	0
47	20	0	0
48	20	0	0
49	20	0	0
50	20	0	0
51	20	0	0
52	20	0	0
53	20	0	0
54	20	0	0
55	20	0	0
56	20	0	0
57	20	0	0
58	20	0	0
59	20	0	0
60	20	0	0
61	20	0	0
62	20	0	0
63	20	0	0
64	20	0	0
65	20	0	0
66	20	0	0
67	20	0	0
68	20	0	0
69	20	0	0
70	20	0	0
71	20	0	0
72	20	0	0
73	20	0	0
74	20	0	0
75	20	0	0
76	20	0	0
77	20	0	0
78	20	0	0
79	20	0	0
80	20	0	0
81	20	0	0
82	20	0	0
83	20	0	0
84	20	0	0
85	20	0	0
86	20	0	0
87	20	0	0
88	20	0	0
89	20	0	0
90	20	0	0
91	20	0	0
92	20	0	0
93	20	0	0
94	20	0	0
95	20	0	0
96	20	0	0
97	20	0	0
98	20	0	0
99	20	0	0
100	20	0	0
101	20	0	0
102	20	0	0
103	20	0	0
104	20	0	0
105	20	0	0
106	20	0	0
107	20	0	0
108	20	0	0
109	20	0	0
110	20	0	0
111	20	0	0
112	20	0	0
113	20	0	0
114	20	0	0
115	20	0	0
116	20	0	0
117	20	0	0
118	20	0	0
119	20	0	0
120	20	0	0
121	20	0	0
122	20	0	0
123	20	0	0
124	20	0	0
125	20	0	0
126	20	0	0
127	20	0	0
128	20	0	0
129	20	0	0
130	20	0	0
131	20	0	0
132	20	0	0
133	20	0	0
134	20	0	0
135	20	0	0
136	20	0	0
137	20	0	0
138	20	0	0
139	20	0	0
140	20	0	0
141	20	0	0
142	20	0	0
143	20	0	0
144	20	0	0
145	20	0	0
146	20	0	0
147	20	0	0
148	20	0	0
149	20	0	0
150	20	0	0
151	20	0	0
152	20	0	0
153	20	0	0
154	20	0	0
155	20	0	0
156	20	0	0
157	20	0	0
158	20	0	0
159	20	0	0
160	20	0	0
161	20	0	0
162	20	0	0
163	20	0	0
164	20	0	0
165	20	0	0
166	20	0	0
167	20	0	0
168	20	0	0
169	20	0	0
170	20	0	0
171	20	0	0
172	20	0	0
173	20	0	0
174	20	0	0
175	20	0	0
176	20	0	0
177	20	0	0
178	20	0	0
179	20	0	0
180	20	0	0
181	20	0	0
182	20	0	0
183	20	0	0
184	20	0	0
185	20	0	0
186	20	0	0
187	20	0	0
188	20	0	0
189	20	0	0
190	20	0	0
191	20	0	0
192	20	0	0
193	20	0	0
194	20	0	0
195	20	0	0
196	20	0	0
197	20	0	0
198	20	0	0
199	20	0	0
200	20	0	0
201	20	0	0
202	20	0	0
203	20	0	0
204	20	0	0
205	20	0	0
206	20	0	0
207	20	0	0
208	20	0	0
209	20	0	0
210	20	0	0
211	20	0	0
212	20	0	0
213	20	0	0
214	20	0	0
215	20	0	0
216	20	0	0
217	20	0	0
218	20	0	0
219	20	0	0
220	20	0	0
221	20	0	0
222	20	0	0
223	20	0	0
224	20	0	0
225	20	0	0
226	20	0	0
227	20	0	0
228	20	0	0
229	20	0	0
230	20	0	0
231	20	0	0
232	20	0	0
233	20	0	0
234	20	0	0
235	20	0	0
236	20	0	0
237	20	0	0
238	20	0	0
239	20	0	0
240	20	0	0
241	20	0	0
242	20	0	0
243	20	0	0
244	20	0	0
245	20	0	0
246	20	0	0
247	20	0	0
248	20	0	0
249	20	0	0
250	20	0	0
251	20	0	0
252	20	0	0
253	20	0	0
254	20	0	0
255	20	0	0
256	20	0	0
257	20	0	0
258	20	0	0
259	20	0	0
260	20	0	0
261	20	0	0
262	20	0	0
263	20	0	0
264	20	0	0
265	20	0	0
266	20	0	0
267	20	0	0
268	20	0	0
269	20	0	0
270	20	0	0
271	20	0	0
272	20	0	0
273	20	0	0
274	20	0	0
275	20	0	0
276	20	0	0
277	20	0	0
278	20	0	0
279	20	0	0
280	20	0	0
281	20	0	0
282	20	0	0
283	20	0	0
284	20	0	0
285	20	0	0
286	20	0	0
287	20	0	0
288	20	0	0
289	20	0	0
290	20	0	0
291	20	0	0
292	20	0	0
293	20	0	0
294	20	0	0
295	20	0	0
296	20	0	0
297	20	0	0
298	20	0	0
299	20	0	0
300	20	0	0
301	20	0	0
302	20	0	0
303	20	0	0
304	20	0	0
305	20	0	0
306	20	0	0
307	20	0	0
308	20	0	0
309	20	0	0
310	20	0	0
311	20	0	0
312	20	0	0
313	20	0	0
314	20	0	0
315	20	0	0
316	20	0	0
317	20	0	0
318	20	0	0
319	20	0	0
320	20	0	0
321	20	0	0
322	20	0	0
323	20	0	0
324	20	0	0
325	20	0	0
326	20	0	0
327	20	0	0
328	20	0	0
329	20	0	0
330	20	0	0
331	20	0	0
332	20	0	0
333	20	0	0
334	20	0	0
335	20	0	0
336	20	0	0
337	20	0	0
338	20	0	0
339	20	0	0
340	20	0	0
341	20	0	0
342	20	0	0
343	20	0	0
344	20	0	0
345	20	0	0
346	20	0	0
347	20	0	0
348	20	0	0
349	20	0	0
350	20	0	0
351	20	0	0
352	20	0	0
353	20	0	0
354	20	0	0
355	20	0	0
356	20	0	0
357	20	0	0
358	20	0	0
359	20	0	0
360	20	0	0
361	20	0	0
362	20	0	0
363	20	0	0
364	20	0	0
365	20	0	0
366	20	0	0
367	20	0	0
368	20	0	0
369	20	0	0
370	20	0	0
371	20	0	0
372	20	0	0
373	20	0	0
374	20	0	0
375	20	0	0
376	20	0	0
377	20	0	0
378	20	0	0
379	20	0	0
380	20	0	0
381	20	0	0
382	20	0	0
383	20	0	0
384	20	0	0
385	20	0	0
386	20	0	0
387	20	0	0
388	20	0	0
389	20	0	0
390	20	0	0
391	20	0	0
392	20	0	0
393	20	0	0
394	20	0	0
395	20	0	0
396	20	0	0
397	20	0	0
398	20	0	0
399	20	0	0
400	20	0	0
401	20	0	0
402	20	0	0
403	20	0	0
404	20	0	0
405	20	0	0
406	20	0	0
407	20	0	0
408	20	0	0
409	20	0	0
410	20	0	0
411	20	0	0
412	20	0	0
413	20	0	0
414	20	0	0
415	20	0	0
416	20	0	0
417	20	0	0
418	20	0	0
419	20	0	0
420	20	0	0
421	20	0	0
422	20	0	0
423	20	0	0
424	20	0	0
425	20	0	0
426	20	0	0
427	20	0	0
428	20	0	0
429	20	0	0
430	20	0	0
431	20	0	0
432	20	0	0
433	20	0	0
434	20	0	0
435	20	0	0
436	20	0	0
437	20	0	0
438	20	0	0
439	20	0	0
440	20	0	0
441	20	0	0
442	20	0	0
443	20	0	0
444	20	0	0
445	20	0	0
446	20	0	0
447	20	0	0
448	20	0	0
449	20	0	0
450	20	0	0
451	20	0	0
452	20	0	0
453	20	0	0
454	20	0	0
455	20	0	0
456	20	0	0
457	20	0	0
458	20	0	0
459	20	0	0
460	20	0	0
461	20	0	0
462	20	0	0
463	20	0	0
464	20	0	0
465	20	0	0
466	20	0	0
467	20	0	0
468	20	0	0
469	20	0	0
470	20	0	0
471	20	0	0
472	20	0	0
473	20	0	0
474	20	0	0
475	20	0	0
476	20	0	0
477	20	0	0
478	20	0	0
479	20	0	0
480	20	0	0
481	20	0	0
482	20	0	0
483	20	0	0
484	20	0	0
485	20	0	0
486	20	0	0
487	20	0	0
488	20	0	0
489	20	0	0
490	20	0	0
491	20	0	0
492	20	0	0
493	20	0	0
494	20	0	0
495	20	0	0
496	20	0	0
497	20	0	0
498	20	0	0
499	20	0	0
500	20	0	0
501	20	0	0
502	20	0	0
503	20	0	0
504	20	0	0
505	20	0	0
506	20	0	0
507	20	0	0
508	20	0	0
509	20	0	0
510	20	0	0
511	20	0	0
512	20	0	0
513	20	0	0
514	20	0	0
515	20	0	0
516	20	0	0
517	20	0	0
518	20	0	0
519	20	0	0
520	20	0	0
521	20	0	0
522	20	0	0
523	20	0	0
524	20	0	0
525	20	0	0
526	20	0	0
527	20	0	0
528	20	0	0
529	20	0	0
530	20	0	0
531	20	0	0
532	20	0	0
533	20	0	0
534	20	0	0
535	20	0	0
536	20	0	0
537	20	0	0
538	20	0	0
539	20	0	0
540	20	0	0
541	20	0	0
542	20	0	0
543	20	0	0
544	20	0	0
545	20	0	0
546	20	0	0
547	20	0	0
548	20	0	0
549	20	0	0
550	20	0	0
551	20	0	0
552	20	0	0
553	20	0	0
554	20	0	0
555	20	0	0
556	20	0	0
557	20	0	0
558	20	0	0
559	20	0	0
560	20	0	0
561	20	0	0
562	20	0	0
563	20	0	0
564	20	0	0
565	20	0	0
566	20	0	0
567	20	0	0
568	20	0	0
569	20	0	0
570	20	0	0
571	20	0	0
572	20	0	0
573	20	0	0
574	20	0	0
575	20	0	0
576	20	0	0
577	20	0	0
578	20	0	0
579	20	0	0
580	20	0	0
581	20	0	0
582	20	0	0
583	20	0	0
584	20	0	0
585	20	0	0
586	20	0	0
587	20	0	0
588	20	0	0
589	20	0	0
590	20	0	0
591	20	0	0
592	20	0	0
593	20	0	0
594	20	0	0
595	20	0	0
596	20	0	0
597	20	0	0
598	20	0	0
599	20	0	0
600	20	0	0
601	20	0	0
602	20	0	0
603	20	0	0
604	20	0	0
605	20	0	0
606	20	0	0
607	20	0	0
608	20	0	0
609	20	0	0
610	20	0	0
611	20	0	0
612	20	0	0
613	20	0	0
614	20	0	0
615	20	0	0
616	20	0	0
617	20	0	0
618	20	0	0
619	20	0	0
620	20	0	0
621	20	0	0
622	20	0	0
623	20	0	0
624	20	0	0
625	20	0	0
626	20	0	0
627	20	0	0
628	20	0	0
629	20	0	0
630	20	0	0
631	20	0	0
632	20	0	0
633	20	0	0
634	20	0	0
635	20	0	0
636	20	0	0
637	20	0	0
638	20	0	0
639	20	0	0
640	20	0	0
641	20	0	0
642	20	0	0
643	20	0	0
644	20	0	0
645	20	0	0
646	20	0	0
647	20	0	0
648	20	0	0
649	20	0	0
650	20	0	0
651	20	0	0
652	20	0	0
653	20	0	0
654	20	0	0
655	20	0	0
656	20	0	0
657	20	0	0
658	20	0	0
659	20	0	0
660	20	0	0
661	20	0	0
662	20	0	0
663	20	0	0
664	20	0	0
665	20	0	0
666	20	0	0
667	20	0	0
668	20	0	0
669	20	0	0
670	20	0	0
671	20	0	0
672	20	0	0
673	20	0	0
674	20	0	0
675	20	0	0
676	20	0	0
677	20	0	0
678	20	0	0
679	20	0	0
680	20	0	0
681	20	0	0
682	20	0	0
683	20	0	0
684	20	0	0
685	20	0	0
686	20	0	0
687	20	0	0
688	20	0	0
689	20	0	0
690	20	0	0
691	20	0	0
692	20	0	0
693	20	0	0
694	20	0	0
695	20	0	0
696	20	0	0
697	20	0	0
698	20	0	0
699	20	0	0
700	20	0	0
701	20	0	0
702	20	0	0
703	20	0	0
704	20	0	0
705	20	0	0
706	20	0	0
707	20	0	0
708	20	0	0
709	20	0	0
710	20	0	0
711	20	0	0
712	20	0	0
713	20	0	0
714	20	0	0
715	20	0	0
716	20	0	0
717	20	0	0
718	20	0	0
719	20	0	0
720	20	0	0
721	20	0	0
722	20	0	0
723	20	0	0
724	20	0	0
725	20	0	0
726	20	0	0
727	20	0	0
728	20	0	0
729	20	0	0
730	20	0	0
731	20	0	0
732	20	0	0
733	20	0	0
734	20	0	0
735	20	0	0
736	20	0	0
737	20	0	0
738	20	0	0
739	20	0	0
740	20	0	0
741	20	0	0
742	20	0	0
743	20	0	0
744	20	0	0
745	20	0.02	0
746	20	0.27	0
747	20	0.84	0
748	20	1.79	0
749	20	3.12	0
750	20	4.83	0
751	20	6.93	0
752	20	9.39	0
753	20	12.21	0
754	20	15.39	0
755	20	18.91	0
756	20	22.77	0
757	20	26.97	0
758	20	31.49	0
759	20	36.33	0
760	20	41.47	0
761	20	46.92	0
762	20	52.67	0
763	20	58.71	0
764	20	65.03	0
765	20	71.64	0
766	20	78.51	0
767	20	85.65	0
768	20	93.05	0
769	20	100.71	0
770	20	108.61	0
771	20	116.76	0
772	20	125.15	0
773	20	133.78	0
774	20	142.64	0
775	20	151.69	0
776	20	160.74	0
777	20	169.65	0
778	20	178.4	0
779	20	186.99	0
780	20	195.4	0
781	20	203.63	0
782	20	211.69	0
783	20	219.57	0
784	20	227.28	0
785	20	234.84	0
786	20	242.23	0
787	20	249.45	0
788	20	256.53	0
789	20	263.45	0
790	20	270.22	0
791	20	276.85	0
792	20	283.33	0
793	20	289.67	0
794	20	295.87	0
795	20	301.94	0
796	20	307.88	0
797	20	313.69	0
798	20	319.37	0
799	20	324.94	0
800	20	330.37	0
801	20	335.69	0
802	20	340.9	0
803	20	345.99	0
804	20	350.97	0
805	20	355.84	0
806	20	360.6	0
807	20	365.26	0
808	20	369.82	0
809	20	374.27	0
810	20	378.64	0
811	20	382.9	0
812	20	387.08	0
813	20	391.17	0
814	20	395.16	0
815	20	399.07	0
816	20	402.9	0
817	20	406.64	0
818	20	410.3	0
819	20	413.89	0
820	20	417.4	0
821	20	420.82	0
822	20	424.18	0
823	20	427.46	0
824	20	430.68	0
825	20	433.82	0
826	20	436.9	0
827	20	439.91	0
828	20	442.85	0
829	20	445.73	0
830	20	448.55	0
831	20	451.31	0
832	20	454.01	0
833	20	456.65	0
834	20	459.24	0
835	20	461.76	0
836	20	464.24	0
837	20	466.66	0
838	20	469.03	0
839	20	471.34	0
840	20	473.61	0
841	20	475.83	0
842	20	478	0
843	20	480.13	0
844	20	482.2	0
845	20	484.24	0
846	20	486.23	0
847	20	488.17	0
848	20	490.08	0
849	20	491.94	0
850	20	493.77	0
851	20	495.55	0
852	20	497.3	0
853	20	499.01	0
854	20	500	0
855	19.98	500	0
856	19.97	500	0
857	19.96	500	0
858	19.94	500	0
859	19.93	500	0
860	19.92	500	0
861	19.91	500	0
862	19.89	500	0
863	19.88	500	0
864	19.87	500	0
865	19.86	500	0
866	19.84	500	0
867	19.83	500	0
868	19.82	500	0
869	19.81	500	0
870	19.8	500	0
871	19.78	500	0
872	19.77	500	0
873	19.76	500	0
874	19.75	500	0
875	19.74	500	0
876	19.72	500	0
877	19.71	500	0
878	19.7	500	0
879	19.69	500	0
880	19.68	500	0
881	19.67	500	0
882	19.65	500	0
883	19.64	500	0
884	19.63	500	0
885	19.62	500	0
886	19.61	500	0
887	19.6	500	0
888	19.58	500	0
889	19.57	500	0
890	19.56	500	0
891	19.55	500	0
892	19.54	500	0
893	19.53	500	0
894	19.52	500	0
895	19.51	500	0
896	19.49	500	0
897	19.48	500	0
898	19.47	500	0
899	19.46	500	0
900	19.45	500	0
901	19.44	500	0
902	19.43	500	0
903	19.42	500	0
904	19.41	500	0
905	19.4	500	0
906	19.39	500	0
907	19.38	500	0
908	19.36	500	0
909	19.35	500	0
910	19.34	500	0
911	19.33	500	0
912	19.32	500	0
913	19.31	500	0
914	19.3	500	0
915	19.29	500	0
916	19.28	500	0
917	19.27	500	0
918	19.26	500	0
919	19.25	500	0
920	19.24	500	0
921	19.23	500	0
922	19.22	500	0
923	19.21	500	0
924	19.2	500	0
925	19.19	500	0
926	19.18	500	0
927	19.17	500	0
928	19.16	500	0
929	19.15	500	0
930	19.14	500	0
931	19.13	500	0
932	19.12	500	0
933	19.11	500	0
934	19.1	500	0
935	19.09	500	0
936	19.08	500	0
937	19.07	500	0
938	19.06	500	0
939	19.05	500	0
940	19.04	500	0
941	19.03	500	0
942	19.02	500	0
943	19.01	500	0
944	19	500	0
945	18.99	500	0
946	18.98	500	0
947	18.97	500	0
948	18.96	500	0
949	18.95	500	0
950	18.94	500	0
951	18.93	500	0
952	18.92	500	0
953	18.91	500	0
954	18.9	500	0
955	18.89	500	0
956	18.88	500	0
957	18.87	500	0
958	18.86	500	0
959	18.86	500	0
960	18.85	500	0
961	18.84	500	0
962	18.83	500	0
963	18.82	500	0
964	18.81	500	0
965	18.8	500	0
966	18.79	500	0
967	18.78	500	0
968	18.77	500	0
969	18.76	500	0
970	18.76	500	0
971	18.75	500	0
972	18.74	500	0
973	18.73	500	0
974	18.72	500	0
975	18.71	500	0
976	18.7	500	0
977	18.69	500	0
978	18.68	500	0
979	18.68	500	0
980	18.67	500	0
981	18.66	500	0
982	18.65	500	0
983	18.64	500	0
984	18.63	500	0
985	18.62	500	0
986	18.62	500	0
987	18.61	500	0
988	18.6	500	0
989	18.59	500	0
990	18.58	500	0
991	18.57	500	0
992	18.57	500	0
993	18.56	500	0
994	18.55	500	0
995	18.54	500	0
996	18.53	500	0
997	18.52	500	0
998	18.52	500	0
999	18.51	500	0
1000	18.5	500	0
1001	18.49	500	0
1002	18.48	500	0
1003	18.48	500	0
1004	18.47	500	0
1005	18.46	500	0
1006	18.45	500	0
1007	18.44	500	0
1008	18.44	500	0
1009	18.43	500	0
1010	18.42	500	0
1011	18.41	500	0
1012	18.4	500	0
1013	18.4	500	0
1014	18.39	500	0
1015	18.38	500	0
1016	18.37	500	0
1017	18.37	500	0
1018	18.36	500	0
1019	18.35	500	0
1020	18.34	500	0
1021	18.34	500	0
1022	18.33	500	0
1023	18.32	500	0
1024	18.31	500	0
1025	18.3	500	0
1026	18.3	500	0
1027	18.29	500	0
1028	18.28	500	0
1029	18.28	500	0
1030	18.27	500	0
1031	18.26	500	0
1032	18.25	500	0
1033	18.25	500	0
1034	18.24	500	0
1035	18.23	500	0
1036	18.22	500	0
1037	18.22	500	0
1038	18.21	500	0
1039	18.2	500	0
1040	18.2	500	0
1041	18.19	500	0
1042	18.18	500	0
1043	18.17	500	0
1044	18.17	500	0
1045	18.16	500	0
1046	18.15	500	0
1047	18.15	500	0
1048	18.14	500	0
1049	18.13	500	0
1050	18.13	500	0
1051	18.12	500	0
1052	18.11	500	0
1053	18.1	500	0
1054	18.1	500	0
1055	18.09	500	0
1056	18.08	500	0
1057	18.08	500	0
1058	18.07	500	0
1059	18.06	500	0
1060	18.06	500	0
1061	18.05	500	0
1062	18.04	500	0
1063	18.04	500	0
1064	18.03	500	0
1065	18.02	500	0
1066	18.02	500	0
1067	18.01	500	0
1068	18	500	0
1069	18	500	0
1070	17.99	500	0
1071	17.98	500	0
1072	17.98	500	0
1073	17.97	500	0
1074	17.97	500	0
1075	17.96	500	0
1076	17.95	500	0
1077	17.95	500	0
1078	17.94	500	0
1079	17.93	500	0
1080	17.93	500	0
1081	17.92	500	0
1082	17.91	500	0
1083	17.91	500	0
1084	17.9	500	0
1085	17.9	500	0
1086	17.89	500	0
1087	17.88	500	0
1088	17.88	500	0
1089	17.87	500	0
1090	17.87	500	0
1091	17.86	500	0
1092	17.85	500	0
1093	17.85	500	0
1094	17.84	500	0
1095	17.84	500	0
1096	17.83	500	0
1097	17.82	500	0
1098	17.82	500	0
1099	17.81	500	0
1100	17.81	500	0
1101	17.8	500	0
1102	17.79	500	0
1103	17.79	500	0
1104	17.78	500	0
1105	17.78	500	0
1106	17.77	500	0
1107	17.77	500	0
1108	17.76	500	0
1109	17.75	500	0
1110	17.75	500	0
1111	17.74	500	0
1112	17.74	500	0
1113	17.73	500	0
1114	17.73	500	0
1115	17.72	500	0
1116	17.71	500	0
1117	17.71	500	0
1118	17.7	500	0
1119	17.7	500	0
1120	17.69	500	0
1121	17.69	500	0
1122	17.68	500	0
1123	17.68	500	0
1124	17.67	500	0
1125	17.67	500	0
1126	17.66	500	0
1127	17.65	500	0
1128	17.65	500	0
1129	17.64	500	0
1130	17.64	500	0
1131	17.63	500	0
1132	17.63	500	0
1133	17.62	500	0
1134	17.62	500	0
1135	17.61	500	0
1136	17.61	500	0
1137	17.6	500	0
1138	17.6	500	0
1139	17.59	500	0
1140	17.59	500	0
1141	17.58	500	0
1142	17.58	500	0
1143	17.57	500	0
1144	17.57	500	0
1145	17.56	500	0
1146	17.56	500	0
1147	17.55	500	0
1148	17.55	500	0
1149	17.54	500	0
1150	17.54	500	0
1151	17.53	500	0
1152	17.53	500	0
1153	17.52	500	0
1154	17.52	500	0
1155	17.51	500	0
1156	17.51	500	0
1157	17.5	500	0
1158	17.5	500	0
1159	17.49	500	0
1160	17.49	500	0
1161	17.48	500	0
1162	17.48	500	0
1163	17.47	500	0
1164	17.47	500	0
1165	17.46	500	0
1166	17.46	500	0
1167	17.45	500	0
1168	17.45	500	0
1169	17.44	500	0
1170	17.44	500	0
1171	17.43	500	0
1172	17.43	500	0
1173	17.43	500	0
1174	17.42	500	0
1175	17.42	500	0
1176	17.41	500	0
1177	17.41	500	0
1178	17.4	500	0
1179	17.4	500	0
1180	17.39	500	0
1181	17.39	500	0
1182	17.38	500	0
1183	17.38	500	0
1184	17.38	500	0
1185	17.37	500	0
1186	17.37	500	0
1187	17.36	500	0
1188	17.36	500	0
1189	17.35	500	0
1190	17.35	500	0
1191	17.34	500	0
1192	17.34	500	0
1193	17.34	500	0
1194	17.33	500	0
1195	17.33	500	0
1196	17.32	500	0
1197	17.32	500	0
1198	17.31	500	0
1199	17.31	500	0
1200	17.31	500	0
1201	17.3	500	0
1202	17.3	500	0
1203	17.29	500	0
1204	17.29	500	0
1205	17.29	500	0
1206	17.28	500	0
1207	17.28	500	0
1208	17.27	500	0
1209	17.27	500	0
1210	17.26	500	0
1211	17.26	500	0
1212	17.26	500	0
1213	17.25	500	0
1214	17.25	500	0
1215	17.24	500	0
1216	17.24	500	0
1217	17.24	500	0
1218	17.23	500	0
1219	17.23	500	0
1220	17.22	500	0
1221	17.22	500	0
1222	17.22	500	0
1223	17.21	500	0
1224	17.21	500	0
1225	17.21	500	0
1226	17.2	500	0
1227	17.2	500	0
1228	17.19	500	0
1229	17.19	500	0
1230	17.19	500	0
1231	17.18	500	0
1232	17.18	500	0
1233	17.17	500	0
1234	17.17	500	0
1235	17.17	500	0
1236	17.16	500	0
1237	17.16	500	0
1238	17.16	500	0
1239	17.15	500	0
1240	17.15	500	0
1241	17.14	500	0
1242	17.14	500	0
1243	17.14	500	0
1244	17.13	500	0
1245	17.13	500	0
1246	17.13	500	0
1247	17.12	500	0
1248	17.12	500	0
1249	17.12	500	0
1250	17.11	500	0
1251	17.11	500	0
1252	17.11	500	0
1253	17.1	500	0
1254	17.1	500	0
1255	17.09	500	0
1256	17.09	500	0
1257	17.09	500	0
1258	17.08	500	0
1259	17.08	500	0
1260	17.08	500	0
1261	17.07	500	0
1262	17.07	500	0
1263	17.07	500	0
1264	17.06	500	0
1265	17.06	500	0
1266	17.06	500	0
1267	17.05	500	0
1268	17.05	500	0
1269	17.05	500	0
1270	17.04	500	0
1271	17.04	500	0
1272	17.04	500	0
1273	17.03	500	0
1274	17.03	500	0
1275	17.03	500	0
1276	17.02	500	0
1277	17.02	500	0
1278	17.02	500	0
1279	17.01	500	0
1280	17.01	500	0
1281	17.01	500	0
1282	17	500	0
1283	17	500	0
1284	17	500	0
1285	17	500	0
1286	16.99	500	0
1287	16.99	500	0
1288	16.99	500	0
1289	16.98	500	0
1290	16.98	500	0
1291	16.98	500	0
1292	16.97	500	0
1293	16.97	500	0
1294	16.97	500	0
1295	16.96	500	0
1296	16.96	500	0
1297	16.96	500	0
1298	16.95	500	0
1299	16.95	500	0
1300	16.95	500	0
1301	16.95	500	0
1302	16.94	500	0
1303	16.94	500	0
1304	16.94	500	0
1305	16.93	500	0
1306	16.93	500	0
1307	16.93	500	0
1308	16.93	500	0
1309	16.92	500	0
1310	16.92	500	0
1311	16.92	500	0
1312	16.91	500	0
1313	16.91	500	0
1314	16.91	500	0
1315	16.91	500	0
1316	16.9	500	0
1317	16.9	500	0
1318	16.9	500	0
1319	16.89	500	0
1320	16.89	500	0
1321	16.89	500	0
1322	16.89	500	0
1323	16.88	500	0
1324	16.88	500	0
1325	16.88	500	0
1326	16.87	500	0
1327	16.87	500	0
1328	16.87	500	0
1329	16.87	500	0
1330	16.86	500	0
1331	16.86	500	0
1332	16.86	500	0
1333	16.86	500	0
1334	16.85	500	0
1335	16.85	500	0
1336	16.85	500	0
1337	16.84	500	0
1338	16.84	500	0
1339	16.84	500	0
1340	16.84	500	0
1341	16.83	500	0
1342	16.83	500	0
1343	16.83	500	0
1344	16.83	500	0
1345	16.82	500	0
1346	16.82	500	0
1347	16.82	500	0
1348	16.82	500	0
1349	16.81	500	0
1350	16.81	500	0
1351	16.81	500	0
1352	16.81	500	0
1353	16.8	500	0
1354	16.8	500	0
1355	16.8	500	0
1356	16.8	500	0
1357	16.79	500	0
1358	16.79	500	0
1359	16.79	500	0
1360	16.79	500	0
1361	16.78	500	0
1362	16.78	500	0
1363	16.78	500	0
1364	16.78	500	0
1365	16.77	500	0
1366	16.77	500	0
1367	16.77	500	0
1368	16.77	500	0
1369	16.76	500	0
1370	16.76	500	0
1371	16.76	500	0
1372	16.76	500	0
1373	16.76	500	0
1374	16.75	500	0
1375	16.75	500	0
1376	16.75	500	0
1377	16.75	500	0
1378	16.74	500	0
1379	16.74	500	0
1380	16.74	500	0
1381	16.74	500	0
1382	16.73	500	0
1383	16.73	500	0
1384	16.73	500	0
1385	16.73	500	0
1386	16.73	500	0
1387	16.72	500	0
1388	16.72	500	0
1389	16.72	500	0
1390	16.72	500	0
1391	16.71	500	0
1392	16.71	500	0
1393	16.71	500	0
1394	16.71	500	0
1395	16.71	500	0
1396	16.7	500	0
1397	16.7	500	0
1398	16.7	500	0
1399	16.7	500	0
1400	16.69	500	0
1401	16.69	500	0
1402	16.69	500	0
1403	16.69	500	0
1404	16.69	500	0
1405	16.68	500	0
1406	16.68	500	0
1407	16.68	500	0
1408	16.68	500	0
1409	16.68	500	0
1410	16.67	500	0
1411	16.67	500	0
1412	16.67	500	0
1413	16.67	500	0
1414	16.66	500	0
1415	16.66	500	0
1416	16.66	500	0
1417	16.66	500	0
1418	16.66	500	0
1419	16.65	500	0
1420	16.65	500	0
1421	16.65	500	0
1422	16.65	500	0
1423	16.65	500	0
1424	16.64	500	0
1425	16.64	500	0
1426	16.64	500	0
1427	16.64	500	0
1428	16.64	500	0
1429	16.63	500	0
1430	16.63	500	0
1431	16.63	500	0
1432	16.63	500	0
1433	16.63	500	0
1434	16.63	500	0
1435	16.62	500	0
1436	16.62	500	0
1437	16.62	500	0
1438	16.62	500	0
1439	16.62	500	0
1440	16.61	500	0
1441	16.61	500	0
1442	16.61	500	0
1443	16.61	500	0
1444	16.61	500	0
1445	16.6	500	0
1446	16.6	500	0
1447	16.6	500	0
1448	16.6	500	0
1449	16.6	500	0
1450	16.6	500	0
1451	16.59	500	0
1452	16.59	500	0
1453	16.59	500	0
1454	16.59	500	0
1455	16.59	500	0
1456	16.58	500	0
1457	16.58	500	0
1458	16.58	500	0
1459	16.58	500	0
1460	16.58	500	0
1461	16.58	500	0
1462	16.57	500	0
1463	16.57	500	0
1464	16.57	500	0
1465	16.57	500	0
1466	16.57	500	0
1467	16.57	500	0
1468	16.56	500	0
1469	16.56	500	0
1470	16.56	500	0
1471	16.56	500	0
1472	16.56	500	0
1473	16.55	500	0
1474	16.55	500	0
1475	16.55	500	0
1476	16.55	500	0
1477	16.55	500	0
1478	16.55	500	0
1479	16.54	500	0
1480	16.54	500	0
1481	16.54	500	0
1482	16.54	500	0
1483	16.54	500	0
1484	16.54	500	0
1485	16.54	500	0
1486	16.53	500	0
1487	16.53	500	0
1488	16.53	500	0
1489	16.53	500	0
1490	16.53	500	0
1491	16.53	500	0
1492	16.52	500	0
1493	16.52	500	0
