Zeit [h]	Variante 10.1 Raumlufttemperatur [C]	Variante 10.1 Heizleistung [W]	Variante 10.1 Kühlleistung [W]	Variante 10.2 Raumlufttemperatur [C]	Variante 10.2 Heizleistung [W]	Variante 10.2 Kühlleistung [W]	Variante 10.2 Rücklauftemperatur [C]	Variante 10.2 Innentemperatur.Dach [C]	Variante 10.2 Innentemperatur.Boden [C]	Variante 10.2 Innentemperatur.Wand.Nord [C]	Variante 10.2 Innentemperatur.Wand.Ost [C]	Variante 10.2 Innentemperatur.Wand.Süd [C]	Variante 10.2 Innentemperatur.Wand.West [C]	Variante 10.3 Raumlufttemperatur [C]	Variante 10.3 Heizleistung [W]	Variante 10.3 Kühlleistung [W]	Variante 10.3 Rücklauftemperatur [C]	Variante 10.3 Innentemperatur.Dach [C]	Variante 10.3 Innentemperatur.Boden [C]	Variante 10.3 Innentemperatur.Wand.Nord [C]	Variante 10.3 Innentemperatur.Wand.Ost [C]	Variante 10.3 Innentemperatur.Wand.Süd [C]	Variante 10.3 Innentemperatur.Wand.West [C]	Variante 10.4 Raumlufttemperatur [C]	Variante 10.4 Heizleistung [W]	Variante 10.4 Kühlleistung [W]	Variante 10.4 Rücklauftemperatur [C]	Variante 10.4 Innentemperatur.Dach [C]	Variante 10.4 Innentemperatur.Boden [C]	Variante 10.4 Innentemperatur.Wand.Nord [C]	Variante 10.4 Innentemperatur.Wand.Ost [C]	Variante 10.4 Innentemperatur.Wand.Süd [C]	Variante 10.4 Innentemperatur.Wand.West [C]	Variante 10.5 Raumlufttemperatur [C]	Variante 10.5 Heizleistung [W]	Variante 10.5 Kühlleistung [W]	Variante 10.5 Rücklauftemperatur [C]	Variante 10.5 Innentemperatur.Dach [C]	Variante 10.5 Innentemperatur.Boden [C]	Variante 10.5 Innentemperatur.Wand.Nord [C]	Variante 10.5 Innentemperatur.Wand.Ost [C]	Variante 10.5 Innentemperatur.Wand.Süd [C]	Variante 10.5 Innentemperatur.Wand.West [C]	Variante 10.6 Raumlufttemperatur [C]	Variante 10.6 Heizleistung [W]	Variante 10.6 Kühlleistung [W]	Variante 10.6 Rücklauftemperatur [C]	Variante 10.6 Innentemperatur.Dach [C]	Variante 10.6 Innentemperatur.Boden [C]	Variante 10.6 Innentemperatur.Wand.Nord [C]	Variante 10.6 Innentemperatur.Wand.Ost [C]	Variante 10.6 Innentemperatur.Wand.Süd [C]	Variante 10.6 Innentemperatur.Wand.West [C]
8678	16.0109	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.1131	-0.0350138	-306.98	24.197	17.8404	23.2886	17.8404	17.8404	17.8404	17.8404	20.3366	6.80E-05	-180.27	23.2676	19.0671	22.2695	19.0605	19.0551	19.0605	19.0551	7.74925	0.000128758	63.9928	7.74313	11.1893	18.3222	11.1893	18.3222	11.1893	18.3222
8679	16.0109	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.2866	1275.52	-297.046	27.1889	17.8032	23.0452	17.8032	17.8032	17.8032	17.8032	20.1326	7.31E-05	-157.303	22.7991	19.0119	21.8028	19.0057	19.0005	19.0057	19.0005	7.74513	0.000128772	64.0479	7.74405	11.3024	18.3206	11.3024	18.3206	11.3024	18.3206
8680	16.011	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	21.1181	1316.12	-392.443	26.8421	17.8222	24.7008	17.8222	17.8222	17.8222	17.8222	20.0887	947.908	-143.744	25.6434	18.9548	21.4937	18.9489	18.9439	18.9489	18.9439	7.74628	0.000128748	64.0561	7.74904	11.1612	18.3245	11.1612	18.3245	11.1612	18.3245
8681	16.011	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.7831	-0.492762	-401.144	25.6901	17.8619	24.9851	17.8619	17.8619	17.8619	17.8619	21.1339	1931.48	-228.363	26.142	18.9882	22.9391	18.9819	18.9765	18.9819	18.9765	7.7512	0.000128698	64.0221	7.75634	10.6516	18.3327	10.6516	18.3327	10.6516	18.3327
8682	16.0111	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.4538	-0.0877247	-356.153	24.999	17.8465	24.1733	17.8465	17.8465	17.8465	17.8465	20.8434	-0.434996	-251.477	24.5138	19.0918	23.5544	19.0846	19.0788	19.0846	19.0788	7.75831	0.000128636	63.9558	7.76448	9.94112	18.3436	9.94112	18.3436	9.94112	18.3436
8683	16.0111	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.2044	0.502118	-324.194	24.4752	17.8126	23.5678	17.8126	17.8126	17.8126	17.8126	20.4987	6.01E-05	-203.686	23.7002	19.0761	22.6976	19.0691	19.0634	19.0691	19.0634	7.76616	0.000128572	63.8688	7.77219	9.00554	18.3557	9.00554	18.3557	9.00554	18.3557
8684	16.0112	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.012	389.768	-300.851	25.9355	17.7731	23.1108	17.7731	17.7731	17.7731	17.7731	20.2529	7.09E-05	-173.565	23.1367	19.0238	22.1052	19.0172	19.0118	19.0172	19.0118	7.77352	0.000128516	63.7722	7.77846	7.69629	18.3678	7.69629	18.3678	7.69629	18.3678
8685	16.0112	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.9127	2051.73	-356.447	27.9221	17.7592	23.9956	17.7592	17.7592	17.7592	17.7592	20.0638	7.48E-05	-153.878	22.7025	18.9646	21.6937	18.9584	18.9532	18.9584	18.9532	7.77936	0.000128476	63.6763	7.78227	6.05535	18.3786	6.05535	18.3786	6.05535	18.3786
8686	16.0113	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.8477	-1.28832	-412.857	25.9184	17.8038	25.1132	17.8038	17.8038	17.8038	17.8038	20.6135	2060.73	-168.839	26.9616	18.9217	21.8583	18.9157	18.9106	18.9157	18.9106	7.78259	0.000128459	63.5916	7.78248	4.65405	18.3872	4.65405	18.3872	4.65405	18.3872
8687	16.0113	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.4958	7.50E-05	-368.837	25.1622	17.7996	24.3525	17.7996	17.7996	17.7996	17.7996	21.0617	776.653	-262.788	25.1933	19.02	23.6256	19.013	19.0073	19.013	19.0073	7.78219	0.000128474	63.5281	7.77839	3.80179	18.3926	3.80179	18.3926	3.80179	18.3926
8688	16.0114	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.2291	6.06E-05	-333.857	24.6029	17.7681	23.6955	17.7681	17.7681	17.7681	17.7681	20.6569	0.000325034	-229.544	24.128	19.0642	23.1475	19.0569	19.0511	19.0569	19.0511	7.77764	0.000128523	63.4944	7.77021	3.28688	18.3941	3.28688	18.3941	3.28688	18.3941
8689	16.0114	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.018	6.44E-05	-308.696	24.1498	17.7291	23.2071	17.7291	17.7291	17.7291	17.7291	20.3629	6.92E-05	-190.298	23.4484	19.0236	22.4045	19.0167	19.0111	19.0167	19.0111	7.76922	0.000128602	63.4935	7.75873	2.83641	18.3915	2.83641	18.3915	2.83641	18.3915
8690	16.0115	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.7736	2225.79	-343.687	28.1774	17.7055	23.7274	17.7055	17.7055	17.7055	17.7055	20.1462	7.40E-05	-165.763	22.9507	18.9663	21.9075	18.9598	18.9544	18.9598	18.9544	7.7576	0.000128703	63.5241	7.74467	2.35281	18.3856	2.35281	18.3856	2.35281	18.3856
8691	16.0115	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.8954	235.648	-420.269	26.1186	17.7495	25.1756	17.7495	17.7495	17.7495	17.7495	20.1101	9.97E+02	-151.561	25.8702	18.9068	21.5831	18.9006	18.8954	18.9006	18.8954	7.74343	0.000128823	63.5826	7.72848	1.76884	18.3769	1.76884	18.3769	1.76884	18.3769
8692	16.0116	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.5271	-0.456412	-379.991	25.3059	17.7535	24.5051	17.7535	17.7535	17.7535	17.7535	21.1534	1.91E+03	-237.805	26.2443	18.9416	23.0592	18.9349	18.9294	18.9349	18.9294	7.72707	0.000128959	63.6658	7.7103	1.24501	18.366	1.24501	18.366	1.24501	18.366
8693	16.0116	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.2469	-0.296977	-342.546	24.717	17.7238	23.806	17.7238	17.7238	17.7238	17.7238	20.8426	1.67E-01	-258.163	24.6289	19.0436	23.6258	19.0361	19.0301	19.0361	19.0301	7.7087	0.000129111	63.7716	7.69018	0.46302	18.3531	0.46302	18.3531	0.46302	18.3531
8694	16.0117	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.0268	-0.0843308	-315.978	24.246	17.6851	23.2926	17.6851	17.6851	17.6851	17.6851	20.4928	6.56E-05	-209.738	23.8036	19.026	22.7546	19.0187	19.0129	19.0187	19.0129	7.68836	0.000129278	63.8987	7.66805	-0.545554	18.3384	-0.545554	18.3384	-0.545554	18.3384
8695	16.0117	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.6585	2019.55	-338.097	28.0299	17.6563	23.5889	17.6563	17.6563	17.6563	17.6563	20.2432	7.11E-05	-179.19	23.2292	18.9726	22.1535	18.9657	18.9601	18.9657	18.9601	7.6659	0.000129463	64.0475	7.64344	-0.968915	18.3219	-0.968915	18.3219	-0.968915	18.3219
8696	16.0118	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	21.0496	678.92	-431.374	26.6014	17.6991	25.3007	17.6991	17.6991	17.6991	17.6991	20.0508	7.49E-05	-159.118	22.785	18.9126	21.7343	18.9061	18.9007	18.9061	18.9007	7.64097	0.000129668	64.2196	7.61639	-0.376377	18.3031	-0.376377	18.3031	-0.376377	18.3031
8697	16.0118	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.6549	-0.342177	-403.022	25.6594	17.719	24.88	17.719	17.719	17.719	17.719	20.6449	2.13E+03	-177.904	27.0316	18.8727	21.9659	18.8664	18.8611	18.8664	18.8611	7.6139	0.000129889	64.4151	7.58808	1.16826	18.2822	1.16826	18.2822	1.16826	18.2822
8698	16.0119	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.3451	-0.171867	-360.582	25.0111	17.6946	24.0982	17.6946	17.6946	17.6946	17.6946	21.0043	6.60E+02	-266.242	25.1495	18.9721	23.6454	18.9648	18.959	18.9648	18.959	7.58603	0.00013011	64.6278	7.56074	3.02369	18.26	3.02369	18.26	3.02369	18.26
8699	16.0119	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.1075	0.0730824	-330.832	24.5047	17.6584	23.53	17.6584	17.6584	17.6584	17.6584	20.6071	-4.94E-03	-229.905	24.1164	19.0082	23.0971	19.0006	18.9947	19.0006	18.9947	7.5594	0.000130316	64.8446	7.53647	5.55219	18.2383	5.55219	18.2383	5.55219	18.2383
8700	16.012	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.3458	1294.89	-324.028	27.1955	17.6222	23.3364	17.6222	17.6222	17.6222	17.6222	20.3194	6.22E-05	-191.787	23.4489	18.9665	22.3729	18.9594	18.9536	18.9594	18.9536	7.53599	0.00013049	65.0492	7.51717	8.58968	18.219	8.58968	18.219	8.58968	18.219
8701	16.0121	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.988	1387.42	-405.434	27.7863	17.6404	24.7635	17.6404	17.6404	17.6404	17.6404	20.1069	6.15E-05	-167.717	22.957	18.9104	21.8856	18.9036	18.8981	18.9036	18.8981	7.51781	0.000130616	65.2244	7.50487	11.0824	18.2041	11.0824	18.2041	11.0824	18.2041
8702	16.0121	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.8074	3.78276	-425.49	26.0647	17.6798	25.2218	17.6798	17.6798	17.6798	17.6798	20.1424	1.01E+03	-155.828	25.5407	18.8544	21.6004	18.8481	18.8427	18.8481	18.8427	7.50664	0.000130682	65.3523	7.50065	12.8566	18.1955	12.8566	18.1955	12.8566	18.1955
8703	16.0122	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.4651	-0.209701	-380.584	25.3281	17.6741	24.4341	17.6741	17.6741	17.6741	17.6741	20.9543	1.83E+03	-230.222	26.9989	18.8891	22.8904	18.8822	18.8766	18.8822	18.8766	7.50328	0.000130684	65.4197	7.50415	13.8475	18.1943	13.8475	18.1943	13.8475	18.1943
8704	16.0122	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.2088	-0.0718658	-346.142	24.7782	17.6484	23.7923	17.6484	17.6484	17.6484	17.6484	20.8126	1.36E+01	-257.579	24.6464	18.9876	23.5462	18.98	18.974	18.98	18.974	7.5073	0.00013063	65.4214	7.51408	14.1925	18.2006	14.1925	18.2006	14.1925	18.2006
8705	16.0123	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.0087	237.126	-321.163	25.6716	17.6184	23.3161	17.6184	17.6184	17.6184	17.6184	20.471	5.45E-05	-211.731	23.8158	18.986	22.7491	18.9785	18.9726	18.9785	18.9726	7.51742	0.000130532	65.3604	7.52862	13.4268	18.2134	13.4268	18.2134	13.4268	18.2134
8706	16.0123	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.7093	1778.04	-358.875	27.7727	17.6086	23.9035	17.6086	17.6086	17.6086	17.6086	20.2294	6.13E-05	-180.636	23.2449	18.9443	22.15	18.9373	18.9316	18.9373	18.9316	7.53187	0.000130405	65.2463	7.54554	11.5173	18.2311	11.5173	18.2311	11.5173	18.2311
8707	16.0124	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	21.0291	676.02	-432.092	26.6695	17.6593	25.2792	17.6593	17.6593	17.6593	17.6593	20.046	6.58E-05	-160.277	22.8064	18.8954	21.7368	18.8888	18.8833	18.8888	18.8833	7.5482	0.000130272	65.0943	7.56173	9.92645	18.2516	9.92645	18.2516	9.92645	18.2516
8708	16.0124	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.6579	8.09E-05	-406.543	25.7437	17.6865	24.908	17.6865	17.6865	17.6865	17.6865	20.7409	2.22E+03	-191.289	26.8906	18.8784	22.2003	18.8718	18.8664	18.8718	18.8664	7.56359	0.000130155	64.9257	7.57493	8.66668	18.2721	8.66668	18.2721	8.66668	18.2721
8709	16.0125	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.3619	3.72E-05	-364.989	25.1092	17.6721	24.1526	17.6721	17.6721	17.6721	17.6721	20.9877	5.61E+02	-265.262	25.0991	18.987	23.6515	18.9795	18.9736	18.9795	18.9736	7.57616	0.000130065	64.7602	7.58433	7.79681	18.2904	7.79681	18.2904	7.79681	18.2904
8710	16.0125	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.1348	5.17E-05	-335.505	24.6108	17.6453	23.5988	17.6453	17.6453	17.6453	17.6453	20.6085	-6.15E-02	-227.324	24.1115	19.0216	23.0634	19.014	19.008	19.014	19.008	7.58512	0.000130006	64.6117	7.59002	7.05628	18.3052	7.05628	18.3052	7.05628	18.3052
8711	16.0126	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.3621	1258.08	-328.19	27.2446	17.6175	23.4063	17.6175	17.6175	17.6175	17.6175	20.3355	5.99E-05	-190.611	23.4672	18.9859	22.3703	18.9786	18.9729	18.9786	18.9729	7.59053	0.000129974	64.4869	7.59242	6.34965	18.3163	6.34965	18.3163	6.34965	18.3163
8712	16.0126	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	21.0388	1350.51	-409.341	27.4905	17.6421	24.8317	17.6421	17.6421	17.6421	17.6421	20.1333	6.44E-05	-167.224	22.9887	18.9363	21.9019	18.9295	18.9239	18.9295	18.9239	7.5927	0.000129967	64.3877	7.59189	5.62419	18.324	5.62419	18.324	5.62419	18.324
8713	16.0126	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.8136	0.606622	-426.164	26.0849	17.687	25.2444	17.687	17.687	17.687	17.687	20.1799	1.09E+03	-155.671	25.8728	18.886	21.6282	18.8795	18.8741	18.8795	18.8741	7.59194	0.000129982	64.3144	7.58861	5.01255	18.3286	5.01255	18.3286	5.01255	18.3286
8714	16.0127	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.4801	-0.159568	-380.846	25.3645	17.6835	24.4474	17.6835	17.6835	17.6835	17.6835	21.108	1.77E+03	-239.148	26.2608	18.9325	23.0826	18.9255	18.9199	18.9255	18.9199	7.58843	0.000130018	64.2666	7.58279	4.58283	18.3304	4.58283	18.3304	4.58283	18.3304
8715	16.0127	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.228	-0.0389636	-347.12	24.8189	17.6589	23.8198	17.6589	17.6589	17.6589	17.6589	20.8337	5.07E-01	-257.038	24.6369	19.0347	23.5938	19.0269	19.0209	19.0269	19.0209	7.58243	0.000130073	64.2435	7.57475	4.2504	18.3297	4.2504	18.3297	4.2504	18.3297
8716	16.0128	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.0263	-0.0179002	-322.453	24.3691	17.6279	23.3485	17.6279	17.6279	17.6279	17.6279	20.4966	3.88E-05	-209.862	23.8274	19.0241	22.7538	19.0166	19.0107	19.0166	19.0107	7.57427	0.000130144	64.2436	7.5649	3.90448	18.3267	3.90448	18.3267	3.90448	18.3267
8717	16.0128	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.6605	1953.75	-347.695	27.9358	17.6084	23.7107	17.6084	17.6084	17.6084	17.6084	20.2559	6.30E-05	-179.75	23.2627	18.9778	22.1677	18.9707	18.965	18.9707	18.965	7.56432	0.000130229	64.2644	7.55353	3.33215	18.3218	3.33215	18.3218	3.33215	18.3218
8718	16.0129	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	21.0192	657.368	-432.897	26.6302	17.6554	25.2865	17.6554	17.6554	17.6554	17.6554	20.0705	7.24E-05	-159.843	22.8249	18.9244	21.7583	18.9177	18.9122	18.9177	18.9122	7.55283	0.000130324	64.3037	7.54066	2.40203	18.3154	2.40203	18.3154	2.40203	18.3154
8719	16.0129	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.6408	-0.437009	-405.504	25.7106	17.6792	24.8829	17.6792	17.6792	17.6792	17.6792	20.6177	2.04E+03	-174.461	27.008	18.8871	21.9228	18.8806	18.8752	18.8806	18.8752	7.53968	0.000130434	64.3608	7.5258	1.89187	18.3074	1.89187	18.3074	1.89187	18.3074
8720	16.013	500	0	25.5387	731.487	-572.604	34.125	21.134	31.2647	21.134	21.134	21.134	21.134	27.6986	807.234	-309.545	34.0344	25.3321	30.794	25.3202	25.3116	25.3202	25.3116	20.3414	-0.0621646	-364.079	25.0739	17.6601	24.1247	17.6601	17.6601	17.6601	17.6601	21.0637	7.85E+02	-266.881	25.2912	18.9887	23.6664	18.9813	18.9753	18.9813	18.9753	7.52451	0.00013056	64.4372	7.50876	2.00336	18.2978	2.00336	18.2978	2.00336	18.2978
