Stunde im Jahr [h]	Variante 10.1 Raumlufttemperatur [C]	Variante 10.1 Heizleistung [W]	Variante 10.1 Kühlleistung [W]	Variante 10.2 Raumlufttemperatur [C]	Variante 10.2 Heizleistung [W]	Variante 10.2 Kühlleistung [W]	Variante 10.2 Rücklauftemperatur [C]	Variante 10.2 Innentemperatur.Dach [C]	Variante 10.2 Innentemperatur.Boden [C]	Variante 10.2 Innentemperatur.Wand.Nord [C]	Variante 10.2 Innentemperatur.Wand.Ost [C]	Variante 10.2 Innentemperatur.Wand.Süd [C]	Variante 10.2 Innentemperatur.Wand.West [C]
5154	28.2868	0	300	24.6303	0	442.709	18.2579	28.0469	20.2164	28.0469	28.0469	28.0469	28.0469
5155	28.274	0	300	24.6042	0	441.165	18.2542	28.0088	20.2056	28.0088	28.0088	28.0088	28.0088
5156	28.2612	0	300	24.5784	0	439.637	18.2504	27.9711	20.1949	27.9711	27.9711	27.9711	27.9711
5157	28.2485	0	300	24.5528	0	438.124	18.2467	27.9338	20.1844	27.9338	27.9338	27.9338	27.9338
5158	28.2357	0	300	24.5275	0	436.626	18.2431	27.8969	20.1739	27.8969	27.8969	27.8969	27.8969
5159	28.2231	0	300	24.5025	0	435.143	18.2395	27.8603	20.1636	27.8603	27.8603	27.8603	27.8603
5160	28.2105	0	300	24.4777	0	433.675	18.2359	27.8241	20.1533	27.8241	27.8241	27.8241	27.8241
5161	28.1979	0	300	24.4531	0	432.222	18.2324	27.7883	20.1432	27.7883	27.7883	27.7883	27.7883
5162	28.1853	0	300	24.4288	0	430.784	18.2289	27.7528	20.1331	27.7528	27.7528	27.7528	27.7528
5163	28.1728	0	300	24.4048	0	429.36	18.2254	27.7177	20.1232	27.7177	27.7177	27.7177	27.7177
5164	28.1604	0	300	24.381	0	427.95	18.222	27.6829	20.1134	27.6829	27.6829	27.6829	27.6829
5165	28.1479	0	300	24.3574	0	426.555	18.2186	27.6485	20.1036	27.6485	27.6485	27.6485	27.6485
5166	28.1356	0	300	24.3341	0	425.174	18.2152	27.6145	20.094	27.6145	27.6145	27.6145	27.6145
5167	28.1232	0	300	24.3109	0	423.806	18.2119	27.5807	20.0844	27.5807	27.5807	27.5807	27.5807
5168	28.1109	0	300	24.2881	0	422.452	18.2086	27.5474	20.075	27.5474	27.5474	27.5474	27.5474
5169	28.0987	0	300	24.2654	0	421.113	18.2053	27.5143	20.0656	27.5143	27.5143	27.5143	27.5143
5170	28.0864	0	300	24.243	0	419.786	18.2021	27.4816	20.0563	27.4816	27.4816	27.4816	27.4816
5171	28.0743	0	300	24.2208	0	418.473	18.1989	27.4492	20.0472	27.4492	27.4492	27.4492	27.4492
5172	28.0621	0	300	24.1989	0	417.173	18.1957	27.4171	20.0381	27.4171	27.4171	27.4171	27.4171
5173	28.05	0	300	24.1771	0	415.886	18.1926	27.3854	20.0291	27.3854	27.3854	27.3854	27.3854
5174	28.038	0	300	24.1556	0	414.612	18.1895	27.354	20.0202	27.354	27.354	27.354	27.354
5175	28.026	0	300	24.1343	0	413.351	18.1864	27.3229	20.0114	27.3229	27.3229	27.3229	27.3229
5176	28.014	0	300	24.1132	0	412.103	18.1834	27.2921	20.0027	27.2921	27.2921	27.2921	27.2921
5177	28.0021	0	300	24.0923	0	410.867	18.1804	27.2616	19.9941	27.2616	27.2616	27.2616	27.2616
5178	27.9902	0	300	24.0717	0	409.644	18.1774	27.2315	19.9855	27.2315	27.2315	27.2315	27.2315
5179	27.9783	0	300	24.0512	0	408.433	18.1744	27.2016	19.9771	27.2016	27.2016	27.2016	27.2016
5180	27.9665	0	300	24.031	0	407.234	18.1715	27.172	19.9687	27.172	27.172	27.172	27.172
5181	27.9547	0	300	24.0109	0	406.047	18.1686	27.1428	19.9604	27.1428	27.1428	27.1428	27.1428
5182	27.9429	0	300	23.9911	0	404.872	18.1657	27.1138	19.9522	27.1138	27.1138	27.1138	27.1138
5183	27.9312	0	300	23.9714	0	403.709	18.1629	27.0851	19.9441	27.0851	27.0851	27.0851	27.0851
5184	27.9196	0	300	23.9519	0	402.558	18.1601	27.0567	19.9361	27.0567	27.0567	27.0567	27.0567
5185	27.9079	0	300	23.9327	0	401.418	18.1573	27.0286	19.9281	27.0286	27.0286	27.0286	27.0286
5186	27.8964	0	300	23.9136	0	400.29	18.1546	27.0008	19.9202	27.0008	27.0008	27.0008	27.0008
5187	27.8848	0	300	23.8948	0	399.173	18.1519	26.9733	19.9124	26.9733	26.9733	26.9733	26.9733
5188	27.8733	0	300	23.8761	0	398.067	18.1492	26.946	19.9047	26.946	26.946	26.946	26.946
5189	27.8618	0	300	23.8576	0	396.973	18.1465	26.919	19.8971	26.919	26.919	26.919	26.919
5190	27.8504	0	300	23.8393	0	395.89	18.1439	26.8923	19.8895	26.8923	26.8923	26.8923	26.8923
5191	27.839	0	300	23.8212	0	394.817	18.1412	26.8658	19.882	26.8658	26.8658	26.8658	26.8658
5192	27.8276	0	300	23.8032	0	393.755	18.1387	26.8397	19.8746	26.8397	26.8397	26.8397	26.8397
5193	27.8163	0	300	23.7855	0	392.704	18.1361	26.8137	19.8673	26.8137	26.8137	26.8137	26.8137
5194	27.805	0	300	23.7679	0	391.664	18.1336	26.7881	19.86	26.7881	26.7881	26.7881	26.7881
5195	27.7937	0	300	23.7505	0	390.634	18.1311	26.7627	19.8528	26.7627	26.7627	26.7627	26.7627
5196	27.7825	0	300	23.7333	0	389.614	18.1286	26.7375	19.8457	26.7375	26.7375	26.7375	26.7375
5197	27.7714	0	300	23.7162	0	388.605	18.1261	26.7127	19.8387	26.7127	26.7127	26.7127	26.7127
5198	27.7602	0	300	23.6993	0	387.606	18.1237	26.688	19.8317	26.688	26.688	26.688	26.688
5199	27.7491	0	300	23.6826	0	386.616	18.1213	26.6636	19.8248	26.6636	26.6636	26.6636	26.6636
5200	27.7381	0	300	23.6661	0	385.637	18.1189	26.6395	19.8179	26.6395	26.6395	26.6395	26.6395
5201	27.727	0	300	23.6497	0	384.668	18.1165	26.6156	19.8112	26.6156	26.6156	26.6156	26.6156
5202	27.716	0	300	23.6335	0	383.709	18.1142	26.5919	19.8045	26.5919	26.5919	26.5919	26.5919
5203	27.7051	0	300	23.6174	0	382.759	18.1119	26.5685	19.7979	26.5685	26.5685	26.5685	26.5685
5204	27.6941	0	300	23.6015	0	381.818	18.1096	26.5453	19.7913	26.5453	26.5453	26.5453	26.5453
5205	27.6833	0	300	23.5858	0	380.887	18.1073	26.5223	19.7848	26.5223	26.5223	26.5223	26.5223
5206	27.6724	0	300	23.5703	0	379.966	18.1051	26.4996	19.7784	26.4996	26.4996	26.4996	26.4996
5207	27.6616	0	300	23.5548	0	379.054	18.1029	26.4771	19.772	26.4771	26.4771	26.4771	26.4771
5208	27.6508	0	300	23.5396	0	378.151	18.1007	26.4549	19.7657	26.4549	26.4549	26.4549	26.4549
5209	27.6401	0	300	23.5245	0	377.257	18.0985	26.4328	19.7595	26.4328	26.4328	26.4328	26.4328
5210	27.6294	0	300	23.5095	0	376.372	18.0963	26.411	19.7533	26.411	26.411	26.411	26.411
5211	27.6187	0	300	23.4947	0	375.496	18.0942	26.3894	19.7472	26.3894	26.3894	26.3894	26.3894
5212	27.608	0	300	23.4801	0	374.629	18.0921	26.368	19.7411	26.368	26.368	26.368	26.368
5213	27.5974	0	300	23.4656	0	373.77	18.09	26.3468	19.7351	26.3468	26.3468	26.3468	26.3468
5214	27.5869	0	300	23.4512	0	372.921	18.0879	26.3259	19.7292	26.3259	26.3259	26.3259	26.3259
5215	27.5763	0	300	23.437	0	372.079	18.0859	26.3051	19.7233	26.3051	26.3051	26.3051	26.3051
5216	27.5658	0	300	23.4229	0	371.247	18.0838	26.2846	19.7175	26.2846	26.2846	26.2846	26.2846
5217	27.5554	0	300	23.409	0	370.422	18.0818	26.2643	19.7117	26.2643	26.2643	26.2643	26.2643
5218	27.545	0	300	23.3952	0	369.606	18.0798	26.2442	19.706	26.2442	26.2442	26.2442	26.2442
5219	27.5345	0	300	23.3816	0	368.798	18.0779	26.2242	19.7004	26.2242	26.2242	26.2242	26.2242
5220	27.5242	0	300	23.3681	0	367.998	18.0759	26.2045	19.6948	26.2045	26.2045	26.2045	26.2045
5221	27.5139	0	300	23.3547	0	367.207	18.074	26.185	19.6893	26.185	26.185	26.185	26.185
5222	27.5036	0	300	23.3414	0	366.423	18.0721	26.1656	19.6838	26.1656	26.1656	26.1656	26.1656
5223	27.4933	0	300	23.3283	0	365.647	18.0702	26.1465	19.6784	26.1465	26.1465	26.1465	26.1465
5224	27.4831	0	300	23.3153	0	364.879	18.0683	26.1276	19.673	26.1276	26.1276	26.1276	26.1276
5225	27.4729	0	300	23.3025	0	364.119	18.0665	26.1088	19.6677	26.1088	26.1088	26.1088	26.1088
5226	27.4627	0	300	23.2898	0	363.366	18.0646	26.0903	19.6625	26.0903	26.0903	26.0903	26.0903
5227	27.4526	0	300	23.2772	0	362.621	18.0628	26.0719	19.6573	26.0719	26.0719	26.0719	26.0719
5228	27.4425	0	300	23.2647	0	361.884	18.061	26.0537	19.6521	26.0537	26.0537	26.0537	26.0537
5229	27.4324	0	300	23.2524	0	361.154	18.0592	26.0357	19.647	26.0357	26.0357	26.0357	26.0357
5230	27.4224	0	300	23.2402	0	360.431	18.0575	26.0179	19.642	26.0179	26.0179	26.0179	26.0179
5231	27.4124	0	300	23.2281	0	359.716	18.0557	26.0002	19.637	26.0002	26.0002	26.0002	26.0002
5232	27.4025	0	300	23.2161	0	359.007	18.054	25.9828	19.632	25.9828	25.9828	25.9828	25.9828
5233	27.3925	0	300	23.2043	0	358.306	18.0523	25.9655	19.6272	25.9655	25.9655	25.9655	25.9655
5234	27.3827	0	300	23.1926	0	357.612	18.0506	25.9484	19.6223	25.9484	25.9484	25.9484	25.9484
5235	27.3728	0	300	23.181	0	356.925	18.0489	25.9314	19.6175	25.9314	25.9314	25.9314	25.9314
5236	27.363	0	300	23.1695	0	356.245	18.0473	25.9147	19.6127	25.9147	25.9147	25.9147	25.9147
5237	27.3532	0	300	23.1581	0	355.571	18.0456	25.8981	19.608	25.8981	25.8981	25.8981	25.8981
5238	27.3434	0	300	23.1468	0	354.905	18.044	25.8816	19.6034	25.8816	25.8816	25.8816	25.8816
5239	27.3337	0	300	23.1357	0	354.245	18.0424	25.8653	19.5988	25.8653	25.8653	25.8653	25.8653
5240	27.324	0	300	23.1246	0	353.592	18.0408	25.8492	19.5942	25.8492	25.8492	25.8492	25.8492
5241	27.3143	0	300	23.1137	0	352.945	18.0392	25.8333	19.5897	25.8333	25.8333	25.8333	25.8333
5242	27.3047	0	300	23.1029	0	352.305	18.0377	25.8175	19.5852	25.8175	25.8175	25.8175	25.8175
5243	27.295	0	300	23.0922	0	351.671	18.0361	25.8019	19.5808	25.8019	25.8019	25.8019	25.8019
5244	27.2855	0	300	23.0816	0	351.044	18.0346	25.7864	19.5765	25.7864	25.7864	25.7864	25.7864
5245	27.2759	0	300	23.0711	0	350.423	18.0331	25.7711	19.5721	25.7711	25.7711	25.7711	25.7711
5246	27.2664	0	300	23.0607	0	349.808	18.0316	25.7559	19.5678	25.7559	25.7559	25.7559	25.7559
5247	27.2569	0	300	23.0504	0	349.2	18.0301	25.7409	19.5636	25.7409	25.7409	25.7409	25.7409
5248	27.2475	0	300	23.0403	0	348.598	18.0286	25.7261	19.5594	25.7261	25.7261	25.7261	25.7261
5249	27.2381	0	300	23.0302	0	348.001	18.0272	25.7114	19.5552	25.7114	25.7114	25.7114	25.7114
5250	27.2287	0	300	23.0202	0	347.411	18.0258	25.6968	19.5511	25.6968	25.6968	25.6968	25.6968
5251	27.2193	0	300	23.0103	0	346.827	18.0243	25.6824	19.547	25.6824	25.6824	25.6824	25.6824
5252	27.21	0	300	23.0006	0	346.248	18.0229	25.6681	19.543	25.6681	25.6681	25.6681	25.6681
5253	27.2007	0	300	22.9909	0	345.675	18.0215	25.654	19.539	25.654	25.654	25.654	25.654
5254	27.1914	0	300	22.9813	0	345.108	18.0202	25.64	19.535	25.64	25.64	25.64	25.64
5255	27.1822	0	300	22.9718	0	344.547	18.0188	25.6262	19.5311	25.6262	25.6262	25.6262	25.6262
5256	27.173	0	300	22.9625	0	343.992	18.0174	25.6125	19.5272	25.6125	25.6125	25.6125	25.6125
5257	27.1638	0	300	22.9532	0	343.442	18.0161	25.5989	19.5234	25.5989	25.5989	25.5989	25.5989
5258	27.1547	0	300	22.944	0	342.897	18.0148	25.5855	19.5196	25.5855	25.5855	25.5855	25.5855
5259	27.1456	0	300	22.9349	0	342.358	18.0134	25.5722	19.5158	25.5722	25.5722	25.5722	25.5722
5260	27.1365	0	300	22.9258	0	341.825	18.0121	25.5591	19.5121	25.5591	25.5591	25.5591	25.5591
5261	27.1274	0	300	22.9169	0	341.297	18.0109	25.546	19.5084	25.546	25.546	25.546	25.546
5262	27.1184	0	300	22.9081	0	340.774	18.0096	25.5331	19.5048	25.5331	25.5331	25.5331	25.5331
5263	27.1094	0	300	22.8993	0	340.257	18.0083	25.5204	19.5011	25.5204	25.5204	25.5204	25.5204
5264	27.1005	0	300	22.8907	0	339.744	18.0071	25.5078	19.4976	25.5078	25.5078	25.5078	25.5078
5265	27.0915	0	300	22.8821	0	339.237	18.0058	25.4952	19.494	25.4952	25.4952	25.4952	25.4952
5266	27.0826	0	300	22.8736	0	338.735	18.0046	25.4829	19.4905	25.4829	25.4829	25.4829	25.4829
5267	27.0738	0	300	22.8652	0	338.238	18.0034	25.4706	19.487	25.4706	25.4706	25.4706	25.4706
5268	27.0649	0	300	22.8569	0	337.746	18.0022	25.4585	19.4836	25.4585	25.4585	25.4585	25.4585
5269	27.0561	0	300	22.8487	0	337.259	18.001	25.4465	19.4802	25.4465	25.4465	25.4465	25.4465
5270	27.0473	0	300	22.8406	0	336.777	17.9999	25.4346	19.4768	25.4346	25.4346	25.4346	25.4346
5271	27.0385	0	300	22.8325	0	336.3	17.9987	25.4228	19.4735	25.4228	25.4228	25.4228	25.4228
5272	27.0298	0	300	22.8245	0	335.827	17.9975	25.4111	19.4702	25.4111	25.4111	25.4111	25.4111
5273	27.0211	0	300	22.8166	0	335.359	17.9964	25.3996	19.467	25.3996	25.3996	25.3996	25.3996
5274	27.0124	0	300	22.8088	0	334.896	17.9953	25.3882	19.4637	25.3882	25.3882	25.3882	25.3882
5275	27.0038	0	300	22.801	0	334.438	17.9942	25.3769	19.4605	25.3769	25.3769	25.3769	25.3769
5276	26.9952	0	300	22.7934	0	333.984	17.9931	25.3657	19.4574	25.3657	25.3657	25.3657	25.3657
5277	26.9866	0	300	22.7858	0	333.535	17.992	25.3546	19.4542	25.3546	25.3546	25.3546	25.3546
5278	26.978	0	300	22.7783	0	333.09	17.9909	25.3437	19.4511	25.3437	25.3437	25.3437	25.3437
5279	26.9695	0	300	22.7708	0	332.65	17.9898	25.3328	19.448	25.3328	25.3328	25.3328	25.3328
5280	26.961	0	300	22.7635	0	332.214	17.9887	25.3221	19.445	25.3221	25.3221	25.3221	25.3221
5281	26.9525	0	300	22.7562	0	331.783	17.9877	25.3114	19.442	25.3114	25.3114	25.3114	25.3114
5282	26.9441	0	300	22.749	0	331.356	17.9867	25.3009	19.439	25.3009	25.3009	25.3009	25.3009
5283	26.9356	0	300	22.7418	0	330.933	17.9856	25.2905	19.4361	25.2905	25.2905	25.2905	25.2905
5284	26.9273	0	300	22.7347	0	330.515	17.9846	25.2801	19.4331	25.2801	25.2801	25.2801	25.2801
5285	26.9189	0	300	22.7278	0	330.101	17.9836	25.2699	19.4302	25.2699	25.2699	25.2699	25.2699
5286	26.9106	0	300	22.7208	0	329.691	17.9826	25.2598	19.4274	25.2598	25.2598	25.2598	25.2598
5287	26.9022	0	300	22.714	0	329.285	17.9816	25.2498	19.4245	25.2498	25.2498	25.2498	25.2498
5288	26.894	0	300	22.7072	0	328.883	17.9806	25.2399	19.4217	25.2399	25.2399	25.2399	25.2399
5289	26.8857	0	300	22.7005	0	328.485	17.9797	25.2301	19.419	25.2301	25.2301	25.2301	25.2301
5290	26.8775	0	300	22.6938	0	328.091	17.9787	25.2204	19.4162	25.2204	25.2204	25.2204	25.2204
5291	26.8693	0	300	22.6872	0	327.702	17.9778	25.2108	19.4135	25.2108	25.2108	25.2108	25.2108
5292	26.8611	0	300	22.6807	0	327.316	17.9768	25.2013	19.4108	25.2013	25.2013	25.2013	25.2013
5293	26.853	0	300	22.6742	0	326.934	17.9759	25.1918	19.4081	25.1918	25.1918	25.1918	25.1918
5294	26.8448	0	300	22.6679	0	326.555	17.975	25.1825	19.4055	25.1825	25.1825	25.1825	25.1825
5295	26.8367	0	300	22.6615	0	326.181	17.974	25.1733	19.4029	25.1733	25.1733	25.1733	25.1733
5296	26.8287	0	300	22.6553	0	325.81	17.9731	25.1641	19.4003	25.1641	25.1641	25.1641	25.1641
5297	26.8206	0	300	22.6491	0	325.444	17.9722	25.1551	19.3977	25.1551	25.1551	25.1551	25.1551
5298	26.8126	0	300	22.6429	0	325.08	17.9714	25.1461	19.3952	25.1461	25.1461	25.1461	25.1461
5299	26.8046	0	300	22.6369	0	324.721	17.9705	25.1373	19.3927	25.1373	25.1373	25.1373	25.1373
5300	26.7967	0	300	22.6308	0	324.365	17.9696	25.1285	19.3902	25.1285	25.1285	25.1285	25.1285
5301	26.7887	0	300	22.6249	0	324.013	17.9688	25.1198	19.3877	25.1198	25.1198	25.1198	25.1198
5302	26.7808	0	300	22.619	0	323.664	17.9679	25.1112	19.3853	25.1112	25.1112	25.1112	25.1112
5303	26.7729	0	300	22.6132	0	323.319	17.9671	25.1027	19.3829	25.1027	25.1027	25.1027	25.1027
5304	26.7651	0	300	22.6074	0	322.977	17.9662	25.0943	19.3805	25.0943	25.0943	25.0943	25.0943
5305	26.7573	0	300	22.6017	0	322.639	17.9654	25.0859	19.3781	25.0859	25.0859	25.0859	25.0859
5306	26.7494	0	300	22.596	0	322.304	17.9646	25.0777	19.3758	25.0777	25.0777	25.0777	25.0777
5307	26.7417	0	300	22.5904	0	321.972	17.9638	25.0695	19.3735	25.0695	25.0695	25.0695	25.0695
5308	26.7339	0	300	22.5849	0	321.644	17.963	25.0614	19.3712	25.0614	25.0614	25.0614	25.0614
5309	26.7262	0	300	22.5794	0	321.319	17.9622	25.0534	19.3689	25.0534	25.0534	25.0534	25.0534
5310	26.7185	0	300	22.5739	0	320.997	17.9614	25.0454	19.3667	25.0454	25.0454	25.0454	25.0454
5311	26.7108	0	300	22.5686	0	320.679	17.9606	25.0376	19.3645	25.0376	25.0376	25.0376	25.0376
5312	26.7032	0	300	22.5632	0	320.364	17.9599	25.0298	19.3623	25.0298	25.0298	25.0298	25.0298
5313	26.6955	0	300	22.558	0	320.052	17.9591	25.0221	19.3601	25.0221	25.0221	25.0221	25.0221
5314	26.6879	0	300	22.5527	0	319.743	17.9584	25.0145	19.3579	25.0145	25.0145	25.0145	25.0145
5315	26.6803	0	300	22.5476	0	319.437	17.9576	25.007	19.3558	25.007	25.007	25.007	25.007
5316	26.6728	0	300	22.5425	0	319.135	17.9569	24.9995	19.3537	24.9995	24.9995	24.9995	24.9995
5317	26.6653	0	300	22.5374	0	318.835	17.9562	24.9921	19.3516	24.9921	24.9921	24.9921	24.9921
5318	26.6578	0	300	22.5324	0	318.538	17.9554	24.9848	19.3495	24.9848	24.9848	24.9848	24.9848
5319	26.6503	0	300	22.5274	0	318.245	17.9547	24.9776	19.3475	24.9776	24.9776	24.9776	24.9776
5320	26.6428	0	300	22.5225	0	317.954	17.954	24.9704	19.3454	24.9704	24.9704	24.9704	24.9704
5321	26.6354	0	300	22.5177	0	317.666	17.9533	24.9633	19.3434	24.9633	24.9633	24.9633	24.9633
5322	26.628	0	300	22.5129	0	317.381	17.9526	24.9563	19.3414	24.9563	24.9563	24.9563	24.9563
5323	26.6206	0	300	22.5081	0	317.099	17.9519	24.9493	19.3395	24.9493	24.9493	24.9493	24.9493
5324	26.6133	0	300	22.5034	0	316.82	17.9512	24.9424	19.3375	24.9424	24.9424	24.9424	24.9424
5325	26.6059	0	300	22.4987	0	316.544	17.9506	24.9356	19.3356	24.9356	24.9356	24.9356	24.9356
5326	26.5986	0	300	22.4941	0	316.27	17.9499	24.9289	19.3337	24.9289	24.9289	24.9289	24.9289
5327	26.5913	0	300	22.4895	0	316	17.9492	24.9222	19.3318	24.9222	24.9222	24.9222	24.9222
5328	26.5841	0	300	22.485	0	315.731	17.9486	24.9156	19.3299	24.9156	24.9156	24.9156	24.9156
5329	26.5768	0	300	22.4805	0	315.466	17.9479	24.9091	19.3281	24.9091	24.9091	24.9091	24.9091
5330	26.5696	0	300	22.4761	0	315.203	17.9473	24.9026	19.3262	24.9026	24.9026	24.9026	24.9026
5331	26.5624	0	300	22.4717	0	314.943	17.9467	24.8961	19.3244	24.8961	24.8961	24.8961	24.8961
5332	26.5553	0	300	22.4673	0	314.686	17.946	24.8898	19.3226	24.8898	24.8898	24.8898	24.8898
5333	26.5481	0	300	22.463	0	314.431	17.9454	24.8835	19.3209	24.8835	24.8835	24.8835	24.8835
5334	26.541	0	300	22.4587	0	314.179	17.9448	24.8773	19.3191	24.8773	24.8773	24.8773	24.8773
5335	26.5339	0	300	22.4545	0	313.929	17.9442	24.8711	19.3173	24.8711	24.8711	24.8711	24.8711
5336	26.5268	0	300	22.4504	0	313.682	17.9436	24.8651	19.3156	24.8651	24.8651	24.8651	24.8651
5337	26.5198	0	300	22.4462	0	313.437	17.943	24.859	19.3139	24.859	24.859	24.859	24.859
5338	26.5128	0	300	22.4421	0	313.195	17.9424	24.853	19.3122	24.853	24.853	24.853	24.853
5339	26.5058	0	300	22.4381	0	312.955	17.9418	24.8471	19.3105	24.8471	24.8471	24.8471	24.8471
5340	26.4988	0	300	22.4341	0	312.718	17.9412	24.8413	19.3089	24.8413	24.8413	24.8413	24.8413
5341	26.4918	0	300	22.4301	0	312.483	17.9407	24.8355	19.3072	24.8355	24.8355	24.8355	24.8355
5342	26.4849	0	300	22.4262	0	312.25	17.9401	24.8297	19.3056	24.8297	24.8297	24.8297	24.8297
5343	26.478	0	300	22.4223	0	312.02	17.9395	24.8241	19.304	24.8241	24.8241	24.8241	24.8241
5344	26.4711	0	300	22.4184	0	311.792	17.939	24.8184	19.3024	24.8184	24.8184	24.8184	24.8184
5345	26.4642	0	300	22.4146	0	311.566	17.9384	24.8129	19.3008	24.8129	24.8129	24.8129	24.8129
5346	26.4574	0	300	22.4108	0	311.342	17.9379	24.8074	19.2993	24.8074	24.8074	24.8074	24.8074
5347	26.4506	0	300	22.4071	0	311.121	17.9374	24.8019	19.2977	24.8019	24.8019	24.8019	24.8019
5348	26.4438	0	300	22.4034	0	310.902	17.9368	24.7965	19.2962	24.7965	24.7965	24.7965	24.7965
5349	26.437	0	300	22.3997	0	310.686	17.9363	24.7912	19.2947	24.7912	24.7912	24.7912	24.7912
5350	26.4303	0	300	22.3961	0	310.471	17.9358	24.7859	19.2932	24.7859	24.7859	24.7859	24.7859
5351	26.4235	0	300	22.3925	0	310.259	17.9352	24.7806	19.2917	24.7806	24.7806	24.7806	24.7806
5352	26.4168	0	300	22.389	0	310.048	17.9347	24.7754	19.2903	24.7754	24.7754	24.7754	24.7754
5353	26.4101	0	300	22.3854	0	309.84	17.9342	24.7703	19.2888	24.7703	24.7703	24.7703	24.7703
5354	26.4035	0	300	22.382	0	309.634	17.9337	24.7652	19.2874	24.7652	24.7652	24.7652	24.7652
5355	26.3968	0	300	22.3785	0	309.43	17.9332	24.7602	19.2859	24.7602	24.7602	24.7602	24.7602
5356	26.3902	0	300	22.3751	0	309.228	17.9327	24.7552	19.2845	24.7552	24.7552	24.7552	24.7552
5357	26.3836	0	300	22.3717	0	309.029	17.9323	24.7503	19.2831	24.7503	24.7503	24.7503	24.7503
5358	26.377	0	300	22.3684	0	308.831	17.9318	24.7454	19.2817	24.7454	24.7454	24.7454	24.7454
5359	26.3705	0	300	22.3651	0	308.635	17.9313	24.7406	19.2804	24.7406	24.7406	24.7406	24.7406
5360	26.3639	0	300	22.3618	0	308.441	17.9308	24.7358	19.279	24.7358	24.7358	24.7358	24.7358
5361	26.3574	0	300	22.3586	0	308.249	17.9304	24.7311	19.2777	24.7311	24.7311	24.7311	24.7311
5362	26.3509	0	300	22.3554	0	308.059	17.9299	24.7264	19.2764	24.7264	24.7264	24.7264	24.7264
5363	26.3445	0	300	22.3522	0	307.871	17.9294	24.7217	19.2751	24.7217	24.7217	24.7217	24.7217
5364	26.338	0	300	22.349	0	307.685	17.929	24.7172	19.2737	24.7172	24.7172	24.7172	24.7172
5365	26.3316	0	300	22.3459	0	307.5	17.9285	24.7126	19.2725	24.7126	24.7126	24.7126	24.7126
5366	26.3252	0	300	22.3428	0	307.318	17.9281	24.7081	19.2712	24.7081	24.7081	24.7081	24.7081
5367	26.3188	0	300	22.3398	0	307.137	17.9276	24.7036	19.2699	24.7036	24.7036	24.7036	24.7036
5368	26.3124	0	300	22.3367	0	306.958	17.9272	24.6992	19.2687	24.6992	24.6992	24.6992	24.6992
5369	26.3061	0	300	22.3338	0	306.781	17.9268	24.6949	19.2674	24.6949	24.6949	24.6949	24.6949
5370	26.2998	0	300	22.3308	0	306.606	17.9264	24.6906	19.2662	24.6906	24.6906	24.6906	24.6906
5371	26.2935	0	300	22.3279	0	306.433	17.9259	24.6863	19.265	24.6863	24.6863	24.6863	24.6863
5372	26.2872	0	300	22.325	0	306.261	17.9255	24.682	19.2638	24.682	24.682	24.682	24.682
5373	26.2809	0	300	22.3221	0	306.091	17.9251	24.6778	19.2626	24.6778	24.6778	24.6778	24.6778
5374	26.2747	0	300	22.3193	0	305.923	17.9247	24.6737	19.2614	24.6737	24.6737	24.6737	24.6737
5375	26.2685	0	300	22.3164	0	305.756	17.9243	24.6696	19.2603	24.6696	24.6696	24.6696	24.6696
5376	26.2623	0	300	22.3136	0	305.591	17.9239	24.6655	19.2591	24.6655	24.6655	24.6655	24.6655
5377	26.2561	0	300	22.3109	0	305.428	17.9235	24.6615	19.258	24.6615	24.6615	24.6615	24.6615
5378	26.2499	0	300	22.3082	0	305.266	17.9231	24.6575	19.2569	24.6575	24.6575	24.6575	24.6575
5379	26.2438	0	300	22.3055	0	305.106	17.9227	24.6536	19.2557	24.6536	24.6536	24.6536	24.6536
5380	26.2377	0	300	22.3028	0	304.948	17.9223	24.6497	19.2546	24.6497	24.6497	24.6497	24.6497
5381	26.2316	0	300	22.3001	0	304.791	17.9219	24.6458	19.2536	24.6458	24.6458	24.6458	24.6458
5382	26.2255	0	300	22.2975	0	304.636	17.9216	24.642	19.2525	24.642	24.642	24.642	24.642
5383	26.2195	0	300	22.2949	0	304.482	17.9212	24.6382	19.2514	24.6382	24.6382	24.6382	24.6382
5384	26.2134	0	300	22.2923	0	304.33	17.9208	24.6344	19.2503	24.6344	24.6344	24.6344	24.6344
5385	26.2074	0	300	22.2898	0	304.18	17.9204	24.6307	19.2493	24.6307	24.6307	24.6307	24.6307
5386	26.2014	0	300	22.2873	0	304.03	17.9201	24.627	19.2482	24.627	24.627	24.627	24.627
5387	26.1954	0	300	22.2848	0	303.883	17.9197	24.6234	19.2472	24.6234	24.6234	24.6234	24.6234
5388	26.1895	0	300	22.2823	0	303.737	17.9194	24.6198	19.2462	24.6198	24.6198	24.6198	24.6198
5389	26.1835	0	300	22.2799	0	303.592	17.919	24.6162	19.2452	24.6162	24.6162	24.6162	24.6162
5390	26.1776	0	300	22.2775	0	303.449	17.9187	24.6127	19.2442	24.6127	24.6127	24.6127	24.6127
5391	26.1717	0	300	22.2751	0	303.307	17.9183	24.6092	19.2432	24.6092	24.6092	24.6092	24.6092
5392	26.1658	0	300	22.2727	0	303.167	17.918	24.6058	19.2422	24.6058	24.6058	24.6058	24.6058
