Zeit [h]	Variante 8.1 Raumlufttemperatur [C]	Variante 8.1 Wärmeleitung [W/m2]	Variante 8.1 Oberflächentemperatur [C]	Variante 8.2 Raumlufttemperatur [C]	Variante 8.2 Wärmeleitung [W/m2]	Variante 8.2 Oberflächentemperatur [C]	Variante 8.3 Raumlufttemperatur [C]	Variante 8.3 Wärmeleitung [W/m2]	Variante 8.3 Oberflächentemperatur [C]	Variante 8.4.Raumlufttemperatur [C]	Variante 8.4 Wärmeleitung [W/m2]	Variante 8.4 Oberflächentemperatur [C]
2267	40.7005	0	0	38.12	0	0	40.214	0	0	35.376	0	0
2268	40.701	0	0	38.1205	0	0	39.684	0	0	35.362	0	0
2269	40.701	0	0	38.121	0	0	40.326	0	0	35.4875	0	0
2270	40.7015	0	0	38.121	0	0	40.9795	0	0	35.6245	0	0
2271	40.702	0	0	38.1215	0	0	41.0525	0	0	35.6975	0	0
2272	40.7025	0	0	38.122	0	0	40.2	0	0	35.6515	0	0
2273	40.703	0	0	38.1225	0	0	38.108	0	0	35.4305	0	0
2274	40.703	0	0	38.123	0	0	35.9735	0	0	35.167	0	0
2275	40.7035	0	0	38.123	0	0	35.017	0	0	35.017	0	0
2276	40.704	0	0	38.1235	0	0	34.9675	0	0	34.9675	0	0
2277	40.704	0	0	38.124	0	0	34.9185	0	0	34.9185	0	0
2278	40.7045	0	0	38.124	0	0	34.8695	0	0	34.8695	0	0
2279	40.705	0	0	38.1245	0	0	34.8205	0	0	34.8205	0	0
2280	40.7055	0	0	38.125	0	0	34.772	0	0	34.772	0	0
2281	40.706	0	0	38.1255	0	0	34.7235	0	0	34.7235	0	0
2282	40.706	0	0	38.126	0	0	34.675	0	0	34.675	0	0
2283	40.7065	0	0	38.126	0	0	34.627	0	0	34.627	0	0
2284	40.707	0	0	38.1265	0	0	34.579	0	0	34.579	0	0
2285	40.707	0	0	38.127	0	0	34.531	0	0	34.531	0	0
2286	40.7075	0	0	38.127	0	0	35.4085	0	0	34.602	0	0
2287	40.708	0	0	38.1275	0	0	37.5255	0	0	34.848	0	0
2288	40.7085	0	0	38.128	0	0	39.685	0	0	35.1365	0	0
2289	40.709	0	0	38.1285	0	0	40.666	0	0	35.311	0	0
2290	40.709	0	0	38.129	0	0	40.74	0	0	35.385	0	0
2291	40.7095	0	0	38.129	0	0	40.2215	0	0	35.383	0	0
2292	40.71	0	0	38.1295	0	0	39.691	0	0	35.369	0	0
2293	40.71	0	0	38.13	0	0	40.333	0	0	35.495	0	0
2294	40.7105	0	0	38.13	0	0	40.9865	0	0	35.6325	0	0
2295	40.711	0	0	38.1305	0	0	41.0595	0	0	35.7055	0	0
2296	40.711	0	0	38.131	0	0	40.2075	0	0	35.6595	0	0
2297	40.7115	0	0	38.131	0	0	38.1155	0	0	35.438	0	0
2298	40.712	0	0	38.1315	0	0	35.9805	0	0	35.174	0	0
2299	40.712	0	0	38.132	0	0	35.0245	0	0	35.0245	0	0
2300	40.7125	0	0	38.132	0	0	34.975	0	0	34.975	0	0
2301	40.713	0	0	38.1325	0	0	34.9255	0	0	34.9255	0	0
2302	40.7135	0	0	38.133	0	0	34.8765	0	0	34.8765	0	0
2303	40.714	0	0	38.1335	0	0	34.8275	0	0	34.828	0	0
2304	40.714	0	0	38.134	0	0	34.779	0	0	34.7795	0	0
2305	40.7145	0	0	38.134	0	0	34.7305	0	0	34.731	0	0
2306	40.715	0	0	38.1345	0	0	34.682	0	0	34.6825	0	0
2307	40.715	0	0	38.135	0	0	34.634	0	0	34.634	0	0
2308	40.7155	0	0	38.135	0	0	34.586	0	0	34.586	0	0
2309	40.716	0	0	38.1355	0	0	34.538	0	0	34.538	0	0
2310	40.716	0	0	38.136	0	0	35.4155	0	0	34.609	0	0
2311	40.7165	0	0	38.136	0	0	37.5325	0	0	34.855	0	0
2312	40.717	0	0	38.1365	0	0	39.692	0	0	35.1435	0	0
2313	40.717	0	0	38.137	0	0	40.673	0	0	35.318	0	0
2314	40.7175	0	0	38.137	0	0	40.747	0	0	35.392	0	0
2315	40.718	0	0	38.1375	0	0	40.2285	0	0	35.39	0	0
2316	40.718	0	0	38.138	0	0	39.698	0	0	35.376	0	0
2317	40.7185	0	0	38.138	0	0	40.34	0	0	35.502	0	0
2318	40.719	0	0	38.1385	0	0	40.9935	0	0	35.6395	0	0
2319	40.719	0	0	38.139	0	0	41.0665	0	0	35.712	0	0
2320	40.7195	0	0	38.139	0	0	40.214	0	0	35.666	0	0
2321	40.72	0	0	38.1395	0	0	38.122	0	0	35.445	0	0
2322	40.72	0	0	38.14	0	0	35.9875	0	0	35.181	0	0
2323	40.7205	0	0	38.14	0	0	35.031	0	0	35.0315	0	0
2324	40.721	0	0	38.1405	0	0	34.9815	0	0	34.982	0	0
2325	40.721	0	0	38.141	0	0	34.9325	0	0	34.9325	0	0
2326	40.7215	0	0	38.141	0	0	34.8835	0	0	34.8835	0	0
2327	40.722	0	0	38.1415	0	0	34.8345	0	0	34.8345	0	0
2328	40.722	0	0	38.142	0	0	34.7855	0	0	34.786	0	0
2329	40.7225	0	0	38.142	0	0	34.737	0	0	34.7375	0	0
2330	40.723	0	0	38.142	0	0	34.689	0	0	34.689	0	0
2331	40.723	0	0	38.1425	0	0	34.641	0	0	34.641	0	0
2332	40.7235	0	0	38.143	0	0	34.593	0	0	34.593	0	0
2333	40.724	0	0	38.143	0	0	34.545	0	0	34.545	0	0
2334	40.724	0	0	38.1435	0	0	35.422	0	0	34.6155	0	0
2335	40.724	0	0	38.144	0	0	37.539	0	0	34.8615	0	0
2336	40.7245	0	0	38.144	0	0	39.6985	0	0	35.1505	0	0
2337	40.725	0	0	38.1445	0	0	40.679	0	0	35.325	0	0
2338	40.725	0	0	38.145	0	0	40.753	0	0	35.399	0	0
2339	40.7255	0	0	38.145	0	0	40.235	0	0	35.3965	0	0
2340	40.726	0	0	38.1455	0	0	39.705	0	0	35.382	0	0
2341	40.726	0	0	38.146	0	0	40.347	0	0	35.508	0	0
2342	40.7265	0	0	38.146	0	0	41.0005	0	0	35.6455	0	0
2343	40.727	0	0	38.1465	0	0	41.073	0	0	35.7185	0	0
2344	40.727	0	0	38.147	0	0	40.2205	0	0	35.6725	0	0
2345	40.7275	0	0	38.147	0	0	38.1285	0	0	35.451	0	0
2346	40.728	0	0	38.147	0	0	35.9935	0	0	35.187	0	0
2347	40.728	0	0	38.1475	0	0	35.0375	0	0	35.0375	0	0
2348	40.728	0	0	38.148	0	0	34.988	0	0	34.988	0	0
2349	40.7285	0	0	38.148	0	0	34.9385	0	0	34.9385	0	0
2350	40.729	0	0	38.1485	0	0	34.8895	0	0	34.8895	0	0
2351	40.729	0	0	38.149	0	0	34.8405	0	0	34.8405	0	0
2352	40.7295	0	0	38.149	0	0	34.792	0	0	34.792	0	0
2353	40.73	0	0	38.1495	0	0	34.7435	0	0	34.7435	0	0
2354	40.73	0	0	38.15	0	0	34.695	0	0	34.695	0	0
2355	40.7305	0	0	38.15	0	0	34.647	0	0	34.647	0	0
2356	40.731	0	0	38.15	0	0	34.599	0	0	34.599	0	0
2357	40.731	0	0	38.1505	0	0	34.551	0	0	34.551	0	0
2358	40.731	0	0	38.151	0	0	35.428	0	0	34.6215	0	0
2359	40.7315	0	0	38.151	0	0	37.545	0	0	34.8675	0	0
2360	40.732	0	0	38.1515	0	0	39.7045	0	0	35.1565	0	0
2361	40.732	0	0	38.152	0	0	40.685	0	0	35.331	0	0
2362	40.7325	0	0	38.152	0	0	40.759	0	0	35.405	0	0
2363	40.733	0	0	38.152	0	0	40.241	0	0	35.4025	0	0
2364	40.733	0	0	38.1525	0	0	39.711	0	0	35.388	0	0
2365	40.733	0	0	38.153	0	0	40.3525	0	0	35.514	0	0
2366	40.7335	0	0	38.153	0	0	41.0055	0	0	35.6515	0	0
2367	40.734	0	0	38.1535	0	0	41.0785	0	0	35.7245	0	0
2368	40.734	0	0	38.154	0	0	40.2265	0	0	35.6785	0	0
2369	40.7345	0	0	38.154	0	0	38.1345	0	0	35.457	0	0
2370	40.735	0	0	38.154	0	0	35.9995	0	0	35.193	0	0
2371	40.735	0	0	38.1545	0	0	35.043	0	0	35.0435	0	0
2372	40.735	0	0	38.155	0	0	34.9935	0	0	34.994	0	0
2373	40.7355	0	0	38.155	0	0	34.9445	0	0	34.9445	0	0
2374	40.736	0	0	38.1555	0	0	34.8955	0	0	34.8955	0	0
2375	40.736	0	0	38.156	0	0	34.8465	0	0	34.8465	0	0
2376	40.736	0	0	38.156	0	0	34.7975	0	0	34.798	0	0
2377	40.7365	0	0	38.156	0	0	34.749	0	0	34.7495	0	0
2378	40.737	0	0	38.1565	0	0	34.7005	0	0	34.701	0	0
2379	40.737	0	0	38.157	0	0	34.652	0	0	34.6525	0	0
2380	40.7375	0	0	38.157	0	0	34.604	0	0	34.604	0	0
2381	40.738	0	0	38.157	0	0	34.556	0	0	34.556	0	0
2382	40.738	0	0	38.1575	0	0	35.4335	0	0	34.627	0	0
2383	40.738	0	0	38.158	0	0	37.5505	0	0	34.873	0	0
2384	40.7385	0	0	38.158	0	0	39.71	0	0	35.1615	0	0
2385	40.739	0	0	38.1585	0	0	40.691	0	0	35.336	0	0
2386	40.739	0	0	38.159	0	0	40.765	0	0	35.41	0	0
2387	40.739	0	0	38.159	0	0	40.2465	0	0	35.408	0	0
2388	40.7395	0	0	38.159	0	0	39.716	0	0	35.394	0	0
2389	40.74	0	0	38.1595	0	0	40.358	0	0	35.5195	0	0
2390	40.74	0	0	38.16	0	0	41.0115	0	0	35.6565	0	0
2391	40.74	0	0	38.16	0	0	41.0845	0	0	35.7295	0	0
2392	40.7405	0	0	38.16	0	0	40.232	0	0	35.6835	0	0
2393	40.741	0	0	38.1605	0	0	38.1395	0	0	35.4625	0	0
2394	40.741	0	0	38.161	0	0	36.0045	0	0	35.1985	0	0
2395	40.7415	0	0	38.161	0	0	35.0485	0	0	35.0485	0	0
2396	40.742	0	0	38.161	0	0	34.999	0	0	34.9995	0	0
2397	40.742	0	0	38.1615	0	0	34.9495	0	0	34.95	0	0
2398	40.742	0	0	38.162	0	0	34.9005	0	0	34.9005	0	0
2399	40.7425	0	0	38.162	0	0	34.8515	0	0	34.8515	0	0
2400	40.743	0	0	38.162	0	0	34.803	0	0	34.803	0	0
2401	40.743	0	0	38.1625	0	0	34.7545	0	0	34.7545	0	0
2402	40.743	0	0	38.163	0	0	34.706	0	0	34.706	0	0
2403	40.7435	0	0	38.163	0	0	34.6575	0	0	34.658	0	0
2404	40.744	0	0	38.163	0	0	34.609	0	0	34.61	0	0
2405	40.744	0	0	38.1635	0	0	34.561	0	0	34.562	0	0
2406	40.744	0	0	38.164	0	0	35.4385	0	0	34.6325	0	0
2407	40.7445	0	0	38.164	0	0	37.5555	0	0	34.8785	0	0
2408	40.745	0	0	38.164	0	0	39.715	0	0	35.167	0	0
2409	40.745	0	0	38.1645	0	0	40.696	0	0	35.341	0	0
2410	40.745	0	0	38.165	0	0	40.77	0	0	35.415	0	0
2411	40.7455	0	0	38.165	0	0	40.2515	0	0	35.413	0	0
2412	40.746	0	0	38.165	0	0	39.721	0	0	35.399	0	0
2413	40.746	0	0	38.1655	0	0	40.363	0	0	35.5245	0	0
2414	40.746	0	0	38.166	0	0	41.0165	0	0	35.6615	0	0
2415	40.746	0	0	38.166	0	0	41.0895	0	0	35.7345	0	0
2416	40.7465	0	0	38.166	0	0	40.237	0	0	35.6885	0	0
2417	40.747	0	0	38.1665	0	0	38.1445	0	0	35.4675	0	0
2418	40.747	0	0	38.167	0	0	36.0095	0	0	35.2035	0	0
2419	40.747	0	0	38.167	0	0	35.0535	0	0	35.0535	0	0
2420	40.7475	0	0	38.167	0	0	35.004	0	0	35.004	0	0
2421	40.748	0	0	38.1675	0	0	34.9545	0	0	34.9545	0	0
2422	40.748	0	0	38.168	0	0	34.9055	0	0	34.9055	0	0
2423	40.748	0	0	38.168	0	0	34.8565	0	0	34.8565	0	0
2424	40.7485	0	0	38.168	0	0	34.8075	0	0	34.808	0	0
2425	40.749	0	0	38.168	0	0	34.759	0	0	34.7595	0	0
2426	40.749	0	0	38.1685	0	0	34.7105	0	0	34.711	0	0
2427	40.749	0	0	38.169	0	0	34.662	0	0	34.6625	0	0
2428	40.7495	0	0	38.169	0	0	34.614	0	0	34.614	0	0
2429	40.75	0	0	38.169	0	0	34.566	0	0	34.566	0	0
2430	40.75	0	0	38.1695	0	0	35.4435	0	0	34.637	0	0
2431	40.75	0	0	38.17	0	0	37.5605	0	0	34.883	0	0
2432	40.75	0	0	38.17	0	0	39.72	0	0	35.1715	0	0
2433	40.7505	0	0	38.17	0	0	40.701	0	0	35.346	0	0
2434	40.751	0	0	38.1705	0	0	40.7745	0	0	35.42	0	0
2435	40.751	0	0	38.171	0	0	40.256	0	0	35.418	0	0
2436	40.751	0	0	38.171	0	0	39.726	0	0	35.4035	0	0
2437	40.7515	0	0	38.171	0	0	40.368	0	0	35.529	0	0
2438	40.752	0	0	38.171	0	0	41.0215	0	0	35.6665	0	0
2439	40.752	0	0	38.1715	0	0	41.094	0	0	35.7395	0	0
2440	40.752	0	0	38.172	0	0	40.2415	0	0	35.6935	0	0
2441	40.752	0	0	38.172	0	0	38.1495	0	0	35.472	0	0
2442	40.7525	0	0	38.172	0	0	36.0145	0	0	35.208	0	0
2443	40.753	0	0	38.1725	0	0	35.058	0	0	35.058	0	0
2444	40.753	0	0	38.173	0	0	35.0085	0	0	35.0085	0	0
2445	40.753	0	0	38.173	0	0	34.9595	0	0	34.9595	0	0
2446	40.7535	0	0	38.173	0	0	34.9105	0	0	34.9105	0	0
2447	40.754	0	0	38.173	0	0	34.8615	0	0	34.8615	0	0
2448	40.754	0	0	38.1735	0	0	34.8125	0	0	34.8125	0	0
2449	40.754	0	0	38.174	0	0	34.7635	0	0	34.764	0	0
2450	40.754	0	0	38.174	0	0	34.715	0	0	34.7155	0	0
2451	40.7545	0	0	38.174	0	0	34.667	0	0	34.667	0	0
2452	40.755	0	0	38.174	0	0	34.619	0	0	34.619	0	0
2453	40.755	0	0	38.1745	0	0	34.571	0	0	34.571	0	0
2454	40.755	0	0	38.175	0	0	35.448	0	0	34.6415	0	0
2455	40.7555	0	0	38.175	0	0	37.5645	0	0	34.8875	0	0
2456	40.756	0	0	38.175	0	0	39.724	0	0	35.176	0	0
2457	40.756	0	0	38.1755	0	0	40.705	0	0	35.35	0	0
2458	40.756	0	0	38.176	0	0	40.779	0	0	35.424	0	0
2459	40.756	0	0	38.176	0	0	40.2605	0	0	35.422	0	0
2460	40.7565	0	0	38.176	0	0	39.73	0	0	35.408	0	0
2461	40.757	0	0	38.176	0	0	40.372	0	0	35.5335	0	0
2462	40.757	0	0	38.1765	0	0	41.0255	0	0	35.6705	0	0
2463	40.757	0	0	38.177	0	0	41.0985	0	0	35.7435	0	0
2464	40.757	0	0	38.177	0	0	40.246	0	0	35.6975	0	0
2465	40.7575	0	0	38.177	0	0	38.1535	0	0	35.476	0	0
2466	40.758	0	0	38.177	0	0	36.0185	0	0	35.212	0	0
2467	40.758	0	0	38.1775	0	0	35.062	0	0	35.0625	0	0
2468	40.758	0	0	38.178	0	0	35.0125	0	0	35.013	0	0
2469	40.758	0	0	38.178	0	0	34.9635	0	0	34.9635	0	0
2470	40.7585	0	0	38.178	0	0	34.9145	0	0	34.9145	0	0
2471	40.759	0	0	38.178	0	0	34.8655	0	0	34.8655	0	0
2472	40.759	0	0	38.1785	0	0	34.8165	0	0	34.8165	0	0
2473	40.759	0	0	38.179	0	0	34.7675	0	0	34.768	0	0
2474	40.759	0	0	38.179	0	0	34.719	0	0	34.7195	0	0
2475	40.7595	0	0	38.179	0	0	34.671	0	0	34.671	0	0
2476	40.76	0	0	38.179	0	0	34.623	0	0	34.623	0	0
2477	40.76	0	0	38.1795	0	0	34.575	0	0	34.575	0	0
2478	40.76	0	0	38.18	0	0	35.452	0	0	34.6455	0	0
2479	40.76	0	0	38.18	0	0	37.5685	0	0	34.8915	0	0
2480	40.7605	0	0	38.18	0	0	39.728	0	0	35.1805	0	0
2481	40.761	0	0	38.18	0	0	40.709	0	0	35.3545	0	0
2482	40.761	0	0	38.1805	0	0	40.783	0	0	35.428	0	0
2483	40.761	0	0	38.181	0	0	40.2645	0	0	35.426	0	0
2484	40.761	0	0	38.181	0	0	39.734	0	0	35.412	0	0
2485	40.7615	0	0	38.181	0	0	40.376	0	0	35.5375	0	0
2486	40.762	0	0	38.181	0	0	41.0295	0	0	35.6745	0	0
2487	40.762	0	0	38.1815	0	0	41.102	0	0	35.7475	0	0
2488	40.762	0	0	38.182	0	0	40.2495	0	0	35.7015	0	0
2489	40.762	0	0	38.182	0	0	38.1575	0	0	35.48	0	0
2490	40.762	0	0	38.182	0	0	36.0225	0	0	35.216	0	0
2491	40.7625	0	0	38.182	0	0	35.066	0	0	35.066	0	0
2492	40.763	0	0	38.182	0	0	35.0165	0	0	35.0165	0	0
2493	40.763	0	0	38.1825	0	0	34.9675	0	0	34.9675	0	0
2494	40.763	0	0	38.183	0	0	34.9185	0	0	34.9185	0	0
2495	40.763	0	0	38.183	0	0	34.8695	0	0	34.8695	0	0
2496	40.7635	0	0	38.183	0	0	34.8205	0	0	34.8205	0	0
2497	40.764	0	0	38.183	0	0	34.7715	0	0	34.7715	0	0
2498	40.764	0	0	38.1835	0	0	34.723	0	0	34.723	0	0
2499	40.764	0	0	38.184	0	0	34.675	0	0	34.675	0	0
2500	40.764	0	0	38.184	0	0	34.6265	0	0	34.627	0	0
2501	40.7645	0	0	38.184	0	0	34.578	0	0	34.579	0	0
2502	40.765	0	0	38.184	0	0	35.4555	0	0	34.6495	0	0
2503	40.765	0	0	38.184	0	0	37.5725	0	0	34.895	0	0
2504	40.765	0	0	38.1845	0	0	39.732	0	0	35.1835	0	0
2505	40.765	0	0	38.185	0	0	40.713	0	0	35.358	0	0
2506	40.765	0	0	38.185	0	0	40.787	0	0	35.432	0	0
2507	40.7655	0	0	38.185	0	0	40.2685	0	0	35.43	0	0
2508	40.766	0	0	38.185	0	0	39.738	0	0	35.4155	0	0
2509	40.766	0	0	38.1855	0	0	40.3795	0	0	35.541	0	0
2510	40.766	0	0	38.186	0	0	41.0325	0	0	35.6785	0	0
2511	40.766	0	0	38.186	0	0	41.1055	0	0	35.7515	0	0
2512	40.766	0	0	38.186	0	0	40.253	0	0	35.7055	0	0
2513	40.7665	0	0	38.186	0	0	38.161	0	0	35.484	0	0
2514	40.767	0	0	38.186	0	0	36.026	0	0	35.22	0	0
2515	40.767	0	0	38.1865	0	0	35.0695	0	0	35.07	0	0
2516	40.767	0	0	38.187	0	0	35.02	0	0	35.0205	0	0
2517	40.767	0	0	38.187	0	0	34.9705	0	0	34.971	0	0
2518	40.7675	0	0	38.187	0	0	34.9215	0	0	34.9215	0	0
2519	40.768	0	0	38.187	0	0	34.8725	0	0	34.8725	0	0
2520	40.768	0	0	38.187	0	0	34.8235	0	0	34.824	0	0
2521	40.768	0	0	38.1875	0	0	34.775	0	0	34.7755	0	0
2522	40.768	0	0	38.188	0	0	34.7265	0	0	34.727	0	0
2523	40.768	0	0	38.188	0	0	34.678	0	0	34.6785	0	0
2524	40.7685	0	0	38.188	0	0	34.63	0	0	34.63	0	0
2525	40.769	0	0	38.188	0	0	34.582	0	0	34.582	0	0
2526	40.769	0	0	38.188	0	0	35.459	0	0	34.653	0	0
2527	40.769	0	0	38.1885	0	0	37.576	0	0	34.899	0	0
2528	40.769	0	0	38.189	0	0	39.7355	0	0	35.1875	0	0
2529	40.769	0	0	38.189	0	0	40.716	0	0	35.362	0	0
2530	40.7695	0	0	38.189	0	0	40.79	0	0	35.4355	0	0
2531	40.77	0	0	38.189	0	0	40.2715	0	0	35.433	0	0
2532	40.77	0	0	38.189	0	0	39.741	0	0	35.419	0	0
2533	40.77	0	0	38.1895	0	0	40.383	0	0	35.5445	0	0
2534	40.77	0	0	38.19	0	0	41.0365	0	0	35.6815	0	0
2535	40.77	0	0	38.19	0	0	41.109	0	0	35.7545	0	0
2536	40.7705	0	0	38.19	0	0	40.2565	0	0	35.7085	0	0
2537	40.771	0	0	38.19	0	0	38.1645	0	0	35.487	0	0
2538	40.771	0	0	38.19	0	0	36.0295	0	0	35.223	0	0
2539	40.771	0	0	38.1905	0	0	35.073	0	0	35.073	0	0
2540	40.771	0	0	38.191	0	0	35.0235	0	0	35.0235	0	0
2541	40.771	0	0	38.191	0	0	34.974	0	0	34.9745	0	0
2542	40.771	0	0	38.191	0	0	34.9245	0	0	34.9255	0	0
2543	40.7715	0	0	38.191	0	0	34.8755	0	0	34.8765	0	0
2544	40.772	0	0	38.191	0	0	34.827	0	0	34.8275	0	0
2545	40.772	0	0	38.1915	0	0	34.7785	0	0	34.7785	0	0
2546	40.772	0	0	38.192	0	0	34.73	0	0	34.73	0	0
2547	40.772	0	0	38.192	0	0	34.6815	0	0	34.6815	0	0
2548	40.772	0	0	38.192	0	0	34.633	0	0	34.633	0	0
2549	40.7725	0	0	38.192	0	0	34.585	0	0	34.585	0	0
2550	40.773	0	0	38.192	0	0	35.4625	0	0	34.656	0	0
2551	40.773	0	0	38.1925	0	0	37.5795	0	0	34.902	0	0
2552	40.773	0	0	38.193	0	0	39.7385	0	0	35.1905	0	0
2553	40.773	0	0	38.193	0	0	40.719	0	0	35.365	0	0
2554	40.773	0	0	38.193	0	0	40.793	0	0	35.439	0	0
2555	40.773	0	0	38.193	0	0	40.2745	0	0	35.4365	0	0
2556	40.7735	0	0	38.193	0	0	39.744	0	0	35.422	0	0
2557	40.774	0	0	38.193	0	0	40.386	0	0	35.5475	0	0
2558	40.774	0	0	38.1935	0	0	41.0395	0	0	35.6845	0	0
2559	40.774	0	0	38.194	0	0	41.1125	0	0	35.7575	0	0
2560	40.774	0	0	38.194	0	0	40.26	0	0	35.7115	0	0
2561	40.774	0	0	38.194	0	0	38.1675	0	0	35.49	0	0
2562	40.7745	0	0	38.194	0	0	36.0325	0	0	35.226	0	0
2563	40.775	0	0	38.194	0	0	35.076	0	0	35.076	0	0
2564	40.775	0	0	38.194	0	0	35.0265	0	0	35.0265	0	0
2565	40.775	0	0	38.1945	0	0	34.9775	0	0	34.9775	0	0
2566	40.775	0	0	38.195	0	0	34.928	0	0	34.9285	0	0
2567	40.775	0	0	38.195	0	0	34.8785	0	0	34.8795	0	0
2568	40.775	0	0	38.195	0	0	34.83	0	0	34.8305	0	0
2569	40.7755	0	0	38.195	0	0	34.7815	0	0	34.7815	0	0
2570	40.776	0	0	38.195	0	0	34.733	0	0	34.733	0	0
2571	40.776	0	0	38.195	0	0	34.6845	0	0	34.6845	0	0
2572	40.776	0	0	38.1955	0	0	34.636	0	0	34.636	0	0
2573	40.776	0	0	38.196	0	0	34.588	0	0	34.588	0	0
2574	40.776	0	0	38.196	0	0	35.4655	0	0	34.659	0	0
2575	40.776	0	0	38.196	0	0	37.5825	0	0	34.905	0	0
2576	40.7765	0	0	38.196	0	0	39.7415	0	0	35.1935	0	0
2577	40.777	0	0	38.196	0	0	40.722	0	0	35.368	0	0
2578	40.777	0	0	38.196	0	0	40.796	0	0	35.4415	0	0
2579	40.777	0	0	38.1965	0	0	40.2775	0	0	35.439	0	0
2580	40.777	0	0	38.197	0	0	39.747	0	0	35.425	0	0
2581	40.777	0	0	38.197	0	0	40.389	0	0	35.5505	0	0
2582	40.777	0	0	38.197	0	0	41.0425	0	0	35.6875	0	0
2583	40.7775	0	0	38.197	0	0	41.115	0	0	35.7605	0	0
2584	40.778	0	0	38.197	0	0	40.2625	0	0	35.7145	0	0
2585	40.778	0	0	38.197	0	0	38.1705	0	0	35.493	0	0
2586	40.778	0	0	38.1975	0	0	36.0355	0	0	35.229	0	0
2587	40.778	0	0	38.198	0	0	35.079	0	0	35.079	0	0
2588	40.778	0	0	38.198	0	0	35.0295	0	0	35.0295	0	0
2589	40.778	0	0	38.198	0	0	34.98	0	0	34.9805	0	0
2590	40.7785	0	0	38.198	0	0	34.9305	0	0	34.931	0	0
2591	40.779	0	0	38.198	0	0	34.8815	0	0	34.8815	0	0
2592	40.779	0	0	38.198	0	0	34.8325	0	0	34.833	0	0
2593	40.779	0	0	38.1985	0	0	34.784	0	0	34.7845	0	0
2594	40.779	0	0	38.199	0	0	34.7355	0	0	34.736	0	0
2595	40.779	0	0	38.199	0	0	34.687	0	0	34.6875	0	0
2596	40.779	0	0	38.199	0	0	34.639	0	0	34.639	0	0
2597	40.779	0	0	38.199	0	0	34.591	0	0	34.591	0	0
2598	40.7795	0	0	38.199	0	0	35.468	0	0	34.662	0	0
2599	40.78	0	0	38.199	0	0	37.5845	0	0	34.908	0	0
2600	40.78	0	0	38.199	0	0	39.744	0	0	35.1965	0	0
2601	40.78	0	0	38.1995	0	0	40.725	0	0	35.3705	0	0
2602	40.78	0	0	38.2	0	0	40.799	0	0	35.444	0	0
2603	40.78	0	0	38.2	0	0	40.2805	0	0	35.442	0	0
2604	40.78	0	0	38.2	0	0	39.75	0	0	35.4275	0	0
2605	40.78	0	0	38.2	0	0	40.392	0	0	35.553	0	0
2606	40.7805	0	0	38.2	0	0	41.045	0	0	35.6905	0	0
2607	40.781	0	0	38.2	0	0	41.1175	0	0	35.7635	0	0
2608	40.781	0	0	38.2005	0	0	40.265	0	0	35.7175	0	0
2609	40.781	0	0	38.201	0	0	38.173	0	0	35.496	0	0
2610	40.781	0	0	38.201	0	0	36.038	0	0	35.232	0	0
2611	40.781	0	0	38.201	0	0	35.0815	0	0	35.082	0	0
2612	40.781	0	0	38.201	0	0	35.032	0	0	35.032	0	0
2613	40.7815	0	0	38.201	0	0	34.9825	0	0	34.9825	0	0
2614	40.782	0	0	38.201	0	0	34.9335	0	0	34.9335	0	0
2615	40.782	0	0	38.201	0	0	34.8845	0	0	34.8845	0	0
2616	40.782	0	0	38.2015	0	0	34.8355	0	0	34.8355	0	0
2617	40.782	0	0	38.202	0	0	34.7865	0	0	34.787	0	0
2618	40.782	0	0	38.202	0	0	34.738	0	0	34.7385	0	0
2619	40.782	0	0	38.202	0	0	34.69	0	0	34.69	0	0
2620	40.782	0	0	38.202	0	0	34.6415	0	0	34.642	0	0
2621	40.7825	0	0	38.202	0	0	34.593	0	0	34.594	0	0
2622	40.783	0	0	38.202	0	0	35.4705	0	0	34.6645	0	0
2623	40.783	0	0	38.202	0	0	37.5875	0	0	34.91	0	0
2624	40.783	0	0	38.202	0	0	39.747	0	0	35.1985	0	0
2625	40.783	0	0	38.2025	0	0	40.728	0	0	35.373	0	0
2626	40.783	0	0	38.203	0	0	40.8015	0	0	35.447	0	0
2627	40.783	0	0	38.203	0	0	40.283	0	0	35.4445	0	0
2628	40.783	0	0	38.203	0	0	39.7525	0	0	35.43	0	0
2629	40.783	0	0	38.203	0	0	40.394	0	0	35.5555	0	0
2630	40.7835	0	0	38.203	0	0	41.0475	0	0	35.6925	0	0
2631	40.784	0	0	38.203	0	0	41.1205	0	0	35.7655	0	0
2632	40.784	0	0	38.203	0	0	40.268	0	0	35.7195	0	0
2633	40.784	0	0	38.2035	0	0	38.1755	0	0	35.498	0	0
2634	40.784	0	0	38.204	0	0	36.0405	0	0	35.234	0	0
2635	40.784	0	0	38.204	0	0	35.084	0	0	35.084	0	0
2636	40.784	0	0	38.204	0	0	35.0345	0	0	35.0345	0	0
2637	40.784	0	0	38.204	0	0	34.985	0	0	34.9855	0	0
2638	40.7845	0	0	38.204	0	0	34.9355	0	0	34.936	0	0
2639	40.785	0	0	38.204	0	0	34.8865	0	0	34.8865	0	0
2640	40.785	0	0	38.204	0	0	34.8375	0	0	34.838	0	0
2641	40.785	0	0	38.204	0	0	34.789	0	0	34.7895	0	0
2642	40.785	0	0	38.2045	0	0	34.7405	0	0	34.7405	0	0
