Zeit [h]	Außentemperatur [C]	Variante 1 Raum A [C]	Variante 2 Raum A [C]	Variante 3 Raum A [C]	Variante 3 Raum B [C]	Variante 4 Raum A [C]	Variante 4 Raum B [C]
6810	30	30	24.9752	0	0	0	0
6811	30	30	25.1467	0	0	0	0
6812	30	30	25.181	0	0	0	0
6813	30	30	25.1872	0	0	0	0
6814	30	30	25.0913	0	0	0	0
6815	30	30	24.9286	0	0	0	0
6816	30	30	24.7341	0	0	0	0
6817	30	30	24.5282	0	0	0	0
6818	30	30	24.3213	0	0	0	0
6819	30	30	24.1188	0	0	0	0
6820	30	30	23.9232	0	0	0	0
6821	30	30	23.7355	0	0	0	0
6822	30	30	23.5561	0	0	0	0
6823	30	30	23.385	0	0	0	0
6824	30	30	23.2219	0	0	0	0
6825	30	30	23.1359	0	0	0	0
6826	30	30	23.1836	0	0	0	0
6827	30	30	23.2561	0	0	0	0
6828	30	30	23.4267	0	0	0	0
6829	30	30	23.6608	0	0	0	0
6830	30	30	23.9233	0	0	0	0
6831	30	30	24.194	0	0	0	0
6832	30	30	24.4624	0	0	0	0
6833	30	30	24.7235	0	0	0	0
6834	30	30	24.9751	0	0	0	0
6835	30	30	25.1466	0	0	0	0
6836	30	30	25.1809	0	0	0	0
6837	30	30	25.1871	0	0	0	0
6838	30	30	25.0913	0	0	0	0
6839	30	30	24.9286	0	0	0	0
6840	30	30	24.7341	0	0	0	0
6841	30	30	24.5281	0	0	0	0
6842	30	30	24.3213	0	0	0	0
6843	30	30	24.1188	0	0	0	0
6844	30	30	23.9231	0	0	0	0
6845	30	30	23.7354	0	0	0	0
6846	30	30	23.5561	0	0	0	0
6847	30	30	23.385	0	0	0	0
6848	30	30	23.2219	0	0	0	0
6849	30	30	23.1359	0	0	0	0
6850	30	30	23.1837	0	0	0	0
6851	30	30	23.256	0	0	0	0
6852	30	30	23.4267	0	0	0	0
6853	30	30	23.6608	0	0	0	0
6854	30	30	23.9233	0	0	0	0
6855	30	30	24.194	0	0	0	0
6856	30	30	24.4625	0	0	0	0
6857	30	30	24.7237	0	0	0	0
6858	30	30	24.9751	0	0	0	0
6859	30	30	25.1467	0	0	0	0
6860	30	30	25.1809	0	0	0	0
6861	30	30	25.1871	0	0	0	0
6862	30	30	25.0913	0	0	0	0
6863	30	30	24.9286	0	0	0	0
6864	30	30	24.734	0	0	0	0
6865	30	30	24.5281	0	0	0	0
6866	30	30	24.3213	0	0	0	0
6867	30	30	24.1188	0	0	0	0
6868	30	30	23.9232	0	0	0	0
6869	30	30	23.7355	0	0	0	0
6870	30	30	23.5561	0	0	0	0
6871	30	30	23.385	0	0	0	0
6872	30	30	23.2218	0	0	0	0
6873	30	30	23.1359	0	0	0	0
6874	30	30	23.1837	0	0	0	0
6875	30	30	23.2561	0	0	0	0
6876	30	30	23.4267	0	0	0	0
6877	30	30	23.6608	0	0	0	0
6878	30	30	23.9234	0	0	0	0
6879	30	30	24.1941	0	0	0	0
6880	30	30	24.4625	0	0	0	0
6881	30	30	24.7237	0	0	0	0
6882	30	30	24.9752	0	0	0	0
6883	30	30	25.1467	0	0	0	0
6884	30	30	25.1809	0	0	0	0
6885	30	30	25.1872	0	0	0	0
6886	30	30	25.0913	0	0	0	0
6887	30	30	24.9285	0	0	0	0
6888	30	30	24.7341	0	0	0	0
6889	30	30	24.528	0	0	0	0
6890	30	30	24.3211	0	0	0	0
6891	30	30	24.1186	0	0	0	0
6892	30	30	23.923	0	0	0	0
6893	30	30	23.7353	0	0	0	0
6894	30	30	23.5559	0	0	0	0
6895	30	30	23.3848	0	0	0	0
6896	30	30	23.2218	0	0	0	0
6897	30	30	23.1358	0	0	0	0
6898	30	30	23.1836	0	0	0	0
6899	30	30	23.256	0	0	0	0
6900	30	30	23.4267	0	0	0	0
6901	30	30	23.6608	0	0	0	0
6902	30	30	23.9233	0	0	0	0
6903	30	30	24.194	0	0	0	0
6904	30	30	24.4625	0	0	0	0
6905	30	30	24.7237	0	0	0	0
6906	30	30	24.9751	0	0	0	0
6907	30	30	25.1466	0	0	0	0
6908	30	30	25.1809	0	0	0	0
6909	30	30	25.1871	0	0	0	0
6910	30	30	25.0913	0	0	0	0
6911	30	30	24.9286	0	0	0	0
6912	30	30	24.7341	0	0	0	0
6913	30	30	24.5281	0	0	0	0
6914	30	30	24.3212	0	0	0	0
6915	30	30	24.1186	0	0	0	0
6916	30	30	23.923	0	0	0	0
6917	30	30	23.7354	0	0	0	0
6918	30	30	23.556	0	0	0	0
6919	30	30	23.3848	0	0	0	0
6920	30	30	23.2218	0	0	0	0
6921	30	30	23.1358	0	0	0	0
6922	30	30	23.1836	0	0	0	0
6923	30	30	23.2559	0	0	0	0
6924	30	30	23.4267	0	0	0	0
6925	30	30	23.6608	0	0	0	0
6926	30	30	23.9233	0	0	0	0
6927	30	30	24.194	0	0	0	0
6928	30	30	24.4625	0	0	0	0
6929	30	30	24.7236	0	0	0	0
6930	30	30	24.9751	0	0	0	0
6931	30	30	25.1466	0	0	0	0
6932	30	30	25.1809	0	0	0	0
6933	30	30	25.1871	0	0	0	0
6934	30	30	25.0913	0	0	0	0
6935	30	30	24.9286	0	0	0	0
6936	30	30	24.7341	0	0	0	0
6937	30	30	24.5281	0	0	0	0
6938	30	30	24.3212	0	0	0	0
6939	30	30	24.1188	0	0	0	0
6940	30	30	23.9232	0	0	0	0
6941	30	30	23.7355	0	0	0	0
6942	30	30	23.5561	0	0	0	0
6943	30	30	23.3849	0	0	0	0
6944	30	30	23.2218	0	0	0	0
6945	30	30	23.1358	0	0	0	0
6946	30	30	23.1836	0	0	0	0
6947	30	30	23.256	0	0	0	0
6948	30	30	23.4267	0	0	0	0
6949	30	30	23.6608	0	0	0	0
6950	30	30	23.9233	0	0	0	0
6951	30	30	24.194	0	0	0	0
6952	30	30	24.4626	0	0	0	0
6953	30	30	24.7238	0	0	0	0
6954	30	30	24.9752	0	0	0	0
6955	30	30	25.1467	0	0	0	0
6956	30	30	25.181	0	0	0	0
6957	30	30	25.1872	0	0	0	0
6958	30	30	25.0913	0	0	0	0
6959	30	30	24.9286	0	0	0	0
6960	30	30	24.7341	0	0	0	0
6961	30	30	24.5282	0	0	0	0
6962	30	30	24.3213	0	0	0	0
6963	30	30	24.1188	0	0	0	0
6964	30	30	23.9231	0	0	0	0
6965	30	30	23.7355	0	0	0	0
6966	30	30	23.5561	0	0	0	0
6967	30	30	23.385	0	0	0	0
6968	30	30	23.2218	0	0	0	0
6969	30	30	23.1358	0	0	0	0
6970	30	30	23.1835	0	0	0	0
6971	30	30	23.256	0	0	0	0
6972	30	30	23.4267	0	0	0	0
6973	30	30	23.6608	0	0	0	0
6974	30	30	23.9233	0	0	0	0
6975	30	30	24.194	0	0	0	0
6976	30	30	24.4625	0	0	0	0
6977	30	30	24.7236	0	0	0	0
6978	30	30	24.9751	0	0	0	0
6979	30	30	25.1467	0	0	0	0
6980	30	30	25.1809	0	0	0	0
6981	30	30	25.1871	0	0	0	0
6982	30	30	25.0913	0	0	0	0
6983	30	30	24.9286	0	0	0	0
6984	30	30	24.7341	0	0	0	0
6985	30	30	24.528	0	0	0	0
6986	30	30	24.3211	0	0	0	0
6987	30	30	24.1186	0	0	0	0
6988	30	30	23.923	0	0	0	0
6989	30	30	23.7354	0	0	0	0
6990	30	30	23.556	0	0	0	0
6991	30	30	23.3848	0	0	0	0
6992	30	30	23.2217	0	0	0	0
6993	30	30	23.1358	0	0	0	0
6994	30	30	23.1836	0	0	0	0
6995	30	30	23.256	0	0	0	0
6996	30	30	23.4268	0	0	0	0
6997	30	30	23.6609	0	0	0	0
6998	30	30	23.9234	0	0	0	0
6999	30	30	24.194	0	0	0	0
7000	30	30	24.4626	0	0	0	0
7001	30	30	24.7237	0	0	0	0
7002	30	30	24.9752	0	0	0	0
7003	30	30	25.1467	0	0	0	0
7004	30	30	25.181	0	0	0	0
7005	30	30	25.1872	0	0	0	0
7006	30	30	25.0913	0	0	0	0
7007	30	30	24.9286	0	0	0	0
7008	30	30	24.7341	0	0	0	0
7009	30	30	24.5281	0	0	0	0
7010	30	30	24.3211	0	0	0	0
7011	30	30	24.1187	0	0	0	0
7012	30	30	23.923	0	0	0	0
7013	30	30	23.7354	0	0	0	0
7014	30	30	23.5559	0	0	0	0
7015	30	30	23.3848	0	0	0	0
7016	30	30	23.2218	0	0	0	0
7017	30	30	23.1358	0	0	0	0
7018	30	30	23.1837	0	0	0	0
7019	30	30	23.256	0	0	0	0
7020	30	30	23.4267	0	0	0	0
7021	30	30	23.6609	0	0	0	0
7022	30	30	23.9234	0	0	0	0
7023	30	30	24.1941	0	0	0	0
7024	30	30	24.4627	0	0	0	0
7025	30	30	24.7238	0	0	0	0
7026	30	30	24.9753	0	0	0	0
7027	30	30	25.1467	0	0	0	0
7028	30	30	25.181	0	0	0	0
7029	30	30	25.1872	0	0	0	0
7030	30	30	25.0913	0	0	0	0
7031	30	30	24.9286	0	0	0	0
7032	30	30	24.7341	0	0	0	0
7033	30	30	24.5281	0	0	0	0
7034	30	30	24.3212	0	0	0	0
7035	30	30	24.1187	0	0	0	0
7036	30	30	23.923	0	0	0	0
7037	30	30	23.7354	0	0	0	0
7038	30	30	23.556	0	0	0	0
7039	30	30	23.3849	0	0	0	0
7040	30	30	23.2219	0	0	0	0
7041	30	30	23.1359	0	0	0	0
7042	30	30	23.1837	0	0	0	0
7043	30	30	23.256	0	0	0	0
7044	30	30	23.4267	0	0	0	0
7045	30	30	23.6608	0	0	0	0
7046	30	30	23.9233	0	0	0	0
7047	30	30	24.194	0	0	0	0
7048	30	30	24.4625	0	0	0	0
7049	30	30	24.7237	0	0	0	0
7050	30	30	24.9752	0	0	0	0
7051	30	30	25.1466	0	0	0	0
7052	30	30	25.181	0	0	0	0
7053	30	30	25.1872	0	0	0	0
7054	30	30	25.0913	0	0	0	0
7055	30	30	24.9286	0	0	0	0
7056	30	30	24.7341	0	0	0	0
7057	30	30	24.5282	0	0	0	0
7058	30	30	24.3213	0	0	0	0
7059	30	30	24.1188	0	0	0	0
7060	30	30	23.9232	0	0	0	0
7061	30	30	23.7356	0	0	0	0
7062	30	30	23.5561	0	0	0	0
7063	30	30	23.3849	0	0	0	0
7064	30	30	23.2219	0	0	0	0
7065	30	30	23.1359	0	0	0	0
7066	30	30	23.1837	0	0	0	0
7067	30	30	23.256	0	0	0	0
7068	30	30	23.4267	0	0	0	0
7069	30	30	23.6608	0	0	0	0
7070	30	30	23.9233	0	0	0	0
7071	30	30	24.194	0	0	0	0
7072	30	30	24.4625	0	0	0	0
7073	30	30	24.7237	0	0	0	0
7074	30	30	24.9752	0	0	0	0
7075	30	30	25.1466	0	0	0	0
7076	30	30	25.1809	0	0	0	0
7077	30	30	25.187	0	0	0	0
7078	30	30	25.0913	0	0	0	0
7079	30	30	24.9286	0	0	0	0
7080	30	30	24.7341	0	0	0	0
7081	30	30	24.5281	0	0	0	0
7082	30	30	24.3213	0	0	0	0
7083	30	30	24.1188	0	0	0	0
7084	30	30	23.9231	0	0	0	0
7085	30	30	23.7355	0	0	0	0
7086	30	30	23.5561	0	0	0	0
7087	30	30	23.385	0	0	0	0
7088	30	30	23.2219	0	0	0	0
7089	30	30	23.1359	0	0	0	0
7090	30	30	23.1837	0	0	0	0
7091	30	30	23.256	0	0	0	0
7092	30	30	23.4267	0	0	0	0
7093	30	30	23.6609	0	0	0	0
7094	30	30	23.9233	0	0	0	0
7095	30	30	24.1941	0	0	0	0
7096	30	30	24.4626	0	0	0	0
7097	30	30	24.7238	0	0	0	0
7098	30	30	24.9753	0	0	0	0
7099	30	30	25.1467	0	0	0	0
7100	30	30	25.1809	0	0	0	0
7101	30	30	25.1872	0	0	0	0
7102	30	30	25.0913	0	0	0	0
7103	30	30	24.9286	0	0	0	0
7104	30	30	24.7341	0	0	0	0
7105	30	30	24.5281	0	0	0	0
7106	30	30	24.3213	0	0	0	0
7107	30	30	24.1188	0	0	0	0
7108	30	30	23.9232	0	0	0	0
7109	30	30	23.7356	0	0	0	0
7110	30	30	23.5562	0	0	0	0
7111	30	30	23.385	0	0	0	0
7112	30	30	23.2218	0	0	0	0
7113	30	30	23.1358	0	0	0	0
7114	30	30	23.1835	0	0	0	0
7115	30	30	23.256	0	0	0	0
7116	30	30	23.4267	0	0	0	0
7117	30	30	23.6608	0	0	0	0
7118	30	30	23.9233	0	0	0	0
7119	30	30	24.194	0	0	0	0
7120	30	30	24.4624	0	0	0	0
7121	30	30	24.7235	0	0	0	0
7122	30	30	24.9751	0	0	0	0
7123	30	30	25.1466	0	0	0	0
7124	30	30	25.181	0	0	0	0
7125	30	30	25.1872	0	0	0	0
7126	30	30	25.0913	0	0	0	0
7127	30	30	24.9286	0	0	0	0
7128	30	30	24.7341	0	0	0	0
7129	30	30	24.5281	0	0	0	0
7130	30	30	24.3212	0	0	0	0
7131	30	30	24.1187	0	0	0	0
7132	30	30	23.9231	0	0	0	0
7133	30	30	23.7354	0	0	0	0
7134	30	30	23.556	0	0	0	0
7135	30	30	23.3848	0	0	0	0
7136	30	30	23.2218	0	0	0	0
7137	30	30	23.1359	0	0	0	0
7138	30	30	23.1837	0	0	0	0
7139	30	30	23.256	0	0	0	0
7140	30	30	23.4267	0	0	0	0
7141	30	30	23.6609	0	0	0	0
7142	30	30	23.9234	0	0	0	0
7143	30	30	24.1942	0	0	0	0
7144	30	30	24.4627	0	0	0	0
7145	30	30	24.7239	0	0	0	0
7146	30	30	24.9754	0	0	0	0
7147	30	30	25.1468	0	0	0	0
7148	30	30	25.1812	0	0	0	0
7149	30	30	25.1872	0	0	0	0
7150	30	30	25.0913	0	0	0	0
7151	30	30	24.9286	0	0	0	0
7152	30	30	24.7341	0	0	0	0
7153	30	30	24.5282	0	0	0	0
7154	30	30	24.3214	0	0	0	0
7155	30	30	24.1189	0	0	0	0
7156	30	30	23.9231	0	0	0	0
7157	30	30	23.7354	0	0	0	0
7158	30	30	23.556	0	0	0	0
7159	30	30	23.385	0	0	0	0
7160	30	30	23.2218	0	0	0	0
7161	30	30	23.1359	0	0	0	0
7162	30	30	23.1835	0	0	0	0
7163	30	30	23.256	0	0	0	0
7164	30	30	23.4267	0	0	0	0
7165	30	30	23.6609	0	0	0	0
7166	30	30	23.9234	0	0	0	0
7167	30	30	24.194	0	0	0	0
7168	30	30	24.4625	0	0	0	0
7169	30	30	24.7237	0	0	0	0
7170	30	30	24.9752	0	0	0	0
7171	30	30	25.1467	0	0	0	0
7172	30	30	25.181	0	0	0	0
7173	30	30	25.1872	0	0	0	0
7174	30	30	25.0913	0	0	0	0
7175	30	30	24.9286	0	0	0	0
7176	30	30	24.7341	0	0	0	0
7177	30	30	24.528	0	0	0	0
7178	30	30	24.3211	0	0	0	0
7179	30	30	24.1187	0	0	0	0
7180	30	30	23.923	0	0	0	0
7181	30	30	23.7353	0	0	0	0
7182	30	30	23.5559	0	0	0	0
7183	30	30	23.3848	0	0	0	0
7184	30	30	23.2218	0	0	0	0
7185	30	30	23.1359	0	0	0	0
7186	30	30	23.1837	0	0	0	0
7187	30	30	23.256	0	0	0	0
7188	30	30	23.4267	0	0	0	0
7189	30	30	23.6608	0	0	0	0
7190	30	30	23.9234	0	0	0	0
7191	30	30	24.194	0	0	0	0
7192	30	30	24.4625	0	0	0	0
7193	30	30	24.7237	0	0	0	0
7194	30	30	24.9752	0	0	0	0
7195	30	30	25.1466	0	0	0	0
7196	30	30	25.1809	0	0	0	0
7197	30	30	25.1871	0	0	0	0
7198	30	30	25.0912	0	0	0	0
7199	30	30	24.9285	0	0	0	0
7200	30	30	24.734	0	0	0	0
7201	30	30	24.528	0	0	0	0
7202	30	30	24.3211	0	0	0	0
7203	30	30	24.1186	0	0	0	0
7204	30	30	23.923	0	0	0	0
7205	30	30	23.7353	0	0	0	0
7206	30	30	23.5559	0	0	0	0
7207	30	30	23.3847	0	0	0	0
7208	30	30	23.2217	0	0	0	0
7209	30	30	23.1358	0	0	0	0
7210	30	30	23.1836	0	0	0	0
7211	30	30	23.2559	0	0	0	0
7212	30	30	23.4267	0	0	0	0
7213	30	30	23.6608	0	0	0	0
7214	30	30	23.9233	0	0	0	0
7215	30	30	24.194	0	0	0	0
7216	30	30	24.4625	0	0	0	0
7217	30	30	24.7237	0	0	0	0
7218	30	30	24.9751	0	0	0	0
7219	30	30	25.1466	0	0	0	0
7220	30	30	25.1809	0	0	0	0
7221	30	30	25.1871	0	0	0	0
7222	30	30	25.0913	0	0	0	0
7223	30	30	24.9286	0	0	0	0
7224	30	30	24.734	0	0	0	0
7225	30	30	24.5281	0	0	0	0
7226	30	30	24.3213	0	0	0	0
7227	30	30	24.1188	0	0	0	0
7228	30	30	23.9231	0	0	0	0
7229	30	30	23.7355	0	0	0	0
7230	30	30	23.5561	0	0	0	0
7231	30	30	23.385	0	0	0	0
7232	30	30	23.2218	0	0	0	0
7233	30	30	23.1358	0	0	0	0
7234	30	30	23.1837	0	0	0	0
7235	30	30	23.256	0	0	0	0
7236	30	30	23.4268	0	0	0	0
7237	30	30	23.6609	0	0	0	0
7238	30	30	23.9233	0	0	0	0
7239	30	30	24.1941	0	0	0	0
7240	30	30	24.4627	0	0	0	0
7241	30	30	24.7238	0	0	0	0
7242	30	30	24.9752	0	0	0	0
7243	30	30	25.1467	0	0	0	0
7244	30	30	25.181	0	0	0	0
7245	30	30	25.1872	0	0	0	0
7246	30	30	25.0913	0	0	0	0
7247	30	30	24.9286	0	0	0	0
7248	30	30	24.7341	0	0	0	0
7249	30	30	24.5281	0	0	0	0
7250	30	30	24.3212	0	0	0	0
7251	30	30	24.1186	0	0	0	0
7252	30	30	23.923	0	0	0	0
7253	30	30	23.7354	0	0	0	0
7254	30	30	23.556	0	0	0	0
7255	30	30	23.3848	0	0	0	0
7256	30	30	23.2218	0	0	0	0
7257	30	30	23.1358	0	0	0	0
7258	30	30	23.1837	0	0	0	0
7259	30	30	23.256	0	0	0	0
7260	30	30	23.4267	0	0	0	0
7261	30	30	23.6608	0	0	0	0
7262	30	30	23.9233	0	0	0	0
7263	30	30	24.194	0	0	0	0
7264	30	30	24.4626	0	0	0	0
7265	30	30	24.7237	0	0	0	0
7266	30	30	24.9751	0	0	0	0
7267	30	30	25.1467	0	0	0	0
7268	30	30	25.1809	0	0	0	0
7269	30	30	25.1872	0	0	0	0
7270	30	30	25.0913	0	0	0	0
7271	30	30	24.9285	0	0	0	0
7272	30	30	24.7341	0	0	0	0
7273	30	30	24.528	0	0	0	0
7274	30	30	24.3211	0	0	0	0
7275	30	30	24.1186	0	0	0	0
7276	30	30	23.923	0	0	0	0
7277	30	30	23.7353	0	0	0	0
7278	30	30	23.5559	0	0	0	0
7279	30	30	23.3848	0	0	0	0
7280	30	30	23.2218	0	0	0	0
7281	30	30	23.1358	0	0	0	0
7282	30	30	23.1837	0	0	0	0
7283	30	30	23.2561	0	0	0	0
7284	30	30	23.4268	0	0	0	0
7285	30	30	23.6609	0	0	0	0
7286	30	30	23.9235	0	0	0	0
7287	30	30	24.1941	0	0	0	0
7288	30	30	24.4626	0	0	0	0
7289	30	30	24.7238	0	0	0	0
7290	30	30	24.9752	0	0	0	0
7291	30	30	25.1467	0	0	0	0
7292	30	30	25.181	0	0	0	0
7293	30	30	25.1872	0	0	0	0
7294	30	30	25.0914	0	0	0	0
7295	30	30	24.9286	0	0	0	0
7296	30	30	24.7341	0	0	0	0
7297	30	30	24.5281	0	0	0	0
7298	30	30	24.3212	0	0	0	0
7299	30	30	24.1187	0	0	0	0
7300	30	30	23.9231	0	0	0	0
7301	30	30	23.7354	0	0	0	0
7302	30	30	23.556	0	0	0	0
7303	30	30	23.3849	0	0	0	0
7304	30	30	23.2218	0	0	0	0
7305	30	30	23.1359	0	0	0	0
7306	30	30	23.1837	0	0	0	0
7307	30	30	23.256	0	0	0	0
7308	30	30	23.4268	0	0	0	0
7309	30	30	23.6609	0	0	0	0
7310	30	30	23.9234	0	0	0	0
7311	30	30	24.194	0	0	0	0
7312	30	30	24.4626	0	0	0	0
7313	30	30	24.7237	0	0	0	0
7314	30	30	24.9752	0	0	0	0
7315	30	30	25.1467	0	0	0	0
7316	30	30	25.181	0	0	0	0
7317	30	30	25.1871	0	0	0	0
7318	30	30	25.0913	0	0	0	0
7319	30	30	24.9286	0	0	0	0
7320	30	30	24.7341	0	0	0	0
7321	30	30	24.5282	0	0	0	0
7322	30	30	24.3213	0	0	0	0
7323	30	30	24.1188	0	0	0	0
7324	30	30	23.9232	0	0	0	0
7325	30	30	23.7356	0	0	0	0
7326	30	30	23.5562	0	0	0	0
7327	30	30	23.385	0	0	0	0
7328	30	30	23.2219	0	0	0	0
7329	30	30	23.1359	0	0	0	0
7330	30	30	23.1837	0	0	0	0
7331	30	30	23.256	0	0	0	0
7332	30	30	23.4268	0	0	0	0
7333	30	30	23.6609	0	0	0	0
7334	30	30	23.9233	0	0	0	0
7335	30	30	24.1941	0	0	0	0
7336	30	30	24.4627	0	0	0	0
7337	30	30	24.7238	0	0	0	0
7338	30	30	24.9752	0	0	0	0
7339	30	30	25.1467	0	0	0	0
7340	30	30	25.181	0	0	0	0
7341	30	30	25.1871	0	0	0	0
7342	30	30	25.0913	0	0	0	0
7343	30	30	24.9285	0	0	0	0
7344	30	30	24.7341	0	0	0	0
7345	30	30	24.528	0	0	0	0
7346	30	30	24.3211	0	0	0	0
7347	30	30	24.1186	0	0	0	0
7348	30	30	23.923	0	0	0	0
7349	30	30	23.7354	0	0	0	0
7350	30	30	23.556	0	0	0	0
7351	30	30	23.3848	0	0	0	0
7352	30	30	23.2218	0	0	0	0
7353	30	30	23.1358	0	0	0	0
7354	30	30	23.1836	0	0	0	0
7355	30	30	23.256	0	0	0	0
7356	30	30	23.4267	0	0	0	0
7357	30	30	23.6607	0	0	0	0
7358	30	30	23.9233	0	0	0	0
7359	30	30	24.1942	0	0	0	0
7360	30	30	24.4627	0	0	0	0
7361	30	30	24.7239	0	0	0	0
7362	30	30	24.9753	0	0	0	0
7363	30	30	25.1467	0	0	0	0
7364	30	30	25.181	0	0	0	0
7365	30	30	25.1872	0	0	0	0
7366	30	30	25.0913	0	0	0	0
7367	30	30	24.9286	0	0	0	0
7368	30	30	24.7341	0	0	0	0
7369	30	30	24.5281	0	0	0	0
7370	30	30	24.3214	0	0	0	0
7371	30	30	24.1189	0	0	0	0
7372	30	30	23.9232	0	0	0	0
7373	30	30	23.7354	0	0	0	0
7374	30	30	23.556	0	0	0	0
7375	30	30	23.3849	0	0	0	0
7376	30	30	23.2218	0	0	0	0
7377	30	30	23.1358	0	0	0	0
7378	30	30	23.1837	0	0	0	0
7379	30	30	23.2559	0	0	0	0
7380	30	30	23.4267	0	0	0	0
7381	30	30	23.6608	0	0	0	0
7382	30	30	23.9233	0	0	0	0
7383	30	30	24.194	0	0	0	0
7384	30	30	24.4625	0	0	0	0
7385	30	30	24.7237	0	0	0	0
7386	30	30	24.9752	0	0	0	0
7387	30	30	25.1466	0	0	0	0
7388	30	30	25.181	0	0	0	0
7389	30	30	25.1871	0	0	0	0
7390	30	30	25.0913	0	0	0	0
7391	30	30	24.9286	0	0	0	0
7392	30	30	24.7341	0	0	0	0
7393	30	30	24.5281	0	0	0	0
7394	30	30	24.3211	0	0	0	0
7395	30	30	24.1186	0	0	0	0
7396	30	30	23.923	0	0	0	0
7397	30	30	23.7354	0	0	0	0
7398	30	30	23.556	0	0	0	0
7399	30	30	23.3848	0	0	0	0
7400	30	30	23.2217	0	0	0	0
7401	30	30	23.1358	0	0	0	0
7402	30	30	23.1837	0	0	0	0
7403	30	30	23.256	0	0	0	0
7404	30	30	23.4267	0	0	0	0
7405	30	30	23.6608	0	0	0	0
7406	30	30	23.9233	0	0	0	0
7407	30	30	24.194	0	0	0	0
7408	30	30	24.4624	0	0	0	0
7409	30	30	24.7236	0	0	0	0
7410	30	30	24.9751	0	0	0	0
7411	30	30	25.1467	0	0	0	0
7412	30	30	25.1809	0	0	0	0
7413	30	30	25.1872	0	0	0	0
7414	30	30	25.0913	0	0	0	0
7415	30	30	24.9286	0	0	0	0
7416	30	30	24.7341	0	0	0	0
7417	30	30	24.528	0	0	0	0
7418	30	30	24.3211	0	0	0	0
7419	30	30	24.1186	0	0	0	0
7420	30	30	23.923	0	0	0	0
7421	30	30	23.7354	0	0	0	0
7422	30	30	23.5559	0	0	0	0
7423	30	30	23.3848	0	0	0	0
7424	30	30	23.2218	0	0	0	0
7425	30	30	23.1359	0	0	0	0
7426	30	30	23.1836	0	0	0	0
7427	30	30	23.256	0	0	0	0
7428	30	30	23.4267	0	0	0	0
7429	30	30	23.6608	0	0	0	0
7430	30	30	23.9233	0	0	0	0
7431	30	30	24.194	0	0	0	0
7432	30	30	24.4625	0	0	0	0
7433	30	30	24.7237	0	0	0	0
7434	30	30	24.9751	0	0	0	0
7435	30	30	25.1466	0	0	0	0
7436	30	30	25.1809	0	0	0	0
7437	30	30	25.1872	0	0	0	0
7438	30	30	25.0913	0	0	0	0
7439	30	30	24.9285	0	0	0	0
7440	30	30	24.7341	0	0	0	0
7441	30	30	24.528	0	0	0	0
7442	30	30	24.3211	0	0	0	0
7443	30	30	24.1186	0	0	0	0
7444	30	30	23.923	0	0	0	0
7445	30	30	23.7353	0	0	0	0
7446	30	30	23.5559	0	0	0	0
7447	30	30	23.3848	0	0	0	0
7448	30	30	23.2218	0	0	0	0
7449	30	30	23.1358	0	0	0	0
7450	30	30	23.1835	0	0	0	0
7451	30	30	23.256	0	0	0	0
7452	30	30	23.4267	0	0	0	0
7453	30	30	23.6609	0	0	0	0
7454	30	30	23.9233	0	0	0	0
7455	30	30	24.194	0	0	0	0
7456	30	30	24.4624	0	0	0	0
7457	30	30	24.7236	0	0	0	0
7458	30	30	24.9751	0	0	0	0
7459	30	30	25.1465	0	0	0	0
7460	30	30	25.1809	0	0	0	0
7461	30	30	25.1871	0	0	0	0
7462	30	30	25.0912	0	0	0	0
7463	30	30	24.9284	0	0	0	0
7464	30	30	24.734	0	0	0	0
7465	30	30	24.5279	0	0	0	0
7466	30	30	24.321	0	0	0	0
7467	30	30	24.1185	0	0	0	0
7468	30	30	23.9229	0	0	0	0
7469	30	30	23.7353	0	0	0	0
7470	30	30	23.5558	0	0	0	0
7471	30	30	23.3847	0	0	0	0
7472	30	30	23.2217	0	0	0	0
7473	30	30	23.1357	0	0	0	0
7474	30	30	23.1834	0	0	0	0
7475	30	30	23.2559	0	0	0	0
7476	30	30	23.4267	0	0	0	0
7477	30	30	23.6608	0	0	0	0
7478	30	30	23.9233	0	0	0	0
7479	30	30	24.194	0	0	0	0
7480	30	30	24.4625	0	0	0	0
7481	30	30	24.7236	0	0	0	0
7482	30	30	24.9751	0	0	0	0
7483	30	30	25.1466	0	0	0	0
7484	30	30	25.1809	0	0	0	0
7485	30	30	25.1871	0	0	0	0
7486	30	30	25.0912	0	0	0	0
7487	30	30	24.9285	0	0	0	0
7488	30	30	24.734	0	0	0	0
7489	30	30	24.528	0	0	0	0
7490	30	30	24.3211	0	0	0	0
7491	30	30	24.1186	0	0	0	0
7492	30	30	23.923	0	0	0	0
7493	30	30	23.7353	0	0	0	0
7494	30	30	23.5559	0	0	0	0
7495	30	30	23.3847	0	0	0	0
7496	30	30	23.2217	0	0	0	0
7497	30	30	23.1358	0	0	0	0
7498	30	30	23.1836	0	0	0	0
7499	30	30	23.2559	0	0	0	0
7500	30	30	23.4267	0	0	0	0
7501	30	30	23.6608	0	0	0	0
7502	30	30	23.9233	0	0	0	0
7503	30	30	24.194	0	0	0	0
7504	30	30	24.4625	0	0	0	0
7505	30	30	24.7237	0	0	0	0
7506	30	30	24.9752	0	0	0	0
7507	30	30	25.1467	0	0	0	0
7508	30	30	25.1809	0	0	0	0
7509	30	30	25.1871	0	0	0	0
