Zeit [h]	Variante 11.1 Raumlufttemperatur [C]	Variante 11.1 Strahlungstemperatur [C]	Variante 11.1 Trans.Strahlung.Fenster [W]	Variante 11.2 Raumlufttemperatur [C]	Variante 11.2 Strahlungstemperatur [C]	Variante 11.2 Heizleistung [W]	Variante 11.2 Trans.Strahlung.Fenster [W]	Variante 11.3 Raumlufttemperatur [C]	Variante 11.3 Strahlungstemperatur [C]	Variante 11.3 Heizleistung [W]	Variante 11.3 Trans.Strahlung.Fenster [W]	Variante 11.4 Raumlufttemperatur [C]	Variante 11.4 Strahlungstemperatur [C]	Variante 11.4 Heizleistung [W]	Variante 11.4 Trans.Strahlung.Fenster [W]	Variante 11.5 Raumlufttemperatur [C]	Variante 11.5 Strahlungstemperatur [C]	Variante 11.5 Heizleistung [W]	Variante 11.5 Trans.Strahlung.Fenster [W]
1416	9.61	0	0	21	0	29.51	0	21	0	162.8	0	21	0	139.3	0	21	0	226.71	0
1417	9.54	0	0	21	0	44.1	0	21	0	173.62	0	21	0	150.8	0	21	0	245.19	0
1418	9.48	0	0	21	0	57.13	0	21	0	183.27	0	21	0	161.05	0	21	0	260.92	0
1419	9.42	0	0	21	0	69.81	0	21	0	192.79	0	21	0	171.13	0	21	0	275.98	0
1420	9.38	0	0	21	0	79.52	0	21	0	199.53	0	21	0	178.4	0	21	0	285.17	0
1421	9.34	0	0	21	0	89.98	0	21	0	207.14	0	21	0	186.51	0	21	0	295.72	0
1422	9.26	0	0	21	0	103.86	0	21	0	218.27	0	21	0	198.12	0	21	0	312.83	0
1423	9.24	0	9.36	21	0	110.69	9.36	21	0	223.28	0	21	0	162.44	0	21	0	276.54	0
1424	9.24	0	110.93	21	0	112.95	110.93	21	0	222.49	110.93	21	0	107.39	110.93	21	0	224.95	110.93
1425	9.32	0	146.61	21	0	105.03	146.61	21	0	211.92	146.61	21	0	55.31	146.61	21	0	164.61	146.61
1426	9.47	0	260.85	21	0	87.96	260.85	21	0	192.32	260.85	21	0	35.16	260.85	21	0	134.67	260.85
1427	9.53	0	289.58	21	0	85.37	289.58	21	0	187.29	289.58	21	0	29.8	289.58	21	0	129.72	289.58
1428	9.62	0	331.66	21	0	77.39	331.66	21	0	176.94	331.66	21	0	45.56	331.66	21	0	141.32	331.66
1429	9.71	0	383.67	21	0	69.37	383.67	21	0	166.6	383.67	21	0	35.33	383.67	21	0	128.44	383.67
1430	10	0	692.99	21	0	33.28	692.99	21	0	153.07	417.2	21.03	0	0	417.2	21	0	82.42	417.2
1431	9.91	0	238.45	21	0	56.47	238.45	21	0	161.12	238.45	21	0	2.85	238.45	21	0	87.11	238.45
1432	9.75	0	90.46	21	0	84.26	90.46	21	0	183.21	90.46	21	0	25.18	90.46	21	0	113.57	90.46
1433	9.63	0	43.67	21	0	103.98	43.67	21	0	199.09	43.67	21	0	82.13	43.67	21	0	173.48	43.67
1434	9.53	0	4.68	21	0	120.83	4.68	21	0	212.9	4.68	21	0	150.59	4.68	21	0	244.39	4.68
1435	9.42	0	0	21	0	138.1	0	21	0	227.57	0	21	0	207.15	0	21	0	307.49	0
1436	9.37	0	0	21	0	146.53	0	21	0	233.66	0	21	0	214.16	0	21	0	314.42	0
1437	9.33	0	0	21	0	154.48	0	21	0	239.44	0	21	0	220.63	0	21	0	321.32	0
1438	9.28	0	0	21	0	163.55	0	21	0	246.45	0	21	0	228.21	0	21	0	330.86	0
1439	9.22	0	0	21	0	174.49	0	21	0	255.42	0	21	0	237.69	0	21	0	344.35	0
1440	9.15	0	0	21	0	185.3	0	21	0	264.33	0	21	0	247.05	0	21	0	357.72	0
1441	9.08	0	0	21	0	196.04	0	21	0	273.23	0	21	0	256.37	0	21	0	371.05	0
1442	9.02	0	0	21	0	206.8	0	21	0	282.19	0	21	0	265.74	0	21	0	384.44	0
1443	8.96	0	0	21	0	214.97	0	21	0	288.62	0	21	0	272.55	0	21	0	392.71	0
1444	8.95	0	0	21	0	217.88	0	21	0	289.82	0	21	0	274.14	0	21	0	390.66	0
1445	8.89	0	0	21	0	227.2	0	21	0	297.48	0	21	0	282.15	0	21	0	401.16	0
1446	8.87	0	0	21	0	230.21	0	21	0	298.86	0	21	0	283.89	0	21	0	399.27	0
1447	8.86	0	9.36	21	0	232.75	9.36	21	0	300.66	0	21	0	244.89	0	21	0	357.14	0
1448	8.87	0	43.67	21	0	231.96	43.67	21	0	297.88	43.67	21	0	187.71	43.67	21	0	296.34	43.67
1449	8.95	0	155.58	21	0	222.01	155.58	21	0	286.29	155.58	21	0	134.5	155.58	21	0	238.98	155.58
1450	8.94	0	56.15	21	0	225.03	56.15	21	0	287.77	56.15	21	0	135.32	56.15	21	0	234.13	56.15
1451	8.92	0	77.98	21	0	229.58	77.98	21	0	290.84	77.98	21	0	137.95	77.98	21	0	237.73	77.98
1452	9.1	0	293.62	21	0	204.87	293.62	21	0	264.69	293.62	21	0	137.82	293.62	21	0	228.87	293.62
1453	9.17	0	173.13	21	0	198.11	173.13	21	0	256.55	173.13	21	0	129.66	173.13	21	0	209.44	173.13
1454	9.11	0	151.19	21	0	209.84	151.19	21	0	266.92	151.19	21	0	113.65	151.19	21	0	201.04	151.19
1455	9.24	0	316.31	21	0	191.38	316.31	21	0	247.13	316.31	21	0	93.56	316.31	21	0	175.28	316.31
1456	9.24	0	129.45	21	0	196.22	129.45	21	0	250.68	129.45	21	0	96.87	129.45	21	0	172.42	129.45
1457	9.17	0	38.99	21	0	208.52	38.99	21	0	261.73	38.99	21	0	148.87	38.99	21	0	224.37	38.99
1458	9.09	0	9.36	21	0	220.25	9.36	21	0	272.22	9.36	21	0	213.91	9.36	21	0	291.91	9.36
1459	9.03	0	0	21	0	228.88	0	21	0	279.65	0	21	0	263.13	0	21	0	343.13	0
1460	8.99	0	0	21	0	235.62	0	21	0	285.22	0	21	0	269.52	0	21	0	351.51	0
1461	8.98	0	0	21	0	236.69	0	21	0	285.14	0	21	0	270.04	0	21	0	349.44	0
1462	9	0	0	21	0	235.1	0	21	0	282.43	0	21	0	267.82	0	21	0	342.58	0
1463	8.97	0	0	21	0	240.65	0	21	0	286.89	0	21	0	272.69	0	21	0	349.96	0
1464	8.96	0	0	21	0	242.85	0	21	0	288.03	0	21	0	274.2	0	21	0	350.92	0
1465	8.95	0	0	21	0	244.82	0	21	0	288.95	0	21	0	275.47	0	21	0	351.64	0
1466	8.95	0	0	21	0	245.04	0	21	0	288.15	0	21	0	274.99	0	21	0	349.09	0
1467	8.93	0	0	21	0	248.85	0	21	0	290.96	0	21	0	278.12	0	21	0	353.71	0
1468	8.91	0	0	21	0	252.6	0	21	0	293.73	0	21	0	281.19	0	21	0	358.27	0
1469	8.88	0	0	21	0	257.32	0	21	0	297.51	0	21	0	285.26	0	21	0	364.86	0
1470	8.87	0	0	21	0	258.82	0	21	0	298.08	0	21	0	286.12	0	21	0	365.17	0
1471	8.86	0	4.68	21	0	259.86	4.68	21	0	298.64	0	21	0	245.79	0	21	0	324.3	0
1472	8.88	0	34.31	21	0	258.45	34.31	21	0	296.12	34.31	21	0	188.82	34.31	21	0	266.78	34.31
1473	8.91	0	77.98	21	0	254.01	77.98	21	0	290.76	77.98	21	0	141.76	77.98	21	0	218.67	77.98
1474	8.95	0	104.5	21	0	249.63	104.5	21	0	285.49	104.5	21	0	135.77	104.5	21	0	211.62	104.5
1475	9.1	0	277.62	21	0	228.32	277.62	21	0	263.34	277.62	21	0	113.11	277.62	21	0	184.85	277.62
1476	9.17	0	212.12	21	0	221.77	212.12	21	0	255.98	212.12	21	0	131.71	212.12	21	0	199.34	212.12
1477	9.21	0	212.12	21	0	218.32	212.12	21	0	251.73	212.12	21	0	127.4	212.12	21	0	194.49	212.12
1478	9.23	0	143.49	21	0	217.7	143.49	21	0	250.33	143.49	21	0	99.55	143.49	21	0	162.54	143.49
1479	9.15	0	56.15	21	0	230.88	56.15	21	0	262.76	56.15	21	0	111.61	56.15	21	0	179.16	56.15
1480	9.09	0	43.67	21	0	239.78	43.67	21	0	270.92	43.67	21	0	119.48	43.67	21	0	191.08	43.67
1481	9.06	0	21.84	21	0	244.84	21.84	21	0	275.26	21.84	21	0	164.72	21.84	21	0	236.8	21.84
1482	9.03	0	4.68	21	0	248.45	4.68	21	0	278.17	4.68	21	0	222.12	4.68	21	0	293.66	4.68
1483	9.03	0	0	21	0	248.85	0	21	0	277.88	0	21	0	263.57	0	21	0	332.54	0
1484	9.04	0	0	21	0	248.44	0	21	0	276.8	0	21	0	263.26	0	21	0	329.65	0
1485	9.06	0	0	21	0	246.57	0	21	0	274.27	0	21	0	261.28	0	21	0	324.07	0
1486	9.09	0	0	21	0	242.77	0	21	0	269.84	0	21	0	257.29	0	21	0	314.95	0
1487	9.12	0	0	21	0	239.21	0	21	0	265.65	0	21	0	253.46	0	21	0	306.52	0
1488	9.15	0	0	21	0	235.88	0	21	0	261.7	0	21	0	249.85	0	21	0	298.8	0
1489	9.11	0	0	21	0	243.42	0	21	0	268.65	0	21	0	257.1	0	21	0	312.65	0
1490	9.11	0	0	21	0	243.35	0	21	0	268	0	21	0	256.72	0	21	0	311.75	0
1491	9.12	0	0	21	0	243.53	0	21	0	267.61	0	21	0	256.6	0	21	0	311.6	0
1492	9.15	0	0	21	0	239.89	0	21	0	263.41	0	21	0	252.66	0	21	0	304.08	0
1493	9.15	0	0	21	0	240.97	0	21	0	263.94	0	21	0	253.45	0	21	0	305.86	0
1494	9.14	0	0	21	0	243.13	0	21	0	265.57	0	21	0	255.32	0	21	0	309.76	0
1495	9.17	0	9.36	21	0	239.61	9.36	21	0	262.39	0	21	0	211.22	0	21	0	263.08	0
1496	9.2	0	51.47	21	0	236.37	51.47	21	0	258.19	51.47	21	0	152.53	51.47	21	0	205.39	51.47
1497	9.26	0	77.98	21	0	228.62	77.98	21	0	249.82	77.98	21	0	102.43	77.98	21	0	152.21	77.98
1498	9.36	0	112.3	21	0	216.34	112.3	21	0	237.01	112.3	21	0	88.84	112.3	21	0	132.49	112.3
1499	9.62	0	383.38	21	0	180.69	383.38	21	0	200.85	383.38	21	0	52.15	383.38	21	0	88.63	383.38
1500	10.02	0	704.77	21	0	128.09	704.77	21	0	172.99	424.38	21	0	50.2	424.38	21	0	78	424.38
1501	10.13	0	421.34	21	0	120.38	421.34	21	0	166.75	254.57	21	0	43.86	254.57	21	0	63.99	254.57
1502	10.12	0	268.02	21	0	127.68	268.02	21	0	162.07	268.02	21	0	12.72	268.02	21	0	33.34	268.02
1503	10.17	0	262.72	21	0	123.66	262.72	21	0	153.7	262.72	21	0	3.94	262.72	21	0	21.48	262.72
1504	10.15	0	206.75	21	0	131.13	206.75	21	0	158.69	206.75	21	0	8.61	206.75	21	0	31.74	206.75
1505	10.04	0	38.99	21	0	149.08	38.99	21	0	175	38.99	21	0	65.79	38.99	21	0	93.5	38.99
1506	9.97	0	4.68	21	0	161.4	4.68	21	0	186.15	4.68	21	0	131.4	4.68	21	0	164.19	4.68
1507	9.98	0	0	21	0	160.79	0	21	0	184.64	0	21	0	171.6	0	21	0	200.81	0
1508	9.95	0	0	21	0	167.29	0	21	0	190.4	0	21	0	178.1	0	21	0	212.39	0
1509	9.81	0	0	21	0	190.14	0	21	0	212.61	0	21	0	200.83	0	21	0	256.53	0
1510	9.77	0	0	21	0	195.31	0	21	0	217.2	0	21	0	205.83	0	21	0	266.11	0
1511	9.75	0	0	21	0	198.78	0	21	0	220.12	0	21	0	209.09	0	21	0	272.42	0
1512	9.68	0	0	21	0	209.52	0	21	0	230.35	0	21	0	219.62	0	21	0	292.63	0
1513	9.65	0	0	21	0	214.43	0	21	0	234.77	0	21	0	224.31	0	21	0	300.88	0
1514	9.61	0	0	21	0	220.28	0	21	0	240.13	0	21	0	229.93	0	21	0	310.57	0
1515	9.56	0	0	21	0	228.71	0	21	0	248.1	0	21	0	238.15	0	21	0	324.89	0
1516	9.53	0	0	21	0	232.79	0	21	0	251.73	0	21	0	242.01	0	21	0	330.27	0
1517	9.49	0	0	21	0	239.3	0	21	0	257.81	0	21	0	248.31	0	21	0	340.13	0
1518	9.43	0	0	21	0	247.76	0	21	0	265.84	0	21	0	256.57	0	21	0	353.48	0
1519	9.4	0	17.16	21	0	251.23	17.16	21	0	270.44	0	21	0	220.23	0	21	0	318.66	0
1520	9.45	0	82.66	21	0	244.44	82.66	21	0	262.43	82.66	21	0	157.7	82.66	21	0	252.55	82.66
1521	9.55	0	95.14	21	0	230.91	95.14	21	0	248.28	95.14	21	0	101.79	95.14	21	0	184.38	95.14
1522	9.57	0	134.05	21	0	229.72	134.05	21	0	246.59	134.05	21	0	99.32	134.05	21	0	183.43	134.05
1523	9.97	0	720.42	21	0	171.57	720.42	21	0	213.87	432.23	21	0	66.04	432.23	21	0	145.05	432.23
1524	9.84	0	151.29	21	0	198.61	151.29	21	0	227.04	151.29	21	0	105.1	151.29	21	0	185.12	151.29
1525	9.82	0	190.28	21	0	202.35	190.28	21	0	226.68	190.28	21	0	104.62	190.28	21	0	184.63	190.28
1526	9.94	0	340.02	21	0	185.5	340.02	21	0	207.63	340.02	21	0	59.09	340.02	21	0	133.98	340.02
1527	10.11	0	497.98	21	0	164.2	497.98	21	0	202.86	299.04	21	0	53.89	299.04	21	0	127.25	299.04
1528	10.17	0	496.96	21	0	160.41	496.96	21	0	206.72	298.78	21	0	57.41	298.78	21	0	137.9	298.78
1529	10.09	0	199.05	21	0	175.22	199.05	21	0	208.76	199.05	21	0	100.29	199.05	21	0	177.2	199.05
1530	9.92	0	26.51	21	0	200.66	26.51	21	0	229.78	26.51	21	0	175.76	26.51	21	0	256.23	26.51
1531	9.82	0	0	21	0	214.91	0	21	0	241.55	0	21	0	229.22	0	21	0	311.21	0
1532	9.75	0	0	21	0	225.41	0	21	0	250.43	0	21	0	238.83	0	21	0	323.36	0
1533	9.68	0	0	21	0	234.38	0	21	0	258.24	0	21	0	247.15	0	21	0	334.73	0
1534	9.63	0	0	21	0	241.74	0	21	0	264.72	0	21	0	254.02	0	21	0	344.15	0
1535	9.59	0	0	21	0	247.47	0	21	0	269.73	0	21	0	259.36	0	21	0	351.01	0
1536	9.51	0	0	21	0	257.72	0	21	0	279.36	0	21	0	269.26	0	21	0	367.03	0
1537	9.46	0	0	21	0	264.21	0	21	0	285.28	0	21	0	275.44	0	21	0	375.75	0
1538	9.41	0	0	21	0	270.67	0	21	0	291.22	0	21	0	281.63	0	21	0	384.48	0
1539	9.35	0	0	21	0	278.29	0	21	0	298.34	0	21	0	288.98	0	21	0	395.4	0
1540	9.34	0	0	21	0	278.59	0	21	0	298.16	0	21	0	289.03	0	21	0	391.87	0
1541	9.33	0	0	21	0	279.44	0	21	0	298.55	0	21	0	289.63	0	21	0	389.4	0
1542	9.33	0	0	21	0	280.33	0	21	0	299	0	21	0	290.28	0	21	0	386.99	0
1543	9.3	0	9.36	21	0	282.97	9.36	21	0	302.05	0	21	0	252.38	0	21	0	348.57	0
1544	9.32	0	77.98	21	0	280.24	77.98	21	0	298.46	77.98	21	0	194.26	77.98	21	0	290.44	77.98
1545	9.56	0	474.82	21	0	244.35	474.82	21	0	279.36	285.42	21	0	133.39	285.42	21	0	229.56	285.42
1546	9.96	0	826.33	21	0	189.18	826.33	21	0	244.43	496.14	21	0	97.66	496.14	21	0	186.18	496.14
1547	10.14	0	678.6	21	0	171.27	678.6	21	0	232.33	408.4	21	0	84.99	408.4	21	0	167.89	408.4
1548	10.09	0	404.7	21	0	183.56	404.7	21	0	240.54	244.68	21	0	119.09	244.68	21	0	201.98	244.68
1549	10.1	0	415.6	21	0	183.31	415.6	21	0	240.93	251.16	21	0	119.35	251.16	21	0	201.73	251.16
1550	10.2	0	473.13	21	0	171.67	473.13	21	0	232.69	285.31	21	0	84.61	285.31	21	0	162.39	285.31
1551	10.09	0	233.95	21	0	190.02	233.95	21	0	236.72	233.95	21	0	88.2	233.95	21	0	168.02	233.95
1552	9.98	0	99.82	21	0	207.47	99.82	21	0	248.54	99.82	21	0	99.67	99.82	21	0	179.49	99.82
1553	9.84	0	43.67	21	0	226.98	43.67	21	0	264.75	43.67	21	0	156.72	43.67	21	0	242.65	43.67
1554	9.71	0	4.68	21	0	244.82	4.68	21	0	280.39	4.68	21	0	226.8	4.68	21	0	319.35	4.68
1555	9.62	0	0	21	0	256.33	0	21	0	290.32	0	21	0	278.41	0	21	0	375.04	0
1556	9.56	0	0	21	0	263.35	0	21	0	296.12	0	21	0	284.93	0	21	0	383.08	0
1557	9.52	0	0	21	0	269.04	0	21	0	300.8	0	21	0	290.1	0	21	0	389.27	0
1558	9.48	0	0	21	0	273.3	0	21	0	304.18	0	21	0	293.86	0	21	0	393.03	0
1559	9.45	0	0	21	0	277.39	0	21	0	307.47	0	21	0	297.47	0	21	0	396.63	0
1560	9.41	0	0	21	0	281.92	0	21	0	311.25	0	21	0	301.52	0	21	0	401.19	0
1561	9.38	0	0	21	0	285.83	0	21	0	314.46	0	21	0	304.98	0	21	0	404.65	0
1562	9.35	0	0	21	0	289.66	0	21	0	317.61	0	21	0	308.37	0	21	0	408.04	0
1563	9.32	0	0	21	0	292.89	0	21	0	320.18	0	21	0	311.17	0	21	0	410.31	0
1564	9.29	0	0	21	0	296.03	0	21	0	322.69	0	21	0	313.89	0	21	0	412.52	0
1565	9.26	0	0	21	0	299.09	0	21	0	325.13	0	21	0	316.53	0	21	0	414.65	0
1566	9.24	0	0	21	0	301.52	0	21	0	326.95	0	21	0	318.56	0	21	0	415.65	0
1567	9.23	0	4.68	21	0	301.27	4.68	21	0	326.55	0	21	0	277.18	0	21	0	371.22	0
1568	9.3	0	34.31	21	0	290.42	34.31	21	0	314.89	34.31	21	0	210.99	34.31	21	0	294.31	34.31
1569	9.42	0	65.51	21	0	273.64	65.51	21	0	297.49	65.51	21	0	151.81	65.51	21	0	220.34	65.51
1570	9.47	0	112.3	21	0	267.44	112.3	21	0	290.71	112.3	21	0	144.23	112.3	21	0	210.71	112.3
1571	9.54	0	177.8	21	0	257.79	177.8	21	0	280.51	177.8	21	0	133.45	177.8	21	0	197.88	177.8
1572	9.61	0	204.32	21	0	249.19	204.32	21	0	271.38	204.32	21	0	150.21	204.32	21	0	212.6	204.32
1573	9.63	0	151.29	21	0	247.47	151.29	21	0	269.14	151.29	21	0	147.83	151.29	21	0	208.18	151.29
1574	9.64	0	129.45	21	0	246.91	129.45	21	0	268.08	129.45	21	0	120.26	129.45	21	0	179.58	129.45
1575	9.62	0	87.34	21	0	251.4	87.34	21	0	272.08	87.34	21	0	123.82	87.34	21	0	184.67	87.34
1576	9.65	0	126.33	21	0	247.25	126.33	21	0	267.44	126.33	21	0	118.83	126.33	21	0	178.65	126.33
1577	9.72	0	157.11	21	0	236.84	157.11	21	0	256.57	157.11	21	0	148.79	157.11	21	0	203.51	157.11
1578	9.64	0	4.68	21	0	250.22	4.68	21	0	269.49	4.68	21	0	216.13	4.68	21	0	273.4	4.68
1579	9.6	0	0	21	0	255.95	0	21	0	274.78	0	21	0	263.1	0	21	0	321.89	0
1580	9.56	0	0	21	0	261.79	0	21	0	280.19	0	21	0	269.22	0	21	0	331.58	0
1581	9.49	0	0	21	0	271.58	0	21	0	289.55	0	21	0	279.07	0	21	0	349.6	0
1582	9.45	0	0	21	0	275.19	0	21	0	292.74	0	21	0	282.64	0	21	0	355.71	0
1583	9.46	0	0	21	0	273.84	0	21	0	290.99	0	21	0	281.2	0	21	0	352.23	0
1584	9.45	0	0	21	0	274.64	0	21	0	291.4	0	21	0	281.88	0	21	0	352.9	0
1585	9.41	0	0	21	0	279.85	0	21	0	296.21	0	21	0	286.94	0	21	0	362.05	0
1586	9.44	0	0	21	0	275.06	0	21	0	291.04	0	21	0	282	0	21	0	351.49	0
1587	9.43	0	0	21	0	277.12	0	21	0	292.74	0	21	0	283.91	0	21	0	354.42	0
1588	9.39	0	0	21	0	282.48	0	21	0	297.73	0	21	0	289.12	0	21	0	363.7	0
1589	9.38	0	0	21	0	283.06	0	21	0	297.96	0	21	0	289.55	0	21	0	363.63	0
1590	9.36	0	0	21	0	284.66	0	21	0	299.22	0	21	0	291	0	21	0	365.58	0
1591	9.35	0	4.68	21	0	285.87	4.68	21	0	300.52	0	21	0	251.33	0	21	0	326.42	0
1592	9.38	0	56.15	21	0	281.61	56.15	21	0	295.71	56.15	21	0	191.98	56.15	21	0	266.56	56.15
1593	9.4	0	68.63	21	0	278.74	68.63	21	0	292.45	68.63	21	0	146.95	68.63	21	0	221.01	68.63
1594	9.5	0	207.44	21	0	262.98	207.44	21	0	276.35	207.44	21	0	130.04	207.44	21	0	202.06	207.44
1595	9.63	0	304.38	21	0	246.09	304.38	21	0	259.14	304.38	21	0	112.24	304.38	21	0	182.74	304.38
1596	9.74	0	270.45	21	0	232.4	270.45	21	0	245.13	270.45	21	0	124.12	270.45	21	0	186.96	270.45
1597	9.55	0	65.51	21	0	262.83	65.51	21	0	275.27	65.51	21	0	154.11	65.51	21	0	233.27	65.51
1598	9.46	0	104.5	21	0	274.06	104.5	21	0	286.2	104.5	21	0	138.53	104.5	21	0	227.38	104.5
1599	9.51	0	221.47	21	0	264.76	221.47	21	0	276.63	221.47	21	0	128.52	221.47	21	0	217.88	221.47
1600	9.5	0	151.29	21	0	267.04	151.29	21	0	278.63	151.29	21	0	130.16	151.29	21	0	220.03	151.29
1601	9.41	0	17.16	21	0	280.77	17.16	21	0	292.1	17.16	21	0	184.45	17.16	21	0	275.85	17.16
1602	9.31	0	0	21	0	293.4	0	21	0	304.46	0	21	0	251.24	0	21	0	347.74	0
1603	9.23	0	0	21	0	302.59	0	21	0	313.39	0	21	0	301.85	0	21	0	402.42	0
1604	9.17	0	0	21	0	309.27	0	21	0	319.82	0	21	0	308.99	0	21	0	412.11	0
1605	9.13	0	0	21	0	314.49	0	21	0	324.8	0	21	0	314.45	0	21	0	419.1	0
1606	9.07	0	0	21	0	320.64	0	21	0	330.71	0	21	0	320.73	0	21	0	427.94	0
1607	9	0	0	21	0	329.45	0	21	0	339.29	0	21	0	329.62	0	21	0	441.93	0
1608	8.94	0	0	21	0	335.69	0	21	0	345.3	0	21	0	335.9	0	21	0	450.75	0
1609	8.89	0	0	21	0	340.39	0	21	0	349.78	0	21	0	340.62	0	21	0	456.49	0
1610	8.84	0	0	21	0	345.73	0	21	0	354.9	0	21	0	345.97	0	21	0	463.37	0
1611	8.78	0	0	21	0	351.73	0	21	0	360.69	0	21	0	351.98	0	21	0	471.42	0
1612	8.73	0	0	21	0	356.76	0	21	0	365.52	0	21	0	357.01	0	21	0	477.47	0
1613	8.67	0	0	21	0	363.45	0	21	0	372.01	0	21	0	363.7	0	21	0	486.7	0
1614	8.62	0	0	21	0	368.09	0	21	0	376.44	0	21	0	368.33	0	21	0	491.85	0
1615	8.57	0	17.16	21	0	371.73	17.16	21	0	381.44	0	21	0	332.36	0	21	0	456.89	0
1616	8.72	0	293.21	21	0	346.95	293.21	21	0	366.94	175.72	21	0	263.32	175.72	21	0	386.32	175.72
1617	9.21	0	902.37	21	0	276.19	902.37	21	0	322.95	540.11	21	0	177.54	540.11	21	0	293.4	540.11
1618	9.92	0	1529.2	21	0	178.26	1529.2	21	0	261.01	915.08	21	0	114.8	915.08	21	0	219.43	915.08
1619	10.48	0	1738.05	21	0	107.46	1738.05	21	0	217.96	1040.7	21	0	71.15	1040.7	21	0	171.2	1040.7
1620	11.09	0	2038.06	21	0	30.76	2038.06	21	0	170.89	1220.08	21	0	49.97	1220.08	21	0	144.4	1220.08
1621	11.01	0	1165.82	21	0	57.06	1165.82	21	0	186.48	698.89	21	0	65.42	698.89	21	0	157.3	698.89
1622	11.6	0	1999.75	21.16	0	0	1999.75	21	0	137.38	1197.55	21.07	0	0	1197.55	21	0	78.11	1197.55
1623	11.12	0	558.26	21	0	59.15	558.26	21	0	190.12	335.12	21	0	40.96	335.12	21	0	132.44	335.12
1624	11.41	0	1306.71	21	0	17.62	1306.71	21	0	164.66	782.36	21	0	15.97	782.36	21	0	106.62	782.36
1625	10.85	0	186.69	21	0	109.12	186.69	21	0	217.37	186.69	21	0	109.57	186.69	21	0	210.87	186.69
1626	10.49	0	17.16	21	0	157.77	17.16	21	0	251.2	17.16	21	0	197.86	17.16	21	0	302.18	17.16
1627	10.24	0	0	21	0	190.13	0	21	0	275.01	0	21	0	263.36	0	21	0	374.29	0
1628	10.09	0	0	21	0	209.69	0	21	0	289.04	0	21	0	278.11	0	21	0	392.08	0
1629	10	0	0	21	0	221.04	0	21	0	296.49	0	21	0	286.06	0	21	0	399.51	0
1630	9.92	0	0	21	0	232.06	0	21	0	304.59	0	21	0	294.54	0	21	0	409.51	0
1631	9.85	0	0	21	0	241.24	0	21	0	311.4	0	21	0	301.66	0	21	0	417.65	0
1632	9.81	0	0	21	0	245.88	0	21	0	314.02	0	21	0	304.55	0	21	0	417.99	0
1633	9.72	0	0	21	0	258.52	0	21	0	324.85	0	21	0	315.63	0	21	0	434.67	0
1634	9.68	0	0	21	0	261.87	0	21	0	326.54	0	21	0	317.54	0	21	0	433.52	0
1635	9.63	0	0	21	0	269.69	0	21	0	332.78	0	21	0	324	0	21	0	441.51	0
1636	9.58	0	0	21	0	274.73	0	21	0	336.32	0	21	0	327.75	0	21	0	444.23	0
1637	9.56	0	0	21	0	276.93	0	21	0	337.07	0	21	0	328.7	0	21	0	441.61	0
1638	9.51	0	0	21	0	283.74	0	21	0	342.48	0	21	0	334.3	0	21	0	448.23	0
1639	9.48	0	21.84	21	0	286.32	21.84	21	0	345.67	0	21	0	296.53	0	21	0	409.42	0
1640	9.61	0	270.59	21	0	266.87	270.59	21	0	323.85	270.59	21	0	220.16	270.59	21	0	333.06	270.59
1641	10.05	0	855.51	21	0	203.5	855.51	21	0	290.54	512.2	21	0	145.08	512.2	21	0	253.89	512.2
1642	10.68	0	1400.48	21	0	117.73	1400.48	21	0	237.41	838.32	21	0	91.13	838.32	21	0	190.76	838.32
1643	10.84	0	989.41	21	0	107.54	989.41	21	0	230.36	593.25	21	0	83.51	593.25	21	0	178.03	593.25
1644	11.27	0	1450.95	21	0	50.9	1450.95	21	0	196.5	869.26	21	0	75.52	869.26	21	0	168	869.26
1645	11.63	0	1473.42	21	0	8.42	1473.42	21	0	168.71	882.67	21	0	47.59	882.67	21	0	132.93	882.67
1646	11.96	0	1643.77	21.2	0	0	1643.77	21	0	149.16	984.28	21	0	1.53	984.28	21	0	92.47	984.28
1647	12.54	0	2031.62	21.72	0	0	2031.62	21	0	102.5	1215.59	21.31	0	0	1215.59	21	0	38.73	1215.59
1648	12.61	0	1439.84	21.75	0	0	1439.84	21	0	105.08	861.81	21.33	0	0	861.81	21	0	38.9	861.81
1649	12.32	0	774.48	21.41	0	0	774.48	21	0	138.5	463.42	21	0	24.17	463.42	21	0	117.74	463.42
1650	11.71	0	21.84	21	0	35.12	21.84	21	0	196.28	21.84	21	0	140.62	21.84	21	0	237.59	21.84
1651	11.35	0	0	21	0	90.01	0	21	0	229.92	0	21	0	216.38	0	21	0	322.59	0
1652	11.14	0	0	21	0	119.33	0	21	0	248.87	0	21	0	236.31	0	21	0	346.84	0
1653	11.01	0	0	21	0	136.71	0	21	0	259.23	0	21	0	247.33	0	21	0	358.2	0
1654	10.91	0	0	21	0	152.14	0	21	0	269.51	0	21	0	258.09	0	21	0	371.4	0
1655	10.8	0	0	21	0	167.5	0	21	0	280.82	0	21	0	269.79	0	21	0	387.61	0
1656	10.72	0	0	21	0	178.44	0	21	0	288.37	0	21	0	277.65	0	21	0	396.95	0
1657	10.64	0	0	21	0	190.77	0	21	0	297.71	0	21	0	287.28	0	21	0	410.1	0
1658	10.59	0	0	21	0	197.42	0	21	0	301.62	0	21	0	291.46	0	21	0	412.71	0
