Zeit [h]	Variante 7.1 Raumlufttemperatur [C]	Variante 7.1 Trans.Strahlung Fenster [W/m2]	Variante 7.1 Wärmeleitung Fenster [W/m2]	Variante 7.2 Raumlufttemperatur [C]	Variante 7.2 Trans.Strahlung Fenster [W/m2]	Variante 7.2 Wärmeleitung Fenster [W/m2]	Variante 7.3 Raumlufttemperatur [C]	Variante 7.3 Trans.Strahlung Fenster [W/m2]	Variante 7.3 Wärmeleitung Fenster [W/m2]	Variante 7.4 Raumlufttemperatur [C]	Variante 7.4 Trans.Strahlung Fenster [W/m2]	Variante 7.4 Wärmeleitung Fenster [W/m2]	Variante 7.5 Raumlufttemperatur [C]	Variante 7.5 Trans.Strahlung Fenster [W/m2]	Variante 7.5 Wärmeleitung Fenster [W/m2]	Variante 7.6 Raumlufttemperatur [C]	Variante 7.6 Trans.Strahlung Fenster [W/m2]	Variante 7.6 Wärmeleitung Fenster [W/m2]
7492	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002427063	19.999	0	-0.00202996	19.06	0	-2.775992063
7493	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002426964	19.999	0	-0.002029901	19.06	0	-2.775992063
7494	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002426865	19.999	0	-0.002029821	19.06	0	-2.775992063
7495	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002426786	19.999	0	-0.002029742	19.06	0	-2.775992063
7496	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002426687	19.999	0	-0.002029663	19.06	0	-2.775992063
7497	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002426607	19.999	0	-0.002029603	19.06	0	-2.775992063
7498	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002426508	19.999	0	-0.002029524	19.06	0	-2.775992063
7499	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002426429	19.999	0	-0.002029444	19.06	0	-2.775992063
7500	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002426329	19.999	0	-0.002029365	19.06	0	-2.775992063
7501	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00242625	19.999	0	-0.002029306	19.06	0	-2.775992063
7502	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002426151	19.999	0	-0.002029226	19.06	0	-2.775992063
7503	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002426071	19.999	0	-0.002029147	19.06	0	-2.775992063
7504	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002425972	19.999	0	-0.002029087	19.06	0	-2.775992063
7505	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002425893	19.999	0	-0.002029008	19.06	0	-2.775992063
7506	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002425813	19.999	0	-0.002028948	19.06	0	-2.775992063
7507	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002425714	19.999	0	-0.002028869	19.06	0	-2.775992063
7508	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002425635	19.999	0	-0.00202879	19.06	0	-2.775992063
7509	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002425556	19.999	0	-0.00202873	19.06	0	-2.775992063
7510	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002425456	19.999	0	-0.002028651	19.06	0	-2.775992063
7511	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002425377	19.999	0	-0.002028591	19.06	0	-2.775992063
7512	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002425298	19.999	0	-0.002028512	19.06	0	-2.775992063
7513	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002425198	19.999	0	-0.002028452	19.06	0	-2.775992063
7514	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002425119	19.999	0	-0.002028373	19.06	0	-2.775992063
7515	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00242504	19.999	0	-0.002028313	19.06	0	-2.775992063
7516	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00242496	19.999	0	-0.002028234	19.06	0	-2.775992063
7517	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002424861	19.999	0	-0.002028175	19.06	0	-2.775992063
7518	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002424782	19.999	0	-0.002028095	19.06	0	-2.775992063
7519	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002424702	19.999	0	-0.002028036	19.06	0	-2.775992063
7520	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002424623	19.999	0	-0.002027956	19.06	0	-2.775992063
7521	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002424544	19.999	0	-0.002027897	19.06	0	-2.775992063
7522	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002424444	19.999	0	-0.002027817	19.06	0	-2.775992063
7523	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002424365	19.999	0	-0.002027758	19.06	0	-2.775992063
7524	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002424286	19.999	0	-0.002027698	19.06	0	-2.775992063
7525	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002424206	19.999	0	-0.002027619	19.06	0	-2.775992063
7526	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002424127	19.999	0	-0.00202756	19.06	0	-2.775992063
7527	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002424048	19.999	0	-0.0020275	19.06	0	-2.775992063
7528	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002423968	19.999	0	-0.002027421	19.06	0	-2.775992063
7529	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002423889	19.999	0	-0.002027361	19.06	0	-2.775992063
7530	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00242381	19.999	0	-0.002027302	19.06	0	-2.775992063
7531	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00242373	19.999	0	-0.002027222	19.06	0	-2.775992063
7532	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002423651	19.999	0	-0.002027163	19.06	0	-2.775992063
7533	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002423571	19.999	0	-0.002027103	19.06	0	-2.775992063
7534	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002423492	19.999	0	-0.002027024	19.06	0	-2.775992063
7535	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002423413	19.999	0	-0.002026964	19.06	0	-2.775992063
7536	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002423333	19.999	0	-0.002026905	19.06	0	-2.775992063
7537	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002423254	19.999	0	-0.002026845	19.06	0	-2.775992063
7538	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002423175	19.999	0	-0.002026766	19.06	0	-2.775992063
7539	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002423095	19.999	0	-0.002026706	19.06	0	-2.775992063
7540	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002423036	19.999	0	-0.002026647	19.06	0	-2.775992063
7541	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002422956	19.999	0	-0.002026587	19.06	0	-2.775992063
7542	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002422877	19.999	0	-0.002026528	19.06	0	-2.775992063
7543	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002422798	19.999	0	-0.002026468	19.06	0	-2.775992063
7544	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002422718	19.999	0	-0.002026389	19.06	0	-2.775992063
7545	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002422639	19.999	0	-0.002026329	19.06	0	-2.775992063
7546	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002422579	19.999	0	-0.00202627	19.06	0	-2.775992063
7547	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.0024225	19.999	0	-0.00202621	19.06	0	-2.775992063
7548	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002422421	19.999	0	-0.002026151	19.06	0	-2.775992063
7549	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002422341	19.999	0	-0.002026091	19.06	0	-2.775992063
7550	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002422282	19.999	0	-0.002026032	19.06	0	-2.775992063
7551	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002422202	19.999	0	-0.002025972	19.06	0	-2.775992063
7552	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002422123	19.999	0	-0.002025913	19.06	0	-2.775992063
7553	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002422044	19.999	0	-0.002025853	19.06	0	-2.775992063
7554	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002421984	19.999	0	-0.002025794	19.06	0	-2.775992063
7555	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002421905	19.999	0	-0.002025714	19.06	0	-2.775992063
7556	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002421825	19.999	0	-0.002025655	19.06	0	-2.775992063
7557	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002421766	19.999	0	-0.002025595	19.06	0	-2.775992063
7558	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002421687	19.999	0	-0.002025536	19.06	0	-2.775992063
7559	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002421627	19.999	0	-0.002025496	19.06	0	-2.775992063
7560	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002421548	19.999	0	-0.002025437	19.06	0	-2.775992063
7561	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002421468	19.999	0	-0.002025377	19.06	0	-2.775992063
7562	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002421409	19.999	0	-0.002025317	19.06	0	-2.775992063
7563	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002421329	19.999	0	-0.002025258	19.06	0	-2.775992063
7564	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00242127	19.999	0	-0.002025198	19.06	0	-2.775992063
7565	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00242119	19.999	0	-0.002025139	19.06	0	-2.775992063
7566	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002421131	19.999	0	-0.002025079	19.06	0	-2.775992063
7567	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002421052	19.999	0	-0.00202502	19.06	0	-2.775992063
7568	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002420992	19.999	0	-0.00202496	19.06	0	-2.775992063
7569	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002420913	19.999	0	-0.002024901	19.06	0	-2.775992063
7570	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002420853	19.999	0	-0.002024841	19.06	0	-2.775992063
7571	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002420774	19.999	0	-0.002024802	19.06	0	-2.775992063
7572	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002420714	19.999	0	-0.002024742	19.06	0	-2.775992063
7573	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002420635	19.999	0	-0.002024683	19.06	0	-2.775992063
7574	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002420575	19.999	0	-0.002024623	19.06	0	-2.775992063
7575	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002420516	19.999	0	-0.002024563	19.06	0	-2.775992063
7576	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002420437	19.999	0	-0.002024504	19.06	0	-2.775992063
7577	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002420377	19.999	0	-0.002024464	19.06	0	-2.775992063
7578	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002420317	19.999	0	-0.002024405	19.06	0	-2.775992063
7579	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002420238	19.999	0	-0.002024345	19.06	0	-2.775992063
7580	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002420179	19.999	0	-0.002024286	19.06	0	-2.775992063
7581	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002420119	19.999	0	-0.002024246	19.06	0	-2.775992063
7582	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00242004	19.999	0	-0.002024187	19.06	0	-2.775992063
7583	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00241998	19.999	0	-0.002024127	19.06	0	-2.775992063
7584	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002419921	19.999	0	-0.002024067	19.06	0	-2.775992063
7585	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002419841	19.999	0	-0.002024028	19.06	0	-2.775992063
7586	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002419782	19.999	0	-0.002023968	19.06	0	-2.775992063
7587	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002419722	19.999	0	-0.002023909	19.06	0	-2.775992063
7588	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002419663	19.999	0	-0.002023869	19.06	0	-2.775992063
7589	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002419583	19.999	0	-0.00202381	19.06	0	-2.775992063
7590	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002419524	19.999	0	-0.00202375	19.06	0	-2.775992063
7591	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002419464	19.999	0	-0.00202371	19.06	0	-2.775992063
7592	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002419405	19.999	0	-0.002023651	19.06	0	-2.775992063
7593	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002419345	19.999	0	-0.002023591	19.06	0	-2.775992063
7594	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002419266	19.999	0	-0.002023552	19.06	0	-2.775992063
7595	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002419206	19.999	0	-0.002023492	19.06	0	-2.775992063
7596	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002419147	19.999	0	-0.002023452	19.06	0	-2.775992063
7597	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002419087	19.999	0	-0.002023393	19.06	0	-2.775992063
7598	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002419028	19.999	0	-0.002023333	19.06	0	-2.775992063
7599	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002418968	19.999	0	-0.002023294	19.06	0	-2.775992063
7600	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002418909	19.999	0	-0.002023234	19.06	0	-2.775992063
7601	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002418849	19.999	0	-0.002023194	19.06	0	-2.775992063
7602	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00241879	19.999	0	-0.002023135	19.06	0	-2.775992063
7603	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00241871	19.999	0	-0.002023095	19.06	0	-2.775992063
7604	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002418651	19.999	0	-0.002023036	19.06	0	-2.775992063
7605	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002418591	19.999	0	-0.002022976	19.06	0	-2.775992063
7606	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002418532	19.999	0	-0.002022937	19.06	0	-2.775992063
7607	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002418472	19.999	0	-0.002022877	19.06	0	-2.775992063
7608	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002418413	19.999	0	-0.002022837	19.06	0	-2.775992063
7609	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002418353	19.999	0	-0.002022778	19.06	0	-2.775992063
7610	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002418294	19.999	0	-0.002022738	19.06	0	-2.775992063
7611	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002418234	19.999	0	-0.002022698	19.06	0	-2.775992063
7612	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002418175	19.999	0	-0.002022639	19.06	0	-2.775992063
7613	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002418115	19.999	0	-0.002022599	19.06	0	-2.775992063
7614	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002418056	19.999	0	-0.00202254	19.06	0	-2.775992063
7615	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002418016	19.999	0	-0.0020225	19.06	0	-2.775992063
7616	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002417956	19.999	0	-0.00202244	19.06	0	-2.775992063
7617	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002417897	19.999	0	-0.002022401	19.06	0	-2.775992063
7618	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002417837	19.999	0	-0.002022361	19.06	0	-2.775992063
7619	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002417778	19.999	0	-0.002022302	19.06	0	-2.775992063
7620	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002417718	19.999	0	-0.002022262	19.06	0	-2.775992063
7621	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002417659	19.999	0	-0.002022202	19.06	0	-2.775992063
7622	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002417599	19.999	0	-0.002022163	19.06	0	-2.775992063
7623	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00241754	19.999	0	-0.002022123	19.06	0	-2.775992063
7624	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.0024175	19.999	0	-0.002022063	19.06	0	-2.775992063
7625	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00241744	19.999	0	-0.002022024	19.06	0	-2.775992063
7626	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002417381	19.999	0	-0.002021984	19.06	0	-2.775992063
7627	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002417321	19.999	0	-0.002021925	19.06	0	-2.775992063
7628	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002417262	19.999	0	-0.002021885	19.06	0	-2.775992063
7629	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002417222	19.999	0	-0.002021845	19.06	0	-2.775992063
7630	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002417163	19.999	0	-0.002021786	19.06	0	-2.775992063
7631	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002417103	19.999	0	-0.002021746	19.06	0	-2.775992063
7632	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002417044	19.999	0	-0.002021706	19.06	0	-2.775992063
7633	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002417004	19.999	0	-0.002021647	19.06	0	-2.775992063
7634	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002416944	19.999	0	-0.002021607	19.06	0	-2.775992063
7635	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002416885	19.999	0	-0.002021567	19.06	0	-2.775992063
7636	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002416825	19.999	0	-0.002021528	19.06	0	-2.775992063
7637	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002416786	19.999	0	-0.002021468	19.06	0	-2.775992063
7638	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002416726	19.999	0	-0.002021429	19.06	0	-2.775992063
7639	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002416667	19.999	0	-0.002021389	19.06	0	-2.775992063
7640	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002416627	19.999	0	-0.002021349	19.06	0	-2.775992063
7641	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002416567	19.999	0	-0.00202131	19.06	0	-2.775992063
7642	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002416508	19.999	0	-0.00202125	19.06	0	-2.775992063
7643	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002416468	19.999	0	-0.00202121	19.06	0	-2.775992063
7644	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002416409	19.999	0	-0.002021171	19.06	0	-2.775992063
7645	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002416349	19.999	0	-0.002021131	19.06	0	-2.775992063
7646	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00241631	19.999	0	-0.002021091	19.06	0	-2.775992063
7647	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00241625	19.999	0	-0.002021032	19.06	0	-2.775992063
7648	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00241621	19.999	0	-0.002020992	19.06	0	-2.775992063
7649	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002416151	19.999	0	-0.002020952	19.06	0	-2.775992063
7650	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002416111	19.999	0	-0.002020913	19.06	0	-2.775992063
7651	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002416052	19.999	0	-0.002020873	19.06	0	-2.775992063
7652	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002415992	19.999	0	-0.002020833	19.06	0	-2.775992063
7653	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002415952	19.999	0	-0.002020794	19.06	0	-2.775992063
7654	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002415893	19.999	0	-0.002020754	19.06	0	-2.775992063
7655	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002415853	19.999	0	-0.002020694	19.06	0	-2.775992063
7656	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002415794	19.999	0	-0.002020655	19.06	0	-2.775992063
7657	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002415754	19.999	0	-0.002020615	19.06	0	-2.775992063
7658	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002415694	19.999	0	-0.002020575	19.06	0	-2.775992063
7659	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002415655	19.999	0	-0.002020536	19.06	0	-2.775992063
7660	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002415595	19.999	0	-0.002020496	19.06	0	-2.775992063
7661	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002415556	19.999	0	-0.002020456	19.06	0	-2.775992063
7662	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002415496	19.999	0	-0.002020417	19.06	0	-2.775992063
7663	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002415456	19.999	0	-0.002020377	19.06	0	-2.775992063
7664	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002415397	19.999	0	-0.002020337	19.06	0	-2.775992063
7665	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002415357	19.999	0	-0.002020298	19.06	0	-2.775992063
7666	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002415317	19.999	0	-0.002020258	19.06	0	-2.775992063
7667	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002415258	19.999	0	-0.002020218	19.06	0	-2.775992063
7668	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002415218	19.999	0	-0.002020179	19.06	0	-2.775992063
7669	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002415159	19.999	0	-0.002020139	19.06	0	-2.775992063
7670	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002415119	19.999	0	-0.002020099	19.06	0	-2.775992063
7671	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002415079	19.999	0	-0.00202006	19.06	0	-2.775992063
7672	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00241502	19.999	0	-0.00202002	19.06	0	-2.775992063
7673	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00241498	19.999	0	-0.00201998	19.06	0	-2.775992063
7674	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00241494	19.999	0	-0.00201994	19.06	0	-2.775992063
7675	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002414881	19.999	0	-0.002019901	19.06	0	-2.775992063
7676	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002414841	19.999	0	-0.002019861	19.06	0	-2.775992063
7677	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002414802	19.999	0	-0.002019821	19.06	0	-2.775992063
7678	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002414742	19.999	0	-0.002019782	19.06	0	-2.775992063
7679	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002414702	19.999	0	-0.002019742	19.06	0	-2.775992063
7680	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002414663	19.999	0	-0.002019702	19.06	0	-2.775992063
7681	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002414603	19.999	0	-0.002019663	19.06	0	-2.775992063
7682	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002414563	19.999	0	-0.002019623	19.06	0	-2.775992063
7683	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002414524	19.999	0	-0.002019603	19.06	0	-2.775992063
7684	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002414464	19.999	0	-0.002019563	19.06	0	-2.775992063
7685	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002414425	19.999	0	-0.002019524	19.06	0	-2.775992063
7686	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002414385	19.999	0	-0.002019484	19.06	0	-2.775992063
7687	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002414345	19.999	0	-0.002019444	19.06	0	-2.775992063
7688	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002414286	19.999	0	-0.002019405	19.06	0	-2.775992063
7689	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002414246	19.999	0	-0.002019365	19.06	0	-2.775992063
7690	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002414206	19.999	0	-0.002019325	19.06	0	-2.775992063
7691	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002414167	19.999	0	-0.002019306	19.06	0	-2.775992063
7692	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002414127	19.999	0	-0.002019266	19.06	0	-2.775992063
7693	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002414067	19.999	0	-0.002019226	19.06	0	-2.775992063
7694	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002414028	19.999	0	-0.002019187	19.06	0	-2.775992063
7695	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002413988	19.999	0	-0.002019147	19.06	0	-2.775992063
7696	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002413948	19.999	0	-0.002019127	19.06	0	-2.775992063
