Zeit [h]	Variante 7.3 Raumlufttemperatur [C]	Variante 7.3 Trans.Strahlung Fenster [W/m2]	Variante 7.3 Wärmeleitung Fenster [W/m2]	Variante 7.4 Raumlufttemperatur [C]	Variante 7.4 Trans.Strahlung Fenster [W/m2]	Variante 7.4 Wärmeleitung Fenster [W/m2]	Variante 7.5 Raumlufttemperatur [C]	Variante 7.5 Trans.Strahlung Fenster [W/m2]	Variante 7.5 Wärmeleitung Fenster [W/m2]	Variante 7.6 Raumlufttemperatur [C]	Variante 7.6 Trans.Strahlung Fenster [W/m2]	Variante 7.6 Wärmeleitung Fenster [W/m2]
7790	20	0.00E+00	7.77E-06	20	0	7.98E-06	20	0	-0.00201627	19.046	0	-2.775992063
7791	20	0.00E+00	7.80E-06	20	0	8.02E-06	20	0	-0.00201623	19.046	0	-2.775992063
7792	20	0.00E+00	7.84E-06	20	0	8.05E-06	20	0	-0.00201621	19.046	0	-2.775992063
7793	20	0.00E+00	7.88E-06	20	0	8.09E-06	20	0	-0.00201619	19.046	0	-2.775992063
7794	20	0.00E+00	7.91E-06	20	0	8.12E-06	20	0	-0.002016171	19.046	0	-2.775992063
7795	20	0.00E+00	7.95E-06	20	0	8.16E-06	20	0	-0.002016131	19.046	0	-2.775992063
7796	20	0.00E+00	7.99E-06	20	0	8.19E-06	20	0	-0.002016111	19.046	0	-2.775992063
7797	20	0.00E+00	8.02E-06	20	0	8.23E-06	20	0	-0.002016091	19.046	0	-2.775992063
7798	20	0.00E+00	8.06E-06	20	0	8.26E-06	20	0	-0.002016071	19.046	0	-2.775992063
7799	20	0.00E+00	8.10E-06	20	0	8.30E-06	20	0	-0.002016032	19.046	0	-2.775992063
7800	20	0.00E+00	8.13E-06	20	0	8.33E-06	20	0	-0.002016012	19.046	0	-2.775992063
7801	20	0.00E+00	8.17E-06	20	0	8.37E-06	20	0	-0.002015992	19.046	0	-2.775992063
7802	20	0.00E+00	8.20E-06	20	0	8.40E-06	20	0	-0.002015972	19.046	0	-2.775992063
7803	20	0.00E+00	8.24E-06	20	0	8.44E-06	20	0	-0.002015933	19.046	0	-2.775992063
7804	20	0	8.27E-06	20	0	8.47E-06	20	0	-0.002015913	19.046	0	-2.775992063
7805	20	0.00E+00	8.31E-06	20	0	8.50E-06	20	0	-0.002015893	19.046	0	-2.775992063
7806	20	0.00E+00	8.34E-06	20	0	8.54E-06	20	0	-0.002015873	19.046	0	-2.775992063
7807	20	0.00E+00	8.38E-06	20	0	8.57E-06	20	0	-0.002015853	19.046	0	-2.775992063
7808	20	0.00E+00	8.41E-06	20	0	8.61E-06	20	0	-0.002015813	19.046	0	-2.775992063
7809	20	0.00E+00	8.45E-06	20	0	8.64E-06	20	0	-0.002015794	19.046	0	-2.775992063
7810	20	0.00E+00	8.48E-06	20	0	8.67E-06	20	0	-0.002015774	19.046	0	-2.775992063
7811	20	0.00E+00	8.52E-06	20	0	8.71E-06	20	0	-0.002015754	19.046	0	-2.775992063
7812	20	0.00E+00	8.55E-06	20	0	8.74E-06	20	0	-0.002015734	19.046	0	-2.775992063
7813	20	0.00E+00	8.59E-06	20	0	8.77E-06	20	0	-0.002015694	19.046	0	-2.775992063
7814	20	0.00E+00	8.62E-06	20	0	8.81E-06	20	0	-0.002015675	19.046	0	-2.775992063
7815	20	0.00E+00	8.65E-06	20	0	8.84E-06	20	0	-0.002015655	19.046	0	-2.775992063
7816	20	0.00E+00	8.69E-06	20	0	8.87E-06	20	0	-0.002015635	19.046	0	-2.775992063
7817	20	0.00E+00	8.72E-06	20	0	8.90E-06	20	0	-0.002015615	19.046	0	-2.775992063
7818	20	0.00E+00	8.76E-06	20	0	8.94E-06	20	0	-0.002015595	19.046	0	-2.775992063
7819	20	0.00E+00	8.79E-06	20	0	8.97E-06	20	0	-0.002015556	19.046	0	-2.775992063
7820	20	0.00E+00	8.82E-06	20	0	9.00E-06	20	0	-0.002015536	19.046	0	-2.775992063
7821	20	0.00E+00	8.86E-06	20	0	9.03E-06	20	0	-0.002015516	19.046	0	-2.775992063
7822	20	0.00E+00	8.89E-06	20	0	9.06E-06	20	0	-0.002015496	19.046	0	-2.775992063
7823	20	0.00E+00	8.92E-06	20	0	9.10E-06	20	0	-0.002015476	19.046	0	-2.775992063
7824	20	0.00E+00	8.95E-06	20	0	9.13E-06	20	0	-0.002015456	19.046	0	-2.775992063
7825	20	0.00E+00	8.99E-06	20	0	9.16E-06	20	0	-0.002015437	19.046	0	-2.775992063
7826	20	0.00E+00	9.02E-06	20	0	9.19E-06	20	0	-0.002015397	19.046	0	-2.775992063
7827	20	0.00E+00	9.05E-06	20	0	9.22E-06	20	0	-0.002015377	19.046	0	-2.775992063
7828	20	0.00E+00	9.08E-06	20	0	9.25E-06	20	0	-0.002015357	19.046	0	-2.775992063
7829	20	0.00E+00	9.12E-06	20	0	9.29E-06	20	0	-0.002015337	19.046	0	-2.775992063
7830	20	0.00E+00	9.15E-06	20	0	9.32E-06	20	0	-0.002015317	19.046	0	-2.775992063
7831	20	0.00E+00	9.18E-06	20	0	9.35E-06	20	0	-0.002015298	19.046	0	-2.775992063
7832	20	0.00E+00	9.21E-06	20	0	9.38E-06	20	0	-0.002015278	19.046	0	-2.775992063
7833	20	0.00E+00	9.25E-06	20	0	9.41E-06	20	0	-0.002015258	19.046	0	-2.775992063
7834	20	0.00E+00	9.28E-06	20	0	9.44E-06	20	0	-0.002015238	19.046	0	-2.775992063
7835	20	0.00E+00	9.31E-06	20	0	9.47E-06	20	0	-0.002015218	19.046	0	-2.775992063
7836	20	0.00E+00	9.34E-06	20	0	9.50E-06	20	0	-0.002015179	19.046	0	-2.775992063
7837	20	0.00E+00	9.37E-06	20	0	9.53E-06	20	0	-0.002015159	19.046	0	-2.775992063
7838	20	0.00E+00	9.40E-06	20	0	9.56E-06	20	0	-0.002015139	19.046	0	-2.775992063
7839	20	0.00E+00	9.43E-06	20	0	9.59E-06	20	0	-0.002015119	19.046	0	-2.775992063
7840	20	0.00E+00	9.46E-06	20	0	9.62E-06	20	0	-0.002015099	19.046	0	-2.775992063
7841	20	0.00E+00	9.50E-06	20	0	9.65E-06	20	0	-0.002015079	19.046	0	-2.775992063
7842	20	0.00E+00	9.53E-06	20	0	9.68E-06	20	0	-0.00201506	19.046	0	-2.775992063
7843	20	0.00E+00	9.56E-06	20	0	9.71E-06	20	0	-0.00201504	19.046	0	-2.775992063
7844	20	0.00E+00	9.59E-06	20	0	9.74E-06	20	0	-0.00201502	19.046	0	-2.775992063
7845	20	0.00E+00	9.62E-06	20	0	9.77E-06	20	0	-0.002015	19.046	0	-2.775992063
7846	20	0.00E+00	9.65E-06	20	0	9.80E-06	20	0	-0.00201498	19.046	0	-2.775992063
7847	20	0.00E+00	9.68E-06	20	0	9.83E-06	20	0	-0.00201496	19.046	0	-2.775992063
7848	20	0.00E+00	9.71E-06	20	0	9.86E-06	20	0	-0.00201494	19.046	0	-2.775992063
7849	20	0.00E+00	9.74E-06	20	0	9.89E-06	20	0	-0.002014921	19.046	0	-2.775992063
7850	20	0.00E+00	9.77E-06	20	0	9.91E-06	20	0	-0.002014901	19.046	0	-2.775992063
7851	20	0	9.80E-06	20	0	9.94E-06	20	0	-0.002014881	19.046	0	-2.775992063
7852	20	0.00E+00	9.83E-06	20	0	9.97E-06	20	0	-0.002014861	19.046	0	-2.775992063
7853	20	0.00E+00	9.86E-06	20	0	1.00E-05	20	0	-0.002014841	19.046	0	-2.775992063
7854	20	0.00E+00	9.89E-06	20	0	1.00E-05	20	0	-0.002014821	19.046	0	-2.775992063
7855	20	0.00E+00	9.92E-06	20	0	1.01E-05	20	0	-0.002014802	19.046	0	-2.775992063
7856	20	0.00E+00	9.95E-06	20	0	1.01E-05	20	0	-0.002014782	19.046	0	-2.775992063
7857	20	0.00E+00	9.97E-06	20	0	1.01E-05	20	0	-0.002014742	19.046	0	-2.775992063
7858	20	0.00E+00	1.00E-05	20	0	1.01E-05	20	0	-0.002014722	19.046	0	-2.775992063
7859	20	0.00E+00	1.00E-05	20	0	1.02E-05	20	0	-0.002014702	19.046	0	-2.775992063
7860	20	0.00E+00	1.01E-05	20	0	1.02E-05	20	0	-0.002014683	19.046	0	-2.775992063
7861	20	0.00E+00	1.01E-05	20	0	1.02E-05	20	0	-0.002014683	19.046	0	-2.775992063
7862	20	0.00E+00	1.01E-05	20	0	1.03E-05	20	0	-0.002014663	19.046	0	-2.775992063
7863	20	0.00E+00	1.01E-05	20	0	1.03E-05	20	0	-0.002014643	19.046	0	-2.775992063
7864	20	0.00E+00	1.02E-05	20	0	1.03E-05	20	0	-0.002014623	19.046	0	-2.775992063
7865	20	0.00E+00	1.02E-05	20	0	1.03E-05	20	0	-0.002014603	19.046	0	-2.775992063
7866	20	0.00E+00	1.02E-05	20	0	1.04E-05	20	0	-0.002014583	19.046	0	-2.775992063
7867	20	0.00E+00	1.03E-05	20	0	1.04E-05	20	0	-0.002014563	19.046	0	-2.775992063
7868	20	0.00E+00	1.03E-05	20	0	1.04E-05	20	0	-0.002014544	19.046	0	-2.775992063
7869	20	0.00E+00	1.03E-05	20	0	1.04E-05	20	0	-0.002014524	19.046	0	-2.775992063
7870	20	0.00E+00	1.03E-05	20	0	1.05E-05	20	0	-0.002014504	19.046	0	-2.775992063
7871	20	0.00E+00	1.04E-05	20	0	1.05E-05	20	0	-0.002014484	19.046	0	-2.775992063
7872	20	0.00E+00	1.04E-05	20	0	1.05E-05	20	0	-0.002014464	19.046	0	-2.775992063
7873	20	0.00E+00	1.04E-05	20	0	1.06E-05	20	0	-0.002014444	19.046	0	-2.775992063
7874	20	0.00E+00	1.05E-05	20	0	1.06E-05	20	0	-0.002014425	19.046	0	-2.775992063
7875	20	0.00E+00	1.05E-05	20	0	1.06E-05	20	0	-0.002014405	19.046	0	-2.775992063
7876	20	0.00E+00	1.05E-05	20	0	1.06E-05	20	0	-0.002014385	19.046	0	-2.775992063
7877	20	0.00E+00	1.05E-05	20	0	1.07E-05	20	0	-0.002014365	19.046	0	-2.775992063
7878	20	0.00E+00	1.06E-05	20	0	1.07E-05	20	0	-0.002014345	19.046	0	-2.775992063
7879	20	0.00E+00	1.06E-05	20	0	1.07E-05	20	0	-0.002014325	19.046	0	-2.775992063
7880	20	0.00E+00	1.06E-05	20	0	1.07E-05	20	0	-0.002014306	19.046	0	-2.775992063
7881	20	0.00E+00	1.06E-05	20	0	1.08E-05	20	0	-0.002014286	19.046	0	-2.775992063
7882	20	0.00E+00	1.07E-05	20	0	1.08E-05	20	0	-0.002014266	19.046	0	-2.775992063
7883	20	0.00E+00	1.07E-05	20	0	1.08E-05	20	0	-0.002014266	19.046	0	-2.775992063
7884	20	0.00E+00	1.07E-05	20	0	1.08E-05	20	0	-0.002014246	19.046	0	-2.775992063
7885	20	0.00E+00	1.07E-05	20	0	1.09E-05	20	0	-0.002014226	19.046	0	-2.775992063
7886	20	0.00E+00	1.08E-05	20	0	1.09E-05	20	0	-0.002014206	19.046	0	-2.775992063
7887	20	0.00E+00	1.08E-05	20	0	1.09E-05	20	0	-0.002014187	19.046	0	-2.775992063
7888	20	0.00E+00	1.08E-05	20	0	1.09E-05	20	0	-0.002014167	19.046	0	-2.775992063
7889	20	0.00E+00	1.09E-05	20	0	1.10E-05	20	0	-0.002014147	19.046	0	-2.775992063
7890	20	0.00E+00	1.09E-05	20	0	1.10E-05	20	0	-0.002014127	19.046	0	-2.775992063
7891	20	0.00E+00	1.09E-05	20	0	1.10E-05	20	0	-0.002014107	19.046	0	-2.775992063
7892	20	0.00E+00	1.09E-05	20	0	1.10E-05	20	0	-0.002014087	19.046	0	-2.775992063
7893	20	0.00E+00	1.10E-05	20	0	1.11E-05	20	0	-0.002014087	19.046	0	-2.775992063
7894	20	0.00E+00	1.10E-05	20	0	1.11E-05	20	0	-0.002014067	19.046	0	-2.775992063
7895	20	0.00E+00	1.10E-05	20	0	1.11E-05	20	0	-0.002014048	19.046	0	-2.775992063
7896	20	0.00E+00	1.10E-05	20	0	1.11E-05	20	0	-0.002014028	19.046	0	-2.775992063
7897	20	0.00E+00	1.11E-05	20	0	1.12E-05	20	0	-0.002014008	19.046	0	-2.775992063
7898	20	0.00E+00	1.11E-05	20	0	1.12E-05	20	0	-0.002013988	19.046	0	-2.775992063
7899	20	0.00E+00	1.11E-05	20	0	1.12E-05	20	0	-0.002013968	19.046	0	-2.775992063
7900	20	0.00E+00	1.11E-05	20	0	1.12E-05	20	0	-0.002013968	19.046	0	-2.775992063
7901	20	0.00E+00	1.12E-05	20	0	1.13E-05	20	0	-0.002013948	19.046	0	-2.775992063
7902	20	0.00E+00	1.12E-05	20	0	0.00001128	20	0	-0.002013929	19.046	0	-2.775992063
7903	20	0.00E+00	1.12E-05	20	0	1.13E-05	20	0	-0.002013909	19.046	0	-2.775992063
7904	20	0.00E+00	1.12E-05	20	0	1.13E-05	20	0	-0.002013889	19.046	0	-2.775992063
7905	20	0.00E+00	1.13E-05	20	0	1.14E-05	20	0	-0.002013869	19.046	0	-2.775992063
7906	20	0.00E+00	1.13E-05	20	0	1.14E-05	20	0	-0.002013849	19.046	0	-2.775992063
7907	20	0.00E+00	1.13E-05	20	0	1.14E-05	20	0	-0.002013849	19.046	0	-2.775992063
7908	20	0.00E+00	1.13E-05	20	0	1.14E-05	20	0	-0.002013829	19.046	0	-2.775992063
7909	20	0.00E+00	1.14E-05	20	0	1.14E-05	20	0	-0.00201381	19.046	0	-2.775992063
7910	20	0.00E+00	1.14E-05	20	0	1.15E-05	20	0	-0.00201379	19.046	0	-2.775992063
7911	20	0.00E+00	1.14E-05	20	0	1.15E-05	20	0	-0.00201377	19.046	0	-2.775992063
7912	20	0.00E+00	1.14E-05	20	0	1.15E-05	20	0	-0.00201375	19.046	0	-2.775992063
7913	20	0.00E+00	1.14E-05	20	0	1.15E-05	20	0	-0.00201375	19.046	0	-2.775992063
7914	20	0.00E+00	1.15E-05	20	0	1.16E-05	20	0	-0.00201373	19.046	0	-2.775992063
7915	20	0.00E+00	1.15E-05	20	0	1.16E-05	20	0	-0.00201371	19.046	0	-2.775992063
7916	20	0.00E+00	1.15E-05	20	0	1.16E-05	20	0	-0.00201369	19.046	0	-2.775992063
7917	20	0.00E+00	1.15E-05	20	0	1.16E-05	20	0	-0.002013671	19.046	0	-2.775992063
7918	20	0.00E+00	1.16E-05	20	0	1.17E-05	20	0	-0.002013671	19.046	0	-2.775992063
7919	20	0.00E+00	1.16E-05	20	0	1.17E-05	20	0	-0.002013651	19.046	0	-2.775992063
7920	20	0.00E+00	1.16E-05	20	0	1.17E-05	20	0	-0.002013631	19.046	0	-2.775992063
7921	20	0.00E+00	1.16E-05	20	0	1.17E-05	20	0	-0.002013611	19.046	0	-2.775992063
7922	20	0.00E+00	1.17E-05	20	0	1.17E-05	20	0	-0.002013591	19.046	0	-2.775992063
7923	20	0.00E+00	1.17E-05	20	0	1.18E-05	20	0	-0.002013591	19.046	0	-2.775992063
7924	20	0.00E+00	1.17E-05	20	0	1.18E-05	20	0	-0.002013571	19.046	0	-2.775992063
7925	20	0.00E+00	1.17E-05	20	0	1.18E-05	20	0	-0.002013552	19.046	0	-2.775992063
7926	20	0.00E+00	1.17E-05	20	0	1.18E-05	20	0	-0.002013532	19.046	0	-2.775992063
7927	20	0.00E+00	1.18E-05	20	0	1.18E-05	20	0	-0.002013512	19.046	0	-2.775992063
7928	20	0.00E+00	1.18E-05	20	0	1.19E-05	20	0	-0.002013512	19.046	0	-2.775992063
7929	20	0.00E+00	1.18E-05	20	0	1.19E-05	20	0	-0.002013492	19.046	0	-2.775992063
7930	20	0.00E+00	1.18E-05	20	0	1.19E-05	20	0	-0.002013472	19.046	0	-2.775992063
7931	20	0.00E+00	1.19E-05	20	0	1.19E-05	20	0	-0.002013452	19.046	0	-2.775992063
7932	20	0.00E+00	1.19E-05	20	0	1.20E-05	20	0	-0.002013452	19.046	0	-2.775992063
7933	20	0.00E+00	1.19E-05	20	0	1.20E-05	20	0	-0.002013433	19.046	0	-2.775992063
7934	20	0.00E+00	1.19E-05	20	0	0.000012	20	0	-0.002013413	19.046	0	-2.775992063
7935	20	0.00E+00	1.19E-05	20	0	1.20E-05	20	0	-0.002013393	19.046	0	-2.775992063
7936	20	0.00E+00	1.20E-05	20	0	1.20E-05	20	0	-0.002013393	19.046	0	-2.775992063
7937	20	0.00E+00	1.20E-05	20	0	1.21E-05	20	0	-0.002013373	19.046	0	-2.775992063
7938	20	0.00E+00	1.20E-05	20	0	1.21E-05	20	0	-0.002013353	19.046	0	-2.775992063
7939	20	0.00E+00	1.20E-05	20	0	1.21E-05	20	0	-0.002013333	19.046	0	-2.775992063
7940	20	0.00E+00	1.21E-05	20	0	1.21E-05	20	0	-0.002013333	19.046	0	-2.775992063
7941	20	0.00E+00	1.21E-05	20	0	1.21E-05	20	0	-0.002013313	19.046	0	-2.775992063
7942	20	0.00E+00	1.21E-05	20	0	1.22E-05	20	0	-0.002013294	19.046	0	-2.775992063
7943	20	0.00E+00	1.21E-05	20	0	1.22E-05	20	0	-0.002013274	19.046	0	-2.775992063
7944	20	0.00E+00	1.21E-05	20	0	1.22E-05	20	0	-0.002013274	19.046	0	-2.775992063
7945	20	0.00E+00	1.22E-05	20	0	1.22E-05	20	0	-0.002013254	19.046	0	-2.775992063
7946	20	0.00E+00	1.22E-05	20	0	1.22E-05	20	0	-0.002013234	19.046	0	-2.775992063
7947	20	0.00E+00	1.22E-05	20	0	1.23E-05	20	0	-0.002013214	19.046	0	-2.775992063
7948	20	0.00E+00	1.22E-05	20	0	1.23E-05	20	0	-0.002013214	19.046	0	-2.775992063
7949	20	0.00E+00	1.22E-05	20	0	1.23E-05	20	0	-0.002013194	19.046	0	-2.775992063
7950	20	0.00E+00	1.23E-05	20	0	1.23E-05	20	0	-0.002013175	19.046	0	-2.775992063
7951	20	0.00E+00	1.23E-05	20	0	1.23E-05	20	0	-0.002013175	19.046	0	-2.775992063
7952	20	0.00E+00	1.23E-05	20	0	1.24E-05	20	0	-0.002013155	19.046	0	-2.775992063
7953	20	0.00E+00	1.23E-05	20	0	1.24E-05	20	0	-0.002013135	19.046	0	-2.775992063
7954	20	0.00E+00	1.23E-05	20	0	1.24E-05	20	0	-0.002013115	19.046	0	-2.775992063
7955	20	0.00E+00	1.24E-05	20	0	1.24E-05	20	0	-0.002013115	19.046	0	-2.775992063
7956	20	0.00E+00	1.24E-05	20	0	1.24E-05	20	0	-0.002013095	19.046	0	-2.775992063
7957	20	0.00E+00	1.24E-05	20	0	1.25E-05	20	0	-0.002013075	19.046	0	-2.775992063
7958	20	0.00E+00	1.24E-05	20	0	1.25E-05	20	0	-0.002013075	19.046	0	-2.775992063
7959	20	0.00E+00	1.24E-05	20	0	1.25E-05	20	0	-0.002013056	19.046	0	-2.775992063
7960	20	0.00E+00	1.25E-05	20	0	1.25E-05	20	0	-0.002013036	19.046	0	-2.775992063
7961	20	0.00E+00	1.25E-05	20	0	1.25E-05	20	0	-0.002013036	19.046	0	-2.775992063
7962	20	0.00E+00	1.25E-05	20	0	1.26E-05	20	0	-0.002013016	19.046	0	-2.775992063
7963	20	0.00E+00	1.25E-05	20	0	1.26E-05	20	0	-0.002012996	19.046	0	-2.775992063
7964	20	0.00E+00	1.25E-05	20	0	1.26E-05	20	0	-0.002012976	19.046	0	-2.775992063
7965	20	0.00E+00	1.26E-05	20	0	1.26E-05	20	0	-0.002012976	19.046	0	-2.775992063
7966	20	0.00E+00	1.26E-05	20	0	1.26E-05	20	0	-0.002012956	19.046	0	-2.775992063
7967	20	0.00E+00	1.26E-05	20	0	1.27E-05	20	0	-0.002012937	19.046	0	-2.775992063
7968	20	0.00E+00	1.26E-05	20	0	1.27E-05	20	0	-0.002012937	19.046	0	-2.775992063
7969	20	0.00E+00	1.26E-05	20	0	1.27E-05	20	0	-0.002012917	19.046	0	-2.775992063
7970	20	0.00E+00	1.27E-05	20	0	1.27E-05	20	0	-0.002012897	19.046	0	-2.775992063
7971	20	0.00E+00	1.27E-05	20	0	1.27E-05	20	0	-0.002012897	19.046	0	-2.775992063
7972	20	0.00E+00	1.27E-05	20	0	1.28E-05	20	0	-0.002012877	19.046	0	-2.775992063
7973	20	0.00E+00	1.27E-05	20	0	1.28E-05	20	0	-0.002012857	19.046	0	-2.775992063
7974	20	0.00E+00	1.27E-05	20	0	1.28E-05	20	0	-0.002012857	19.046	0	-2.775992063
7975	20	0	1.28E-05	20	0	1.28E-05	20	0	-0.002012837	19.046	0	-2.775992063
7976	20	0.00E+00	1.28E-05	20	0	1.28E-05	20	0	-0.002012817	19.046	0	-2.775992063
7977	20	0.00E+00	1.28E-05	20	0	1.28E-05	20	0	-0.002012817	19.046	0	-2.775992063
7978	20	0.00E+00	1.28E-05	20	0	1.29E-05	20	0	-0.002012798	19.046	0	-2.775992063
7979	20	0.00E+00	1.28E-05	20	0	1.29E-05	20	0	-0.002012798	19.046	0	-2.775992063
7980	20	0.00E+00	1.29E-05	20	0	1.29E-05	20	0	-0.002012778	19.046	0	-2.775992063
7981	20	0.00E+00	1.29E-05	20	0	1.29E-05	20	0	-0.002012758	19.046	0	-2.775992063
7982	20	0.00E+00	1.29E-05	20	0	1.29E-05	20	0	-0.002012758	19.046	0	-2.775992063
7983	20	0.00E+00	1.29E-05	20	0	1.30E-05	20	0	-0.002012738	19.046	0	-2.775992063
7984	20	0.00E+00	1.29E-05	20	0	1.30E-05	20	0	-0.002012718	19.046	0	-2.775992063
7985	20	0.00E+00	1.29E-05	20	0	1.30E-05	20	0	-0.002012718	19.046	0	-2.775992063
7986	20	0.00E+00	1.30E-05	20	0	1.30E-05	20	0	-0.002012698	19.046	0	-2.775992063
7987	20	0.00E+00	1.30E-05	20	0	1.30E-05	20	0	-0.002012679	19.046	0	-2.775992063
7988	20	0.00E+00	1.30E-05	20	0	1.30E-05	20	0	-0.002012679	19.046	0	-2.775992063
7989	20	0.00E+00	1.30E-05	20	0	1.31E-05	20	0	-0.002012659	19.046	0	-2.775992063
7990	20	0.00E+00	1.30E-05	20	0	1.31E-05	20	0	-0.002012659	19.046	0	-2.775992063
7991	20	0.00E+00	1.31E-05	20	0	1.31E-05	20	0	-0.002012639	19.046	0	-2.775992063
7992	20	0.00E+00	1.31E-05	20	0	1.31E-05	20	0	-0.002012619	19.046	0	-2.775992063
7993	20	0.00E+00	1.31E-05	20	0	1.31E-05	20	0	-0.002012619	19.046	0	-2.775992063
7994	20	0.00E+00	1.31E-05	20	0	1.31E-05	20	0	-0.002012599	19.046	0	-2.775992063
7995	20	0.00E+00	1.31E-05	20	0	1.32E-05	20	0	-0.002012599	19.046	0	-2.775992063
7996	20	0.00E+00	1.31E-05	20	0	1.32E-05	20	0	-0.002012579	19.046	0	-2.775992063
7997	20	0.00E+00	1.32E-05	20	0	1.32E-05	20	0	-0.00201256	19.046	0	-2.775992063
7998	20	0.00E+00	1.32E-05	20	0	1.32E-05	20	0	-0.00201256	19.046	0	-2.775992063
7999	20	0.00E+00	1.32E-05	20	0	1.32E-05	20	0	-0.00201254	19.046	0	-2.775992063
8000	20	0.00E+00	1.32E-05	20	0	1.32E-05	20	0	-0.00201252	19.046	0	-2.775992063
8001	20	0.00E+00	1.32E-05	20	0	1.33E-05	20	0	-0.00201252	19.046	0	-2.775992063
8002	20	0.00E+00	1.32E-05	20	0	1.33E-05	20	0	-0.0020125	19.046	0	-2.775992063
8003	20	0.00E+00	1.33E-05	20	0	1.33E-05	20	0	-0.0020125	19.046	0	-2.775992063
8004	20	0.00E+00	1.33E-05	20	0	1.33E-05	20	0	-0.00201248	19.046	0	-2.775992063
8005	20	0.00E+00	1.33E-05	20	0	1.33E-05	20	0	-0.00201248	19.046	0	-2.775992063
8006	20	0.00E+00	1.33E-05	20	0	1.33E-05	20	0	-0.00201246	19.046	0	-2.775992063
8007	20	0.00E+00	1.33E-05	20	0	1.34E-05	20	0	-0.00201244	19.046	0	-2.775992063
8008	20	0.00E+00	1.33E-05	20	0	1.34E-05	20	0	-0.00201244	19.046	0	-2.775992063
8009	20	0.00E+00	1.34E-05	20	0	1.34E-05	20	0	-0.002012421	19.046	0	-2.775992063
8010	20	0.00E+00	1.34E-05	20	0	1.34E-05	20	0	-0.002012421	19.046	0	-2.775992063
8011	20	0.00E+00	1.34E-05	20	0	1.34E-05	20	0	-0.002012401	19.046	0	-2.775992063
8012	20	0.00E+00	1.34E-05	20	0	1.34E-05	20	0	-0.002012381	19.046	0	-2.775992063
8013	20	0.00E+00	1.34E-05	20	0	1.35E-05	20	0	-0.002012381	19.046	0	-2.775992063
8014	20	0.00E+00	1.34E-05	20	0	1.35E-05	20	0	-0.002012361	19.046	0	-2.775992063
8015	20	0.00E+00	1.35E-05	20	0	1.35E-05	20	0	-0.002012361	19.046	0	-2.775992063
8016	20	0.00E+00	1.35E-05	20	0	1.35E-05	20	0	-0.002012341	19.046	0	-2.775992063
8017	20	0.00E+00	1.35E-05	20	0	1.35E-05	20	0	-0.002012341	19.046	0	-2.775992063
8018	20	0.00E+00	1.35E-05	20	0	1.35E-05	20	0	-0.002012321	19.046	0	-2.775992063
8019	20	0.00E+00	1.35E-05	20	0	1.35E-05	20	0	-0.002012321	19.046	0	-2.775992063
8020	20	0.00E+00	1.35E-05	20	0	1.36E-05	20	0	-0.002012302	19.046	0	-2.775992063
8021	20	0.00E+00	1.36E-05	20	0	1.36E-05	20	0	-0.002012282	19.046	0	-2.775992063
8022	20	0.00E+00	1.36E-05	20	0	1.36E-05	20	0	-0.002012282	19.046	0	-2.775992063
8023	20	0.00E+00	1.36E-05	20	0	1.36E-05	20	0	-0.002012262	19.046	0	-2.775992063
8024	20	0.00E+00	1.36E-05	20	0	1.36E-05	20	0	-0.002012262	19.046	0	-2.775992063
8025	20	2.01E-01	1.03E-05	20	0.232281746	0.000155482	20	0.125944444	-0.001941141	19.046	0.215337302	-2.775396825
8026	20.287	105.7162698	-0.17728373	20.526	124.1607143	6.242857143	20.307	67.3531746	3.925595238	19.62	114.9464286	2.445833333
8027	20.536	115.109127	-0.383392857	21.211	135.9325397	14.12718254	20.877	74.16865079	11.39246032	20.218	125.7876984	8.925992063
8028	20.688	118.1448413	-0.524305556	21.501	139.9007937	16.23035714	21.144	76.51984127	14.61051587	20.449	129.4186508	10.08015873
8029	20.859	114.6210317	-0.691507937	21.663	135.3333333	16.30198413	21.273	73.8452381	15.33412698	20.606	125.2460317	9.931547619
8030	20.892	104.7678571	-0.724900794	21.774	122.9861111	15.34980159	21.333	66.78571429	14.81924603	20.663	113.9126984	9.049404762
8031	20.968	88.65079365	-0.803373016	21.738	102.4206349	13.72579365	21.324	55.64484127	13.41984127	20.687	95.04563492	7.502579365
8032	20.906	28.09126984	-0.739107143	21.49	31.53373016	8.67202381	21.148	17.21170635	9.671230159	20.464	29.36904762	2.979960317
8033	20.684	0	-0.519583333	20.922	0	1.4025	20.72	0	3.225793651	19.998	0	-2.161904762
8034	20.599	0	-0.439742063	20.713	0	-0.03106746	20.494	0	0.922539683	19.785	0	-3.55952381
8035	20.552	0	-0.397261905	20.634	0	-0.381031746	20.39	0	0.187242063	19.709	0	-3.71984127
8036	20.523	0	-0.371369048	20.588	0	-0.501884921	20.347	0	0.010352341	19.672	0	-3.703769841
8037	20.504	0	-0.355	20.562	0	-0.522996032	20.326	0	-0.059478175	19.648	0	-3.677579365
8038	20.492	0	-0.344424603	20.547	0	-0.520039683	20.312	0	-0.108043651	19.632	0	-3.657539683
8039	20.484	0	-0.33734127	20.537	0	-0.51327381	20.303	0	-0.134172619	19.621	0	-3.642857143
8040	20.479	0	-0.332420635	20.53	0	-0.50702381	20.297	0	-0.146920635	19.613	0	-3.631944444
