Zeit [min]	Potsdam Altitude [Deg]	Potsdam Azimuth [Deg]	Shanghai Altitude [Deg]	Shanghai Azimuth [Deg]	Kaxgar Altitude [Deg]	Kaxgar Azimuth [Deg]	Singapur Altitude [Deg]	Singapur Azimuth [Deg]	Lima Altitude [Deg]	Lima Azimuth [Deg]	Denver Altitude [Deg]	Denver Azimuth [Deg]	Barrow Altitude [Deg]	Barrow Azimuth [Deg]	Melbourne Altitude [Deg]	Melbourne Azimuth [Deg]
298795	56.6785	171.855	78.0309	173.769	45.1246	102.734	64.3072	44.6074	58.3602	8.87165	69.3781	172.864	36.0125	150.966	32.5697	8.93079
298796	56.6994	172.283	78.0519	174.903	45.3127	102.936	64.4823	44.2412	58.3972	8.42707	69.4007	173.532	36.051	151.254	32.6001	8.65304
298797	56.7192	172.711	78.0686	176.041	45.5006	103.14	64.6562	43.8697	58.4322	7.98149	69.4211	174.2	36.0892	151.542	32.6296	8.37506
298798	56.7378	173.14	78.0811	177.182	45.6884	103.344	64.8289	43.4928	58.4654	7.53495	69.4392	174.87	36.1271	151.83	32.6581	8.09684
298799	56.7553	173.569	78.0893	178.324	45.876	103.549	65.0004	43.1105	58.4967	7.0875	69.4551	175.541	36.1646	152.118	32.6856	7.8184
298800	56.7717	173.999	78.0933	179.468	46.0634	103.755	65.1707	42.7227	58.5261	6.63919	69.4688	176.212	36.2017	152.407	32.7122	7.53975
298801	56.7869	174.429	78.093	180.612	46.2507	103.962	65.3398	42.3293	58.5535	6.19008	69.4802	176.885	36.2385	152.696	32.7379	7.26089
298802	56.801	174.859	78.0884	181.755	46.4378	104.171	65.5076	41.9303	58.5791	5.74021	69.4894	177.558	36.275	152.985	32.7626	6.98182
298803	56.8139	175.289	78.0795	182.897	46.6247	104.38	65.674	41.5255	58.6028	5.28965	69.4963	178.231	36.311	153.275	32.7863	6.70257
298804	56.8257	175.72	78.0664	184.038	46.8115	104.59	65.8392	41.1149	58.6245	4.83843	69.5009	178.905	36.3467	153.564	32.8091	6.42313
298805	56.8364	176.151	78.0491	185.175	46.9981	104.802	66.0029	40.6985	58.6443	4.38662	69.5033	179.579	36.3821	153.854	32.8309	6.1435
298806	56.8459	176.582	78.0275	186.309	47.1845	105.014	66.1653	40.2761	58.6622	3.93426	69.5034	180.253	36.4171	154.144	32.8517	5.86371
298807	56.8542	177.013	78.0018	187.439	47.3707	105.228	66.3263	39.8477	58.6782	3.48142	69.5013	180.927	36.4517	154.434	32.8716	5.58376
298808	56.8615	177.445	77.9718	188.563	47.5567	105.443	66.4858	39.4133	58.6922	3.02815	69.4969	181.6	36.4859	154.724	32.8906	5.30364
298809	56.8675	177.877	77.9378	189.683	47.7425	105.659	66.6439	38.9726	58.7044	2.5745	69.4902	182.274	36.5198	155.015	32.9085	5.02338
298810	56.8724	178.308	77.8996	190.795	47.9281	105.876	66.8004	38.5258	58.7145	2.12053	69.4813	182.947	36.5533	155.306	32.9255	4.74298
298811	56.8762	178.74	77.8573	191.901	48.1136	106.094	66.9555	38.0727	58.7228	1.66629	69.4702	183.619	36.5865	155.597	32.9416	4.46244
298812	56.8788	179.172	77.8111	192.999	48.2988	106.313	67.1089	37.6132	58.7291	1.21184	69.4567	184.291	36.6192	155.888	32.9567	4.18178
298813	56.8803	179.604	77.7608	194.089	48.4838	106.534	67.2608	37.1474	58.7334	0.75724	69.4411	184.962	36.6516	156.179	32.9708	3.901
298814	56.8806	180.036	77.7066	195.17	48.6686	106.755	67.411	36.6751	58.7359	0.302539	69.4232	185.631	36.6837	156.47	32.9839	3.62012
298815	56.8798	180.468	77.6486	196.242	48.8532	106.978	67.5596	36.1962	58.7363	359.848	69.4031	186.3	36.7153	156.762	32.9961	3.33912
298816	56.8778	180.9	77.5867	197.304	49.0376	107.203	67.7064	35.7108	58.7349	359.393	69.3807	186.968	36.7466	157.054	33.0073	3.05804
298817	56.8747	181.331	77.521	198.356	49.2217	107.428	67.8516	35.2187	58.7315	358.939	69.3561	187.634	36.7775	157.346	33.0175	2.77686
298818	56.8704	181.763	77.4517	199.397	49.4056	107.655	67.9949	34.72	58.7261	358.484	69.3293	188.298	36.808	157.638	33.0268	2.49561
298819	56.865	182.195	77.3786	200.427	49.5893	107.883	68.1365	34.2146	58.7189	358.03	69.3003	188.962	36.8382	157.931	33.0351	2.21429
298820	56.8584	182.626	77.3021	201.446	49.7728	108.112	68.2762	33.7023	58.7096	357.576	69.2691	189.623	36.8679	158.223	33.0424	1.9329
298821	56.8507	183.058	77.2219	202.453	49.956	108.343	68.4141	33.1833	58.6985	357.122	69.2358	190.282	36.8973	158.516	33.0487	1.65145
298822	56.8418	183.489	77.1384	203.448	50.1389	108.575	68.5501	32.6574	58.6854	356.668	69.2002	190.94	36.9263	158.809	33.0541	1.36996
298823	56.8318	183.92	77.0514	204.43	50.3216	108.809	68.6841	32.1246	58.6704	356.215	69.1625	191.596	36.955	159.102	33.0585	1.08843
298824	56.8206	184.351	76.9612	205.4	50.5041	109.043	68.8161	31.585	58.6534	355.763	69.1226	192.249	36.9832	159.395	33.0619	0.806869
298825	56.8083	184.782	76.8677	206.357	50.6863	109.28	68.9462	31.0383	58.6346	355.31	69.0806	192.9	37.0111	159.688	33.0644	0.525282
298826	56.7949	185.212	76.771	207.301	50.8682	109.517	69.0741	30.4848	58.6138	354.859	69.0365	193.549	37.0385	159.982	33.0659	0.243678
298827	56.7803	185.642	76.6712	208.232	51.0499	109.756	69.2	29.9243	58.5911	354.408	68.9903	194.195	37.0656	160.276	33.0664	359.962
298828	56.7645	186.072	76.5683	209.15	51.2313	109.997	69.3237	29.3568	58.5664	353.958	68.942	194.838	37.0923	160.57	33.0659	359.681
298829	56.7477	186.501	76.4625	210.055	51.4124	110.239	69.4453	28.7823	58.5399	353.508	68.8915	195.479	37.1186	160.864	33.0645	359.399
298830	56.7297	186.93	76.3538	210.946	51.5932	110.482	69.5647	28.2008	58.5115	353.06	68.8391	196.118	37.1446	161.158	33.0621	359.117
298831	56.7105	187.359	76.2423	211.824	51.7738	110.727	69.6818	27.6124	58.4811	352.612	68.7845	196.753	37.1701	161.452	33.0587	358.836
298832	56.6903	187.787	76.1279	212.689	51.954	110.974	69.7966	27.017	58.4489	352.165	68.728	197.385	37.1952	161.747	33.0544	358.554
298833	56.6689	188.215	76.0109	213.541	52.134	111.222	69.9091	26.4147	58.4148	351.719	68.6694	198.015	37.22	162.041	33.0491	358.273
298834	56.6463	188.642	75.8913	214.379	52.3136	111.472	70.0193	25.8055	58.3788	351.273	68.6088	198.641	37.2443	162.336	33.0428	357.991
298835	56.6227	189.069	75.7691	215.204	52.4929	111.723	70.127	25.1894	58.3409	350.829	68.5462	199.264	37.2683	162.631	33.0355	357.71
298836	56.5979	189.496	75.6444	216.015	52.672	111.976	70.2323	24.5665	58.3011	350.386	68.4817	199.884	37.2919	162.926	33.0273	357.429
298837	56.572	189.922	75.5173	216.814	52.8507	112.231	70.3351	23.9368	58.2595	349.945	68.4152	200.5	37.3151	163.222	33.0181	357.147
298838	56.545	190.347	75.3878	217.599	53.029	112.487	70.4354	23.3005	58.2161	349.504	68.3468	201.113	37.3378	163.517	33.0079	356.866
298839	56.5169	190.772	75.256	218.372	53.2071	112.745	70.5331	22.6574	58.1707	349.064	68.2765	201.723	37.3602	163.813	32.9968	356.585
298840	56.4876	191.197	75.122	219.132	53.3848	113.005	70.6282	22.0078	58.1236	348.626	68.2042	202.329	37.3822	164.108	32.9846	356.304
298841	56.4573	191.62	74.9858	219.879	53.5622	113.267	70.7207	21.3517	58.0746	348.189	68.1301	202.931	37.4038	164.404	32.9716	356.023
298842	56.4259	192.043	74.8475	220.614	53.7392	113.53	70.8105	20.6892	58.0238	347.754	68.0542	203.53	37.425	164.7	32.9575	355.742
298843	56.3933	192.466	74.7071	221.337	53.9158	113.795	70.8975	20.0205	57.9712	347.32	67.9764	204.126	37.4458	164.996	32.9425	355.462
298844	56.3597	192.888	74.5647	222.047	54.0921	114.062	70.9819	19.3455	57.9168	346.887	67.8968	204.717	37.4662	165.292	32.9265	355.181
298845	56.3249	193.309	74.4203	222.745	54.2681	114.331	71.0634	18.6645	57.8605	346.456	67.8154	205.305	37.4862	165.588	32.9096	354.901
298846	56.2891	193.729	74.274	223.432	54.4436	114.601	71.1421	17.9775	57.8025	346.026	67.7322	205.889	37.5057	165.885	32.8917	354.62
298847	56.2522	194.149	74.1259	224.107	54.6188	114.874	71.218	17.2848	57.7427	345.598	67.6472	206.469	37.5249	166.181	32.8728	354.34
298848	56.2142	194.568	73.9761	224.77	54.7936	115.148	71.2909	16.5864	57.6812	345.171	67.5606	207.045	37.5437	166.478	32.8529	354.06
298849	56.1751	194.987	73.8244	225.423	54.968	115.424	71.361	15.8825	57.6179	344.747	67.4722	207.617	37.5621	166.775	32.8321	353.781
298850	56.1349	195.404	73.6711	226.064	55.1419	115.703	71.428	15.1733	57.5528	344.323	67.3821	208.185	37.5801	167.072	32.8104	353.501
298851	56.0937	195.821	73.5161	226.694	55.3155	115.983	71.4921	14.459	57.486	343.902	67.2904	208.75	37.5976	167.369	32.7877	353.221
298852	56.0514	196.237	73.3595	227.313	55.4887	116.265	71.5531	13.7397	57.4175	343.482	67.197	209.31	37.6148	167.666	32.764	352.942
298853	56.0081	196.652	73.2014	227.922	55.6614	116.55	71.6111	13.0156	57.3473	343.064	67.1019	209.866	37.6316	167.963	32.7394	352.663
298854	55.9637	197.067	73.0418	228.521	55.8338	116.836	71.666	12.287	57.2754	342.648	67.0053	210.419	37.6479	168.26	32.7138	352.384
298855	55.9182	197.48	72.8807	229.11	56.0056	117.125	71.7178	11.554	57.2017	342.233	66.907	210.967	37.6639	168.558	32.6872	352.105
298856	55.8717	197.893	72.7181	229.689	56.1771	117.415	71.7664	10.8169	57.1264	341.821	66.8072	211.511	37.6794	168.855	32.6597	351.827
298857	55.8241	198.305	72.5542	230.258	56.348	117.708	71.8119	10.0758	57.0495	341.41	66.7058	212.051	37.6945	169.153	32.6313	351.549
298858	55.7755	198.716	72.389	230.817	56.5186	118.003	71.8542	9.33115	56.9708	341.002	66.6029	212.587	37.7093	169.45	32.6019	351.271
298859	55.7259	199.125	72.2224	231.367	56.6886	118.3	71.8933	8.58304	56.8906	340.595	66.4985	213.119	37.7236	169.748	32.5715	350.993
298860	55.6752	199.535	72.0546	231.908	56.8582	118.6	71.9291	7.83177	56.8086	340.19	66.3927	213.647	37.7375	170.046	32.5402	350.715
298861	55.6235	199.943	71.8855	232.44	57.0273	118.902	71.9617	7.07757	56.7251	339.787	66.2853	214.171	37.751	170.344	32.508	350.438
298862	55.5708	200.35	71.7152	232.963	57.1959	119.206	71.991	6.32073	56.64	339.387	66.1765	214.69	37.764	170.642	32.4748	350.161
298863	55.5171	200.756	71.5438	233.478	57.3639	119.512	72.017	5.5615	56.5532	338.988	66.0663	215.206	37.7767	170.94	32.4407	349.884
298864	55.4623	201.161	71.3712	233.984	57.5315	119.821	72.0398	4.80017	56.4649	338.591	65.9546	215.717	37.789	171.238	32.4056	349.608
298865	55.4066	201.565	71.1975	234.483	57.6986	120.132	72.0592	4.03701	56.375	338.197	65.8416	216.225	37.8008	171.537	32.3696	349.332
298866	55.3499	201.969	71.0228	234.973	57.8651	120.446	72.0753	3.2723	56.2835	337.804	65.7272	216.728	37.8122	171.835	32.3327	349.056
298867	55.2921	202.371	70.847	235.455	58.0311	120.762	72.088	2.50633	56.1905	337.414	65.6115	217.227	37.8233	172.133	32.2948	348.78
298868	55.2334	202.772	70.6702	235.929	58.1966	121.08	72.0974	1.7394	56.096	337.026	65.4944	217.722	37.8339	172.432	32.256	348.505
298869	55.1737	203.172	70.4924	236.396	58.3615	121.401	72.1035	0.971781	55.9999	336.64	65.376	218.214	37.844	172.731	32.2162	348.23
298870	55.113	203.571	70.3137	236.856	58.5258	121.725	72.1062	0.203778	55.9024	336.256	65.2564	218.701	37.8538	173.029	32.1756	347.955
298871	55.0513	203.969	70.134	237.308	58.6895	122.051	72.1056	359.436	55.8033	335.874	65.1354	219.184	37.8632	173.328	32.1339	347.681
298872	54.9887	204.366	69.9534	237.753	58.8527	122.38	72.1016	358.668	55.7028	335.495	65.0133	219.663	37.8721	173.627	32.0914	347.406
298873	54.9251	204.762	69.772	238.192	59.0153	122.711	72.0943	357.901	55.6007	335.118	64.8898	220.138	37.8807	173.925	32.048	347.133
298874	54.8606	205.157	69.5896	238.623	59.1772	123.045	72.0836	357.134	55.4973	334.743	64.7652	220.609	37.8888	174.224	32.0036	346.859
298875	54.7951	205.55	69.4065	239.048	59.3386	123.382	72.0696	356.368	55.3924	334.37	64.6394	221.077	37.8965	174.523	31.9583	346.586
298876	54.7286	205.943	69.2226	239.467	59.4993	123.722	72.0523	355.604	55.286	333.999	64.5124	221.54	37.9038	174.822	31.9121	346.313
298877	54.6612	206.334	69.0378	239.879	59.6594	124.064	72.0316	354.842	55.1782	333.631	64.3842	222	37.9106	175.121	31.865	346.041
298878	54.5929	206.725	68.8523	240.286	59.8188	124.41	72.0077	354.081	55.0691	333.265	64.2549	222.455	37.9171	175.42	31.8169	345.769
298879	54.5237	207.114	68.6661	240.686	59.9776	124.758	71.9804	353.323	54.9585	332.902	64.1245	222.907	37.9231	175.719	31.768	345.497
298880	54.4535	207.502	68.4791	241.08	60.1357	125.109	71.9499	352.567	54.8466	332.54	63.993	223.355	37.9287	176.018	31.7181	345.226
298881	54.3825	207.888	68.2914	241.469	60.2931	125.463	71.9161	351.814	54.7333	332.181	63.8604	223.799	37.9339	176.317	31.6674	344.955
298882	54.3105	208.274	68.103	241.851	60.4498	125.819	71.879	351.064	54.6186	331.824	63.7267	224.24	37.9387	176.616	31.6157	344.685
298883	54.2376	208.659	67.914	242.229	60.6058	126.179	71.8388	350.317	54.5026	331.47	63.592	224.677	37.9431	176.916	31.5632	344.415
298884	54.1638	209.042	67.7243	242.601	60.7611	126.542	71.7953	349.573	54.3853	331.118	63.4562	225.11	37.947	177.215	31.5097	344.145
298885	54.0891	209.424	67.534	242.968	60.9157	126.908	71.7486	348.834	54.2667	330.768	63.3194	225.539	37.9505	177.514	31.4554	343.876
298886	54.0136	209.805	67.3431	243.329	61.0695	127.277	71.6988	348.098	54.1468	330.42	63.1816	225.965	37.9536	177.813	31.4001	343.607
298887	53.9371	210.184	67.1515	243.686	61.2226	127.649	71.6458	347.367	54.0255	330.075	63.0428	226.387	37.9563	178.113	31.344	343.338
298888	53.8598	210.563	66.9594	244.037	61.3749	128.025	71.5898	346.64	53.903	329.732	62.9031	226.805	37.9586	178.412	31.2869	343.07
298889	53.7817	210.94	66.7667	244.384	61.5264	128.403	71.5307	345.917	53.7793	329.391	62.7624	227.22	37.9604	178.711	31.229	342.803
298890	53.7026	211.316	66.5734	244.727	61.6771	128.785	71.4685	345.2	53.6543	329.053	62.6207	227.632	37.9619	179.011	31.1702	342.535
298891	53.6227	211.691	66.3796	245.064	61.827	129.17	71.4033	344.487	53.5281	328.717	62.4781	228.04	37.9629	179.31	31.1106	342.269
298892	53.542	212.065	66.1853	245.397	61.9761	129.559	71.3351	343.78	53.4006	328.383	62.3347	228.444	37.9635	179.609	31.05	342.002
298893	53.4604	212.437	65.9905	245.726	62.1243	129.95	71.264	343.078	53.272	328.052	62.1903	228.846	37.9637	179.909	30.9886	341.736
298894	53.378	212.808	65.7951	246.05	62.2717	130.345	71.1899	342.382	53.1421	327.723	62.045	229.243	37.9634	180.208	30.9263	341.471
298895	53.2948	213.178	65.5993	246.37	62.4182	130.744	71.113	341.691	53.0111	327.396	61.8989	229.638	37.9628	180.507	30.8631	341.206
298896	53.2107	213.547	65.403	246.686	62.5639	131.146	71.0332	341.007	52.8788	327.072	61.7519	230.029	37.9617	180.807	30.7991	340.941
298897	53.1258	213.914	65.2063	246.998	62.7086	131.551	70.9506	340.328	52.7455	326.75	61.6041	230.417	37.9602	181.106	30.7342	340.677
298898	53.0401	214.28	65.009	247.306	62.8525	131.96	70.8653	339.655	52.6109	326.43	61.4554	230.801	37.9583	181.405	30.6684	340.413
298899	52.9536	214.645	64.8114	247.611	62.9954	132.373	70.7771	338.989	52.4753	326.112	61.3059	231.183	37.9559	181.705	30.6018	340.15
298900	52.8663	215.009	64.6133	247.911	63.1374	132.789	70.6863	338.328	52.3385	325.797	61.1557	231.561	37.9532	182.004	30.5344	339.888
298901	52.7782	215.371	64.4148	248.208	63.2784	133.209	70.5929	337.675	52.2006	325.484	61.0046	231.936	37.95	182.303	30.466	339.625
298902	52.6894	215.732	64.2159	248.501	63.4184	133.632	70.4968	337.027	52.0616	325.173	60.8528	232.308	37.9464	182.602	30.3969	339.364
298903	52.5997	216.092	64.0166	248.791	63.5575	134.059	70.3981	336.387	51.9216	324.865	60.7002	232.677	37.9424	182.902	30.3269	339.103
298904	52.5093	216.45	63.8169	249.077	63.6955	134.49	70.2968	335.753	51.7804	324.558	60.5469	233.043	37.938	183.201	30.256	338.842
298905	52.4181	216.808	63.6168	249.36	63.8326	134.925	70.1931	335.126	51.6382	324.254	60.3929	233.405	37.9331	183.5	30.1843	338.582
298906	52.3262	217.164	63.4164	249.639	63.9686	135.363	70.0869	334.505	51.495	323.953	60.2381	233.765	37.9279	183.799	30.1118	338.322
298907	52.2334	217.519	63.2156	249.915	64.1035	135.806	69.9782	333.892	51.3507	323.653	60.0826	234.122	37.9222	184.098	30.0384	338.063
298908	52.14	217.872	63.0144	250.188	64.2374	136.252	69.8672	333.285	51.2054	323.356	59.9264	234.476	37.9161	184.397	29.9642	337.804
298909	52.0458	218.224	62.8129	250.458	64.3701	136.702	69.7538	332.685	51.059	323.061	59.7695	234.827	37.9096	184.696	29.8892	337.546
298910	51.9509	218.575	62.6111	250.725	64.5018	137.155	69.6381	332.093	50.9117	322.768	59.612	235.175	37.9027	184.995	29.8134	337.288
298911	51.8552	218.925	62.4089	250.989	64.6323	137.613	69.5202	331.507	50.7634	322.477	59.4538	235.521	37.8953	185.294	29.7367	337.031
298912	51.7588	219.273	62.2064	251.25	64.7617	138.075	69.4	330.928	50.6141	322.188	59.2949	235.863	37.8876	185.593	29.6592	336.774
