Zeit [h]	Var12.1.Buero110.OperativeTemperatur [C]	Var12.1.Buero110.Heizleistung [W]	Var12.2.Buero110.OperativeTemperatur [C]	Var12.2.Buero110.Heizleistung [W]	Var12.2.Buero108.OperativeTemperatur [C]	Var12.2.Buero108.Heizleistung [W]	Var12.3.Buero110.OperativeTemperatur [C]	Var12.3.Buero110.Heizleistung [W]	Var12.3.Buero108.OperativeTemperatur [C]	Var12.3.Buero108.Heizleistung [W]
295	20.7202	486.493	20.658	485.004	20.846	347.972	20.7607	488.293	20.8452	348.796
296	20.721	486.489	20.659	485.011	20.8467	348.467	20.7613	488.258	20.8459	349.282
297	20.7274	468.779	20.6672	466.907	20.8514	339.095	20.7667	470.811	20.8506	339.898
298	20.7454	416.449	20.689	413.937	20.8631	309.865	20.7822	418.952	20.8624	310.661
299	20.7709	344.529	20.719	342.207	20.879	268.597	20.8047	346.958	20.8783	269.394
300	20.7874	287.088	20.7359	286.446	20.8879	235.302	20.8202	288.378	20.8872	236.094
301	20.7833	304.023	20.7278	307.048	20.8833	244.562	20.8183	302.682	20.8827	245.309
302	20.7727	357.944	20.7147	363.098	20.8763	275.181	20.8093	354.933	20.8758	275.808
303	20.7677	364.418	20.7092	368.657	20.8725	278.277	20.8048	361.913	20.8721	278.747
304	20.7481	426.26	20.6862	430.934	20.8601	313.935	20.7876	423.358	20.8598	314.272
305	20.7383	459.261	20.6764	462.253	20.8545	333.435	20.7782	457.447	20.8543	333.662
306	20.7336	469.213	20.6725	470.239	20.852	339.413	20.7734	468.773	20.8519	339.578
307	20.7304	474.528	20.6697	474.216	20.8503	342.671	20.7701	475.065	20.8501	342.834
308	20.7272	479.403	20.6664	478.374	20.8485	345.94	20.767	480.484	20.8484	346.138
309	20.7244	484.139	20.6633	482.72	20.847	349.255	20.7644	485.53	20.8468	349.501
310	20.7227	487.439	20.6614	485.812	20.8461	351.541	20.7628	489.012	20.8458	351.836
311	20.7211	490.672	20.6595	488.952	20.8452	353.811	20.7614	492.342	20.8449	354.155
312	20.7188	494.361	20.6567	492.633	20.844	356.472	20.7594	496.06	20.8436	356.857
313	20.7133	503.114	20.6499	501.459	20.8409	363.093	20.7548	504.768	20.8405	363.512
314	20.7054	516.006	20.6401	514.468	20.8365	372.946	20.7482	517.576	20.8361	373.393
315	20.6983	531.628	20.6312	530.224	20.8325	384.907	20.7421	533.098	20.832	385.378
316	20.6927	544.211	20.6242	542.915	20.8293	394.499	20.7374	545.608	20.8289	394.988
317	20.6886	553.656	20.6191	552.446	20.827	401.626	20.7339	554.999	20.8265	402.13
318	20.686	559.697	20.6158	558.554	20.8256	406.077	20.7317	561.002	20.8251	406.592
319	20.6817	566.181	20.6105	565.118	20.8232	410.843	20.7281	567.431	20.8227	411.366
320	20.6822	567.592	20.6115	566.398	20.8244	413.151	20.7284	568.926	20.8239	413.678
321	20.7737	366.717	20.7286	360.171	20.9311	221.554	20.8046	371.893	20.9306	222.086
322	20.8333	93.5677	20.7921	86.9965	20.9799	3.91204	20.8598	99.0602	20.9778	4.03186
323	20.7408	433.093	20.669	445.028	20.8705	303.384	20.7852	425.286	20.8697	304.312
324	20.7326	470.417	20.6635	479.382	20.8603	339.119	20.7762	464.332	20.8597	339.886
325	20.7421	459.837	20.6786	465.283	20.863	332.276	20.7824	456.396	20.8625	332.848
326	20.7295	459.19	20.6652	462.195	20.8543	331.663	20.7708	457.603	20.8539	332.119
327	20.7544	343.188	20.6964	341.864	20.8701	269.079	20.7917	344.772	20.8697	269.499
328	20.732	431.074	20.6666	433.938	20.8539	323.006	20.7736	429.78	20.8535	323.469
329	20.7095	507.81	20.6404	511.375	20.8401	369.683	20.7538	505.877	20.8397	370.14
330	20.7024	530.961	20.6339	532.511	20.8361	384.747	20.7467	530.366	20.8357	385.158
331	20.699	537.13	20.6311	537.068	20.834	388.595	20.7431	537.697	20.8337	389.001
332	20.6933	544.722	20.625	543.764	20.8308	393.906	20.7379	545.959	20.8304	394.353
333	20.6874	554.936	20.6181	553.486	20.8275	401.398	20.7327	556.546	20.827	401.907
334	20.6826	564.344	20.6125	562.636	20.8247	408.347	20.7284	566.165	20.8242	408.922
335	20.6804	569.823	20.6099	567.984	20.8235	412.298	20.7265	571.767	20.8229	412.933
336	20.6759	575.727	20.6043	573.858	20.8209	416.588	20.7226	577.716	20.8203	417.278
337	20.6762	578.154	20.6047	576.285	20.8211	418.176	20.7229	580.169	20.8204	418.916
338	20.6742	579.29	20.6022	577.463	20.82	418.755	20.7212	581.297	20.8192	419.536
339	20.673	581.096	20.6006	579.34	20.8193	419.873	20.7203	583.062	20.8185	420.683
340	20.6639	592.281	20.5891	590.681	20.8141	428.293	20.7126	594.121	20.8134	429.125
341	20.6603	603.85	20.5846	602.392	20.8121	437.013	20.7096	605.576	20.8113	437.859
342	20.6608	607.833	20.5852	606.452	20.8141	439.671	20.7101	609.507	20.8133	440.527
343	20.6639	572.878	20.5886	571.127	20.8196	402.586	20.7131	574.867	20.8188	403.446
344	20.6743	517.502	20.6011	515.327	20.8302	347.882	20.7221	519.846	20.8294	348.747
345	20.7935	232.769	20.7543	224.289	21.2156	104.414	20.8219	239.712	21.2131	104.913
346	21.2018	0.0305159	21.292	0	21.7543	0	21.1503	0.279248	21.7506	1.65568e-11
347	20.7677	285.483	20.6932	301.501	20.9325	105.096	20.8128	274.894	20.931	106.569
348	20.7548	361.778	20.6842	376.347	20.9048	196.889	20.7985	351.524	20.9036	198.362
349	20.7576	356.817	20.6931	365.554	20.8983	204.948	20.798	351.057	20.8973	206.125
350	20.7464	337.294	20.6827	341.954	20.8877	188.168	20.7868	334.796	20.8868	189.195
351	20.7611	335.07	20.7051	336.89	20.8964	191.898	20.7973	334.758	20.8955	192.902
352	20.7443	302.401	20.6821	302.614	20.8803	176.882	20.7837	303.371	20.8792	177.955
353	20.7191	414.49	20.6522	416.788	20.8604	262.879	20.7618	413.944	20.8593	264.075
354	20.7057	489.249	20.638	490.482	20.8484	332.29	20.7492	489.344	20.8472	333.576
355	20.6962	539.734	20.6281	539.642	20.8405	381.413	20.7402	540.776	20.8392	382.789
356	20.6873	554.447	20.6184	552.94	20.8344	393.347	20.732	556.584	20.833	394.835
357	20.6817	566.698	20.6122	564.414	20.8305	403.162	20.7268	569.463	20.829	404.767
358	20.6774	574.756	20.6073	572.034	20.8276	409.609	20.723	577.892	20.826	411.331
359	20.6718	583.732	20.6005	580.823	20.824	416.687	20.7181	587.036	20.8223	418.513
360	20.6663	594.986	20.5938	592.046	20.8205	425.478	20.7134	598.335	20.8188	427.403
361	20.6609	605.552	20.587	602.672	20.8172	433.684	20.7088	608.873	20.8154	435.688
362	20.6594	609.548	20.5852	606.725	20.8161	436.75	20.7076	612.844	20.8142	438.807
363	20.6557	614.039	20.5804	611.323	20.8138	440.162	20.7045	617.269	20.8119	442.263
364	20.6559	615.905	20.5805	613.295	20.8137	441.506	20.7047	619.065	20.8118	443.638
365	20.6497	621.77	20.5727	619.319	20.8101	445.934	20.6996	624.804	20.8081	448.083
366	20.6484	630.104	20.5709	627.822	20.8109	452.116	20.6986	632.996	20.8089	454.271
367	20.6529	595.071	20.576	592.464	20.817	415.102	20.7028	598.24	20.815	417.252
368	20.6623	539.276	20.5873	536.29	20.8269	360.12	20.7111	542.757	20.825	362.263
369	20.7818	254.586	20.7391	245.214	21.1943	110.881	20.8111	262.645	21.1884	112.192
370	21.1732	0.605028	21.2573	0.0524676	21.7468	-1.65568e-11	21.1248	1.39292	21.739	-1.65568e-11
371	20.7585	301.29	20.6827	316.528	20.9306	112.659	20.8041	291.877	20.9278	115.528
372	20.7474	375.502	20.6759	389.407	20.9038	203.151	20.7914	366.278	20.9014	206
373	20.7566	361.655	20.6927	369.822	20.9007	204.498	20.7964	356.835	20.8986	206.969
374	20.7735	253.649	20.7175	255.319	20.9093	137.045	20.8088	253.802	20.9073	139.3
375	20.7567	284.045	20.6949	286.82	20.8938	161.584	20.7951	283.687	20.8918	163.795
376	20.7406	342.505	20.6764	345.823	20.88	197.787	20.7808	341.742	20.878	200.018
377	20.7249	410.398	20.6595	412.757	20.866	255.876	20.7662	410.192	20.864	258.106
378	20.7147	471.475	20.6494	472.223	20.8557	315.556	20.7563	472.338	20.8536	317.811
379	20.7085	514.672	20.6438	513.968	20.8496	359.109	20.7501	516.581	20.8475	361.428
380	20.707	517.027	20.6432	514.778	20.8477	361.599	20.7481	520.131	20.8455	364.008
381	20.7058	517.269	20.6425	514.201	20.8462	362.217	20.7467	521.032	20.8439	364.72
382	20.7061	516.121	20.6431	512.599	20.8457	361.686	20.7467	520.259	20.8433	364.284
383	20.7059	515.024	20.643	511.308	20.8452	361.158	20.7465	519.333	20.8427	363.842
384	20.706	513.874	20.6431	510.122	20.8448	360.545	20.7465	518.227	20.8423	363.295
385	20.707	512.145	20.6443	508.44	20.845	359.443	20.7475	516.474	20.8425	362.238
386	20.709	507.964	20.6465	504.347	20.8458	356.441	20.7492	512.237	20.8432	359.268
387	20.7103	504.237	20.6479	500.752	20.8463	353.789	20.7504	508.412	20.8437	356.631
388	20.7108	502.21	20.6484	498.885	20.8463	352.448	20.751	506.258	20.8437	355.292
389	20.7115	500.739	20.649	497.591	20.8464	351.55	20.7517	504.638	20.8438	354.381
390	20.7122	501.869	20.6497	498.9	20.8483	352.502	20.7525	505.611	20.8458	355.311
391	20.718	464.363	20.6563	461.101	20.8551	313.92	20.7578	468.341	20.8525	316.7
392	20.7308	404.067	20.6719	400.401	20.867	256.313	20.769	408.36	20.8645	259.058
393	20.7788	272.516	20.7327	266.852	20.9122	153.16	20.8093	278.233	20.9098	155.875
394	20.8139	36.0907	20.7667	31.033	20.9767	4.48419	20.8427	40.6997	20.9684	5.108
395	20.7753	278.636	20.7143	285.827	20.9014	148.61	20.8126	275.572	20.8987	151.911
396	20.7776	299.369	20.7198	304.999	20.8984	177.579	20.8135	296.846	20.8959	180.422
397	20.7859	282.787	20.7318	286.248	20.9021	167.181	20.8197	281.764	20.8998	169.743
398	20.8299	181.934	20.7908	181.364	20.9334	98.6088	20.8551	183.802	20.9313	100.993
399	20.8205	113.621	20.773	113.794	20.9234	62.7446	20.8497	115.122	20.9214	65.048
400	20.7949	200.055	20.7393	204.747	20.9038	114.997	20.8289	198.292	20.9018	117.274
401	20.7591	338.295	20.6974	344.59	20.8785	214.746	20.7975	335.124	20.8766	216.909
402	20.7397	427.638	20.6772	431.679	20.8638	292.713	20.7793	425.844	20.8621	294.727
403	20.7321	479.392	20.6707	481.073	20.8576	341.701	20.7714	479.262	20.8558	343.624
404	20.7242	489.84	20.6626	489.453	20.8524	349.648	20.7637	491.278	20.8506	351.552
405	20.7214	497.172	20.6604	495.519	20.8504	355.195	20.7608	499.603	20.8486	357.127
406	20.7154	504.694	20.6536	502.348	20.8467	360.92	20.7554	507.681	20.8448	362.899
407	20.7138	510.48	20.6519	507.762	20.8455	365.307	20.7538	513.783	20.8436	367.338
408	20.7108	514.242	20.6483	511.351	20.8436	368.119	20.7512	517.709	20.8417	370.199
409	20.7104	515.9	20.6478	512.967	20.8432	369.304	20.7508	519.427	20.8413	371.419
410	20.7117	513.235	20.6494	510.314	20.8438	367.117	20.752	516.784	20.8419	369.26
411	20.7115	511.378	20.649	508.537	20.8436	365.562	20.7519	514.887	20.8416	367.72
412	20.7122	509.562	20.6497	506.831	20.8439	364.043	20.7525	512.998	20.8419	366.204
413	20.7114	509.25	20.6485	506.658	20.8433	363.703	20.7519	512.581	20.8414	365.858
414	20.7139	508.334	20.6514	505.873	20.8464	362.742	20.7543	511.562	20.8445	364.882
415	20.7175	471.618	20.6552	468.865	20.852	324.506	20.7576	475.092	20.8501	326.624
416	20.7313	412.204	20.672	409.024	20.8646	267.208	20.7696	416.02	20.8627	269.302
417	20.7803	278.041	20.7337	273.012	20.9081	162.067	20.811	283.206	20.9062	164.144
418	20.8397	57.0336	20.8016	50.4827	20.9794	9.42426	20.8639	63.397	20.9731	10.1612
419	20.8912	4.34057	20.8579	3.61214	20.9776	0	20.9084	5.66798	20.9701	0
420	20.9537	3.31137e-11	20.9224	3.31137e-11	20.9879	0.510867	20.9665	0	20.9806	1.56713
421	20.894	1.16295	20.8489	3.64125	20.961	2.73007	20.9199	0.271831	20.9584	3.53689
422	20.8467	100.86	20.7921	116.934	20.9313	59.1704	20.8783	91.0706	20.9294	61.5467
423	20.8121	207.739	20.7548	220.986	20.9108	122.554	20.8466	199.541	20.9093	124.371
424	20.7889	269.851	20.7313	278.791	20.8956	160.582	20.8243	264.581	20.8944	162.019
425	20.772	337.935	20.7149	343.383	20.8826	217.848	20.8077	335.109	20.8815	219.091
426	20.7612	398.943	20.7051	401.549	20.8729	276.002	20.7967	398.169	20.8718	277.193
427	20.754	442.824	20.6988	443.21	20.867	318.839	20.7892	443.731	20.8658	320.069
428	20.7517	446.263	20.6976	444.637	20.8651	321.178	20.7864	448.778	20.8639	322.498
429	20.749	448.333	20.6952	445.67	20.8633	322.492	20.7835	451.722	20.862	323.915
430	20.747	451.099	20.6933	447.801	20.862	324.339	20.7815	455.063	20.8605	325.892
431	20.7454	453.095	20.6916	449.537	20.8609	325.639	20.78	457.336	20.8594	327.309
432	20.7442	454.563	20.6901	450.961	20.8601	326.577	20.7789	458.9	20.8585	328.339
433	20.7431	456.188	20.6887	452.62	20.8595	327.668	20.778	460.55	20.8578	329.5
434	20.7414	458.966	20.6865	455.507	20.8585	329.67	20.7767	463.281	20.8568	331.557
435	20.739	463.944	20.6833	460.654	20.857	333.396	20.7746	468.155	20.8553	335.322
436	20.735	468.55	20.6782	465.402	20.8548	336.879	20.7714	472.666	20.853	338.826
437	20.735	470.168	20.678	467.171	20.8547	338.019	20.7715	474.185	20.8529	339.983
438	20.7352	471.482	20.678	468.64	20.8565	338.763	20.7718	475.39	20.8547	340.734
439	20.742	433.201	20.6858	430.065	20.864	299.217	20.7779	437.372	20.8622	301.187
440	20.751	376.542	20.6964	373.119	20.8735	243.143	20.786	380.967	20.8717	245.109
441	20.7781	287.672	20.7298	283.502	20.8933	173.536	20.8092	292.652	20.8915	175.5
442	20.8096	175.185	20.7655	170.871	20.9126	106.292	20.8373	180.307	20.9108	108.267
443	20.8132	166.57	20.7659	166.418	20.9123	99.5773	20.8423	168.775	20.9105	101.568
444	20.8141	207.046	20.766	209.779	20.9117	131.862	20.8436	207.052	20.91	133.799
445	20.8155	199.179	20.7672	202.055	20.913	126.308	20.8451	198.969	20.9114	128.12
446	20.8099	207.06	20.7603	210.546	20.9098	119.486	20.8404	206.374	20.9083	121.167
447	20.8056	224.775	20.7557	227.882	20.9072	128.617	20.8364	224.255	20.9058	130.17
448	20.7973	242.139	20.7462	244.771	20.9002	138.12	20.8289	241.898	20.8989	139.587
449	20.7858	304.006	20.7337	306.514	20.8899	190.155	20.8183	303.754	20.8887	191.563
450	20.7742	363.895	20.7214	365.452	20.8797	247.85	20.8074	364.224	20.8785	249.219
451	20.7678	409.732	20.7153	410.126	20.8744	292.678	20.8012	410.876	20.8731	294.034
452	20.7636	416.634	20.7112	415.722	20.8714	298.09	20.797	418.779	20.8702	299.458
453	20.7619	419.83	20.7097	418.17	20.8702	300.542	20.7952	422.568	20.8689	301.941
454	20.7615	420.407	20.7096	418.335	20.8697	300.945	20.7947	423.48	20.8684	302.38
455	20.7614	419.771	20.7097	417.488	20.8695	300.392	20.7945	423.018	20.8682	301.865
456	20.76	420.968	20.7079	418.637	20.8686	301.267	20.7933	424.256	20.8672	302.77
457	20.761	419.935	20.7091	417.613	20.8691	300.406	20.7942	423.221	20.8677	301.932
458	20.767	411.517	20.7164	409.196	20.8724	293.812	20.7993	414.812	20.871	295.353
459	20.7602	413.724	20.7078	411.544	20.8686	295.477	20.7936	416.896	20.8672	297.026
460	20.7566	424.122	20.7033	422.137	20.8665	303.521	20.7907	427.113	20.8651	305.069
461	20.7611	421.586	20.7087	419.684	20.869	301.524	20.7946	424.506	20.8676	303.064
462	20.7601	418.382	20.7073	416.578	20.8684	299.009	20.7938	421.214	20.867	300.536
463	20.7606	418.274	20.7078	416.599	20.8687	298.896	20.7944	420.981	20.8673	300.403
464	20.7663	409.627	20.7151	407.863	20.8725	293.416	20.7991	412.368	20.8712	294.9
465	20.7945	345.896	20.751	342.851	20.8952	251.898	20.8226	349.535	20.8939	253.355
466	20.8479	188.519	20.8161	183.28	20.9408	137.378	20.8686	193.783	20.9394	138.828
467	20.8134	195.429	20.7626	196.874	20.9021	140.779	20.844	196.097	20.9007	142.259
468	20.827	325.59	20.7843	331.522	20.9121	237.137	20.8539	322.765	20.9109	238.573
469	20.8467	167.032	20.8071	167.444	20.9212	145.696	20.871	168.051	20.9201	146.956
470	20.8208	252.493	20.7736	257.019	20.9038	197.618	20.8498	250.626	20.9028	198.779
471	20.8067	313.905	20.7574	318.783	20.8947	235.762	20.8372	311.61	20.8938	236.799
472	20.7978	342.337	20.7481	345.949	20.8889	252.426	20.8289	340.833	20.8881	253.324
473	20.7892	370.254	20.7393	372.666	20.8836	268.28	20.8207	369.549	20.8829	269.083
474	20.7849	379.165	20.7356	379.861	20.8812	273.494	20.8163	379.648	20.8805	274.246
475	20.7819	383.572	20.733	383.109	20.8796	276.232	20.8133	384.89	20.8789	276.981
476	20.7829	382.96	20.7349	381.9	20.8802	275.395	20.8139	384.724	20.8795	276.164
477	20.7852	377.59	20.738	376.087	20.8815	270.918	20.8156	379.703	20.8807	271.725
478	20.7854	374.933	20.7383	373.25	20.8816	268.659	20.8157	377.193	20.8808	269.502
479	20.7849	374.712	20.7378	372.971	20.8813	268.33	20.8153	377.023	20.8805	269.209
480	20.7862	372.912	20.7393	371.173	20.8821	266.823	20.8163	375.232	20.8812	267.729
481	20.7875	369.731	20.7409	368.029	20.8829	264.272	20.8176	372.03	20.882	265.198
482	20.7962	358.03	20.7515	356.32	20.8878	255.128	20.8249	360.357	20.8869	256.067
483	20.797	348.757	20.7524	347.107	20.8882	247.881	20.8257	351.043	20.8874	248.827
484	20.7963	349.156	20.7513	347.654	20.8878	248.178	20.8252	351.313	20.887	249.125
485	20.7964	349.482	20.7513	348.101	20.8879	248.449	20.8253	351.53	20.887	249.39
486	20.7966	349.175	20.7514	347.91	20.888	248.256	20.8256	351.118	20.8872	249.187
487	20.7984	346.939	20.7536	345.751	20.889	246.569	20.8272	348.81	20.8882	247.487
488	20.8037	338.272	20.7604	336.972	20.8927	241.124	20.8316	340.203	20.8919	242.027
489	20.8161	299.873	20.7758	297.843	20.9012	219.542	20.8422	302.31	20.9004	220.428
490	20.8374	239.781	20.8006	237.691	20.9139	184.676	20.8609	242.305	20.9131	185.557
491	20.8462	210.875	20.809	210.618	20.9182	166.886	20.8695	212.134	20.9174	167.76
492	20.8486	221.118	20.8108	223.071	20.9191	171.927	20.8723	220.751	20.9184	172.755
493	20.8459	218.949	20.8066	221.321	20.9167	170.685	20.8704	218.191	20.9161	171.429
494	20.8354	260.928	20.7938	264.442	20.9097	195.327	20.8615	259.262	20.9092	195.968
495	20.8282	282.303	20.7859	285.146	20.9053	208.051	20.8549	280.998	20.9048	208.58
496	20.8277	294.605	20.7863	296.743	20.9046	213.972	20.8539	293.761	20.9042	214.42
497	20.8315	293.895	20.7922	295.084	20.9067	210.346	20.8566	293.716	20.9063	210.74
498	20.834	284.815	20.7962	284.971	20.9081	202.439	20.8583	285.368	20.9078	202.806
499	20.8316	284.146	20.7938	283.69	20.9069	201.574	20.8561	285.128	20.9066	201.94
500	20.8297	288.974	20.7917	288.165	20.9058	205.148	20.8543	290.197	20.9055	205.531
501	20.8273	293.873	20.7889	292.923	20.9045	208.914	20.8522	295.194	20.9041	209.318
502	20.8251	299.068	20.7862	298.076	20.9033	212.968	20.8503	300.416	20.9029	213.392
503	20.8205	305.98	20.7805	305.016	20.9007	218.378	20.8464	307.301	20.9003	218.818
504	20.819	312.343	20.7787	311.419	20.8998	223.374	20.8451	313.634	20.8994	223.83
505	20.8184	314.411	20.7779	313.518	20.8995	225.024	20.8446	315.686	20.899	225.492
506	20.8185	314.96	20.7779	314.106	20.8995	225.478	20.8447	316.213	20.8991	225.956
507	20.8161	317.904	20.775	317.121	20.8982	227.776	20.8427	319.102	20.8978	228.26
508	20.8153	321.07	20.7739	320.361	20.8977	230.234	20.842	322.209	20.8973	230.721
509	20.8137	323.925	20.7718	323.289	20.8968	232.44	20.8407	325.003	20.8964	232.928
510	20.816	324.642	20.7746	324.057	20.8999	232.82	20.8428	325.678	20.8994	233.306
511	20.8177	290.902	20.7763	289.948	20.9045	196.935	20.8446	292.239	20.9041	197.418
512	20.8172	250.417	20.7753	249.149	20.9088	153.829	20.8444	251.996	20.9084	154.312
513	21.0021	109.289	21.0287	106.528	21.249	46.5996	20.989	111.856	21.2476	46.9048
514	20.9015	21.7991	20.8613	23.3897	21.0287	0	20.9235	20.8777	21.0265	0
515	20.8869	101.316	20.8456	115.143	20.9737	9.90818	20.9112	92.58	20.9727	10.8299
516	20.888	119.683	20.8512	129.946	20.9642	43.599	20.91	112.899	20.9635	44.4746
517	20.883	117.84	20.8482	124.666	20.9579	46.4227	20.9042	113.632	20.9574	47.0875
518	21.0507	76.087	21.0847	79.3098	21.1179	22.7876	21.0321	74.3668	21.1165	23.1955
519	20.9176	1.14997	20.8889	2.10544	21.0291	0	20.934	0.799977	21.0271	-3.31137e-11
520	20.8884	70.0501	20.8534	77.2922	20.959	12.5464	20.9092	66.0775	20.9582	13.1171
521	20.8688	160.933	20.8327	167.047	20.9417	82.5446	20.8909	157.405	20.9411	83.3037
522	20.8537	229.117	20.8174	232.805	20.9283	147.479	20.8764	227.217	20.9277	148.172
523	20.8434	281.078	20.8072	282.64	20.9198	197.719	20.8664	280.723	20.9192	198.43
524	20.8381	291.429	20.8024	291.071	20.9158	206.248	20.861	292.561	20.915	207.038
525	20.8317	300.775	20.7954	299.383	20.9114	213.744	20.855	302.732	20.9106	214.636
526	20.8227	315.555	20.7849	313.581	20.9059	225.381	20.847	317.988	20.9049	226.393
527	20.8189	326.907	20.7805	324.61	20.9033	234.286	20.8436	329.625	20.9023	235.419
528	20.8208	326.787	20.783	324.283	20.9042	234.22	20.8451	329.719	20.903	235.46
529	20.8101	336.664	20.7698	334.173	20.8979	241.875	20.836	339.617	20.8967	243.213
530	20.8113	344.165	20.7713	341.722	20.8984	247.651	20.8371	347.116	20.8971	249.07
531	20.8135	339.006	20.7739	336.572	20.8995	243.555	20.8389	342	20.8981	245.043
532	20.8109	339.161	20.7705	336.823	20.8979	243.572	20.8368	342.108	20.8965	245.111
533	20.8139	336.811	20.7741	334.567	20.8995	241.626	20.8394	339.711	20.8981	243.205
534	20.8171	331.513	20.7779	329.355	20.903	237.239	20.8423	334.367	20.9015	238.845
535	20.8213	293.182	20.7826	290.713	20.9089	197.689	20.8462	296.309	20.9075	199.311
536	20.838	229.707	20.8032	226.681	20.9237	137.829	20.8605	233.283	20.9222	139.464
537	21.1198	37.5358	21.1922	34.5849	21.3409	13.8416	21.079	40.5513	21.3358	14.156
538	20.9616	0.196009	20.9371	0.0440657	21.1982	0	20.9733	0.211911	21.1917	0
539	20.9092	60.4687	20.87	77.5533	21.0078	0	20.9308	50.6569	20.9998	0
540	20.8948	108.235	20.8586	120.305	20.9752	28.2154	20.9158	100.916	20.973	31.0484
