Zeit [h]	Var12.1.Buero110.OperativeTemperatur [C]	Var12.1.Buero110.Heizleistung [W]	Var12.2.Buero110.OperativeTemperatur [C]	Var12.2.Buero110.Heizleistung [W]	Var12.2.Buero108.OperativeTemperatur [C]	Var12.2.Buero108.Heizleistung [W]	Var12.3.Buero110.OperativeTemperatur [C]	Var12.3.Buero110.Heizleistung [W]	Var12.3.Buero108.OperativeTemperatur [C]	Var12.3.Buero108.Heizleistung [W]
2123.5	20.53	149	20.822	155	20.926	69	20.822	155	20.926	69
2124.5	20.534	133	20.824	138	20.943	34	20.824	138	20.943	34
2125.5	20.513	134	20.804	146	20.925	39	20.804	146	20.925	39
2126.5	20.596	56	20.877	45	20.975	0	20.877	45	20.975	0
2127.5	20.538	122	20.822	129	20.935	33	20.822	129	20.935	33
2128.5	20.537	160	20.82	168	20.939	62	20.82	168	20.939	62
2129.5	20.55	200	20.832	203	20.941	109	20.832	203	20.941	109
2130.5	20.521	277	20.805	288	20.924	178	20.805	288	20.924	178
2131.5	20.51	294	20.795	307	20.918	189	20.795	307	20.918	190
2132.5	20.503	305	20.789	319	20.914	197	20.789	319	20.914	197
2133.5	20.497	313	20.784	327	20.91	202	20.784	327	20.91	202
2134.5	20.493	320	20.78	334	20.907	207	20.78	334	20.907	207
2135.5	20.491	325	20.778	338	20.905	210	20.778	338	20.905	210
2136.5	20.489	327	20.777	339	20.904	210	20.777	339	20.904	210
2137.5	20.489	328	20.776	339	20.902	210	20.776	339	20.902	210
2138.5	20.487	333	20.775	344	20.9	215	20.775	344	20.9	215
2139.5	20.483	343	20.772	353	20.897	225	20.772	353	20.897	225
2140.5	20.479	355	20.769	366	20.893	237	20.769	366	20.893	237
2141.5	20.475	362	20.766	373	20.89	246	20.766	373	20.89	246
2142.5	20.69	99	20.96	51	20.902	193	20.96	51	20.902	193
2143.5	20.573	172	20.851	163	20.9	149	20.851	163	20.9	149
2144.5	20.605	88	20.878	73	20.918	71	20.878	73	20.919	71
2145.5	20.598	82	20.869	71	20.926	46	20.871	69	20.927	45
2146.5	20.599	74	20.868	65	20.934	28	20.869	63	20.935	26
2147.5	20.606	84	20.872	74	20.944	27	20.873	73	20.945	25
2148.5	20.623	59	20.885	46	20.986	0	20.886	44	20.989	0
2149.5	20.64	15	20.899	0	21.083	0	20.904	0	21.083	0
2150.5	20.643	15	20.899	0	21.109	0	20.905	0	21.109	0
2151.5	20.648	13	20.906	0	21.145	0	20.912	0	21.144	0
2152.5	20.643	60	20.891	44	21.098	0	20.894	40	21.098	0
2153.5	20.676	86	20.919	62	21.06	0	20.921	58	21.062	0
2154.5	20.632	186	20.876	177	20.993	62	20.878	173	20.993	61
2155.5	20.619	217	20.863	212	20.982	92	20.864	209	20.983	91
2156.5	20.607	245	20.852	243	20.973	119	20.853	241	20.973	119
2157.5	20.595	267	20.841	269	20.963	142	20.842	267	20.964	142
2158.5	20.583	281	20.831	286	20.954	157	20.832	284	20.955	156
2159.5	20.571	291	20.822	297	20.946	166	20.822	296	20.946	166
2160.5	20.561	304	20.813	312	20.938	181	20.814	311	20.938	180
2161.5	20.55	318	20.805	329	20.93	196	20.805	328	20.93	196
2162.5	20.539	329	20.797	341	20.923	208	20.797	341	20.923	208
2163.5	20.529	340	20.789	355	20.915	221	20.789	354	20.916	220
2164.5	20.518	354	20.781	371	20.908	236	20.781	370	20.908	236
2165.5	20.512	362	20.778	379	20.904	247	20.778	378	20.904	247
2166.5	20.685	137	20.936	107	20.913	195	20.936	106	20.913	194
2167.5	20.586	182	20.845	184	20.908	147	20.845	184	20.908	147
2168.5	20.613	92	20.869	87	20.924	63	20.869	86	20.924	62
2169.5	20.636	38	20.887	29	20.943	5	20.889	27	20.944	3
2170.5	20.655	5	20.912	0	21.022	0	20.918	0	21.025	0
2171.5	20.666	10	20.915	0	21.07	0	20.923	0	21.074	0
2172.5	20.684	0	20.944	0	21.15	0	20.953	0	21.151	0
2173.5	20.773	0	21.023	0	21.253	0	21.03	0	21.252	0
2174.5	20.81	0	21.059	0	21.309	0	21.065	0	21.306	0
2175.5	20.831	0	21.08	0	21.346	0	21.086	0	21.342	0
2176.5	20.751	0	21.016	0	21.302	0	21.025	0	21.298	0
2177.5	20.749	6	21.022	0	21.272	0	21.033	0	21.269	0
2178.5	20.709	107	20.934	75	21.135	0	20.938	68	21.135	0
2179.5	20.693	147	20.916	122	21.074	0	20.919	116	21.075	0
2180.5	20.681	178	20.902	160	21.036	15	20.906	155	21.037	14
2181.5	20.668	203	20.889	190	21.023	43	20.892	186	21.024	42
2182.5	20.654	226	20.876	217	21.01	69	20.879	213	21.011	69
2183.5	20.641	245	20.864	241	20.998	93	20.866	238	20.998	92
2184.5	20.627	260	20.852	260	20.986	112	20.854	257	20.986	111
2185.5	20.614	275	20.842	278	20.975	130	20.843	276	20.975	130
2186.5	20.601	292	20.831	299	20.964	151	20.832	297	20.964	151
2187.5	20.588	309	20.821	319	20.954	171	20.822	317	20.954	171
2188.5	20.574	323	20.81	336	20.944	189	20.811	335	20.944	189
2189.5	20.566	330	20.805	345	20.937	202	20.806	344	20.937	201
2190.5	20.82	22	21.083	0	20.943	156	21.083	0	20.943	156
2191.5	20.667	123	20.897	115	20.938	109	20.897	114	20.938	109
2192.5	20.68	47	20.908	37	20.949	31	20.909	35	20.95	30
2193.5	20.71	0	20.952	0	21.002	0	20.957	0	21.005	0
2194.5	20.743	0	20.976	0	21.064	0	20.984	0	21.069	0
2195.5	20.675	29	20.898	24	21.007	0	20.902	18	21.014	0
2196.5	20.668	45	20.89	42	20.999	0	20.893	36	21.006	0
2197.5	20.672	23	20.892	20	21.041	0	20.895	14	21.047	0
2198.5	20.678	18	20.896	13	21.065	0	20.9	7	21.071	0
2199.5	20.679	19	20.895	13	21.081	0	20.899	7	21.088	0
2200.5	20.677	63	20.891	58	21.039	0	20.895	51	21.048	0
2201.5	20.714	77	20.923	62	21.021	0	20.927	56	21.031	0
2202.5	20.671	173	20.882	171	20.98	76	20.886	165	20.983	71
2203.5	20.657	206	20.869	208	20.97	107	20.873	203	20.973	102
2204.5	20.645	226	20.859	231	20.962	126	20.862	226	20.965	122
2205.5	20.633	243	20.85	251	20.954	143	20.852	247	20.957	138
2206.5	20.622	259	20.84	268	20.947	158	20.843	265	20.949	154
2207.5	20.61	274	20.832	286	20.939	173	20.833	283	20.941	170
2208.5	20.598	291	20.823	305	20.932	190	20.824	302	20.933	187
2209.5	20.586	308	20.813	324	20.924	207	20.815	322	20.926	205
2210.5	20.573	322	20.804	340	20.917	221	20.805	338	20.918	219
2211.5	20.561	332	20.796	352	20.91	232	20.797	351	20.911	229
2212.5	20.55	336	20.788	359	20.904	237	20.789	357	20.905	235
2213.5	20.545	336	20.786	358	20.9	239	20.787	357	20.902	237
2214.5	20.63	208	20.866	206	20.914	184	20.866	205	20.915	183
2215.5	20.587	199	20.827	211	20.906	145	20.827	210	20.907	144
2216.5	20.613	109	20.851	113	20.92	63	20.851	113	20.921	62
2217.5	20.638	52	20.872	50	20.938	6	20.873	48	20.94	3
2218.5	20.655	15	20.885	11	21.008	0	20.887	7	21.013	0
2219.5	20.644	48	20.874	48	20.978	0	20.876	44	20.985	0
2220.5	20.659	35	20.885	30	21.022	0	20.887	26	21.028	0
2221.5	20.655	17	20.879	14	21.056	0	20.882	9	21.062	0
2222.5	20.804	0	21.033	0	21.146	0	21.038	0	21.15	0
2223.5	20.69	4	20.919	0	21.089	0	20.928	0	21.094	0
2224.5	20.686	73	20.902	61	21.009	0	20.905	56	21.016	0
2225.5	20.671	161	20.886	155	20.977	68	20.889	150	20.979	64
2226.5	20.655	232	20.871	231	20.967	137	20.873	227	20.969	133
2227.5	20.639	261	20.857	264	20.958	163	20.859	262	20.96	160
2228.5	20.623	277	20.844	285	20.949	178	20.846	283	20.95	175
2229.5	20.608	295	20.832	306	20.94	194	20.833	304	20.941	192
2230.5	20.592	309	20.82	324	20.931	208	20.821	322	20.933	206
2231.5	20.578	323	20.809	341	20.923	221	20.81	339	20.925	220
2232.5	20.566	335	20.801	355	20.917	233	20.801	354	20.918	231
2233.5	20.555	344	20.793	365	20.912	240	20.794	364	20.913	239
2234.5	20.544	352	20.785	375	20.906	248	20.786	374	20.907	247
2235.5	20.532	364	20.778	389	20.9	260	20.778	389	20.901	259
2236.5	20.521	376	20.771	402	20.895	271	20.771	402	20.896	270
2237.5	20.514	378	20.767	405	20.892	275	20.768	405	20.893	274
2238.5	20.664	180	20.905	165	20.906	219	20.905	165	20.906	218
2239.5	20.673	111	20.913	98	20.929	129	20.913	97	20.93	128
2240.5	20.636	104	20.878	105	20.926	92	20.879	104	20.927	91
2241.5	20.586	155	20.833	172	20.906	123	20.833	171	20.907	122
2242.5	20.592	137	20.84	152	20.917	99	20.84	152	20.917	98
2243.5	20.602	131	20.85	143	20.935	79	20.85	142	20.935	79
2244.5	20.602	113	20.85	125	20.947	47	20.85	125	20.947	46
2245.5	20.593	96	20.842	110	20.945	23	20.842	110	20.945	23
2246.5	20.583	105	20.833	121	20.941	28	20.833	121	20.941	27
2247.5	20.605	94	20.853	103	20.95	24	20.853	103	20.95	24
2248.5	20.584	159	20.834	174	20.943	77	20.834	174	20.943	76
2249.5	20.587	205	20.837	218	20.941	127	20.837	218	20.941	127
2250.5	20.561	286	20.815	306	20.927	201	20.815	305	20.928	201
2251.5	20.54	315	20.797	340	20.917	224	20.797	340	20.917	224
2252.5	20.524	332	20.785	359	20.909	237	20.785	359	20.909	237
2253.5	20.508	348	20.774	377	20.902	250	20.774	377	20.902	250
2254.5	20.493	368	20.763	398	20.894	267	20.763	398	20.894	267
2255.5	20.477	387	20.753	419	20.887	284	20.753	419	20.887	283
2256.5	20.462	400	20.743	435	20.879	295	20.743	435	20.879	295
2257.5	20.447	411	20.733	447	20.872	305	20.733	447	20.872	304
2258.5	20.433	423	20.724	461	20.866	315	20.724	461	20.866	315
2259.5	20.419	433	20.716	472	20.86	324	20.716	472	20.86	324
2260.5	20.407	441	20.709	480	20.854	331	20.709	480	20.854	330
2261.5	20.401	441	20.707	480	20.851	332	20.707	480	20.851	332
2262.5	20.426	372	20.733	402	20.859	281	20.733	402	20.859	281
2263.5	20.496	239	20.798	248	20.888	180	20.798	248	20.888	180
2264.5	20.434	255	20.743	283	20.865	169	20.743	283	20.865	169
2265.5	20.43	252	20.741	280	20.866	161	20.741	280	20.866	161
2266.5	20.429	258	20.741	285	20.869	164	20.741	285	20.869	164
2267.5	20.504	208	20.809	213	20.904	140	20.809	213	20.904	140
2268.5	20.478	237	20.786	252	20.89	165	20.786	252	20.89	165
2269.5	20.479	216	20.787	230	20.891	144	20.787	230	20.891	144
2270.5	20.478	214	20.787	229	20.891	143	20.787	229	20.891	143
2271.5	20.464	218	20.776	237	20.886	141	20.776	237	20.886	141
2272.5	20.452	248	20.765	270	20.881	166	20.765	270	20.881	166
2273.5	20.439	295	20.754	319	20.875	207	20.754	319	20.875	206
2274.5	20.431	335	20.747	359	20.872	241	20.747	359	20.872	241
2275.5	20.429	337	20.745	360	20.871	237	20.745	360	20.872	237
2276.5	20.428	340	20.745	361	20.872	236	20.745	361	20.872	236
2277.5	20.429	345	20.745	364	20.872	237	20.745	364	20.872	237
2278.5	20.429	352	20.745	370	20.872	242	20.745	370	20.872	242
2279.5	20.428	362	20.745	378	20.872	250	20.745	378	20.872	250
2280.5	20.428	368	20.744	383	20.871	254	20.744	383	20.871	254
2281.5	20.426	386	20.743	401	20.87	271	20.743	401	20.87	271
2282.5	20.422	408	20.74	423	20.868	291	20.74	423	20.868	291
2283.5	20.416	418	20.736	433	20.865	300	20.736	433	20.865	300
2284.5	20.41	423	20.732	439	20.863	305	20.732	439	20.863	305
2285.5	20.409	426	20.732	441	20.862	308	20.732	441	20.862	308
2286.5	20.447	348	20.767	353	20.875	253	20.767	353	20.875	253
2287.5	20.457	286	20.777	289	20.873	208	20.777	289	20.873	208
2288.5	20.452	246	20.772	251	20.879	156	20.772	251	20.879	156
2289.5	20.476	208	20.793	208	20.893	123	20.793	208	20.893	123
2290.5	20.485	188	20.8	187	20.905	96	20.8	187	20.905	96
2291.5	20.495	189	20.808	186	20.921	85	20.808	186	20.921	85
2292.5	20.492	193	20.803	192	20.926	79	20.803	192	20.926	79
2293.5	20.491	186	20.801	186	20.924	74	20.801	186	20.924	74
2294.5	20.503	180	20.811	178	20.94	56	20.811	178	20.94	56
2295.5	20.502	185	20.809	184	20.944	56	20.809	184	20.944	56
2296.5	20.489	239	20.797	243	20.935	111	20.797	243	20.935	111
2297.5	20.522	247	20.826	243	20.945	137	20.826	243	20.945	137
2298.5	20.477	339	20.785	348	20.92	221	20.785	348	20.92	221
2299.5	20.456	372	20.767	386	20.908	249	20.767	386	20.908	249
2300.5	20.441	390	20.755	407	20.9	265	20.755	407	20.9	265
2301.5	20.426	407	20.744	428	20.891	280	20.744	428	20.891	280
2302.5	20.411	422	20.733	445	20.883	293	20.733	445	20.883	293
2303.5	20.397	436	20.723	461	20.875	307	20.723	461	20.875	307
2304.5	20.383	450	20.713	478	20.868	320	20.713	478	20.868	320
2305.5	20.369	466	20.704	496	20.86	336	20.704	496	20.86	336
2306.5	20.355	482	20.694	514	20.853	351	20.694	514	20.853	351
2307.5	20.34	494	20.685	529	20.846	363	20.685	529	20.846	363
2308.5	20.326	504	20.676	540	20.839	372	20.676	540	20.839	372
2309.5	20.32	505	20.674	541	20.836	376	20.674	541	20.836	376
2310.5	20.717	39	21.082	0	20.844	323	21.08	0	20.844	323
2311.5	20.468	235	20.808	238	20.844	264	20.807	239	20.844	264
2312.5	20.486	158	20.823	158	20.862	179	20.823	158	20.862	179
2313.5	20.502	121	20.835	119	20.883	127	20.836	118	20.884	126
2314.5	20.513	94	20.843	92	20.908	76	20.844	89	20.91	74
2315.5	20.515	110	20.842	109	20.93	62	20.844	106	20.931	59
2316.5	20.502	123	20.828	127	20.933	56	20.829	125	20.934	54
2317.5	20.502	107	20.826	111	20.939	28	20.827	109	20.94	26
2318.5	20.495	126	20.818	132	20.94	36	20.82	129	20.941	33
2319.5	20.503	115	20.824	118	20.952	10	20.825	116	20.954	8
2320.5	20.54	117	20.856	109	20.961	34	20.857	107	20.962	32
2321.5	20.489	230	20.807	238	20.936	127	20.808	236	20.937	126
2322.5	20.481	284	20.799	293	20.929	179	20.8	292	20.93	178
2323.5	20.459	326	20.78	340	20.917	212	20.781	338	20.918	211
2324.5	20.445	356	20.768	372	20.909	238	20.769	371	20.91	237
2325.5	20.429	382	20.756	401	20.9	260	20.757	400	20.901	259
2326.5	20.414	398	20.744	419	20.892	273	20.745	418	20.893	272
2327.5	20.4	401	20.734	424	20.884	274	20.735	424	20.885	273
2328.5	20.392	396	20.729	418	20.88	266	20.729	418	20.88	265
2329.5	20.39	385	20.727	407	20.878	253	20.727	406	20.878	253
2330.5	20.39	377	20.728	396	20.877	244	20.728	396	20.878	243
2331.5	20.392	376	20.729	393	20.877	242	20.729	392	20.877	241
2332.5	20.394	380	20.731	394	20.876	245	20.731	394	20.877	244
2333.5	20.4	379	20.736	391	20.877	246	20.736	391	20.878	246
2334.5	20.645	85	20.956	29	20.898	179	20.956	29	20.898	179
2335.5	20.489	188	20.81	182	20.889	131	20.81	182	20.889	130
2336.5	20.569	60	20.88	33	20.927	25	20.88	33	20.927	25
2337.5	20.548	78	20.857	61	20.919	31	20.857	61	20.919	31
2338.5	20.541	86	20.847	73	20.922	24	20.847	72	20.922	23
2339.5	20.551	108	20.852	93	20.931	37	20.852	93	20.931	36
2340.5	20.545	113	20.844	101	20.929	35	20.844	101	20.929	34
2341.5	20.627	25	20.926	0	21.008	0	20.926	0	21.007	0
2342.5	20.588	81	20.877	60	20.955	1	20.877	60	20.955	1
2343.5	20.586	78	20.871	60	20.97	0	20.871	60	20.97	0
2344.5	20.584	118	20.866	102	20.958	23	20.866	102	20.958	23
2345.5	20.602	153	20.88	133	20.961	70	20.88	133	20.961	70
2346.5	20.561	254	20.842	247	20.939	159	20.842	247	20.939	159
2347.5	20.549	286	20.83	282	20.932	187	20.83	282	20.932	187
2348.5	20.536	308	20.818	308	20.924	206	20.818	308	20.924	206
2349.5	20.522	325	20.806	329	20.916	220	20.806	329	20.916	220
2350.5	20.509	342	20.795	349	20.909	235	20.795	349	20.909	235
2351.5	20.496	355	20.785	364	20.902	246	20.785	364	20.902	246
2352.5	20.484	362	20.776	374	20.896	252	20.776	374	20.896	252
2353.5	20.474	373	20.768	386	20.89	261	20.768	386	20.89	261
2354.5	20.464	383	20.761	398	20.885	270	20.761	398	20.885	270
2355.5	20.455	389	20.754	406	20.88	276	20.754	406	20.88	276
2356.5	20.448	396	20.749	413	20.876	282	20.749	413	20.876	282
2357.5	20.445	397	20.748	414	20.875	284	20.748	414	20.875	284
2358.5	20.505	292	20.804	292	20.893	217	20.804	292	20.893	217
2359.5	20.47	274	20.772	285	20.883	179	20.772	285	20.883	179
2360.5	20.479	220	20.78	228	20.89	125	20.78	228	20.89	125
2361.5	20.485	206	20.785	212	20.894	109	20.785	212	20.894	109
2362.5	20.495	189	20.793	193	20.901	93	20.793	193	20.901	93
2363.5	20.494	212	20.792	217	20.902	115	20.792	217	20.902	115
2364.5	20.501	205	20.798	208	20.907	107	20.798	208	20.907	107
2365.5	20.512	166	20.806	166	20.915	65	20.806	166	20.915	65
2366.5	20.524	145	20.816	143	20.925	41	20.816	143	20.925	41
2367.5	20.517	157	20.807	158	20.919	52	20.807	158	20.919	52
2368.5	20.57	148	20.854	134	20.942	63	20.854	134	20.942	63
2369.5	20.548	228	20.832	223	20.928	141	20.832	223	20.928	141
2370.5	20.52	305	20.806	309	20.913	210	20.806	309	20.913	210
2371.5	20.509	323	20.796	329	20.907	222	20.796	329	20.907	222
2372.5	20.501	334	20.789	342	20.903	230	20.789	342	20.903	230
2373.5	20.493	352	20.782	362	20.899	245	20.782	362	20.899	245
2374.5	20.484	367	20.775	379	20.895	258	20.775	379	20.895	258
2375.5	20.475	376	20.768	390	20.891	265	20.768	390	20.891	265
2376.5	20.467	386	20.761	401	20.887	274	20.761	401	20.887	274
2377.5	20.458	400	20.755	417	20.882	287	20.755	417	20.882	287
2378.5	20.447	416	20.747	435	20.877	302	20.747	435	20.877	302
2379.5	20.433	429	20.737	450	20.87	314	20.737	450	20.87	314
2380.5	20.42	441	20.728	465	20.863	326	20.728	465	20.863	326
2381.5	20.414	445	20.726	470	20.861	333	20.726	470	20.861	333
2382.5	20.758	35	21.087	0	20.874	271	21.085	0	20.874	271
2383.5	20.513	224	20.814	228	20.865	220	20.814	228	20.865	220
2384.5	20.507	173	20.809	181	20.872	154	20.809	181	20.872	154
2385.5	20.502	168	20.803	177	20.876	136	20.803	177	20.876	136
2386.5	20.513	147	20.813	154	20.888	109	20.813	154	20.888	109
2387.5	20.505	176	20.805	185	20.889	127	20.805	185	20.889	127
2388.5	20.498	187	20.798	198	20.89	128	20.798	198	20.89	128
2389.5	20.497	166	20.796	177	20.893	98	20.796	177	20.893	98
2390.5	20.503	158	20.801	166	20.9	83	20.801	166	20.9	83
2391.5	20.501	159	20.798	167	20.901	78	20.798	167	20.901	78
2392.5	20.502	194	20.798	202	20.903	109	20.798	202	20.903	109
2393.5	20.533	213	20.825	212	20.916	138	20.825	212	20.916	138
2394.5	20.501	295	20.795	302	20.899	208	20.795	303	20.899	208
2395.5	20.493	313	20.787	323	20.896	221	20.787	323	20.896	221
2396.5	20.489	322	20.783	331	20.894	225	20.783	331	20.894	225
2397.5	20.486	328	20.78	337	20.893	227	20.78	337	20.893	227
2398.5	20.483	333	20.778	342	20.892	229	20.778	342	20.892	229
2399.5	20.481	337	20.776	346	20.891	231	20.776	346	20.891	231
2400.5	20.479	342	20.774	351	20.89	234	20.774	351	20.89	234
2401.5	20.477	346	20.772	354	20.888	236	20.772	354	20.888	236
2402.5	20.475	352	20.77	361	20.887	242	20.77	361	20.887	242
2403.5	20.473	360	20.768	369	20.885	249	20.768	369	20.885	249
2404.5	20.47	367	20.766	375	20.884	255	20.766	375	20.884	255
2405.5	20.477	362	20.773	368	20.884	258	20.773	368	20.884	258
2406.5	20.508	294	20.801	292	20.9	199	20.801	292	20.9	199
2407.5	20.494	258	20.787	260	20.893	158	20.787	260	20.893	158
2408.5	20.519	182	20.809	178	20.906	91	20.809	178	20.906	91
2409.5	20.518	173	20.807	170	20.908	77	20.807	170	20.908	77
2410.5	20.521	162	20.808	160	20.91	64	20.808	160	20.91	64
2411.5	20.531	171	20.815	167	20.916	74	20.815	167	20.916	74
2412.5	20.564	127	20.843	115	20.941	26	20.843	115	20.941	26
2413.5	20.566	93	20.842	82	20.946	0	20.842	82	20.946	0
2414.5	20.581	81	20.852	67	20.977	0	20.852	67	20.976	0
2415.5	20.595	71	20.862	54	21.019	0	20.862	54	21.017	0
2416.5	20.594	111	20.858	95	20.97	0	20.858	95	20.97	0
2417.5	20.589	175	20.85	163	20.956	61	20.85	163	20.956	61
2418.5	20.593	224	20.852	211	20.953	114	20.852	211	20.953	114
2419.5	20.58	253	20.838	246	20.944	141	20.838	246	20.943	141
2420.5	20.573	271	20.832	266	20.938	159	20.832	266	20.938	159
2421.5	20.567	284	20.825	280	20.932	172	20.825	280	20.932	172
2422.5	20.559	296	20.818	295	20.926	185	20.818	295	20.926	185
2423.5	20.552	309	20.812	310	20.921	198	20.812	310	20.92	198
2424.5	20.543	321	20.805	325	20.915	211	20.805	325	20.915	212
2425.5	20.535	332	20.798	338	20.909	223	20.798	338	20.909	223
2426.5	20.527	336	20.792	344	20.904	228	20.792	344	20.904	228
2427.5	20.52	342	20.787	351	20.899	234	20.787	351	20.899	234
2428.5	20.512	351	20.781	362	20.894	244	20.781	362	20.894	244
2429.5	20.545	315	20.811	317	20.895	243	20.811	317	20.895	243
2430.5	20.763	41	21.03	0	20.913	174	21.029	0	20.913	174
2431.5	20.618	129	20.874	118	20.904	128	20.874	119	20.904	128
2432.5	20.645	42	20.896	26	20.92	43	20.896	26	20.921	43
2433.5	20.661	3	20.927	0	20.946	0	20.93	0	20.949	0
2434.5	20.635	27	20.881	17	20.94	0	20.883	14	20.945	0
2435.5	20.637	51	20.88	42	20.937	12	20.882	40	20.938	9
2436.5	20.64	48	20.881	39	20.942	0	20.882	36	20.946	0
2437.5	20.646	24	20.882	14	20.987	0	20.884	11	20.991	0
2438.5	20.652	22	20.886	10	21.007	0	20.888	7	21.01	0
2439.5	20.868	0	21.116	0	21.141	0	21.116	0	21.142	0
2440.5	20.808	0	21.071	0	21.09	0	21.074	0	21.093	0
2441.5	20.723	57	20.944	25	20.984	9	20.945	23	20.986	6
2442.5	20.705	126	20.923	103	20.973	72	20.925	101	20.974	69
2443.5	20.688	159	20.905	142	20.964	95	20.907	140	20.966	93
2444.5	20.679	177	20.895	164	20.96	108	20.897	162	20.961	106
2445.5	20.67	189	20.886	180	20.954	117	20.887	178	20.955	115
2446.5	20.663	200	20.879	193	20.951	124	20.879	192	20.951	123
2447.5	20.659	210	20.873	204	20.948	131	20.874	203	20.949	129
2448.5	20.654	222	20.868	217	20.945	140	20.868	216	20.945	139
2449.5	20.648	233	20.862	230	20.941	150	20.862	230	20.942	149
2450.5	20.642	242	20.857	241	20.938	158	20.857	240	20.938	157
2451.5	20.637	249	20.852	249	20.935	163	20.852	249	20.935	163
2452.5	20.633	254	20.848	254	20.932	167	20.848	254	20.933	166
2453.5	20.648	238	20.861	234	20.931	169	20.862	234	20.931	168
2454.5	20.692	153	20.9	137	20.948	104	20.901	137	20.948	104
2455.5	20.666	125	20.875	119	20.941	60	20.875	119	20.941	60
2456.5	20.695	43	20.9	30	20.97	0	20.9	29	20.97	0
2457.5	20.72	1	20.945	0	21.036	0	20.946	0	21.036	0
2458.5	20.777	0	21	0	21.096	0	21.001	0	21.096	0
2459.5	20.805	0	21.036	0	21.101	0	21.038	0	21.101	0
2460.5	20.844	0	21.076	0	21.119	0	21.075	0	21.118	0
2461.5	20.797	0	21.024	0	21.114	0	21.023	0	21.112	0
2462.5	20.81	0	21.036	0	21.137	0	21.035	0	21.134	0
2463.5	20.841	0	21.066	0	21.171	0	21.064	0	21.166	0
2464.5	20.791	0	21.029	0	21.147	0	21.029	0	21.144	0
