Zeit [min]	Potsdam Altitude [Deg]	Potsdam Azimuth [Deg]	Shanghai Altitude [Deg]	Shanghai Azimuth [Deg]	Kaxgar Altitude [Deg]	Kaxgar Azimuth [Deg]	Singapur Altitude [Deg]	Singapur Azimuth [Deg]	Lima Altitude [Deg]	Lima Azimuth [Deg]	Denver Altitude [Deg]	Denver Azimuth [Deg]	Barrow Altitude [Deg]	Barrow Azimuth [Deg]	Melbourne Altitude [Deg]	Melbourne Azimuth [Deg]
504543	4.672	139.169	22.368	138.516	-12.595	109.959	27.349	117.264	45.491	111.160	15.194	139.416	-14.518	120.672	46.395	85.090
504544	4.772	139.377	22.510	138.711	-12.414	110.104	27.571	117.329	45.719	111.198	15.318	139.616	-14.450	120.898	46.592	84.919
504545	4.871	139.585	22.651	138.908	-12.233	110.248	27.793	117.396	45.946	111.237	15.443	139.816	-14.381	121.125	46.789	84.747
504546	4.969	139.793	22.791	139.105	-12.052	110.393	28.015	117.463	46.174	111.277	15.566	140.017	-14.312	121.351	46.986	84.575
504547	5.068	140.001	22.931	139.302	-11.871	110.537	28.236	117.530	46.402	111.318	15.690	140.218	-14.244	121.577	47.183	84.402
504548	5.166	140.209	23.070	139.501	-11.691	110.682	28.458	117.599	46.630	111.360	15.812	140.419	-14.176	121.803	47.380	84.228
504549	5.263	140.418	23.209	139.700	-11.510	110.827	28.679	117.668	46.858	111.403	15.935	140.622	-14.108	122.029	47.577	84.053
504550	5.360	140.627	23.347	139.899	-11.330	110.972	28.900	117.738	47.085	111.446	16.056	140.824	-14.040	122.255	47.774	83.877
504551	5.457	140.836	23.484	140.100	-11.150	111.117	29.122	117.808	47.313	111.491	16.177	141.027	-13.972	122.481	47.970	83.701
504552	5.553	141.046	23.621	140.301	-10.970	111.262	29.343	117.879	47.540	111.537	16.298	141.231	-13.905	122.708	48.167	83.523
504553	5.649	141.256	23.757	140.502	-10.790	111.408	29.563	117.951	47.768	111.583	16.418	141.434	-13.837	122.934	48.364	83.345
504554	5.744	141.465	23.893	140.705	-10.610	111.553	29.784	118.024	47.995	111.631	16.538	141.639	-13.770	123.160	48.560	83.166
504555	5.839	141.676	24.028	140.908	-10.431	111.699	30.005	118.098	48.222	111.679	16.657	141.844	-13.703	123.386	48.757	82.986
504556	5.933	141.886	24.163	141.112	-10.252	111.845	30.225	118.172	48.450	111.729	16.775	142.049	-13.636	123.612	48.953	82.806
504557	6.027	142.097	24.297	141.316	-10.073	111.991	30.445	118.247	48.677	111.780	16.893	142.255	-13.570	123.838	49.149	82.624
504558	6.121	142.307	24.430	141.521	-9.894	112.137	30.665	118.323	48.904	111.832	17.010	142.461	-13.503	124.064	49.346	82.441
504559	6.214	142.519	24.563	141.727	-9.715	112.283	30.885	118.400	49.131	111.884	17.127	142.668	-13.437	124.290	49.542	82.258
504560	6.306	142.730	24.695	141.933	-9.537	112.430	31.105	118.477	49.358	111.938	17.243	142.875	-13.371	124.516	49.738	82.073
504561	6.398	142.941	24.827	142.141	-9.358	112.576	31.325	118.556	49.584	111.993	17.359	143.083	-13.305	124.742	49.934	81.888
504562	6.490	143.153	24.958	142.348	-9.180	112.723	31.544	118.635	49.811	112.049	17.474	143.291	-13.239	124.968	50.129	81.701
504563	6.581	143.365	25.088	142.557	-9.002	112.870	31.763	118.715	50.038	112.107	17.589	143.500	-13.173	125.194	50.325	81.514
504564	6.672	143.578	25.218	142.766	-8.825	113.017	31.983	118.795	50.264	112.165	17.703	143.709	-13.108	125.420	50.521	81.325
504565	6.763	143.790	25.347	142.976	-8.647	113.165	32.202	118.877	50.491	112.225	17.816	143.918	-13.043	125.646	50.716	81.136
504566	6.853	144.003	25.476	143.187	-8.470	113.312	32.420	118.959	50.717	112.286	17.929	144.128	-12.978	125.872	50.912	80.945
504567	6.942	144.216	25.603	143.398	-8.293	113.460	32.639	119.043	50.943	112.348	18.042	144.339	-12.913	126.098	51.107	80.754
504568	7.031	144.429	25.731	143.610	-8.116	113.607	32.857	119.127	51.169	112.411	18.153	144.550	-12.848	126.324	51.303	80.561
504569	7.120	144.642	25.857	143.823	-7.939	113.755	33.076	119.212	51.395	112.475	18.265	144.761	-12.784	126.550	51.498	80.367
504570	7.208	144.856	25.983	144.036	-7.762	113.904	33.294	119.298	51.621	112.541	18.375	144.973	-12.719	126.776	51.693	80.172
504571	7.295	145.070	26.108	144.251	-7.586	114.052	33.511	119.384	51.847	112.608	18.485	145.186	-12.655	127.002	51.888	79.976
504572	7.382	145.284	26.233	144.465	-7.410	114.200	33.729	119.472	52.073	112.676	18.595	145.399	-12.591	127.228	52.083	79.779
504573	7.469	145.499	26.357	144.681	-7.234	114.349	33.947	119.560	52.298	112.746	18.703	145.612	-12.528	127.454	52.277	79.580
504574	7.555	145.713	26.480	144.897	-7.058	114.498	34.164	119.650	52.524	112.817	18.812	145.826	-12.464	127.680	52.472	79.381
504575	7.641	145.928	26.603	145.114	-6.883	114.647	34.381	119.740	52.749	112.889	18.919	146.040	-12.401	127.906	52.666	79.180
504576	7.726	146.143	26.725	145.332	-6.707	114.797	34.598	119.832	52.974	112.963	19.026	146.255	-12.338	128.132	52.860	78.978
504577	7.811	146.359	26.846	145.550	-6.532	114.946	34.815	119.924	53.199	113.038	19.133	146.470	-12.275	128.357	53.055	78.774
504578	7.895	146.574	26.967	145.769	-6.358	115.096	35.031	120.017	53.424	113.115	19.239	146.686	-12.212	128.583	53.249	78.570
504579	7.979	146.790	27.087	145.989	-6.183	115.246	35.247	120.111	53.649	113.193	19.344	146.902	-12.149	128.809	53.443	78.364
504580	8.062	147.006	27.206	146.209	-6.008	115.396	35.464	120.206	53.874	113.273	19.449	147.119	-12.087	129.035	53.636	78.156
504581	8.145	147.222	27.325	146.430	-5.834	115.546	35.679	120.302	54.099	113.354	19.553	147.336	-12.025	129.261	53.830	77.948
504582	8.228	147.439	27.443	146.652	-5.660	115.697	35.895	120.399	54.323	113.437	19.656	147.553	-11.963	129.487	54.023	77.738
504583	8.310	147.656	27.560	146.875	-5.486	115.847	36.111	120.497	54.547	113.521	19.759	147.771	-11.901	129.713	54.217	77.526
504584	8.391	147.872	27.677	147.098	-5.313	115.998	36.326	120.596	54.771	113.607	19.861	147.990	-11.839	129.939	54.410	77.314
504585	8.472	148.090	27.793	147.322	-5.139	116.149	36.541	120.696	54.995	113.694	19.963	148.209	-11.778	130.165	54.603	77.099
504586	8.552	148.307	27.908	147.547	-4.966	116.301	36.756	120.797	55.219	113.784	20.063	148.428	-11.717	130.392	54.796	76.884
504587	8.632	148.525	28.022	147.772	-4.793	116.452	36.970	120.899	55.443	113.875	20.164	148.648	-11.656	130.618	54.988	76.666
504588	8.712	148.743	28.136	147.998	-4.621	116.604	37.185	121.002	55.666	113.967	20.263	148.869	-11.595	130.844	55.181	76.448
504589	8.791	148.961	28.249	148.225	-4.448	116.756	37.399	121.107	55.890	114.061	20.362	149.089	-11.535	131.070	55.373	76.228
504590	8.869	149.179	28.361	148.452	-4.276	116.908	37.613	121.212	56.113	114.158	20.461	149.311	-11.474	131.296	55.565	76.006
504591	8.947	149.398	28.473	148.680	-4.104	117.061	37.826	121.318	56.336	114.255	20.559	149.533	-11.414	131.522	55.757	75.782
504592	9.024	149.617	28.584	148.909	-3.932	117.214	38.040	121.425	56.559	114.355	20.656	149.755	-11.354	131.748	55.949	75.557
504593	9.101	149.836	28.694	149.139	-3.761	117.367	38.253	121.534	56.782	114.457	20.752	149.978	-11.295	131.974	56.140	75.331
504594	9.178	150.055	28.803	149.369	-3.590	117.520	38.466	121.643	57.004	114.561	20.848	150.201	-11.235	132.200	56.332	75.102
504595	9.254	150.274	28.912	149.600	-3.419	117.673	38.678	121.754	57.226	114.666	20.943	150.424	-11.176	132.426	56.523	74.872
504596	9.329	150.494	29.020	149.832	-3.248	117.827	38.891	121.866	57.449	114.774	21.038	150.648	-11.117	132.652	56.714	74.641
504597	9.404	150.714	29.127	150.064	-3.077	117.981	39.103	121.979	57.671	114.883	21.132	150.873	-11.058	132.878	56.904	74.407
504598	9.478	150.934	29.233	150.297	-2.907	118.135	39.315	122.093	57.892	114.995	21.225	151.098	-10.999	133.105	57.095	74.172
504599	9.552	151.155	29.339	150.531	-2.737	118.290	39.526	122.208	58.114	115.109	21.317	151.323	-10.941	133.331	57.285	73.935
504600	9.626	151.375	29.444	150.765	-2.567	118.444	39.738	122.325	58.335	115.224	21.409	151.549	-10.883	133.557	57.475	73.696
504601	9.698	151.596	29.548	151.000	-2.397	118.599	39.949	122.443	58.556	115.343	21.501	151.776	-10.825	133.783	57.665	73.455
504602	9.771	151.817	29.651	151.236	-2.228	118.754	40.159	122.561	58.777	115.463	21.591	152.003	-10.767	134.009	57.855	73.212
504603	9.843	152.039	29.753	151.472	-2.059	118.910	40.370	122.682	58.998	115.586	21.681	152.230	-10.710	134.236	58.044	72.968
504604	9.914	152.260	29.855	151.710	-1.890	119.065	40.580	122.803	59.218	115.710	21.770	152.458	-10.652	134.462	58.233	72.721
504605	9.985	152.482	29.956	151.947	-1.722	119.221	40.790	122.925	59.438	115.838	21.859	152.686	-10.595	134.688	58.422	72.472
504606	10.055	152.704	30.056	152.186	-1.553	119.378	41.000	123.049	59.658	115.967	21.947	152.914	-10.538	134.914	58.610	72.221
504607	10.125	152.926	30.156	152.425	-1.385	119.534	41.209	123.174	59.878	116.100	22.034	153.143	-10.482	135.141	58.799	71.969
504608	10.194	153.148	30.254	152.665	-1.218	119.691	41.418	123.301	60.098	116.234	22.120	153.373	-10.425	135.367	58.987	71.714
504609	10.262	153.371	30.352	152.906	-1.050	119.848	41.627	123.428	60.317	116.372	22.206	153.603	-10.369	135.593	59.174	71.456
504610	10.331	153.594	30.449	153.147	-0.883	120.005	41.835	123.557	60.536	116.512	22.291	153.833	-10.313	135.820	59.362	71.197
504611	10.398	153.817	30.546	153.389	-0.716	120.163	42.043	123.688	60.754	116.654	22.376	154.064	-10.257	136.046	59.549	70.935
504612	10.465	154.040	30.641	153.631	-0.549	120.321	42.251	123.819	60.973	116.799	22.459	154.295	-10.202	136.272	59.736	70.672
504613	10.532	154.264	30.736	153.875	-0.383	120.479	42.459	123.952	61.191	116.948	22.542	154.527	-10.146	136.499	59.923	70.405
504614	10.598	154.487	30.829	154.119	-0.216	120.637	42.666	124.087	61.409	117.099	22.625	154.759	-10.091	136.725	60.109	70.137
504615	10.663	154.711	30.922	154.363	-0.051	120.796	42.873	124.223	61.626	117.252	22.706	154.992	-10.037	136.951	60.295	69.866
504616	10.728	154.935	31.014	154.608	0.115	120.955	43.079	124.360	61.844	117.409	22.787	155.225	-9.982	137.178	60.480	69.592
504617	10.792	155.160	31.106	154.854	0.280	121.114	43.285	124.498	62.061	117.569	22.867	155.458	-9.928	137.404	60.666	69.317
504618	10.856	155.384	31.196	155.101	0.446	121.274	43.491	124.638	62.277	117.732	22.947	155.692	-9.873	137.631	60.851	69.038
504619	10.920	155.609	31.286	155.348	0.610	121.433	43.697	124.780	62.493	117.898	23.025	155.926	-9.820	137.857	61.035	68.757
504620	10.982	155.834	31.375	155.596	0.775	121.594	43.902	124.923	62.709	118.068	23.103	156.161	-9.766	138.084	61.220	68.473
504621	11.044	156.059	31.463	155.844	0.939	121.754	44.106	125.067	62.925	118.240	23.181	156.396	-9.713	138.310	61.403	68.187
504622	11.106	156.284	31.550	156.094	1.103	121.915	44.311	125.213	63.140	118.416	23.257	156.631	-9.659	138.537	61.587	67.898
504623	11.167	156.510	31.636	156.343	1.267	122.076	44.515	125.361	63.355	118.596	23.333	156.867	-9.606	138.764	61.770	67.606
504624	11.228	156.736	31.721	156.594	1.430	122.237	44.718	125.510	63.570	118.779	23.408	157.104	-9.554	138.990	61.953	67.312
504625	11.288	156.962	31.806	156.845	1.593	122.399	44.922	125.660	63.784	118.966	23.483	157.340	-9.501	139.217	62.135	67.014
504626	11.347	157.188	31.890	157.097	1.756	122.561	45.125	125.812	63.998	119.156	23.556	157.578	-9.449	139.443	62.317	66.714
504627	11.406	157.414	31.972	157.349	1.919	122.723	45.327	125.966	64.211	119.350	23.629	157.815	-9.397	139.670	62.499	66.410
504628	11.464	157.641	32.054	157.602	2.081	122.886	45.529	126.121	64.424	119.548	23.702	158.053	-9.345	139.897	62.680	66.104
504629	11.522	157.867	32.135	157.855	2.243	123.048	45.731	126.278	64.636	119.750	23.773	158.291	-9.294	140.124	62.861	65.795
504630	11.579	158.094	32.216	158.109	2.404	123.212	45.932	126.436	64.848	119.956	23.844	158.530	-9.242	140.350	63.041	65.482
504631	11.636	158.321	32.295	158.364	2.566	123.375	46.133	126.597	65.060	120.167	23.914	158.769	-9.191	140.577	63.221	65.166
504632	11.692	158.549	32.373	158.620	2.727	123.539	46.333	126.758	65.271	120.381	23.983	159.009	-9.141	140.804	63.400	64.847
504633	11.748	158.776	32.451	158.876	2.887	123.703	46.533	126.922	65.482	120.600	24.051	159.249	-9.090	141.031	63.579	64.525
504634	11.803	159.004	32.528	159.132	3.048	123.868	46.733	127.087	65.692	120.823	24.119	159.489	-9.040	141.258	63.757	64.199
504635	11.857	159.232	32.603	159.389	3.208	124.032	46.932	127.254	65.902	121.051	24.186	159.730	-8.990	141.484	63.935	63.870
504636	11.911	159.460	32.678	159.647	3.368	124.198	47.131	127.423	66.111	121.283	24.252	159.971	-8.940	141.711	64.113	63.537
504637	11.964	159.688	32.752	159.905	3.527	124.363	47.329	127.593	66.320	121.520	24.318	160.212	-8.890	141.938	64.290	63.201
504638	12.017	159.917	32.825	160.164	3.686	124.529	47.527	127.766	66.528	121.762	24.382	160.454	-8.841	142.165	64.466	62.861
504639	12.069	160.145	32.897	160.424	3.845	124.695	47.724	127.940	66.736	122.009	24.446	160.696	-8.792	142.392	64.642	62.517
504640	12.120	160.374	32.968	160.684	4.004	124.861	47.921	128.116	66.943	122.261	24.509	160.939	-8.743	142.619	64.817	62.170
504641	12.171	160.603	33.039	160.944	4.162	125.028	48.117	128.293	67.149	122.518	24.572	161.182	-8.695	142.846	64.992	61.819
504642	12.222	160.832	33.108	161.206	4.320	125.195	48.313	128.473	67.355	122.781	24.633	161.425	-8.646	143.073	65.166	61.463
504643	12.272	161.062	33.177	161.467	4.477	125.363	48.509	128.654	67.561	123.049	24.694	161.668	-8.598	143.300	65.339	61.104
504644	12.321	161.291	33.244	161.730	4.634	125.531	48.704	128.838	67.765	123.323	24.754	161.912	-8.551	143.527	65.512	60.741
504645	12.370	161.521	33.311	161.992	4.791	125.699	48.898	129.023	67.969	123.603	24.814	162.157	-8.503	143.755	65.685	60.374
504646	12.418	161.751	33.376	162.256	4.948	125.867	49.092	129.211	68.173	123.888	24.872	162.401	-8.456	143.982	65.856	60.003
504647	12.465	161.981	33.441	162.520	5.104	126.036	49.285	129.400	68.375	124.179	24.930	162.646	-8.409	144.209	66.027	59.627
504648	12.512	162.211	33.505	162.784	5.260	126.206	49.478	129.591	68.577	124.477	24.987	162.892	-8.362	144.436	66.198	59.247
504649	12.558	162.441	33.568	163.049	5.416	126.375	49.671	129.785	68.778	124.781	25.043	163.137	-8.316	144.663	66.368	58.863
504650	12.604	162.672	33.630	163.314	5.571	126.545	49.862	129.980	68.979	125.092	25.098	163.383	-8.269	144.891	66.537	58.474
504651	12.649	162.902	33.691	163.580	5.726	126.715	50.054	130.177	69.179	125.409	25.153	163.630	-8.223	145.118	66.705	58.080
504652	12.694	163.133	33.751	163.847	5.880	126.886	50.244	130.377	69.377	125.733	25.207	163.876	-8.178	145.345	66.873	57.682
504653	12.738	163.364	33.810	164.114	6.034	127.057	50.434	130.579	69.576	126.064	25.260	164.123	-8.132	145.572	67.039	57.279
504654	12.781	163.595	33.868	164.381	6.188	127.228	50.624	130.782	69.773	126.402	25.312	164.370	-8.087	145.800	67.206	56.872
504655	12.824	163.827	33.925	164.649	6.342	127.400	50.813	130.988	69.969	126.748	25.363	164.618	-8.042	146.027	67.371	56.459
504656	12.866	164.058	33.981	164.917	6.495	127.572	51.001	131.197	70.165	127.101	25.414	164.866	-7.998	146.255	67.535	56.042
504657	12.908	164.290	34.036	165.186	6.648	127.745	51.189	131.407	70.359	127.462	25.463	165.114	-7.953	146.482	67.699	55.619
504658	12.949	164.522	34.090	165.455	6.800	127.918	51.376	131.620	70.553	127.831	25.512	165.363	-7.909	146.710	67.862	55.191
504659	12.989	164.753	34.144	165.725	6.952	128.091	51.563	131.835	70.746	128.207	25.561	165.611	-7.865	146.937	68.024	54.758
504660	13.029	164.985	34.196	165.995	7.104	128.265	51.749	132.052	70.937	128.593	25.608	165.860	-7.822	147.165	68.185	54.320
504661	13.068	165.218	34.247	166.266	7.255	128.439	51.934	132.271	71.128	128.986	25.654	166.110	-7.778	147.392	68.346	53.876
504662	13.107	165.450	34.297	166.537	7.406	128.613	52.119	132.493	71.317	129.389	25.700	166.359	-7.735	147.620	68.505	53.426
504663	13.145	165.683	34.347	166.809	7.557	128.788	52.302	132.717	71.506	129.800	25.745	166.609	-7.692	147.847	68.663	52.971
504664	13.182	165.915	34.395	167.081	7.707	128.963	52.486	132.944	71.693	130.221	25.789	166.860	-7.650	148.075	68.821	52.511
504665	13.219	166.148	34.442	167.353	7.857	129.138	52.668	133.173	71.879	130.651	25.832	167.110	-7.608	148.303	68.977	52.044
504666	13.255	166.381	34.489	167.626	8.006	129.314	52.850	133.404	72.064	131.091	25.875	167.361	-7.566	148.530	69.133	51.572
504667	13.291	166.614	34.534	167.899	8.155	129.491	53.032	133.638	72.248	131.540	25.917	167.612	-7.524	148.758	69.287	51.093
504668	13.326	166.847	34.578	168.172	8.304	129.667	53.212	133.874	72.430	132.000	25.957	167.863	-7.483	148.986	69.441	50.609
504669	13.361	167.080	34.622	168.446	8.453	129.845	53.392	134.113	72.611	132.470	25.997	168.114	-7.441	149.214	69.593	50.118
504670	13.394	167.314	34.664	168.720	8.601	130.022	53.571	134.355	72.791	132.950	26.037	168.366	-7.400	149.442	69.745	49.621
504671	13.428	167.547	34.705	168.995	8.748	130.200	53.749	134.599	72.969	133.442	26.075	168.618	-7.360	149.669	69.895	49.117
504672	13.460	167.781	34.746	169.270	8.895	130.378	53.927	134.845	73.146	133.944	26.112	168.870	-7.319	149.897	70.044	48.608
504673	13.492	168.015	34.785	169.545	9.042	130.557	54.104	135.095	73.321	134.458	26.149	169.123	-7.279	150.125	70.192	48.091
504674	13.524	168.249	34.823	169.821	9.189	130.736	54.280	135.346	73.495	134.984	26.185	169.375	-7.240	150.353	70.338	47.568
504675	13.554	168.483	34.861	170.097	9.335	130.915	54.455	135.601	73.667	135.521	26.220	169.628	-7.200	150.581	70.484	47.038
504676	13.584	168.717	34.897	170.374	9.480	131.095	54.629	135.858	73.838	136.071	26.254	169.881	-7.161	150.809	70.628	46.502
504677	13.614	168.951	34.932	170.650	9.626	131.276	54.803	136.118	74.006	136.633	26.288	170.135	-7.122	151.037	70.771	45.958
504678	13.643	169.185	34.966	170.927	9.770	131.456	54.976	136.381	74.173	137.207	26.320	170.388	-7.083	151.265	70.912	45.407
504679	13.671	169.420	35.000	171.204	9.915	131.637	55.148	136.647	74.339	137.795	26.352	170.642	-7.045	151.493	71.053	44.849
504680	13.699	169.654	35.032	171.482	10.059	131.819	55.319	136.915	74.502	138.396	26.383	170.896	-7.007	151.721	71.192	44.284
504681	13.726	169.889	35.063	171.760	10.202	132.001	55.489	137.186	74.663	139.010	26.412	171.150	-6.969	151.950	71.329	43.712
504682	13.753	170.124	35.093	172.038	10.346	132.183	55.659	137.460	74.823	139.638	26.442	171.404	-6.931	152.178	71.465	43.132
504683	13.778	170.359	35.122	172.316	10.488	132.366	55.827	137.737	74.980	140.280	26.470	171.659	-6.894	152.406	71.600	42.545
504684	13.804	170.594	35.150	172.595	10.631	132.549	55.995	138.017	75.135	140.936	26.497	171.913	-6.857	152.634	71.733	41.950
504685	13.828	170.829	35.177	172.874	10.773	132.733	56.162	138.300	75.288	141.607	26.524	172.168	-6.820	152.862	71.864	41.348
504686	13.852	171.064	35.203	173.153	10.914	132.917	56.327	138.586	75.439	142.292	26.550	172.423	-6.784	153.091	71.994	40.737
504687	13.876	171.299	35.228	173.432	11.055	133.101	56.492	138.874	75.587	142.992	26.575	172.678	-6.748	153.319	72.122	40.119
504688	13.899	171.534	35.252	173.712	11.196	133.286	56.656	139.166	75.733	143.708	26.599	172.934	-6.712	153.547	72.249	39.493
504689	13.921	171.770	35.275	173.992	11.336	133.472	56.819	139.461	75.877	144.439	26.622	173.189	-6.676	153.776	72.374	38.860
504690	13.942	172.005	35.297	174.272	11.476	133.657	56.981	139.759	76.018	145.185	26.644	173.445	-6.641	154.004	72.497	38.218
504691	13.963	172.241	35.318	174.552	11.616	133.844	57.142	140.060	76.156	145.947	26.666	173.701	-6.606	154.233	72.619	37.568
504692	13.983	172.477	35.338	174.832	11.755	134.030	57.302	140.365	76.292	146.726	26.687	173.956	-6.572	154.461	72.739	36.910
504693	14.003	172.712	35.356	175.113	11.893	134.217	57.461	140.672	76.424	147.520	26.706	174.213	-6.537	154.690	72.857	36.244
504694	14.022	172.948	35.374	175.393	12.031	134.405	57.619	140.983	76.554	148.330	26.725	174.469	-6.503	154.918	72.973	35.570
504695	14.041	173.184	35.391	175.674	12.169	134.593	57.776	141.296	76.681	149.157	26.743	174.725	-6.469	155.147	73.087	34.887
504696	14.058	173.420	35.406	175.955	12.306	134.781	57.931	141.613	76.805	150.000	26.761	174.981	-6.436	155.375	73.199	34.197
504697	14.076	173.656	35.421	176.236	12.443	134.970	58.086	141.934	76.926	150.860	26.777	175.238	-6.402	155.604	73.309	33.498
504698	14.092	173.892	35.435	176.518	12.579	135.159	58.240	142.257	77.043	151.735	26.793	175.494	-6.369	155.832	73.417	32.790
504699	14.108	174.128	35.447	176.799	12.715	135.349	58.392	142.584	77.157	152.628	26.807	175.751	-6.337	156.061	73.524	32.075
504700	14.123	174.364	35.458	177.080	12.850	135.539	58.543	142.914	77.268	153.537	26.821	176.008	-6.304	156.290	73.628	31.351
504701	14.138	174.601	35.469	177.362	12.985	135.729	58.693	143.248	77.375	154.462	26.834	176.265	-6.272	156.518	73.729	30.619
504702	14.152	174.837	35.478	177.644	13.120	135.920	58.842	143.585	77.479	155.403	26.846	176.522	-6.240	156.747	73.829	29.878
504703	14.165	175.073	35.486	177.925	13.254	136.112	58.990	143.925	77.579	156.360	26.857	176.779	-6.209	156.976	73.927	29.130
504704	14.178	175.310	35.494	178.207	13.387	136.304	59.137	144.269	77.675	157.333	26.868	177.036	-6.178	157.205	74.022	28.373
504705	14.190	175.546	35.500	178.489	13.521	136.496	59.282	144.616	77.767	158.321	26.877	177.293	-6.147	157.434	74.115	27.608
504706	14.202	175.783	35.505	178.771	13.653	136.689	59.426	144.967	77.855	159.325	26.886	177.550	-6.116	157.662	74.205	26.835
504707	14.213	176.019	35.509	179.053	13.785	136.882	59.569	145.321	77.940	160.344	26.894	177.807	-6.086	157.891	74.293	26.054
504708	14.223	176.256	35.512	179.335	13.917	137.076	59.711	145.678	78.020	161.377	26.900	178.065	-6.056	158.120	74.379	25.265
504709	14.233	176.493	35.514	179.617	14.048	137.270	59.851	146.040	78.096	162.424	26.907	178.322	-6.026	158.349	74.462	24.469
504710	14.242	176.729	35.515	179.899	14.179	137.465	59.990	146.404	78.168	163.484	26.912	178.579	-5.997	158.578	74.543	23.664
504711	14.250	176.966	35.515	180.181	14.309	137.660	60.127	146.772	78.235	164.558	26.916	178.837	-5.968	158.807	74.621	22.852
504712	14.258	177.203	35.513	180.463	14.439	137.855	60.264	147.144	78.298	165.643	26.920	179.094	-5.939	159.036	74.697	22.033
504713	14.265	177.440	35.511	180.745	14.568	138.051	60.399	147.519	78.356	166.741	26.922	179.352	-5.910	159.265	74.769	21.206
504714	14.272	177.676	35.508	181.027	14.697	138.248	60.532	147.898	78.410	167.849	26.924	179.609	-5.882	159.494	74.840	20.372
504715	14.277	177.913	35.504	181.309	14.825	138.445	60.664	148.281	78.459	168.968	26.925	179.867	-5.854	159.723	74.907	19.531
504716	14.283	178.150	35.498	181.591	14.953	138.642	60.795	148.667	78.504	170.096	26.925	180.124	-5.827	159.952	74.972	18.683
504717	14.287	178.387	35.492	181.873	15.080	138.840	60.924	149.056	78.543	171.232	26.924	180.382	-5.799	160.181	75.034	17.829
504718	14.291	178.624	35.484	182.155	15.207	139.038	61.052	149.450	78.578	172.377	26.922	180.639	-5.772	160.411	75.093	16.968
504719	14.295	178.861	35.476	182.437	15.333	139.237	61.178	149.847	78.608	173.528	26.920	180.897	-5.745	160.640	75.149	16.102
504720	14.297	179.098	35.466	182.718	15.459	139.436	61.303	150.247	78.633	174.684	26.916	181.154	-5.719	160.869	75.203	15.229
504721	14.299	179.334	35.455	183.000	15.584	139.636	61.426	150.651	78.653	175.846	26.912	181.412	-5.693	161.098	75.253	14.351
504722	14.301	179.571	35.444	183.281	15.709	139.836	61.548	151.059	78.669	177.011	26.907	181.669	-5.667	161.327	75.301	13.467
504723	14.302	179.808	35.431	183.563	15.833	140.037	61.668	151.471	78.679	178.179	26.901	181.926	-5.642	161.557	75.346	12.578
504724	14.302	180.045	35.417	183.844	15.957	140.238	61.787	151.886	78.684	179.348	26.894	182.184	-5.616	161.786	75.387	11.684
504725	14.301	180.282	35.402	184.125	16.080	140.439	61.904	152.304	78.684	180.518	26.886	182.441	-5.591	162.015	75.426	10.786
504726	14.300	180.519	35.386	184.406	16.203	140.641	62.019	152.727	78.680	181.688	26.877	182.698	-5.567	162.245	75.461	9.883
504727	14.299	180.756	35.369	184.687	16.325	140.844	62.133	153.153	78.670	182.856	26.868	182.955	-5.543	162.474	75.494	8.977
504728	14.296	180.993	35.351	184.968	16.446	141.047	62.245	153.582	78.655	184.021	26.858	183.212	-5.519	162.703	75.523	8.067
504729	14.293	181.230	35.332	185.248	16.567	141.250	62.355	154.015	78.636	185.183	26.846	183.470	-5.495	162.933	75.549	7.154
504730	14.290	181.467	35.312	185.528	16.688	141.454	62.464	154.452	78.611	186.340	26.834	183.726	-5.472	163.162	75.572	6.238
504731	14.286	181.704	35.291	185.808	16.808	141.659	62.571	154.892	78.582	187.492	26.821	183.983	-5.448	163.392	75.592	5.319
504732	14.281	181.940	35.269	186.088	16.927	141.864	62.676	155.336	78.547	188.637	26.808	184.240	-5.426	163.621	75.609	4.398
504733	14.275	182.177	35.246	186.368	17.046	142.069	62.779	155.783	78.508	189.775	26.793	184.497	-5.403	163.851	75.623	3.476
504734	14.269	182.414	35.221	186.648	17.165	142.275	62.881	156.234	78.464	190.904	26.778	184.753	-5.381	164.080	75.633	2.552
504735	14.262	182.651	35.196	186.927	17.283	142.481	62.981	156.688	78.416	192.023	26.761	185.010	-5.359	164.310	75.640	1.627
504736	14.255	182.888	35.170	187.206	17.400	142.688	63.079	157.146	78.363	193.133	26.744	185.266	-5.338	164.539	75.644	0.701
504737	14.247	183.124	35.142	187.485	17.516	142.895	63.175	157.607	78.305	194.232	26.726	185.523	-5.317	164.769	75.645	359.775
504738	14.238	183.361	35.114	187.763	17.633	143.103	63.269	158.072	78.242	195.319	26.707	185.779	-5.296	164.999	75.643	358.849
504739	14.229	183.598	35.085	188.042	17.748	143.311	63.361	158.540	78.176	196.394	26.687	186.035	-5.275	165.228	75.637	357.924
504740	14.219	183.834	35.054	188.320	17.863	143.520	63.452	159.011	78.104	197.456	26.667	186.291	-5.255	165.458	75.628	356.999
504741	14.209	184.071	35.023	188.597	17.978	143.729	63.540	159.486	78.029	198.504	26.645	186.546	-5.235	165.688	75.616	356.076
504742	14.198	184.307	34.990	188.875	18.092	143.939	63.627	159.964	77.949	199.539	26.623	186.802	-5.215	165.917	75.601	355.154
504743	14.186	184.544	34.957	189.152	18.205	144.149	63.712	160.445	77.865	200.559	26.600	187.057	-5.196	166.147	75.583	354.234
