Zeit [min]	Potsdam Altitude [Deg]	Potsdam Azimuth [Deg]	Shanghai Altitude [Deg]	Shanghai Azimuth [Deg]	Kaxgar Altitude [Deg]	Kaxgar Azimuth [Deg]	Singapur Altitude [Deg]	Singapur Azimuth [Deg]	Lima Altitude [Deg]	Lima Azimuth [Deg]	Denver Altitude [Deg]	Denver Azimuth [Deg]	Barrow Altitude [Deg]	Barrow Azimuth [Deg]	Melbourne Altitude [Deg]	Melbourne Azimuth [Deg]
504521	2.541	135.192	19.406	134.882	-16.250	107.238	22.943	116.225	40.997	110.713	12.558	135.652	-16.003	116.263	42.572	88.434
504522	2.648	135.395	19.557	135.065	-16.065	107.381	23.167	116.278	41.226	110.737	12.693	135.842	-15.931	116.490	42.770	88.276
504523	2.755	135.598	19.708	135.248	-15.881	107.523	23.391	116.332	41.455	110.761	12.826	136.034	-15.859	116.716	42.968	88.118
504524	2.862	135.801	19.859	135.432	-15.697	107.665	23.615	116.386	41.683	110.786	12.959	136.225	-15.788	116.943	43.166	87.959
504525	2.968	136.005	20.008	135.617	-15.514	107.808	23.839	116.441	41.912	110.811	13.092	136.417	-15.717	117.169	43.364	87.799
504526	3.074	136.209	20.158	135.803	-15.330	107.950	24.062	116.496	42.140	110.838	13.224	136.610	-15.645	117.396	43.561	87.639
504527	3.179	136.413	20.307	135.989	-15.146	108.093	24.286	116.552	42.369	110.865	13.356	136.803	-15.574	117.622	43.759	87.478
504528	3.284	136.617	20.455	136.175	-14.963	108.236	24.510	116.609	42.597	110.893	13.487	136.996	-15.503	117.849	43.957	87.317
504529	3.389	136.822	20.603	136.362	-14.780	108.379	24.733	116.666	42.826	110.921	13.618	137.190	-15.433	118.075	44.154	87.155
504530	3.493	137.026	20.750	136.550	-14.597	108.522	24.956	116.724	43.054	110.951	13.749	137.384	-15.362	118.301	44.352	86.992
504531	3.597	137.231	20.897	136.739	-14.414	108.665	25.179	116.783	43.282	110.981	13.879	137.579	-15.291	118.528	44.550	86.829
504532	3.700	137.437	21.043	136.928	-14.231	108.808	25.402	116.842	43.511	111.012	14.008	137.774	-15.221	118.754	44.747	86.665
504533	3.803	137.642	21.189	137.118	-14.048	108.951	25.625	116.902	43.739	111.043	14.137	137.970	-15.151	118.980	44.945	86.500
504534	3.906	137.848	21.335	137.308	-13.866	109.094	25.848	116.963	43.967	111.076	14.265	138.166	-15.081	119.207	45.142	86.335
504535	4.008	138.053	21.479	137.500	-13.684	109.237	26.071	117.024	44.195	111.109	14.393	138.362	-15.011	119.433	45.340	86.169
504536	4.110	138.260	21.624	137.691	-13.502	109.381	26.294	117.086	44.424	111.143	14.521	138.559	-14.941	119.659	45.537	86.003
504537	4.211	138.466	21.767	137.884	-13.320	109.525	26.516	117.148	44.652	111.178	14.648	138.757	-14.872	119.885	45.734	85.836
504538	4.312	138.672	21.910	138.077	-13.138	109.668	26.738	117.211	44.880	111.214	14.774	138.955	-14.802	120.112	45.932	85.668
504539	4.413	138.879	22.053	138.271	-12.956	109.812	26.960	117.275	45.107	111.250	14.900	139.153	-14.733	120.338	46.129	85.499
504540	4.513	139.086	22.195	138.465	-12.775	109.956	27.183	117.340	45.335	111.288	15.025	139.352	-14.664	120.564	46.326	85.330
504541	4.613	139.293	22.337	138.660	-12.593	110.100	27.405	117.405	45.563	111.326	15.150	139.551	-14.595	120.790	46.524	85.160
504542	4.712	139.501	22.478	138.856	-12.412	110.244	27.626	117.471	45.791	111.365	15.275	139.751	-14.526	121.016	46.721	84.989
504543	4.811	139.709	22.618	139.052	-12.231	110.389	27.848	117.538	46.019	111.405	15.399	139.951	-14.458	121.242	46.918	84.818
504544	4.909	139.917	22.758	139.249	-12.050	110.533	28.070	117.605	46.246	111.446	15.522	140.152	-14.389	121.468	47.115	84.645
504545	5.007	140.125	22.898	139.447	-11.870	110.677	28.291	117.673	46.474	111.488	15.645	140.353	-14.321	121.694	47.312	84.472
504546	5.105	140.333	23.036	139.645	-11.689	110.822	28.512	117.742	46.701	111.531	15.767	140.554	-14.253	121.920	47.509	84.298
504547	5.202	140.542	23.175	139.844	-11.509	110.967	28.733	117.812	46.929	111.574	15.889	140.756	-14.185	122.146	47.706	84.124
504548	5.299	140.751	23.312	140.044	-11.329	111.112	28.954	117.882	47.156	111.619	16.011	140.959	-14.117	122.372	47.902	83.948
504549	5.395	140.960	23.449	140.244	-11.149	111.257	29.175	117.953	47.383	111.665	16.131	141.162	-14.049	122.598	48.099	83.772
504550	5.491	141.169	23.586	140.445	-10.969	111.402	29.396	118.025	47.611	111.711	16.252	141.365	-13.982	122.824	48.296	83.595
504551	5.587	141.379	23.722	140.647	-10.790	111.547	29.616	118.097	47.838	111.759	16.371	141.569	-13.915	123.050	48.492	83.417
504552	5.682	141.588	23.857	140.850	-10.610	111.693	29.837	118.170	48.065	111.808	16.490	141.773	-13.848	123.276	48.689	83.238
504553	5.776	141.799	23.992	141.053	-10.431	111.839	30.057	118.244	48.292	111.857	16.609	141.978	-13.781	123.502	48.886	83.058
504554	5.870	142.009	24.126	141.257	-10.252	111.984	30.277	118.319	48.519	111.908	16.727	142.184	-13.714	123.728	49.082	82.878
504555	5.964	142.219	24.260	141.461	-10.073	112.130	30.497	118.395	48.746	111.960	16.845	142.389	-13.647	123.954	49.278	82.696
504556	6.057	142.430	24.393	141.666	-9.894	112.276	30.717	118.471	48.972	112.013	16.962	142.595	-13.581	124.180	49.474	82.514
504557	6.150	142.641	24.525	141.872	-9.716	112.423	30.937	118.548	49.199	112.067	17.078	142.802	-13.515	124.406	49.671	82.330
504558	6.243	142.852	24.657	142.078	-9.537	112.569	31.156	118.626	49.426	112.122	17.194	143.009	-13.449	124.632	49.867	82.146
504559	6.335	143.064	24.788	142.286	-9.359	112.716	31.375	118.705	49.652	112.178	17.310	143.217	-13.383	124.858	50.063	81.961
504560	6.426	143.275	24.918	142.494	-9.181	112.862	31.594	118.785	49.879	112.235	17.424	143.425	-13.317	125.084	50.259	81.774
504561	6.517	143.487	25.048	142.702	-9.004	113.009	31.813	118.865	50.105	112.293	17.539	143.634	-13.252	125.310	50.454	81.587
504562	6.608	143.699	25.178	142.911	-8.826	113.156	32.032	118.946	50.331	112.353	17.652	143.843	-13.186	125.536	50.650	81.399
504563	6.698	143.912	25.306	143.121	-8.649	113.303	32.251	119.028	50.557	112.414	17.765	144.052	-13.121	125.761	50.846	81.209
504564	6.787	144.124	25.434	143.332	-8.472	113.451	32.469	119.111	50.783	112.476	17.878	144.262	-13.056	125.987	51.041	81.019
504565	6.877	144.337	25.562	143.543	-8.295	113.598	32.687	119.195	51.009	112.539	17.990	144.473	-12.991	126.213	51.237	80.827
504566	6.965	144.550	25.689	143.755	-8.118	113.746	32.906	119.280	51.235	112.603	18.101	144.683	-12.927	126.439	51.432	80.635
504567	7.054	144.764	25.815	143.968	-7.941	113.894	33.123	119.365	51.461	112.669	18.212	144.895	-12.862	126.665	51.627	80.441
504568	7.141	144.977	25.940	144.181	-7.765	114.042	33.341	119.452	51.686	112.736	18.322	145.107	-12.798	126.891	51.822	80.246
504569	7.229	145.191	26.065	144.396	-7.589	114.190	33.559	119.539	51.912	112.804	18.432	145.319	-12.734	127.117	52.017	80.050
504570	7.316	145.405	26.189	144.610	-7.413	114.339	33.776	119.627	52.137	112.874	18.541	145.532	-12.670	127.343	52.212	79.853
504571	7.402	145.619	26.313	144.826	-7.237	114.488	33.993	119.716	52.362	112.945	18.649	145.745	-12.607	127.568	52.407	79.655
504572	7.488	145.834	26.436	145.042	-7.062	114.636	34.210	119.806	52.587	113.017	18.757	145.959	-12.543	127.794	52.601	79.455
504573	7.573	146.049	26.558	145.259	-6.886	114.785	34.427	119.897	52.812	113.091	18.865	146.173	-12.480	128.020	52.796	79.254
504574	7.658	146.264	26.680	145.477	-6.711	114.935	34.644	119.989	53.037	113.166	18.971	146.388	-12.417	128.246	52.990	79.052
504575	7.743	146.479	26.801	145.695	-6.536	115.084	34.860	120.082	53.262	113.243	19.077	146.603	-12.354	128.472	53.184	78.849
504576	7.827	146.694	26.921	145.914	-6.362	115.234	35.076	120.175	53.487	113.321	19.183	146.819	-12.292	128.698	53.378	78.644
504577	7.910	146.910	27.040	146.134	-6.187	115.384	35.292	120.270	53.711	113.400	19.288	147.035	-12.229	128.924	53.572	78.439
504578	7.994	147.126	27.159	146.354	-6.013	115.534	35.508	120.366	53.936	113.481	19.392	147.251	-12.167	129.150	53.766	78.231
504579	8.076	147.342	27.277	146.575	-5.839	115.684	35.723	120.462	54.160	113.564	19.496	147.468	-12.105	129.376	53.960	78.023
504580	8.158	147.558	27.395	146.797	-5.665	115.834	35.939	120.560	54.384	113.648	19.599	147.686	-12.043	129.601	54.153	77.813
504581	8.240	147.775	27.512	147.019	-5.492	115.985	36.154	120.658	54.608	113.734	19.701	147.904	-11.981	129.827	54.347	77.602
504582	8.321	147.992	27.628	147.243	-5.318	116.136	36.369	120.758	54.832	113.821	19.803	148.122	-11.920	130.053	54.540	77.389
504583	8.402	148.209	27.743	147.467	-5.145	116.287	36.583	120.859	55.055	113.910	19.904	148.341	-11.859	130.279	54.733	77.175
504584	8.482	148.426	27.858	147.691	-4.972	116.438	36.798	120.960	55.279	114.001	20.005	148.560	-11.798	130.505	54.926	76.959
504585	8.561	148.644	27.972	147.916	-4.799	116.590	37.012	121.063	55.502	114.093	20.105	148.780	-11.737	130.731	55.119	76.742
504586	8.641	148.862	28.085	148.142	-4.627	116.742	37.226	121.167	55.725	114.187	20.204	149.000	-11.676	130.957	55.311	76.523
504587	8.719	149.079	28.198	148.369	-4.455	116.894	37.440	121.271	55.948	114.283	20.303	149.221	-11.616	131.183	55.503	76.303
504588	8.797	149.298	28.309	148.597	-4.283	117.046	37.653	121.377	56.171	114.381	20.401	149.442	-11.555	131.409	55.696	76.081
504589	8.875	149.516	28.420	148.825	-4.111	117.198	37.866	121.484	56.394	114.481	20.498	149.664	-11.495	131.635	55.888	75.858
504590	8.952	149.735	28.531	149.053	-3.939	117.351	38.079	121.592	56.616	114.582	20.595	149.886	-11.436	131.861	56.079	75.633
504591	9.029	149.954	28.640	149.283	-3.768	117.504	38.292	121.701	56.838	114.685	20.691	150.109	-11.376	132.087	56.271	75.406
504592	9.105	150.173	28.749	149.513	-3.597	117.657	38.505	121.812	57.060	114.791	20.786	150.332	-11.317	132.313	56.462	75.178
504593	9.181	150.392	28.857	149.744	-3.426	117.811	38.717	121.923	57.282	114.898	20.881	150.555	-11.257	132.539	56.654	74.948
504594	9.256	150.612	28.965	149.976	-3.256	117.964	38.929	122.035	57.504	115.007	20.975	150.779	-11.198	132.765	56.845	74.716
504595	9.330	150.832	29.072	150.208	-3.085	118.118	39.141	122.149	57.726	115.119	21.069	151.004	-11.140	132.991	57.035	74.483
504596	9.405	151.052	29.177	150.441	-2.915	118.272	39.352	122.264	57.947	115.232	21.162	151.229	-11.081	133.217	57.226	74.248
504597	9.478	151.272	29.283	150.674	-2.745	118.427	39.563	122.380	58.168	115.348	21.254	151.454	-11.023	133.443	57.416	74.010
504598	9.551	151.492	29.387	150.909	-2.576	118.581	39.774	122.497	58.389	115.465	21.345	151.680	-10.965	133.669	57.606	73.771
504599	9.624	151.713	29.491	151.144	-2.407	118.736	39.985	122.615	58.610	115.585	21.436	151.906	-10.907	133.895	57.796	73.531
504600	9.696	151.934	29.593	151.379	-2.237	118.891	40.195	122.735	58.830	115.708	21.526	152.133	-10.849	134.121	57.986	73.288
504601	9.767	152.155	29.696	151.616	-2.069	119.047	40.405	122.856	59.050	115.832	21.616	152.360	-10.792	134.347	58.175	73.043
504602	9.838	152.377	29.797	151.853	-1.900	119.202	40.615	122.978	59.270	115.959	21.704	152.587	-10.735	134.573	58.364	72.796
504603	9.909	152.598	29.897	152.091	-1.732	119.358	40.825	123.101	59.490	116.088	21.793	152.815	-10.678	134.800	58.553	72.547
504604	9.979	152.820	29.997	152.329	-1.564	119.515	41.034	123.226	59.709	116.220	21.880	153.044	-10.621	135.026	58.742	72.297
504605	10.048	153.042	30.096	152.568	-1.396	119.671	41.243	123.351	59.929	116.354	21.967	153.273	-10.564	135.252	58.930	72.044
504606	10.117	153.264	30.194	152.808	-1.228	119.828	41.451	123.478	60.148	116.491	22.053	153.502	-10.508	135.478	59.118	71.788
504607	10.186	153.487	30.292	153.048	-1.061	119.985	41.660	123.607	60.366	116.630	22.138	153.732	-10.452	135.704	59.306	71.531
504608	10.253	153.709	30.388	153.289	-0.894	120.142	41.868	123.737	60.585	116.772	22.223	153.962	-10.396	135.931	59.494	71.272
504609	10.321	153.932	30.484	153.531	-0.727	120.300	42.075	123.868	60.803	116.917	22.307	154.193	-10.341	136.157	59.681	71.010
504610	10.388	154.155	30.579	153.774	-0.561	120.457	42.283	124.000	61.021	117.065	22.390	154.424	-10.285	136.383	59.868	70.746
504611	10.454	154.379	30.673	154.017	-0.394	120.616	42.490	124.134	61.239	117.215	22.473	154.655	-10.230	136.609	60.055	70.479
504612	10.519	154.602	30.766	154.260	-0.228	120.774	42.697	124.269	61.456	117.368	22.555	154.887	-10.175	136.836	60.241	70.211
504613	10.585	154.826	30.859	154.505	-0.063	120.933	42.903	124.405	61.673	117.524	22.636	155.120	-10.120	137.062	60.427	69.940
504614	10.649	155.050	30.950	154.750	0.103	121.092	43.109	124.543	61.890	117.684	22.717	155.353	-10.066	137.288	60.613	69.666
504615	10.713	155.274	31.041	154.996	0.268	121.251	43.315	124.683	62.106	117.846	22.796	155.586	-10.012	137.515	60.798	69.390
504616	10.777	155.498	31.131	155.242	0.433	121.410	43.520	124.823	62.322	118.011	22.876	155.819	-9.957	137.741	60.983	69.111
504617	10.840	155.723	31.220	155.489	0.597	121.570	43.725	124.966	62.538	118.180	22.954	156.053	-9.904	137.967	61.168	68.830
504618	10.902	155.948	31.309	155.737	0.761	121.730	43.930	125.109	62.753	118.352	23.032	156.288	-9.850	138.194	61.352	68.546
504619	10.964	156.173	31.396	155.985	0.925	121.891	44.134	125.255	62.968	118.527	23.108	156.523	-9.797	138.420	61.536	68.259
504620	11.026	156.398	31.483	156.234	1.089	122.051	44.338	125.401	63.183	118.706	23.185	156.758	-9.744	138.647	61.720	67.970
504621	11.087	156.623	31.569	156.484	1.253	122.212	44.541	125.549	63.397	118.888	23.260	156.994	-9.691	138.873	61.903	67.678
504622	11.147	156.849	31.653	156.734	1.416	122.374	44.745	125.699	63.611	119.073	23.335	157.230	-9.638	139.100	62.086	67.383
504623	11.207	157.074	31.738	156.985	1.579	122.535	44.947	125.851	63.825	119.263	23.409	157.467	-9.586	139.326	62.269	67.085
504624	11.266	157.300	31.821	157.236	1.741	122.697	45.150	126.003	64.038	119.456	23.482	157.704	-9.534	139.553	62.451	66.784
504625	11.324	157.527	31.903	157.488	1.903	122.860	45.352	126.158	64.250	119.653	23.555	157.941	-9.482	139.779	62.632	66.480
504626	11.382	157.753	31.985	157.741	2.065	123.022	45.553	126.314	64.463	119.854	23.627	158.179	-9.430	140.006	62.814	66.173
504627	11.440	157.979	32.065	157.994	2.227	123.185	45.754	126.472	64.675	120.058	23.698	158.417	-9.379	140.233	62.994	65.863
504628	11.497	158.206	32.145	158.248	2.388	123.348	45.955	126.631	64.886	120.267	23.768	158.655	-9.328	140.459	63.175	65.550
504629	11.553	158.433	32.224	158.503	2.549	123.512	46.156	126.792	65.097	120.480	23.837	158.894	-9.277	140.686	63.355	65.234
504630	11.609	158.660	32.302	158.758	2.710	123.675	46.356	126.955	65.307	120.698	23.906	159.133	-9.226	140.913	63.534	64.914
504631	11.664	158.888	32.379	159.014	2.871	123.840	46.555	127.119	65.518	120.919	23.974	159.373	-9.176	141.139	63.713	64.591
504632	11.719	159.115	32.455	159.270	3.031	124.004	46.754	127.285	65.727	121.146	24.042	159.613	-9.126	141.366	63.892	64.265
504633	11.773	159.343	32.530	159.527	3.191	124.169	46.953	127.453	65.936	121.377	24.108	159.854	-9.076	141.593	64.070	63.935
504634	11.827	159.571	32.604	159.785	3.350	124.334	47.151	127.622	66.145	121.612	24.174	160.095	-9.026	141.820	64.247	63.602
504635	11.880	159.799	32.678	160.043	3.509	124.499	47.349	127.794	66.353	121.852	24.239	160.336	-8.977	142.046	64.424	63.265
504636	11.932	160.027	32.750	160.301	3.668	124.665	47.546	127.967	66.560	122.098	24.303	160.577	-8.927	142.273	64.601	62.924
504637	11.984	160.255	32.822	160.561	3.827	124.831	47.743	128.142	66.767	122.348	24.367	160.819	-8.879	142.500	64.776	62.580
504638	12.035	160.484	32.893	160.820	3.985	124.998	47.939	128.319	66.973	122.603	24.430	161.061	-8.830	142.727	64.952	62.232
504639	12.086	160.713	32.963	161.081	4.143	125.165	48.135	128.497	67.179	122.864	24.492	161.304	-8.781	142.954	65.127	61.880
504640	12.136	160.942	33.032	161.342	4.301	125.332	48.330	128.678	67.384	123.130	24.553	161.547	-8.733	143.181	65.301	61.524
504641	12.185	161.171	33.100	161.603	4.458	125.499	48.525	128.860	67.588	123.402	24.613	161.790	-8.685	143.408	65.475	61.164
504642	12.234	161.400	33.167	161.865	4.615	125.667	48.719	129.045	67.792	123.679	24.673	162.034	-8.638	143.635	65.648	60.800
504643	12.283	161.630	33.233	162.127	4.771	125.835	48.913	129.231	67.995	123.962	24.732	162.278	-8.590	143.862	65.820	60.432
504644	12.331	161.859	33.298	162.391	4.928	126.004	49.107	129.419	68.198	124.251	24.790	162.523	-8.543	144.089	65.992	60.059
504645	12.378	162.089	33.362	162.654	5.084	126.173	49.299	129.609	68.400	124.546	24.847	162.767	-8.496	144.316	66.163	59.682
504646	12.424	162.319	33.425	162.918	5.239	126.342	49.492	129.802	68.601	124.848	24.904	163.012	-8.450	144.543	66.333	59.301
504647	12.470	162.549	33.488	163.183	5.395	126.511	49.683	129.996	68.801	125.155	24.960	163.258	-8.403	144.770	66.503	58.916
504648	12.516	162.780	33.549	163.448	5.550	126.681	49.875	130.192	69.001	125.470	25.015	163.503	-8.357	144.997	66.672	58.526
504649	12.561	163.010	33.610	163.714	5.704	126.852	50.065	130.391	69.199	125.791	25.069	163.750	-8.311	145.224	66.841	58.131
504650	12.605	163.241	33.669	163.980	5.858	127.022	50.255	130.591	69.397	126.119	25.122	163.996	-8.266	145.452	67.008	57.732
504651	12.649	163.471	33.728	164.246	6.012	127.193	50.445	130.794	69.594	126.454	25.175	164.243	-8.220	145.679	67.175	57.328
504652	12.692	163.702	33.785	164.513	6.166	127.365	50.634	130.998	69.791	126.796	25.227	164.490	-8.175	145.906	67.342	56.919
504653	12.734	163.933	33.842	164.781	6.319	127.537	50.822	131.205	69.986	127.146	25.278	164.737	-8.131	146.133	67.507	56.505
504654	12.776	164.165	33.898	165.049	6.472	127.709	51.010	131.414	70.181	127.503	25.328	164.984	-8.086	146.361	67.672	56.085
504655	12.818	164.396	33.952	165.317	6.624	127.881	51.197	131.626	70.374	127.868	25.377	165.232	-8.042	146.588	67.835	55.661
504656	12.858	164.628	34.006	165.586	6.777	128.054	51.384	131.839	70.567	128.241	25.426	165.481	-7.998	146.815	67.998	55.232
504657	12.899	164.859	34.059	165.856	6.928	128.227	51.569	132.055	70.758	128.622	25.473	165.729	-7.954	147.043	68.161	54.797
504658	12.938	165.091	34.111	166.126	7.080	128.401	51.755	132.273	70.949	129.012	25.520	165.978	-7.911	147.270	68.322	54.357
504659	12.977	165.323	34.161	166.396	7.231	128.575	51.939	132.494	71.138	129.410	25.567	166.227	-7.867	147.498	68.482	53.911
504660	13.016	165.555	34.211	166.667	7.382	128.749	52.123	132.716	71.327	129.817	25.612	166.476	-7.824	147.725	68.642	53.460
504661	13.053	165.787	34.260	166.938	7.532	128.924	52.307	132.942	71.514	130.233	25.657	166.726	-7.782	147.953	68.800	53.003
504662	13.090	166.020	34.308	167.209	7.682	129.099	52.489	133.169	71.700	130.658	25.700	166.976	-7.739	148.180	68.958	52.540
504663	13.127	166.252	34.355	167.481	7.831	129.275	52.671	133.399	71.885	131.092	25.743	167.226	-7.697	148.408	69.114	52.072
504664	13.163	166.485	34.401	167.753	7.981	129.451	52.852	133.631	72.068	131.536	25.785	167.476	-7.655	148.635	69.270	51.597
504665	13.198	166.718	34.446	168.026	8.129	129.627	53.033	133.866	72.251	131.990	25.826	167.727	-7.614	148.863	69.424	51.117
504666	13.233	166.951	34.489	168.299	8.278	129.804	53.213	134.104	72.432	132.455	25.867	167.978	-7.573	149.091	69.578	50.630
504667	13.267	167.184	34.532	168.573	8.426	129.981	53.392	134.343	72.612	132.929	25.907	168.229	-7.531	149.318	69.730	50.137
504668	13.301	167.417	34.574	168.847	8.574	130.158	53.570	134.586	72.790	133.414	25.945	168.480	-7.491	149.546	69.882	49.637
504669	13.334	167.650	34.615	169.121	8.721	130.336	53.748	134.831	72.967	133.911	25.983	168.732	-7.450	149.774	70.032	49.132
504670	13.366	167.884	34.655	169.395	8.868	130.514	53.925	135.078	73.142	134.418	26.020	168.984	-7.410	150.001	70.181	48.619
504671	13.398	168.117	34.694	169.670	9.014	130.693	54.101	135.329	73.316	134.936	26.057	169.236	-7.370	150.229	70.329	48.100
504672	13.429	168.351	34.732	169.946	9.161	130.872	54.276	135.581	73.489	135.467	26.092	169.488	-7.330	150.457	70.476	47.574
504673	13.459	168.585	34.768	170.221	9.306	131.052	54.451	135.837	73.659	136.009	26.127	169.741	-7.291	150.685	70.621	47.041
504674	13.489	168.819	34.804	170.497	9.452	131.231	54.624	136.095	73.828	136.563	26.161	169.993	-7.252	150.913	70.765	46.502
504675	13.519	169.053	34.839	170.773	9.597	131.412	54.797	136.356	73.995	137.129	26.194	170.246	-7.213	151.141	70.908	45.955
504676	13.547	169.287	34.873	171.050	9.741	131.592	54.969	136.620	74.161	137.709	26.226	170.500	-7.175	151.369	71.050	45.401
504677	13.575	169.521	34.906	171.327	9.885	131.774	55.141	136.886	74.325	138.301	26.257	170.753	-7.136	151.597	71.190	44.840
504678	13.603	169.755	34.937	171.604	10.029	131.955	55.311	137.156	74.486	138.906	26.288	171.007	-7.098	151.825	71.329	44.272
504679	13.630	169.990	34.968	171.881	10.172	132.137	55.480	137.428	74.646	139.525	26.317	171.260	-7.061	152.053	71.466	43.696
504680	13.656	170.224	34.998	172.159	10.315	132.319	55.649	137.703	74.804	140.157	26.346	171.514	-7.023	152.281	71.602	43.113
504681	13.681	170.459	35.027	172.436	10.458	132.502	55.817	137.981	74.959	140.803	26.374	171.768	-6.986	152.509	71.737	42.522
504682	13.706	170.693	35.054	172.715	10.600	132.685	55.984	138.262	75.113	141.464	26.401	172.023	-6.949	152.737	71.870	41.923
504683	13.731	170.928	35.081	172.993	10.741	132.869	56.150	138.545	75.264	142.138	26.427	172.277	-6.913	152.965	72.001	41.317
504684	13.755	171.163	35.106	173.272	10.883	133.053	56.315	138.832	75.413	142.828	26.453	172.532	-6.876	153.193	72.131	40.703
504685	13.778	171.398	35.131	173.550	11.023	133.237	56.479	139.122	75.560	143.532	26.477	172.786	-6.840	153.421	72.259	40.081
504686	13.800	171.633	35.154	173.830	11.164	133.422	56.642	139.415	75.704	144.251	26.501	173.041	-6.805	153.649	72.386	39.451
504687	13.822	171.868	35.177	174.109	11.304	133.608	56.804	139.710	75.845	144.986	26.524	173.296	-6.769	153.878	72.511	38.813
504688	13.843	172.104	35.198	174.388	11.443	133.793	56.965	140.009	75.984	145.736	26.546	173.552	-6.734	154.106	72.634	38.166
504689	13.864	172.339	35.219	174.668	11.582	133.980	57.125	140.311	76.121	146.501	26.567	173.807	-6.699	154.334	72.755	37.512
504690	13.884	172.574	35.238	174.948	11.721	134.166	57.284	140.616	76.254	147.282	26.587	174.063	-6.665	154.563	72.875	36.849
504691	13.903	172.810	35.256	175.228	11.859	134.353	57.442	140.925	76.385	148.079	26.607	174.318	-6.630	154.791	72.993	36.179
504692	13.922	173.045	35.274	175.508	11.997	134.541	57.599	141.236	76.513	148.892	26.625	174.574	-6.596	155.019	73.108	35.499
504693	13.940	173.281	35.290	175.788	12.134	134.729	57.755	141.551	76.638	149.721	26.643	174.830	-6.563	155.248	73.222	34.812
504694	13.958	173.517	35.305	176.069	12.271	134.917	57.910	141.869	76.759	150.566	26.660	175.086	-6.529	155.476	73.334	34.116
504695	13.975	173.752	35.319	176.349	12.408	135.106	58.064	142.190	76.878	151.427	26.676	175.342	-6.496	155.705	73.444	33.412
504696	13.991	173.988	35.332	176.630	12.544	135.295	58.216	142.514	76.993	152.305	26.691	175.598	-6.463	155.933	73.552	32.699
504697	14.007	174.224	35.344	176.911	12.679	135.485	58.368	142.842	77.105	153.198	26.705	175.854	-6.431	156.162	73.658	31.978
504698	14.022	174.460	35.355	177.192	12.814	135.675	58.518	143.173	77.214	154.108	26.719	176.111	-6.398	156.390	73.762	31.249
504699	14.036	174.696	35.365	177.473	12.949	135.865	58.668	143.507	77.319	155.033	26.732	176.367	-6.366	156.619	73.863	30.511
504700	14.050	174.932	35.374	177.754	13.083	136.056	58.816	143.845	77.420	155.974	26.743	176.624	-6.335	156.847	73.963	29.765
504701	14.063	175.168	35.382	178.035	13.217	136.248	58.963	144.186	77.518	156.931	26.754	176.880	-6.303	157.076	74.060	29.010
504702	14.076	175.404	35.389	178.316	13.350	136.440	59.108	144.531	77.612	157.902	26.764	177.137	-6.272	157.305	74.155	28.247
504703	14.088	175.640	35.395	178.598	13.483	136.632	59.253	144.878	77.702	158.890	26.773	177.394	-6.242	157.533	74.247	27.476
504704	14.099	175.877	35.399	178.879	13.615	136.825	59.396	145.230	77.788	159.891	26.782	177.650	-6.211	157.762	74.337	26.697
504705	14.110	176.113	35.403	179.160	13.747	137.018	59.538	145.585	77.870	160.907	26.789	177.907	-6.181	157.991	74.425	25.910
504706	14.120	176.349	35.406	179.442	13.878	137.212	59.678	145.943	77.948	161.937	26.796	178.164	-6.151	158.220	74.510	25.114
504707	14.129	176.585	35.407	179.723	14.009	137.406	59.818	146.305	78.021	162.981	26.801	178.421	-6.121	158.448	74.593	24.311
504708	14.138	176.822	35.408	180.005	14.139	137.600	59.956	146.670	78.091	164.038	26.806	178.678	-6.092	158.677	74.673	23.500
504709	14.146	177.058	35.407	180.286	14.269	137.795	60.092	147.039	78.156	165.106	26.810	178.935	-6.063	158.906	74.751	22.681
504710	14.154	177.295	35.406	180.568	14.399	137.991	60.227	147.411	78.217	166.187	26.813	179.192	-6.034	159.135	74.826	21.855
504711	14.160	177.531	35.403	180.849	14.528	138.187	60.361	147.787	78.273	167.279	26.816	179.449	-6.006	159.364	74.898	21.021
504712	14.167	177.768	35.399	181.130	14.656	138.383	60.494	148.166	78.324	168.381	26.817	179.706	-5.978	159.593	74.968	20.181
504713	14.172	178.004	35.394	181.412	14.784	138.580	60.625	148.549	78.371	169.493	26.818	179.963	-5.950	159.822	75.035	19.333
504714	14.177	178.241	35.389	181.693	14.911	138.777	60.755	148.936	78.413	170.613	26.817	180.220	-5.923	160.051	75.099	18.478
504715	14.182	178.477	35.382	181.974	15.038	138.975	60.883	149.326	78.451	171.742	26.816	180.477	-5.895	160.280	75.160	17.617
504716	14.185	178.714	35.374	182.256	15.165	139.174	61.010	149.720	78.484	172.878	26.814	180.734	-5.869	160.509	75.218	16.749
504717	14.189	178.951	35.365	182.537	15.291	139.372	61.135	150.117	78.511	174.020	26.811	180.991	-5.842	160.738	75.274	15.875
504718	14.191	179.187	35.355	182.818	15.416	139.571	61.259	150.518	78.535	175.167	26.808	181.248	-5.816	160.967	75.327	14.995
504719	14.193	179.424	35.344	183.099	15.541	139.771	61.381	150.922	78.553	176.318	26.803	181.505	-5.790	161.196	75.376	14.109
504720	14.194	179.660	35.332	183.379	15.665	139.971	61.502	151.330	78.566	177.473	26.797	181.762	-5.764	161.425	75.423	13.218
