Zeit [min]	Potsdam Altitude [Deg]	Potsdam Azimuth [Deg]	Shanghai Altitude [Deg]	Shanghai Azimuth [Deg]	Kaxgar Altitude [Deg]	Kaxgar Azimuth [Deg]	Singapur Altitude [Deg]	Singapur Azimuth [Deg]	Lima Altitude [Deg]	Lima Azimuth [Deg]	Denver Altitude [Deg]	Denver Azimuth [Deg]	Barrow Altitude [Deg]	Barrow Azimuth [Deg]	Melbourne Altitude [Deg]	Melbourne Azimuth [Deg]
90891	-35.17	48.03	-44.67	66.63	-57.34	352.03	-65.73	104.19	-48.07	115.09	-41.62	58.26	-24.76	19.65	-34.91	136.69
90892	-35.05	48.3	-44.48	66.84	-57.36	352.49	-65.48	104.06	-47.84	114.92	-41.46	58.51	-24.73	19.92	-34.78	136.43
90893	-34.94	48.57	-44.28	67.05	-57.39	352.95	-65.24	103.93	-47.62	114.76	-41.29	58.76	-24.71	20.19	-34.64	136.18
90894	-34.82	48.84	-44.08	67.26	-57.41	353.41	-65	103.81	-47.4	114.59	-41.13	59.01	-24.68	20.46	-34.5	135.93
90895	-34.71	49.1	-43.89	67.47	-57.43	353.87	-64.76	103.69	-47.18	114.43	-40.96	59.25	-24.65	20.73	-34.37	135.68
90896	-34.59	49.37	-43.69	67.68	-57.45	354.32	-64.51	103.57	-46.95	114.27	-40.8	59.5	-24.62	21	-34.23	135.43
90897	-34.48	49.64	-43.49	67.88	-57.47	354.78	-64.27	103.45	-46.73	114.11	-40.63	59.74	-24.59	21.27	-34.09	135.18
90898	-34.36	49.9	-43.29	68.09	-57.48	355.25	-64.03	103.34	-46.51	113.95	-40.47	59.98	-24.56	21.55	-33.95	134.94
90899	-34.24	50.17	-43.09	68.29	-57.5	355.71	-63.78	103.23	-46.28	113.8	-40.3	60.22	-24.53	21.82	-33.81	134.69
90900	-34.12	50.43	-42.89	68.49	-57.51	356.17	-63.54	103.12	-46.06	113.64	-40.13	60.46	-24.5	22.09	-33.67	134.44
90901	-34.01	50.69	-42.69	68.7	-57.52	356.63	-63.3	103.01	-45.84	113.49	-39.96	60.7	-24.47	22.36	-33.53	134.2
90902	-33.89	50.96	-42.49	68.9	-57.53	357.09	-63.05	102.9	-45.61	113.34	-39.8	60.94	-24.44	22.63	-33.38	133.95
90903	-33.77	51.22	-42.29	69.1	-57.54	357.55	-62.81	102.8	-45.39	113.19	-39.63	61.18	-24.41	22.9	-33.24	133.71
90904	-33.65	51.48	-42.09	69.29	-57.55	358.02	-62.57	102.7	-45.16	113.04	-39.46	61.41	-24.38	23.17	-33.1	133.47
90905	-33.53	51.74	-41.89	69.49	-57.56	358.48	-62.32	102.6	-44.94	112.89	-39.29	61.65	-24.34	23.44	-32.96	133.23
90906	-33.41	52	-41.69	69.69	-57.56	358.94	-62.08	102.5	-44.71	112.74	-39.12	61.88	-24.31	23.71	-32.81	132.99
90907	-33.29	52.26	-41.49	69.88	-57.56	359.4	-61.83	102.41	-44.49	112.6	-38.95	62.12	-24.28	23.98	-32.67	132.75
90908	-33.17	52.52	-41.29	70.07	-57.56	359.87	-61.59	102.31	-44.26	112.45	-38.78	62.35	-24.25	24.25	-32.52	132.51
90909	-33.05	52.78	-41.09	70.27	-57.56	0.33	-61.35	102.22	-44.04	112.31	-38.61	62.58	-24.21	24.52	-32.37	132.27
90910	-32.92	53.04	-40.89	70.46	-57.56	0.79	-61.1	102.13	-43.81	112.17	-38.44	62.81	-24.18	24.79	-32.23	132.03
90911	-32.8	53.29	-40.69	70.65	-57.56	1.25	-60.86	102.04	-43.58	112.03	-38.27	63.04	-24.15	25.06	-32.08	131.8
90912	-32.68	53.55	-40.48	70.84	-57.55	1.72	-60.61	101.95	-43.36	111.89	-38.09	63.26	-24.11	25.33	-31.93	131.56
90913	-32.55	53.81	-40.28	71.03	-57.54	2.18	-60.37	101.87	-43.13	111.75	-37.92	63.49	-24.08	25.6	-31.79	131.33
90914	-32.43	54.06	-40.08	71.22	-57.54	2.64	-60.12	101.78	-42.9	111.62	-37.75	63.72	-24.04	25.87	-31.64	131.09
90915	-32.31	54.31	-39.88	71.4	-57.53	3.1	-59.88	101.7	-42.67	111.48	-37.58	63.94	-24.01	26.13	-31.49	130.86
90916	-32.18	54.57	-39.67	71.59	-57.52	3.56	-59.63	101.62	-42.45	111.35	-37.4	64.17	-23.97	26.4	-31.34	130.63
90917	-32.06	54.82	-39.47	71.77	-57.5	4.02	-59.39	101.54	-42.22	111.21	-37.23	64.39	-23.93	26.67	-31.19	130.4
90918	-31.93	55.07	-39.27	71.96	-57.49	4.49	-59.14	101.46	-41.99	111.08	-37.06	64.61	-23.9	26.94	-31.04	130.17
90919	-31.81	55.33	-39.06	72.14	-57.47	4.95	-58.9	101.38	-41.76	110.95	-36.88	64.83	-23.86	27.21	-30.89	129.94
90920	-31.68	55.58	-38.86	72.32	-57.45	5.41	-58.65	101.31	-41.53	110.82	-36.71	65.05	-23.82	27.48	-30.73	129.71
90921	-31.56	55.83	-38.65	72.5	-57.43	5.87	-58.41	101.23	-41.31	110.69	-36.53	65.27	-23.79	27.74	-30.58	129.48
90922	-31.43	56.08	-38.45	72.68	-57.41	6.33	-58.16	101.16	-41.08	110.56	-36.36	65.49	-23.75	28.01	-30.43	129.26
90923	-31.3	56.33	-38.25	72.86	-57.39	6.78	-57.92	101.09	-40.85	110.44	-36.18	65.71	-23.71	28.28	-30.28	129.03
90924	-31.17	56.58	-38.04	73.04	-57.37	7.24	-57.67	101.02	-40.62	110.31	-36.01	65.93	-23.67	28.55	-30.12	128.8
90925	-31.05	56.83	-37.84	73.22	-57.34	7.7	-57.43	100.95	-40.39	110.19	-35.83	66.14	-23.63	28.82	-29.97	128.58
90926	-30.92	57.07	-37.63	73.39	-57.32	8.16	-57.18	100.88	-40.16	110.06	-35.66	66.36	-23.59	29.08	-29.81	128.36
90927	-30.79	57.32	-37.43	73.57	-57.29	8.61	-56.94	100.81	-39.93	109.94	-35.48	66.57	-23.56	29.35	-29.66	128.13
90928	-30.66	57.57	-37.22	73.75	-57.26	9.07	-56.69	100.75	-39.7	109.82	-35.3	66.79	-23.52	29.62	-29.5	127.91
90929	-30.53	57.81	-37.01	73.92	-57.23	9.52	-56.45	100.68	-39.47	109.7	-35.13	67	-23.48	29.88	-29.35	127.69
90930	-30.4	58.06	-36.81	74.09	-57.19	9.98	-56.2	100.62	-39.24	109.58	-34.95	67.21	-23.43	30.15	-29.19	127.47
90931	-30.27	58.3	-36.6	74.27	-57.16	10.43	-55.96	100.56	-39.01	109.46	-34.77	67.42	-23.39	30.42	-29.03	127.25
90932	-30.14	58.55	-36.4	74.44	-57.12	10.88	-55.71	100.49	-38.78	109.34	-34.59	67.64	-23.35	30.69	-28.87	127.03
90933	-30.01	58.79	-36.19	74.61	-57.08	11.34	-55.46	100.43	-38.55	109.23	-34.42	67.84	-23.31	30.95	-28.72	126.81
90934	-29.88	59.04	-35.98	74.78	-57.05	11.79	-55.22	100.37	-38.32	109.11	-34.24	68.05	-23.27	31.22	-28.56	126.59
90935	-29.75	59.28	-35.78	74.95	-57.01	12.24	-54.97	100.32	-38.09	108.99	-34.06	68.26	-23.23	31.48	-28.4	126.38
90936	-29.62	59.52	-35.57	75.12	-56.96	12.69	-54.73	100.26	-37.85	108.88	-33.88	68.47	-23.19	31.75	-28.24	126.16
90937	-29.49	59.76	-35.36	75.29	-56.92	13.13	-54.48	100.2	-37.62	108.77	-33.7	68.68	-23.14	32.02	-28.08	125.95
90938	-29.35	60	-35.16	75.45	-56.88	13.58	-54.23	100.14	-37.39	108.65	-33.52	68.88	-23.1	32.28	-27.92	125.73
90939	-29.22	60.24	-34.95	75.62	-56.83	14.03	-53.99	100.09	-37.16	108.54	-33.34	69.09	-23.06	32.55	-27.76	125.52
90940	-29.09	60.48	-34.74	75.79	-56.78	14.47	-53.74	100.03	-36.93	108.43	-33.16	69.29	-23.01	32.81	-27.6	125.3
90941	-28.95	60.72	-34.53	75.95	-56.73	14.91	-53.5	99.98	-36.7	108.32	-32.98	69.5	-22.97	33.08	-27.44	125.09
90942	-28.82	60.96	-34.33	76.11	-56.68	15.36	-53.25	99.93	-36.46	108.21	-32.8	69.7	-22.93	33.34	-27.27	124.88
90943	-28.69	61.2	-34.12	76.28	-56.63	15.8	-53	99.88	-36.23	108.1	-32.62	69.9	-22.88	33.61	-27.11	124.67
90944	-28.55	61.44	-33.91	76.44	-56.58	16.24	-52.76	99.83	-36	108	-32.44	70.1	-22.84	33.87	-26.95	124.46
90945	-28.42	61.68	-33.7	76.6	-56.52	16.68	-52.51	99.78	-35.77	107.89	-32.26	70.3	-22.79	34.14	-26.79	124.25
90946	-28.28	61.91	-33.49	76.77	-56.46	17.12	-52.26	99.73	-35.53	107.78	-32.08	70.5	-22.75	34.4	-26.62	124.04
90947	-28.15	62.15	-33.29	76.93	-56.41	17.55	-52.02	99.68	-35.3	107.68	-31.9	70.7	-22.7	34.67	-26.46	123.83
90948	-28.01	62.39	-33.08	77.09	-56.35	17.99	-51.77	99.63	-35.07	107.57	-31.72	70.9	-22.65	34.93	-26.29	123.63
90949	-27.88	62.62	-32.87	77.25	-56.29	18.42	-51.53	99.58	-34.84	107.47	-31.53	71.1	-22.61	35.2	-26.13	123.42
90950	-27.74	62.86	-32.66	77.41	-56.22	18.85	-51.28	99.54	-34.6	107.37	-31.35	71.3	-22.56	35.46	-25.96	123.21
90951	-27.61	63.09	-32.45	77.57	-56.16	19.29	-51.03	99.49	-34.37	107.26	-31.17	71.49	-22.51	35.72	-25.8	123.01
90952	-27.47	63.32	-32.24	77.72	-56.1	19.72	-50.79	99.45	-34.13	107.16	-30.99	71.69	-22.47	35.99	-25.63	122.8
90953	-27.33	63.56	-32.03	77.88	-56.03	20.14	-50.54	99.4	-33.9	107.06	-30.8	71.89	-22.42	36.25	-25.47	122.6
90954	-27.2	63.79	-31.82	78.04	-55.96	20.57	-50.29	99.36	-33.67	106.96	-30.62	72.08	-22.37	36.51	-25.3	122.39
90955	-27.06	64.02	-31.61	78.2	-55.89	21	-50.05	99.31	-33.43	106.86	-30.44	72.28	-22.32	36.78	-25.13	122.19
90956	-26.92	64.25	-31.4	78.35	-55.82	21.42	-49.8	99.27	-33.2	106.76	-30.25	72.47	-22.28	37.04	-24.96	121.99
90957	-26.78	64.49	-31.19	78.51	-55.75	21.84	-49.55	99.23	-32.97	106.67	-30.07	72.66	-22.23	37.3	-24.8	121.79
90958	-26.65	64.72	-30.98	78.66	-55.68	22.26	-49.31	99.19	-32.73	106.57	-29.89	72.86	-22.18	37.57	-24.63	121.59
90959	-26.51	64.95	-30.77	78.82	-55.61	22.68	-49.06	99.15	-32.5	106.47	-29.7	73.05	-22.13	37.83	-24.46	121.39
90960	-26.37	65.18	-30.56	78.97	-55.53	23.1	-48.81	99.11	-32.26	106.38	-29.52	73.24	-22.08	38.09	-24.29	121.19
90961	-26.23	65.41	-30.35	79.12	-55.45	23.52	-48.57	99.07	-32.03	106.28	-29.33	73.43	-22.03	38.35	-24.12	120.99
90962	-26.09	65.63	-30.14	79.27	-55.38	23.93	-48.32	99.03	-31.79	106.19	-29.15	73.62	-21.98	38.62	-23.95	120.79
90963	-25.95	65.86	-29.93	79.43	-55.3	24.35	-48.07	98.99	-31.56	106.09	-28.97	73.81	-21.93	38.88	-23.78	120.59
90964	-25.81	66.09	-29.72	79.58	-55.22	24.76	-47.83	98.95	-31.32	106	-28.78	74	-21.88	39.14	-23.61	120.4
90965	-25.67	66.32	-29.51	79.73	-55.14	25.17	-47.58	98.92	-31.09	105.9	-28.6	74.19	-21.83	39.4	-23.44	120.2
90966	-25.53	66.55	-29.3	79.88	-55.05	25.58	-47.33	98.88	-30.85	105.81	-28.41	74.38	-21.78	39.66	-23.27	120
90967	-25.39	66.77	-29.09	80.03	-54.97	25.99	-47.08	98.85	-30.62	105.72	-28.22	74.56	-21.72	39.92	-23.1	119.81
90968	-25.25	67	-28.88	80.18	-54.88	26.39	-46.84	98.81	-30.38	105.63	-28.04	74.75	-21.67	40.19	-22.93	119.61
90969	-25.11	67.22	-28.67	80.33	-54.8	26.8	-46.59	98.77	-30.15	105.54	-27.85	74.94	-21.62	40.45	-22.75	119.42
90970	-24.97	67.45	-28.46	80.48	-54.71	27.2	-46.34	98.74	-29.91	105.45	-27.67	75.12	-21.57	40.71	-22.58	119.23
90971	-24.83	67.67	-28.25	80.62	-54.62	27.6	-46.1	98.71	-29.68	105.36	-27.48	75.31	-21.51	40.97	-22.41	119.03
90972	-24.69	67.9	-28.03	80.77	-54.53	28	-45.85	98.67	-29.44	105.27	-27.3	75.49	-21.46	41.23	-22.24	118.84
90973	-24.54	68.12	-27.82	80.92	-54.44	28.39	-45.6	98.64	-29.2	105.18	-27.11	75.68	-21.41	41.49	-22.06	118.65
90974	-24.4	68.35	-27.61	81.07	-54.34	28.79	-45.36	98.61	-28.97	105.09	-26.92	75.86	-21.36	41.75	-21.89	118.46
90975	-24.26	68.57	-27.4	81.21	-54.25	29.18	-45.11	98.58	-28.73	105.01	-26.74	76.04	-21.3	42.01	-21.72	118.27
90976	-24.12	68.79	-27.19	81.36	-54.16	29.58	-44.86	98.54	-28.5	104.92	-26.55	76.23	-21.25	42.27	-21.54	118.08
90977	-23.98	69.02	-26.98	81.5	-54.06	29.97	-44.61	98.51	-28.26	104.83	-26.36	76.41	-21.19	42.53	-21.37	117.89
90978	-23.83	69.24	-26.77	81.65	-53.96	30.35	-44.37	98.48	-28.02	104.75	-26.18	76.59	-21.14	42.79	-21.19	117.7
90979	-23.69	69.46	-26.55	81.79	-53.86	30.74	-44.12	98.45	-27.79	104.66	-25.99	76.77	-21.08	43.05	-21.02	117.51
90980	-23.55	69.68	-26.34	81.94	-53.76	31.13	-43.87	98.42	-27.55	104.58	-25.8	76.95	-21.03	43.31	-20.84	117.32
90981	-23.4	69.9	-26.13	82.08	-53.66	31.51	-43.62	98.39	-27.31	104.49	-25.61	77.13	-20.97	43.57	-20.67	117.13
90982	-23.26	70.12	-25.92	82.23	-53.56	31.89	-43.38	98.36	-27.08	104.41	-25.43	77.31	-20.92	43.83	-20.49	116.95
90983	-23.12	70.34	-25.71	82.37	-53.46	32.27	-43.13	98.34	-26.84	104.33	-25.24	77.49	-20.86	44.08	-20.31	116.76
90984	-22.97	70.56	-25.49	82.51	-53.36	32.65	-42.88	98.31	-26.6	104.24	-25.05	77.67	-20.81	44.34	-20.14	116.58
90985	-22.83	70.78	-25.28	82.65	-53.25	33.03	-42.64	98.28	-26.37	104.16	-24.86	77.85	-20.75	44.6	-19.96	116.39
90986	-22.68	71	-25.07	82.8	-53.15	33.4	-42.39	98.25	-26.13	104.08	-24.67	78.03	-20.69	44.86	-19.78	116.21
90987	-22.54	71.22	-24.86	82.94	-53.04	33.77	-42.14	98.23	-25.89	104	-24.49	78.21	-20.64	45.12	-19.6	116.02
90988	-22.39	71.44	-24.64	83.08	-52.93	34.14	-41.89	98.2	-25.65	103.92	-24.3	78.38	-20.58	45.38	-19.43	115.84
90989	-22.25	71.65	-24.43	83.22	-52.82	34.51	-41.65	98.17	-25.42	103.84	-24.11	78.56	-20.52	45.63	-19.25	115.66
90990	-22.1	71.87	-24.22	83.36	-52.71	34.88	-41.4	98.15	-25.18	103.76	-23.92	78.74	-20.46	45.89	-19.07	115.47
90991	-21.96	72.09	-24.01	83.5	-52.6	35.25	-41.15	98.12	-24.94	103.68	-23.73	78.91	-20.41	46.15	-18.89	115.29
90992	-21.81	72.3	-23.79	83.64	-52.49	35.61	-40.9	98.1	-24.7	103.6	-23.54	79.09	-20.35	46.41	-18.71	115.11
90993	-21.67	72.52	-23.58	83.78	-52.37	35.97	-40.66	98.07	-24.47	103.52	-23.35	79.26	-20.29	46.66	-18.53	114.93
90994	-21.52	72.74	-23.37	83.92	-52.26	36.33	-40.41	98.05	-24.23	103.44	-23.16	79.44	-20.23	46.92	-18.35	114.75
90995	-21.37	72.95	-23.15	84.06	-52.15	36.69	-40.16	98.02	-23.99	103.37	-22.98	79.61	-20.17	47.18	-18.17	114.57
90996	-21.23	73.17	-22.94	84.19	-52.03	37.05	-39.91	98	-23.75	103.29	-22.79	79.79	-20.11	47.43	-17.99	114.39
90997	-21.08	73.38	-22.73	84.33	-51.91	37.4	-39.67	97.98	-23.51	103.21	-22.6	79.96	-20.05	47.69	-17.81	114.21
90998	-20.94	73.6	-22.52	84.47	-51.79	37.76	-39.42	97.95	-23.28	103.14	-22.41	80.14	-19.99	47.95	-17.63	114.03
90999	-20.79	73.81	-22.3	84.61	-51.68	38.11	-39.17	97.93	-23.04	103.06	-22.22	80.31	-19.93	48.2	-17.45	113.85
91000	-20.64	74.02	-22.09	84.75	-51.56	38.46	-38.92	97.91	-22.8	102.98	-22.03	80.48	-19.87	48.46	-17.27	113.67
91001	-20.49	74.24	-21.88	84.88	-51.44	38.81	-38.68	97.89	-22.56	102.91	-21.84	80.65	-19.81	48.72	-17.09	113.49
91002	-20.35	74.45	-21.66	85.02	-51.31	39.15	-38.43	97.86	-22.32	102.83	-21.65	80.83	-19.75	48.97	-16.91	113.32
91003	-20.2	74.66	-21.45	85.16	-51.19	39.5	-38.18	97.84	-22.09	102.76	-21.46	81	-19.69	49.23	-16.73	113.14
91004	-20.05	74.88	-21.24	85.29	-51.07	39.84	-37.93	97.82	-21.85	102.69	-21.27	81.17	-19.63	49.48	-16.55	112.96
91005	-19.91	75.09	-21.02	85.43	-50.94	40.18	-37.69	97.8	-21.61	102.61	-21.08	81.34	-19.57	49.74	-16.36	112.79
91006	-19.76	75.3	-20.81	85.56	-50.82	40.52	-37.44	97.78	-21.37	102.54	-20.89	81.51	-19.51	49.99	-16.18	112.61
91007	-19.61	75.51	-20.6	85.7	-50.69	40.86	-37.19	97.76	-21.13	102.47	-20.7	81.68	-19.45	50.25	-16	112.44
91008	-19.46	75.72	-20.38	85.83	-50.56	41.2	-36.94	97.74	-20.89	102.39	-20.51	81.85	-19.38	50.5	-15.82	112.26
91009	-19.31	75.94	-20.17	85.97	-50.44	41.53	-36.7	97.72	-20.65	102.32	-20.32	82.02	-19.32	50.76	-15.63	112.09
91010	-19.16	76.15	-19.96	86.1	-50.31	41.86	-36.45	97.7	-20.41	102.25	-20.13	82.19	-19.26	51.01	-15.45	111.92
91011	-19.02	76.36	-19.74	86.24	-50.18	42.2	-36.2	97.68	-20.18	102.18	-19.94	82.36	-19.2	51.27	-15.27	111.74
91012	-18.87	76.57	-19.53	86.37	-50.05	42.52	-35.95	97.66	-19.94	102.11	-19.74	82.53	-19.13	51.52	-15.08	111.57
91013	-18.72	76.78	-19.31	86.51	-49.92	42.85	-35.7	97.65	-19.7	102.04	-19.55	82.7	-19.07	51.77	-14.9	111.4
91014	-18.57	76.99	-19.1	86.64	-49.79	43.18	-35.46	97.63	-19.46	101.97	-19.36	82.86	-19.01	52.03	-14.71	111.23
91015	-18.42	77.2	-18.89	86.77	-49.65	43.5	-35.21	97.61	-19.22	101.9	-19.17	83.03	-18.94	52.28	-14.53	111.05
91016	-18.27	77.4	-18.67	86.91	-49.52	43.83	-34.96	97.59	-18.98	101.83	-18.98	83.2	-18.88	52.53	-14.34	110.88
91017	-18.12	77.61	-18.46	87.04	-49.39	44.15	-34.71	97.58	-18.74	101.76	-18.79	83.37	-18.82	52.79	-14.16	110.71
91018	-17.97	77.82	-18.25	87.17	-49.25	44.47	-34.47	97.56	-18.5	101.69	-18.6	83.53	-18.75	53.04	-13.97	110.54
91019	-17.82	78.03	-18.03	87.3	-49.11	44.78	-34.22	97.54	-18.26	101.62	-18.41	83.7	-18.69	53.29	-13.79	110.37
91020	-17.67	78.24	-17.82	87.44	-48.98	45.1	-33.97	97.53	-18.02	101.55	-18.22	83.87	-18.62	53.55	-13.6	110.2
91021	-17.52	78.45	-17.6	87.57	-48.84	45.41	-33.72	97.51	-17.78	101.48	-18.03	84.03	-18.56	53.8	-13.42	110.03
91022	-17.38	78.65	-17.39	87.7	-48.7	45.73	-33.47	97.49	-17.54	101.42	-17.83	84.2	-18.49	54.05	-13.23	109.86
91023	-17.23	78.86	-17.18	87.83	-48.56	46.04	-33.23	97.48	-17.3	101.35	-17.64	84.37	-18.43	54.3	-13.05	109.7
91024	-17.08	79.07	-16.96	87.96	-48.42	46.35	-32.98	97.46	-17.06	101.28	-17.45	84.53	-18.36	54.56	-12.86	109.53
91025	-16.93	79.27	-16.75	88.1	-48.28	46.66	-32.73	97.45	-16.82	101.21	-17.26	84.7	-18.3	54.81	-12.67	109.36
91026	-16.77	79.48	-16.53	88.23	-48.14	46.96	-32.48	97.43	-16.58	101.15	-17.07	84.86	-18.23	55.06	-12.49	109.19
91027	-16.62	79.69	-16.32	88.36	-48	47.27	-32.24	97.42	-16.34	101.08	-16.88	85.03	-18.16	55.31	-12.3	109.02
91028	-16.47	79.89	-16.11	88.49	-47.86	47.57	-31.99	97.4	-16.1	101.02	-16.68	85.19	-18.1	55.56	-12.11	108.86
91029	-16.32	80.1	-15.89	88.62	-47.72	47.87	-31.74	97.39	-15.86	100.95	-16.49	85.36	-18.03	55.82	-11.93	108.69
91030	-16.17	80.3	-15.68	88.75	-47.57	48.17	-31.49	97.37	-15.62	100.89	-16.3	85.52	-17.96	56.07	-11.74	108.52
91031	-16.02	80.51	-15.46	88.88	-47.43	48.47	-31.24	97.36	-15.38	100.82	-16.11	85.68	-17.9	56.32	-11.55	108.36
91032	-15.87	80.71	-15.25	89.01	-47.28	48.77	-31	97.35	-15.14	100.76	-15.92	85.85	-17.83	56.57	-11.36	108.19
91033	-15.72	80.92	-15.04	89.14	-47.14	49.07	-30.75	97.33	-14.9	100.69	-15.73	86.01	-17.76	56.82	-11.18	108.03
91034	-15.57	81.12	-14.82	89.27	-46.99	49.36	-30.5	97.32	-14.66	100.63	-15.53	86.18	-17.7	57.07	-10.99	107.86
91035	-15.42	81.33	-14.61	89.4	-46.84	49.65	-30.25	97.31	-14.42	100.56	-15.34	86.34	-17.63	57.32	-10.8	107.7
91036	-15.27	81.53	-14.39	89.53	-46.7	49.94	-30	97.29	-14.18	100.5	-15.15	86.5	-17.56	57.57	-10.61	107.53
91037	-15.12	81.74	-14.18	89.66	-46.55	50.23	-29.76	97.28	-13.94	100.44	-14.96	86.66	-17.49	57.82	-10.42	107.37
91038	-14.97	81.94	-13.97	89.79	-46.4	50.52	-29.51	97.27	-13.7	100.37	-14.77	86.83	-17.42	58.07	-10.23	107.21
91039	-14.81	82.14	-13.75	89.92	-46.25	50.81	-29.26	97.26	-13.46	100.31	-14.57	86.99	-17.36	58.32	-10.04	107.04
91040	-14.66	82.35	-13.54	90.05	-46.1	51.09	-29.01	97.24	-13.22	100.25	-14.38	87.15	-17.29	58.57	-9.85	106.88
91041	-14.51	82.55	-13.32	90.18	-45.95	51.38	-28.76	97.23	-12.98	100.18	-14.19	87.31	-17.22	58.82	-9.67	106.72
91042	-14.36	82.75	-13.11	90.31	-45.8	51.66	-28.52	97.22	-12.74	100.12	-14	87.48	-17.15	59.07	-9.48	106.55
91043	-14.21	82.95	-12.9	90.43	-45.65	51.94	-28.27	97.21	-12.5	100.06	-13.8	87.64	-17.08	59.32	-9.29	106.39
91044	-14.06	83.16	-12.68	90.56	-45.49	52.22	-28.02	97.2	-12.26	100	-13.61	87.8	-17.01	59.57	-9.1	106.23
91045	-13.9	83.36	-12.47	90.69	-45.34	52.5	-27.77	97.19	-12.02	99.94	-13.42	87.96	-16.94	59.82	-8.91	106.07
91046	-13.75	83.56	-12.25	90.82	-45.19	52.78	-27.52	97.18	-11.78	99.88	-13.23	88.12	-16.87	60.07	-8.72	105.91
91047	-13.6	83.76	-12.04	90.95	-45.03	53.05	-27.28	97.17	-11.53	99.82	-13.04	88.28	-16.8	60.32	-8.53	105.75
91048	-13.45	83.97	-11.83	91.08	-44.88	53.33	-27.03	97.16	-11.29	99.76	-12.84	88.44	-16.73	60.57	-8.34	105.58
91049	-13.3	84.17	-11.61	91.21	-44.72	53.6	-26.78	97.15	-11.05	99.7	-12.65	88.6	-16.66	60.81	-8.15	105.42
91050	-13.14	84.37	-11.4	91.33	-44.57	53.87	-26.53	97.14	-10.81	99.63	-12.46	88.77	-16.59	61.06	-7.95	105.26
91051	-12.99	84.57	-11.18	91.46	-44.41	54.14	-26.28	97.13	-10.57	99.57	-12.27	88.93	-16.52	61.31	-7.76	105.1
91052	-12.84	84.77	-10.97	91.59	-44.25	54.41	-26.04	97.12	-10.33	99.52	-12.07	89.09	-16.45	61.56	-7.57	104.94
91053	-12.69	84.97	-10.76	91.72	-44.1	54.68	-25.79	97.11	-10.09	99.46	-11.88	89.25	-16.38	61.81	-7.38	104.78
91054	-12.54	85.17	-10.54	91.85	-43.94	54.94	-25.54	97.1	-9.85	99.4	-11.69	89.41	-16.31	62.06	-7.19	104.62
91055	-12.38	85.37	-10.33	91.97	-43.78	55.21	-25.29	97.09	-9.61	99.34	-11.5	89.57	-16.24	62.3	-7	104.47
91056	-12.23	85.57	-10.11	92.1	-43.62	55.47	-25.04	97.08	-9.36	99.28	-11.3	89.73	-16.17	62.55	-6.81	104.31
91057	-12.08	85.77	-9.9	92.23	-43.46	55.73	-24.8	97.07	-9.12	99.22	-11.11	89.89	-16.09	62.8	-6.62	104.15
91058	-11.93	85.97	-9.69	92.36	-43.3	56	-24.55	97.06	-8.88	99.16	-10.92	90.05	-16.02	63.05	-6.42	103.99
91059	-11.77	86.17	-9.47	92.48	-43.14	56.26	-24.3	97.06	-8.64	99.1	-10.73	90.21	-15.95	63.29	-6.23	103.83
91060	-11.62	86.37	-9.26	92.61	-42.98	56.51	-24.05	97.05	-8.4	99.05	-10.54	90.37	-15.88	63.54	-6.04	103.67
91061	-11.47	86.57	-9.04	92.74	-42.82	56.77	-23.8	97.04	-8.16	98.99	-10.34	90.53	-15.81	63.79	-5.85	103.51
91062	-11.32	86.77	-8.83	92.87	-42.66	57.03	-23.56	97.03	-7.92	98.93	-10.15	90.68	-15.74	64.03	-5.66	103.36
91063	-11.16	86.97	-8.62	93	-42.49	57.28	-23.31	97.02	-7.67	98.87	-9.96	90.84	-15.66	64.28	-5.46	103.2
91064	-11.01	87.17	-8.4	93.12	-42.33	57.54	-23.06	97.02	-7.43	98.82	-9.77	91	-15.59	64.53	-5.27	103.04
91065	-10.86	87.37	-8.19	93.25	-42.17	57.79	-22.81	97.01	-7.19	98.76	-9.57	91.16	-15.52	64.77	-5.08	102.89
91066	-10.71	87.57	-7.98	93.38	-42	58.04	-22.56	97	-6.95	98.7	-9.38	91.32	-15.44	65.02	-4.88	102.73
91067	-10.55	87.77	-7.76	93.5	-41.84	58.29	-22.32	97	-6.71	98.64	-9.19	91.48	-15.37	65.26	-4.69	102.57
91068	-10.4	87.97	-7.55	93.63	-41.68	58.54	-22.07	96.99	-6.47	98.59	-9	91.64	-15.3	65.51	-4.5	102.42
91069	-10.25	88.17	-7.33	93.76	-41.51	58.79	-21.82	96.98	-6.22	98.53	-8.8	91.8	-15.23	65.76	-4.31	102.26
91070	-10.09	88.37	-7.12	93.89	-41.34	59.03	-21.57	96.98	-5.98	98.48	-8.61	91.96	-15.15	66	-4.11	102.1
91071	-9.94	88.57	-6.91	94.01	-41.18	59.28	-21.32	96.97	-5.74	98.42	-8.42	92.12	-15.08	66.25	-3.92	101.95
91072	-9.79	88.76	-6.69	94.14	-41.01	59.52	-21.07	96.96	-5.5	98.36	-8.23	92.27	-15	66.49	-3.73	101.79
91073	-9.64	88.96	-6.48	94.27	-40.85	59.77	-20.83	96.96	-5.26	98.31	-8.04	92.43	-14.93	66.74	-3.53	101.64
91074	-9.48	89.16	-6.27	94.4	-40.68	60.01	-20.58	96.95	-5.01	98.25	-7.84	92.59	-14.86	66.98	-3.34	101.48
