Zeit [min]	Potsdam Altitude [Deg]	Potsdam Azimuth [Deg]	Shanghai Altitude [Deg]	Shanghai Azimuth [Deg]	Kaxgar Altitude [Deg]	Kaxgar Azimuth [Deg]	Singapur Altitude [Deg]	Singapur Azimuth [Deg]	Lima Altitude [Deg]	Lima Azimuth [Deg]	Denver Altitude [Deg]	Denver Azimuth [Deg]	Barrow Altitude [Deg]	Barrow Azimuth [Deg]	Melbourne Altitude [Deg]	Melbourne Azimuth [Deg]
426945	26.00812123	178.0846105	47.31347683	182.3070673	24.76490377	131.6080159	69.6612365	129.6240228	88.07810443	80.55805553	38.53197416	180.4090475	5.694185566	158.7729402	63.4084201	11.01633009	
426946	26.01261696	178.3570921	47.30394878	182.6681464	24.9087755	131.8265541	69.85299713	130.0648125	88.3188979	79.14345709	38.52983544	180.7219977	5.722809597	159.0172682	63.44555981	10.47488384	
426947	26.01638718	178.6295968	47.29307434	183.0290728	25.05215522	132.0457394	70.04350645	130.5141779	88.55837414	77.26603911	38.52664706	181.0349214	5.751114397	159.2616457	63.48085853	9.932136943	
426948	26.01943175	178.9021203	47.28085456	183.3898266	25.19503935	132.2655744	70.23272827	130.9723084	88.79574696	74.65499706	38.52240923	181.3478084	5.779099383	159.5060723	63.5143088	9.388150703	
426949	26.02175056	179.1746587	47.26729058	183.7503877	25.33742433	132.4860619	70.42062522	131.4393956	89.02947165	70.78748258	38.51712219	181.6606483	5.806763977	159.7505475	63.54590349	8.84298743	
426950	26.0233435	179.4472079	47.25238371	184.1107364	25.47930655	132.7072046	70.60715877	131.915634	89.25610156	64.53495202	38.5107863	181.9734308	5.834107609	159.995071	63.57563584	8.296710416	
426951	26.02421053	179.7197637	47.23613536	184.4708529	25.6206824	132.9290053	70.79228916	132.4012205	89.46651691	53.12888333	38.50340193	182.2861457	5.861129713	160.2396421	63.60349946	7.749383886	
426952	26.02435159	179.9923221	47.21854707	184.8307175	25.76154825	133.1514667	70.97597542	132.8963539	89.63178388	29.60984705	38.49496955	182.5987827	5.88782973	160.4842606	63.62948835	7.201072947	
426953	26.0237667	180.264879	47.1996205	185.1903108	25.90190046	133.3745912	71.15817527	133.4012351	89.67393035	348.875101	38.48548968	182.9113316	5.914207108	160.7289259	63.65359687	6.651843545	
426954	26.02245585	180.5374304	47.17935744	185.5496132	26.04173534	133.5983816	71.33884515	133.9160669	89.55635732	316.0751751	38.47496293	183.2237821	5.9402613	160.9736376	63.67581977	6.101762405	
426955	26.02041911	180.8099721	47.15775981	185.9086053	26.18104923	133.8228405	71.51794017	134.4410531	89.36197574	299.98891	38.46338994	183.5361241	5.965991766	161.2183952	63.69615222	5.550896987	
426956	26.01765655	181.0825001	47.13482963	186.267268	26.31983842	134.0479702	71.69541408	134.9763987	89.14146094	291.7441221	38.45077144	183.8483474	5.991397972	161.4631982	63.71458976	4.999315425	
426957	26.01416826	181.3550103	47.11056907	186.6255821	26.45809919	134.2737735	71.87121924	135.5223094	88.91056836	286.9157692	38.43710821	184.1604419	6.01647939	161.7080462	63.73112835	4.447086472	
426958	26.00995437	181.6274986	47.0849804	186.9835286	26.5958278	134.5002526	72.04530661	136.078991	88.67471125	283.7809434	38.42240111	184.4723974	6.041235499	161.9529387	63.74576434	3.894279448	
426959	26.00501504	181.899961	47.058066	187.3410886	26.73302052	134.7274101	72.21762571	136.6466492	88.43613446	281.5898681	38.40665104	184.784204	6.065665784	162.1978751	63.75849452	3.340964174	
426960	25.99935046	182.1723933	47.02982841	187.6982436	26.86967356	134.9552484	72.38812461	137.225489	88.19591689	279.9736278	38.389859	185.0958515	6.089769736	162.4428551	63.76931608	2.787210919	
426961	25.99296083	182.4447916	47.00027023	188.0549748	27.00578315	135.1837697	72.55674993	137.815714	87.95463678	278.7318628	38.37202601	185.40733	6.113546852	162.6878781	63.77822661	2.233090335	
426962	25.98584639	182.7171518	46.96939422	188.411264	27.14134548	135.4129765	72.72344676	138.4175261	87.71263059	277.7470441	38.35315318	185.7186295	6.136996637	162.9329435	63.78522416	1.678673398	
426963	25.97800741	182.9894698	46.93720324	188.7670929	27.27635674	135.642871	72.88815874	139.0311244	87.47010691	276.9459139	38.33324169	186.0297402	6.160118602	163.178051	63.79030717	1.124031345	
426964	25.96944417	183.2617415	46.90370025	189.1224433	27.41081309	135.8734554	73.05082797	139.656705	87.22720175	276.2805273	38.31229277	186.3406522	6.182912262	163.4231999	63.79347453	0.569235613	
426965	25.96015699	183.533963	46.86888835	189.4772975	27.54471069	136.1047319	73.21139505	140.2944599	86.9840075	275.7182292	38.2903077	186.6513556	6.205377143	163.6683899	63.79472553	0.014357774	
426966	25.95014623	183.8061303	46.83277072	189.8316377	27.67804566	136.3367027	73.36979907	140.9445763	86.7405891	275.2360289	38.26728784	186.9618408	6.227512773	163.9136203	63.7940599	359.4594695	
426967	25.93941225	184.0782392	46.79535067	190.1854463	27.81081414	136.5693699	73.52597762	141.6072356	86.49699348	274.8172806	38.24323462	187.272098	6.24931869	164.1588906	63.79147781	358.9046424	
426968	25.92795544	184.3502858	46.75663161	190.5387061	27.94301222	136.8027356	73.67986678	142.2826124	86.25325545	274.449641	38.21814949	187.5821176	6.270794436	164.4042003	63.78697984	358.349948	
426969	25.91577624	184.6222661	46.71661705	190.8913999	28.074636	137.0368017	73.83140116	142.9708739	86.0094013	274.1237667	38.19203402	187.8918899	6.291939561	164.6495489	63.780567	357.795458	
426970	25.90287511	184.894176	46.67531062	191.2435107	28.20568154	137.2715703	73.98051392	143.6721783	85.76545132	273.8324564	38.16488978	188.2014056	6.31275362	164.8949358	63.77224073	357.2412435	
426971	25.88925251	185.1660117	46.63271604	191.5950219	28.3361449	137.5070432	74.12713679	144.3866739	85.52142139	273.5700715	38.13671844	188.5106551	6.333236178	165.1403606	63.76200289	356.6873757	
426972	25.87490895	185.4377691	46.58883714	191.9459168	28.46602214	137.7432224	74.27120013	145.114498	85.2773241	273.3321345	38.10752172	188.819629	6.353386804	165.3858226	63.74985576	356.1339252	
426973	25.85984497	185.7094443	46.54367784	192.2961792	28.59530927	137.9801097	74.41263293	145.8557754	85.03316961	273.1150455	38.0773014	189.1283179	6.373205072	165.6313213	63.73580204	355.5809625	
426974	25.84406112	185.9810334	46.49724217	192.645793	28.72400232	138.2177068	74.55136295	146.6106171	84.78896617	272.915877	38.04605929	189.4367128	6.392690568	165.8768561	63.71984485	355.0285575	
426975	25.82755799	186.2525323	46.44953423	192.9947423	28.85209729	138.4560155	74.68731671	147.3791193	84.54472057	272.7322243	38.01379731	189.7448042	6.411842879	166.1224266	63.70198772	354.4767796	
426976	25.8103362	186.5239372	46.40055826	193.3430114	28.97959016	138.6950374	74.82041958	148.1613614	84.30043843	272.562094	37.98051739	190.0525832	6.430661602	166.3680321	63.68223459	353.9256979	
426977	25.79239636	186.7952443	46.35031856	193.6905851	29.10647691	138.9347742	74.95059591	148.9574051	84.05612448	272.4038196	37.94622154	190.3600407	6.44914634	166.6136721	63.66058981	353.3753806	
426978	25.77373916	187.0664495	46.29881952	194.037448	29.23275349	139.1752275	75.0777691	149.7672923	83.81178269	272.2559972	37.91091182	190.6671677	6.467296703	166.859346	63.63705812	352.8258954	
426979	25.75436528	187.3375491	46.24606563	194.3835853	29.35841587	139.4163986	75.20186171	150.5910442	83.56741645	272.1174358	37.87459035	190.9739554	6.485112307	167.1050532	63.61164466	352.2773092	
426980	25.73427543	187.6085391	46.19206148	194.7289822	29.48345996	139.6582891	75.32279558	151.4286593	83.32302865	271.9871184	37.8372593	191.2803949	6.502592776	167.3507932	63.58435496	351.7296882	
426981	25.71347036	187.8794158	46.13681171	195.0736244	29.60788169	139.9009004	75.44049198	152.280112	83.07862179	271.8641716	37.79892089	191.5864775	6.51973774	167.5965654	63.55519494	351.1830977	
426982	25.69195083	188.1501753	46.08032108	195.4174975	29.73167698	140.1442339	75.55487178	153.145351	82.83419802	271.7478406	37.7595774	191.8921947	6.536546835	167.8423692	63.52417088	350.6376022	
426983	25.66971762	188.4208138	46.02259441	195.7605877	29.85484171	140.3882907	75.66585556	154.024298	82.58975923	271.6374702	37.71923117	192.1975377	6.553019706	168.088204	63.49128946	350.0932653	
426984	25.64677157	188.6913276	45.96363661	196.1028813	29.97737179	140.633072	75.77336384	154.9168459	82.34530707	271.5324889	37.67788458	192.5024982	6.569156004	168.3340692	63.45655769	349.5501495	
426985	25.6231135	188.9617128	45.90345266	196.4443648	30.09926307	140.8785792	75.87731722	155.8228575	82.10084299	271.4323955	37.63554006	192.8070678	6.584955385	168.5799643	63.41998297	349.0083165	
426986	25.59874429	189.2319657	45.84204764	196.785025	30.22051143	141.1248131	75.97763665	156.7421643	81.85636826	271.3367493	37.5922001	193.1112382	6.600417514	168.8258887	63.38157303	348.4678268	
426987	25.57366483	189.5020826	45.77942667	197.1248489	30.34111271	141.3717749	76.07424357	157.674565	81.61188403	271.2451605	37.54786724	193.4150013	6.615542063	169.0718417	63.34133595	347.9287398	
426988	25.54787603	189.7720598	45.71559496	197.463824	30.46106277	141.6194655	76.16706019	158.6198246	81.36739132	271.1572837	37.50254407	193.7183488	6.630328711	169.3178227	63.29928014	347.3911139	
426989	25.52137884	190.0418936	45.65055779	197.8019379	30.58035742	141.8678858	76.25600971	159.577673	81.12289103	271.0728113	37.45623321	194.0212729	6.644777142	169.5638312	63.25541433	346.8550061	
426990	25.49417422	190.3115804	45.58432051	198.1391783	30.69899251	142.1170366	76.34101657	160.5478047	80.87838398	270.9914687	37.40893735	194.3237655	6.658887048	169.8098665	63.20974759	346.3204725	
